Index	Vg	Id	Time	Vd
1	 0 V	 -1.16840 mA	 5.92 ms	 0 V
2	 30.0 mV	 -1.08820 mA	 11.87 ms	 0 V
3	 60.0 mV	 -1.006080 mA	 24.84 ms	 0 V
4	 90.0 mV	 -928.940 uA	 31.03 ms	 0 V
5	 120.0 mV	 -851.280 uA	 37.20 ms	 0 V
6	 150.0 mV	 -777.500 uA	 43.40 ms	 0 V
7	 180.0 mV	 -705.740 uA	 49.49 ms	 0 V
8	 210.0 mV	 -634.680 uA	 55.62 ms	 0 V
9	 240.0 mV	 -568.180 uA	 61.81 ms	 0 V
10	 270.0 mV	 -503.120 uA	 68.00 ms	 0 V
11	 300.0 mV	 -440.600 uA	 74.15 ms	 0 V
12	 330.0 mV	 -382.780 uA	 80.26 ms	 0 V
13	 360.0 mV	 -327.160 uA	 86.44 ms	 0 V
14	 390.0 mV	 -277.480 uA	 92.37 ms	 0 V
15	 420.0 mV	 -230.040 uA	 97.55 ms	 0 V
16	 450.0 mV	 -187.760 uA	 103.40 ms	 0 V
17	 480.0 mV	 -149.800 uA	 109.57 ms	 0 V
18	 510.0 mV	 -115.320 uA	 115.70 ms	 0 V
19	 540.0 mV	 -88.1780 uA	 128.21 ms	 0 V
20	 570.0 mV	 -62.7720 uA	 134.44 ms	 0 V
21	 600.0 mV	 -44.3920 uA	 140.57 ms	 0 V
22	 630.0 mV	 -28.7060 uA	 146.70 ms	 0 V
23	 660.0 mV	 -18.4780 uA	 152.83 ms	 0 V
24	 690.0 mV	 -10.29630 uA	 165.42 ms	 0 V
25	 720.0 mV	 -6.36250 uA	 201.93 ms	 0 V
26	 750.0 mV	 -3.82280 uA	 240.91 ms	 0 V
27	 780.0 mV	 -2.30810 uA	 247.53 ms	 0 V
28	 810.0 mV	 -1.53170 uA	 278.00 ms	 0 V
29	 840.0 mV	 -699.10 nA	 284.58 ms	 0 V
30	 870.0 mV	 -1.10790 uA	 291.26 ms	 0 V
31	 900.0 mV	 -457.30 nA	 323.93 ms	 0 V
32	 930.0 mV	 -1.03400 uA	 330.50 ms	 0 V
33	 960.0 mV	 -811.90 nA	 392.13 ms	 0 V
34	 990.0 mV	 -360.00 nA	 424.59 ms	 0 V
35	 1.0200 V	 -880.660 nA	 440.62 ms	 0 V
36	 1.0500 V	 -476.400 nA	 497.65 ms	 0 V
37	 1.0800 V	 -327.560 nA	 555.20 ms	 0 V
38	 1.1100 V	X -568.740 nA	 564.28 ms	 0 V
39	 1.1400 V	X -459.900 nA	 624.49 ms	 0 V
40	 1.1700 V	 -815.70 nA	 670.28 ms	 0 V
41	 1.2000 V	 -282.30 nA	 705.58 ms	 0 V
42	 0 V	 -1.16000 mA	 1.03392 s	 100.00 mV
43	 30.0 mV	 -1.07860 mA	 1.04057 s	 100.00 mV
44	 60.0 mV	 -999.480 uA	 1.05347 s	 100.00 mV
45	 90.0 mV	 -921.060 uA	 1.05968 s	 100.00 mV
46	 120.0 mV	 -845.020 uA	 1.06589 s	 100.00 mV
47	 150.0 mV	 -772.180 uA	 1.07203 s	 100.00 mV
48	 180.0 mV	 -699.200 uA	 1.07825 s	 100.00 mV
49	 210.0 mV	 -628.640 uA	 1.08441 s	 100.00 mV
50	 240.0 mV	 -562.820 uA	 1.09054 s	 100.00 mV
51	 270.0 mV	 -497.660 uA	 1.09667 s	 100.00 mV
52	 300.0 mV	 -436.760 uA	 1.10424 s	 100.00 mV
53	 330.0 mV	 -379.640 uA	 1.10942 s	 100.00 mV
54	 360.0 mV	 -324.540 uA	 1.11582 s	 100.00 mV
55	 390.0 mV	 -274.880 uA	 1.12176 s	 100.00 mV
56	 420.0 mV	 -227.460 uA	 1.12719 s	 100.00 mV
57	 450.0 mV	 -186.180 uA	 1.13336 s	 100.00 mV
58	 480.0 mV	 -148.380 uA	 1.13950 s	 100.00 mV
59	 510.0 mV	 -114.320 uA	 1.14693 s	 100.00 mV
60	 540.0 mV	 -86.4280 uA	 1.15965 s	 100.00 mV
61	 570.0 mV	 -61.9780 uA	 1.16580 s	 100.00 mV
62	 600.0 mV	 -43.6700 uA	 1.17196 s	 100.00 mV
63	 630.0 mV	 -28.6640 uA	 1.17807 s	 100.00 mV
64	 660.0 mV	 -17.4460 uA	 1.18417 s	 100.00 mV
65	 690.0 mV	 -10.05810 uA	 1.19666 s	 100.00 mV
66	 720.0 mV	 -5.66680 uA	 1.23380 s	 100.00 mV
67	 750.0 mV	 -3.27420 uA	 1.24042 s	 100.00 mV
68	 780.0 mV	 -1.52720 uA	 1.24704 s	 100.00 mV
69	 810.0 mV	 -995.20 nA	 1.27768 s	 100.00 mV
70	 840.0 mV	 -648.400 nA	 1.29379 s	 100.00 mV
71	 870.0 mV	 -538.840 nA	 1.29975 s	 100.00 mV
72	 900.0 mV	 -160.440 nA	 1.30594 s	 100.00 mV
73	 930.0 mV	 -127.200 nA	 1.31428 s	 100.00 mV
74	 960.0 mV	 -309.440 nA	 1.32103 s	 100.00 mV
75	 990.0 mV	 -212.580 nA	 1.35366 s	 100.00 mV
76	 1.0200 V	 -237.30 nA	 1.39970 s	 100.00 mV
77	 1.0500 V	 -204.740 nA	 1.43866 s	 100.00 mV
78	 1.0800 V	 -41.140 nA	 1.44536 s	 100.00 mV
79	 1.1100 V	 -359.740 nA	 1.45054 s	 100.00 mV
80	 1.1400 V	 -227.800 nA	 1.48014 s	 100.00 mV
81	 1.1700 V	 -311.940 nA	 1.50877 s	 100.00 mV
82	 1.2000 V	 -45.120 nA	 1.51449 s	 100.00 mV
83	 0 V	 -1.15120 mA	 1.58268 s	 200.00 mV
84	 30.0 mV	 -1.07140 mA	 1.58964 s	 200.00 mV
85	 60.0 mV	 -991.900 uA	 1.60259 s	 200.00 mV
86	 90.0 mV	 -914.680 uA	 1.60881 s	 200.00 mV
87	 120.0 mV	 -838.520 uA	 1.61502 s	 200.00 mV
88	 150.0 mV	 -764.940 uA	 1.62112 s	 200.00 mV
89	 180.0 mV	 -693.240 uA	 1.62728 s	 200.00 mV
90	 210.0 mV	 -625.080 uA	 1.63348 s	 200.00 mV
91	 240.0 mV	 -558.320 uA	 1.63957 s	 200.00 mV
