Index	Vg	Id	Time	Vd
1	 0 V	 -71.0740 uA	 19.30 ms	 0 V
2	 30.0 mV	 -66.8760 uA	 25.49 ms	 0 V
3	 60.0 mV	 -62.5060 uA	 31.75 ms	 0 V
4	 90.0 mV	 -57.5620 uA	 37.99 ms	 0 V
5	 120.0 mV	 -53.5960 uA	 44.07 ms	 0 V
6	 150.0 mV	 -48.9740 uA	 50.34 ms	 0 V
7	 180.0 mV	 -45.0600 uA	 56.52 ms	 0 V
8	 210.0 mV	 -41.0420 uA	 62.65 ms	 0 V
9	 240.0 mV	 -36.5380 uA	 68.55 ms	 0 V
10	 270.0 mV	 -33.1980 uA	 73.94 ms	 0 V
11	 300.0 mV	 -28.9920 uA	 79.10 ms	 0 V
12	 330.0 mV	 -25.7920 uA	 85.26 ms	 0 V
13	 360.0 mV	 -22.2580 uA	 91.42 ms	 0 V
14	 390.0 mV	 -19.0580 uA	 97.56 ms	 0 V
15	 420.0 mV	 -16.1900 uA	 104.66 ms	 0 V
16	 450.0 mV	 -13.3820 uA	 110.78 ms	 0 V
17	 480.0 mV	 -10.8780 uA	 117.88 ms	 0 V
18	 510.0 mV	 -8.51690 uA	 130.38 ms	 0 V
19	 540.0 mV	 -6.4640 uA	 178.03 ms	 0 V
20	 570.0 mV	 -5.13510 uA	 190.39 ms	 0 V
21	 600.0 mV	 -3.76550 uA	 197.39 ms	 0 V
22	 630.0 mV	 -2.7400 uA	 211.32 ms	 0 V
23	 660.0 mV	 -2.16870 uA	 222.89 ms	 0 V
24	 690.0 mV	 -1.28800 uA	 230.21 ms	 0 V
25	 720.0 mV	 -1.14810 uA	 235.82 ms	 0 V
26	 750.0 mV	 -736.40 nA	 267.60 ms	 0 V
27	 780.0 mV	 -939.580 nA	 283.70 ms	 0 V
28	 810.0 mV	 -377.000 nA	 338.10 ms	 0 V
29	 840.0 mV	 -356.540 nA	 390.60 ms	 0 V
30	 870.0 mV	 -242.840 nA	 439.13 ms	 0 V
31	 900.0 mV	 -654.90 nA	 482.55 ms	 0 V
32	 930.0 mV	 -651.50 nA	 511.17 ms	 0 V
33	 960.0 mV	 -699.900 nA	 527.26 ms	 0 V
34	 990.0 mV	 -655.60 nA	 593.84 ms	 0 V
35	 1.0200 V	 -244.460 nA	 609.90 ms	 0 V
36	 1.0500 V	 -777.760 nA	 616.11 ms	 0 V
37	 1.0800 V	 -719.400 nA	 623.94 ms	 0 V
