Index	Vg	Id	Time	Vd
1	 0 V	 -3.95604 nA	 65.53 ms	 0 V
2	 30.0 mV	 1.36530 nA	 81.43 ms	 0 V
3	 60.0 mV	 -4.1354 nA	 121.55 ms	 0 V
4	 90.0 mV	 1.99940 nA	 160.81 ms	 0 V
5	 120.0 mV	 -2.22964 nA	 170.40 ms	 0 V
6	 150.0 mV	 -3.45110 nA	 229.58 ms	 0 V
7	 180.0 mV	 -1.63004 nA	 244.09 ms	 0 V
8	 210.0 mV	 972.10 pA	 253.53 ms	 0 V
9	 240.0 mV	 -387.66 pA	 263.06 ms	 0 V
10	 270.0 mV	 -58.26 pA	 272.50 ms	 0 V
11	 300.0 mV	 -1.0580 nA	 319.67 ms	 0 V
12	 330.0 mV	 1.23638 nA	 361.91 ms	 0 V
13	 360.0 mV	 -1.60942 nA	 373.04 ms	 0 V
14	 390.0 mV	 6.12628 nA	 382.56 ms	 0 V
15	 420.0 mV	 2.45268 nA	 392.14 ms	 0 V
16	 450.0 mV	 2.70138 nA	 403.12 ms	 0 V
17	 480.0 mV	 1.41666 nA	 412.69 ms	 0 V
18	 510.0 mV	 1.39436 nA	 422.19 ms	 0 V
19	 540.0 mV	 1.93054 nA	 431.64 ms	 0 V
20	 570.0 mV	 3.42250 nA	 441.20 ms	 0 V
21	 600.0 mV	 5.10178 nA	 450.68 ms	 0 V
22	 630.0 mV	 7.53484 nA	 459.98 ms	 0 V
23	 660.0 mV	 10.53904 nA	 470.77 ms	 0 V
24	 690.0 mV	 868.200 nA	 498.33 ms	 0 V
25	 720.0 mV	 562.200 nA	 504.99 ms	 0 V
26	 750.0 mV	 424.540 nA	 511.61 ms	 0 V
27	 780.0 mV	 357.810 nA	 518.24 ms	 0 V
28	 810.0 mV	 343.540 nA	 524.67 ms	 0 V
29	 840.0 mV	 364.270 nA	 532.02 ms	 0 V
30	 870.0 mV	 394.210 nA	 538.43 ms	 0 V
31	 900.0 mV	 436.200 nA	 544.18 ms	 0 V
32	 930.0 mV	 492.750 nA	 550.88 ms	 0 V
33	 960.0 mV	 543.630 nA	 557.44 ms	 0 V
34	 990.0 mV	 604.700 nA	 563.83 ms	 0 V
35	 1.0200 V	 661.370 nA	 569.48 ms	 0 V
36	 1.0500 V	 706.520 nA	 575.59 ms	 0 V
37	 1.0800 V	 768.840 nA	 581.25 ms	 0 V
38	 1.1100 V	 819.980 nA	 586.92 ms	 0 V
39	 1.1400 V	 882.740 nA	 594.07 ms	 0 V
40	 1.1700 V	 934.030 nA	 599.72 ms	 0 V
41	 1.2000 V	 989.940 nA	 606.74 ms	 0 V
42	 0 V	 2.15652 nA	 860.75 ms	 100.00 mV
43	 30.0 mV	 -1.90100 nA	 870.81 ms	 100.00 mV
44	 60.0 mV	 2.52996 nA	 880.38 ms	 100.00 mV
45	 90.0 mV	 -2.60220 nA	 889.91 ms	 100.00 mV
46	 120.0 mV	 2.68456 nA	 899.40 ms	 100.00 mV
47	 150.0 mV	 -3.18536 nA	 908.93 ms	 100.00 mV
48	 180.0 mV	 3.56322 nA	 918.44 ms	 100.00 mV
49	 210.0 mV	 -3.53454 nA	 928.02 ms	 100.00 mV
50	 240.0 mV	 3.83950 nA	 937.59 ms	 100.00 mV
51	 270.0 mV	 -1.48968 nA	 947.04 ms	 100.00 mV
52	 300.0 mV	 4.8802 nA	 981.13 ms	 100.00 mV
53	 330.0 mV	 31.0338 nA	 996.38 ms	 100.00 mV
54	 360.0 mV	 120.550 nA	 1.02646 s	 100.00 mV
55	 390.0 mV	 413.090 nA	 1.03428 s	 100.00 mV
56	 420.0 mV	 1.48210 uA	 1.08068 s	 100.00 mV
57	 450.0 mV	 4.11440 uA	 1.08828 s	 100.00 mV
58	 480.0 mV	 9.55000 uA	 1.09700 s	 100.00 mV
59	 510.0 mV	 18.9580 uA	 1.13394 s	 100.00 mV
60	 540.0 mV	 34.2710 uA	 1.14052 s	 100.00 mV
61	 570.0 mV	 56.3960 uA	 1.14709 s	 100.00 mV
62	 600.0 mV	 87.0150 uA	 1.15349 s	 100.00 mV
63	 630.0 mV	 130.160 uA	 1.18169 s	 100.00 mV
64	 660.0 mV	 188.160 uA	 1.18766 s	 100.00 mV
65	 690.0 mV	 261.950 uA	 1.19406 s	 100.00 mV
66	 720.0 mV	 352.100 uA	 1.19973 s	 100.00 mV
67	 750.0 mV	 455.870 uA	 1.20616 s	 100.00 mV
68	 780.0 mV	 570.170 uA	 1.21179 s	 100.00 mV
69	 810.0 mV	 690.160 uA	 1.21741 s	 100.00 mV
70	 840.0 mV	 814.850 uA	 1.22463 s	 100.00 mV
71	 870.0 mV	 938.420 uA	 1.23029 s	 100.00 mV
72	 900.0 mV	 1.059130 mA	 1.23728 s	 100.00 mV
73	 930.0 mV	 1.17710 mA	 1.25548 s	 100.00 mV
74	 960.0 mV	 1.28990 mA	 1.26108 s	 100.00 mV
75	 990.0 mV	 1.39810 mA	 1.26850 s	 100.00 mV
76	 1.0200 V	 1.50140 mA	 1.27511 s	 100.00 mV
77	 1.0500 V	 1.59780 mA	 1.28169 s	 100.00 mV
78	 1.0800 V	 1.68960 mA	 1.28825 s	 100.00 mV
79	 1.1100 V	 1.77530 mA	 1.29488 s	 100.00 mV
80	 1.1400 V	 1.85550 mA	 1.30150 s	 100.00 mV
81	 1.1700 V	 1.93250 mA	 1.30815 s	 100.00 mV
82	 1.2000 V	 2.00400 mA	 1.31478 s	 100.00 mV
83	 0 V	 -3.55502 nA	 1.52713 s	 200.00 mV
84	 30.0 mV	 3.49020 nA	 1.53715 s	 200.00 mV
85	 60.0 mV	 -3.41404 nA	 1.54674 s	 200.00 mV
86	 90.0 mV	 3.10602 nA	 1.55622 s	 200.00 mV
87	 120.0 mV	 -3.59820 nA	 1.56732 s	 200.00 mV
88	 150.0 mV	 3.32356 nA	 1.57678 s	 200.00 mV
89	 180.0 mV	 -3.29018 nA	 1.58629 s	 200.00 mV
90	 210.0 mV	 3.64184 nA	 1.59735 s	 200.00 mV
91	 240.0 mV	 -2.80520 nA	 1.60666 s	 200.00 mV
92	 270.0 mV	 5.73014 nA	 1.61620 s	 200.00 mV
93	 300.0 mV	 5.7028 nA	 1.64525 s	 200.00 mV
94	 330.0 mV	 32.7381 nA	 1.66053 s	 200.00 mV
95	 360.0 mV	 154.060 nA	 1.69052 s	 200.00 mV
96	 390.0 mV	 583.770 nA	 1.69713 s	 200.00 mV
97	 420.0 mV	 1.74610 uA	 1.74343 s	 200.00 mV
98	 450.0 mV	 5.14260 uA	 1.75096 s	 200.00 mV
99	 480.0 mV	 12.0900 uA	 1.78921 s	 200.00 mV
100	 510.0 mV	 24.2570 uA	 1.79591 s	 200.00 mV
101	 540.0 mV	 43.9940 uA	 1.80260 s	 200.00 mV
102	 570.0 mV	 74.4440 uA	 1.80919 s	 200.00 mV
103	 600.0 mV	 117.870 uA	 1.83731 s	 200.00 mV
104	 630.0 mV	 177.780 uA	 1.84402 s	 200.00 mV
105	 660.0 mV	 261.560 uA	 1.85067 s	 200.00 mV
106	 690.0 mV	 369.060 uA	 1.85731 s	 200.00 mV
107	 720.0 mV	 500.330 uA	 1.86392 s	 200.00 mV
108	 750.0 mV	 656.950 uA	 1.87064 s	 200.00 mV
109	 780.0 mV	 831.400 uA	 1.87723 s	 200.00 mV
110	 810.0 mV	 1.021600 mA	 1.88383 s	 200.00 mV
111	 840.0 mV	 1.22140 mA	 1.90236 s	 200.00 mV
112	 870.0 mV	 1.42960 mA	 1.90893 s	 200.00 mV
113	 900.0 mV	 1.63900 mA	 1.91550 s	 200.00 mV
114	 930.0 mV	 1.84630 mA	 1.92207 s	 200.00 mV
115	 960.0 mV	 2.05210 mA	 1.92859 s	 200.00 mV
116	 990.0 mV	 2.25340 mA	 1.93494 s	 200.00 mV
117	 1.0200 V	 2.44770 mA	 1.94054 s	 200.00 mV
118	 1.0500 V	 2.63610 mA	 1.94716 s	 200.00 mV
119	 1.0800 V	 2.81710 mA	 1.95308 s	 200.00 mV
120	 1.1100 V	 2.98900 mA	 1.95974 s	 200.00 mV
121	 1.1400 V	 3.15400 mA	 1.96629 s	 200.00 mV
122	 1.1700 V	 3.31230 mA	 1.97289 s	 200.00 mV
123	 1.2000 V	 3.46130 mA	 1.97939 s	 200.00 mV
124	 0 V	 3.59572 nA	 2.47841 s	 300.00 mV
125	 30.0 mV	 -3.47250 nA	 2.48852 s	 300.00 mV
126	 60.0 mV	 3.62062 nA	 2.49806 s	 300.00 mV
127	 90.0 mV	 -3.61440 nA	 2.50756 s	 300.00 mV
128	 120.0 mV	 3.42548 nA	 2.51701 s	 300.00 mV
129	 150.0 mV	 -3.21822 nA	 2.52658 s	 300.00 mV
130	 180.0 mV	 3.19620 nA	 2.53627 s	 300.00 mV
131	 210.0 mV	 -3.48044 nA	 2.54715 s	 300.00 mV
132	 240.0 mV	 4.12824 nA	 2.55757 s	 300.00 mV
133	 270.0 mV	 -1.79670 nA	 2.56715 s	 300.00 mV
134	 300.0 mV	 7.9423 nA	 2.60124 s	 300.00 mV
135	 330.0 mV	 41.6557 nA	 2.61644 s	 300.00 mV
136	 360.0 mV	 159.480 nA	 2.64620 s	 300.00 mV
137	 390.0 mV	 591.630 nA	 2.65288 s	 300.00 mV
138	 420.0 mV	 2.17620 uA	 2.69904 s	 300.00 mV
139	 450.0 mV	 5.93640 uA	 2.70658 s	 300.00 mV
140	 480.0 mV	 13.3540 uA	 2.74378 s	 300.00 mV
141	 510.0 mV	 27.5970 uA	 2.75022 s	 300.00 mV
142	 540.0 mV	 50.0240 uA	 2.75727 s	 300.00 mV
143	 570.0 mV	 82.9990 uA	 2.76294 s	 300.00 mV
144	 600.0 mV	 133.170 uA	 2.79091 s	 300.00 mV
145	 630.0 mV	 203.130 uA	 2.79654 s	 300.00 mV
146	 660.0 mV	 296.930 uA	 2.80235 s	 300.00 mV
147	 690.0 mV	 421.130 uA	 2.81087 s	 300.00 mV
148	 720.0 mV	 572.710 uA	 2.81753 s	 300.00 mV
149	 750.0 mV	 750.150 uA	 2.82415 s	 300.00 mV
150	 780.0 mV	 953.330 uA	 2.83076 s	 300.00 mV
151	 810.0 mV	 1.17470 mA	 2.84959 s	 300.00 mV
152	 840.0 mV	 1.41260 mA	 2.85614 s	 300.00 mV
153	 870.0 mV	 1.66060 mA	 2.86248 s	 300.00 mV
154	 900.0 mV	 1.91740 mA	 2.86947 s	 300.00 mV
155	 930.0 mV	 2.17640 mA	 2.87604 s	 300.00 mV
156	 960.0 mV	 2.43780 mA	 2.88242 s	 300.00 mV
157	 990.0 mV	 2.69640 mA	 2.88838 s	 300.00 mV
158	 1.0200 V	 2.95200 mA	 2.89498 s	 300.00 mV
159	 1.0500 V	 3.20360 mA	 2.90148 s	 300.00 mV
160	 1.0800 V	 3.44940 mA	 2.90787 s	 300.00 mV
161	 1.1100 V	 3.69010 mA	 2.91486 s	 300.00 mV
