Index	Vg	Id	Time	Vd
1	 0 V	 -4.8648 nA	 42.03 ms	 0 V
2	 30.0 mV	 -8.700 nA	 84.20 ms	 0 V
3	 60.0 mV	 -211.6 pA	 105.63 ms	 0 V
4	 90.0 mV	 -4.4974 nA	 120.84 ms	 0 V
5	 120.0 mV	 6.850 nA	 171.61 ms	 0 V
6	 150.0 mV	 -8.010 nA	 221.09 ms	 0 V
7	 180.0 mV	 -9.830 nA	 283.04 ms	 0 V
8	 210.0 mV	 4.060 nA	 315.92 ms	 0 V
9	 240.0 mV	 2.410 nA	 348.99 ms	 0 V
10	 270.0 mV	 -5.430 nA	 380.09 ms	 0 V
11	 300.0 mV	 -6.6631 nA	 396.20 ms	 0 V
12	 330.0 mV	 -8.440 nA	 441.08 ms	 0 V
13	 360.0 mV	 -6.420 nA	 479.93 ms	 0 V
14	 390.0 mV	 -5.0513 nA	 502.62 ms	 0 V
15	 420.0 mV	 -7.510 nA	 539.46 ms	 0 V
16	 450.0 mV	 -12.6932 nA	 560.91 ms	 0 V
17	 480.0 mV	 -6.960 nA	 609.08 ms	 0 V
18	 510.0 mV	 -35.130 nA	 641.17 ms	 0 V
19	 540.0 mV	 -13.540 nA	 675.98 ms	 0 V
20	 570.0 mV	 -17.5005 nA	 690.80 ms	 0 V
21	 600.0 mV	 -16.3399 nA	 706.01 ms	 0 V
22	 630.0 mV	 -29.9936 nA	 722.20 ms	 0 V
23	 660.0 mV	 -32.6263 nA	 737.44 ms	 0 V
24	 690.0 mV	 -29.0950 nA	 771.38 ms	 0 V
25	 720.0 mV	 -37.4004 nA	 786.59 ms	 0 V
26	 750.0 mV	 -39.2825 nA	 801.80 ms	 0 V
27	 780.0 mV	 -32.0372 nA	 818.03 ms	 0 V
28	 810.0 mV	 -20.4817 nA	 833.35 ms	 0 V
29	 840.0 mV	 -20.3590 nA	 848.64 ms	 0 V
30	 870.0 mV	 -20.7045 nA	 863.89 ms	 0 V
31	 900.0 mV	 -30.2843 nA	 879.17 ms	 0 V
32	 930.0 mV	 -16.2380 nA	 894.48 ms	 0 V
33	 960.0 mV	 -13.9546 nA	 909.83 ms	 0 V
34	 990.0 mV	 -20.6608 nA	 925.12 ms	 0 V
35	 1.0200 V	 -20.1411 nA	 940.41 ms	 0 V
36	 1.0500 V	 -16.6914 nA	 961.29 ms	 0 V
37	 1.0800 V	 -12.1856 nA	 976.55 ms	 0 V
38	 1.1100 V	 -19.5865 nA	 1.00150 s	 0 V
39	 1.1400 V	 -14.9371 nA	 1.02242 s	 0 V
40	 1.1700 V	 -11.7889 nA	 1.04287 s	 0 V
41	 1.2000 V	 -24.8401 nA	 1.05935 s	 0 V
42	 0 V	 -320 pA	 1.42847 s	 100.00 mV
43	 30.0 mV	 -1.2906 nA	 1.44380 s	 100.00 mV
44	 60.0 mV	 -3.9711 nA	 1.47679 s	 100.00 mV
45	 90.0 mV	 -1.2937 nA	 1.49363 s	 100.00 mV
46	 120.0 mV	 1.8498 nA	 1.52665 s	 100.00 mV
47	 150.0 mV	 6.94752 nA	 1.57106 s	 100.00 mV
48	 180.0 mV	 -6.88492 nA	 1.58060 s	 100.00 mV
49	 210.0 mV	 5.91388 nA	 1.59017 s	 100.00 mV
50	 240.0 mV	 880.96 pA	 1.60757 s	 100.00 mV
51	 270.0 mV	 -5.8712 nA	 1.63771 s	 100.00 mV
52	 300.0 mV	 -1.7309 nA	 1.66138 s	 100.00 mV
53	 330.0 mV	 2.4147 nA	 1.67661 s	 100.00 mV
54	 360.0 mV	 10.680 nA	 1.70180 s	 100.00 mV
55	 390.0 mV	 47.0422 nA	 1.72726 s	 100.00 mV
56	 420.0 mV	 100.9471 nA	 1.74254 s	 100.00 mV
