Index	Vg	Id	Time	Vd
1	 0 V	 105.14 pA	 69.12 ms	 0 V
2	 30.0 mV	 1.7985 nA	 170.16 ms	 0 V
3	 60.0 mV	 2.2122 nA	 189.77 ms	 0 V
4	 90.0 mV	 -2.2456 nA	 222.72 ms	 0 V
5	 120.0 mV	 -2.04652 nA	 280.86 ms	 0 V
6	 150.0 mV	 3.72598 nA	 293.33 ms	 0 V
7	 180.0 mV	 1.11814 nA	 358.02 ms	 0 V
8	 210.0 mV	 -1.66014 nA	 367.46 ms	 0 V
9	 240.0 mV	 574.1 pA	 407.77 ms	 0 V
10	 270.0 mV	 -1.7813 nA	 434.28 ms	 0 V
11	 300.0 mV	 600 pA	 491.62 ms	 0 V
12	 330.0 mV	 2.060 nA	 576.54 ms	 0 V
13	 360.0 mV	 -4.13768 nA	 622.33 ms	 0 V
14	 390.0 mV	 739.20 pA	 636.58 ms	 0 V
15	 420.0 mV	 -7.51894 nA	 645.33 ms	 0 V
16	 450.0 mV	 -2.94162 nA	 654.90 ms	 0 V
17	 480.0 mV	 -10.18844 nA	 664.43 ms	 0 V
18	 510.0 mV	 -4.100 nA	 716.07 ms	 0 V
19	 540.0 mV	 -11.5009 nA	 742.94 ms	 0 V
20	 570.0 mV	 -7.720 nA	 775.61 ms	 0 V
21	 600.0 mV	 -13.4291 nA	 794.30 ms	 0 V
22	 630.0 mV	 -12.3617 nA	 809.54 ms	 0 V
23	 660.0 mV	 -19.0437 nA	 824.75 ms	 0 V
24	 690.0 mV	 -19.3273 nA	 840.02 ms	 0 V
25	 720.0 mV	 -18.1783 nA	 855.23 ms	 0 V
26	 750.0 mV	 -16.0325 nA	 871.15 ms	 0 V
27	 780.0 mV	 -21.6512 nA	 886.39 ms	 0 V
28	 810.0 mV	 -21.3144 nA	 901.59 ms	 0 V
29	 840.0 mV	 -16.4309 nA	 916.63 ms	 0 V
30	 870.0 mV	 -23.7256 nA	 931.88 ms	 0 V
31	 900.0 mV	 -22.0110 nA	 947.25 ms	 0 V
32	 930.0 mV	 -17.4412 nA	 962.47 ms	 0 V
33	 960.0 mV	 -15.3638 nA	 977.68 ms	 0 V
34	 990.0 mV	 -14.0001 nA	 1.00528 s	 0 V
35	 1.0200 V	 -7.1099 nA	 1.02624 s	 0 V
36	 1.0500 V	 -6.6793 nA	 1.04439 s	 0 V
37	 1.0800 V	 -4.5851 nA	 1.06539 s	 0 V
38	 1.1100 V	 -2.1919 nA	 1.09437 s	 0 V
39	 1.1400 V	 -4.0461 nA	 1.12206 s	 0 V
40	 1.1700 V	 3.5867 nA	 1.15551 s	 0 V
41	 1.2000 V	 275.314 pA	 1.21307 s	 0 V
42	 0 V	 3.76402 nA	 1.51445 s	 100.00 mV
43	 30.0 mV	 -4.01336 nA	 1.52482 s	 100.00 mV
44	 60.0 mV	 6.66 pA	 1.53932 s	 100.00 mV
45	 90.0 mV	 -644.70 pA	 1.54881 s	 100.00 mV
46	 120.0 mV	 1.31004 nA	 1.55829 s	 100.00 mV
47	 150.0 mV	 -1.86630 nA	 1.56779 s	 100.00 mV
48	 180.0 mV	 2.53070 nA	 1.57728 s	 100.00 mV
49	 210.0 mV	 -1.30052 nA	 1.58826 s	 100.00 mV
50	 240.0 mV	 1.82568 nA	 1.59783 s	 100.00 mV
51	 270.0 mV	 -2.71704 nA	 1.60732 s	 100.00 mV
