Index	Vg	Id	Time	Vd
1	 0 V	X -1.51420 nA	 76.98 ms	 0 V
2	 30.0 mV	 -2.05442 nA	 96.25 ms	 0 V
3	 60.0 mV	 1.82092 nA	 105.76 ms	 0 V
4	 90.0 mV	 2.55898 nA	 164.99 ms	 0 V
5	 120.0 mV	 -2.90514 nA	 174.48 ms	 0 V
6	 150.0 mV	 1.570 nA	 227.17 ms	 0 V
7	 180.0 mV	 771.40 pA	 266.72 ms	 0 V
8	 210.0 mV	 3.440 nA	 322.74 ms	 0 V
9	 240.0 mV	 -1.9456 nA	 386.16 ms	 0 V
10	 270.0 mV	 -1.4662 nA	 403.07 ms	 0 V
11	 300.0 mV	 -89.06 pA	 447.35 ms	 0 V
12	 330.0 mV	 -1.480 nA	 500.78 ms	 0 V
13	 360.0 mV	 -9.3852 nA	 515.61 ms	 0 V
14	 390.0 mV	 -15.460 nA	 569.78 ms	 0 V
15	 420.0 mV	 -60.710 nA	 576.43 ms	 0 V
16	 450.0 mV	 -62.840 nA	 608.60 ms	 0 V
17	 480.0 mV	 -135.680 nA	 615.21 ms	 0 V
18	 510.0 mV	 -183.930 nA	 621.98 ms	 0 V
19	 540.0 mV	 -214.290 nA	 628.62 ms	 0 V
20	 570.0 mV	 -325.250 nA	 635.22 ms	 0 V
21	 600.0 mV	 -409.960 nA	 641.84 ms	 0 V
22	 630.0 mV	 -519.260 nA	 648.53 ms	 0 V
23	 660.0 mV	 -639.040 nA	 655.13 ms	 0 V
24	 690.0 mV	 -666.600 nA	 661.75 ms	 0 V
25	 720.0 mV	 -747.870 nA	 668.14 ms	 0 V
26	 750.0 mV	 -757.250 nA	 673.79 ms	 0 V
27	 780.0 mV	 -750.170 nA	 679.78 ms	 0 V
28	 810.0 mV	 -748.850 nA	 686.05 ms	 0 V
29	 840.0 mV	 -699.330 nA	 691.70 ms	 0 V
30	 870.0 mV	 -670.990 nA	 698.27 ms	 0 V
31	 900.0 mV	 -633.120 nA	 703.89 ms	 0 V
32	 930.0 mV	 -586.550 nA	 709.50 ms	 0 V
