Index	Vg	Id	Time	Vd
1	 0 V	 -95.910 nA	 34.51 ms	 0 V
2	 30.0 mV	 -229.370 nA	 41.00 ms	 0 V
3	 60.0 mV	 -186.810 nA	 47.65 ms	 0 V
4	 90.0 mV	 -107.400 nA	 54.22 ms	 0 V
5	 120.0 mV	 -239.810 nA	 60.87 ms	 0 V
6	 150.0 mV	 -301.450 nA	 71.64 ms	 0 V
7	 180.0 mV	 -206.440 nA	 80.28 ms	 0 V
8	 210.0 mV	 -304.360 nA	 112.41 ms	 0 V
9	 240.0 mV	 -143.960 nA	 123.10 ms	 0 V
10	 270.0 mV	 -241.350 nA	 129.77 ms	 0 V
11	 300.0 mV	 -267.660 nA	 138.48 ms	 0 V
12	 330.0 mV	 -319.940 nA	 172.36 ms	 0 V
13	 360.0 mV	 -225.320 nA	 179.03 ms	 0 V
14	 390.0 mV	 -183.990 nA	 208.75 ms	 0 V
15	 420.0 mV	 -250.230 nA	 242.74 ms	 0 V
16	 450.0 mV	 -291.580 nA	 251.48 ms	 0 V
17	 480.0 mV	 -245.620 nA	 260.81 ms	 0 V
18	 510.0 mV	 -248.830 nA	 269.63 ms	 0 V
19	 540.0 mV	 -152.360 nA	 275.28 ms	 0 V
20	 570.0 mV	 -305.650 nA	 280.91 ms	 0 V
21	 600.0 mV	 -254.210 nA	 287.89 ms	 0 V
22	 630.0 mV	 -234.160 nA	 293.50 ms	 0 V
23	 660.0 mV	 -301.060 nA	 299.11 ms	 0 V
24	 690.0 mV	 -200.450 nA	 306.36 ms	 0 V
25	 720.0 mV	 -326.710 nA	 311.98 ms	 0 V
26	 750.0 mV	 -344.000 nA	 317.84 ms	 0 V
27	 780.0 mV	 -229.830 nA	 324.10 ms	 0 V
28	 810.0 mV	 -272.800 nA	 329.75 ms	 0 V
29	 840.0 mV	 -236.120 nA	 336.09 ms	 0 V
30	 870.0 mV	 -293.710 nA	 341.75 ms	 0 V
31	 900.0 mV	 -290.650 nA	 347.36 ms	 0 V
32	 930.0 mV	 -248.850 nA	 354.57 ms	 0 V
33	 960.0 mV	 -284.440 nA	 360.23 ms	 0 V
34	 990.0 mV	 -218.610 nA	 367.28 ms	 0 V
35	 1.0200 V	 -274.640 nA	 372.93 ms	 0 V
36	 1.0500 V	 -274.880 nA	 378.58 ms	 0 V
37	 1.0800 V	 -217.170 nA	 388.50 ms	 0 V
38	 1.1100 V	 -218.890 nA	 395.19 ms	 0 V
39	 1.1400 V	 -254.520 nA	 401.90 ms	 0 V
40	 1.1700 V	 -194.920 nA	 408.56 ms	 0 V
41	 1.2000 V	 -211.170 nA	 415.22 ms	 0 V
42	 0 V	 -4.2266 nA	 646.39 ms	 100.00 mV
43	 30.0 mV	 -627.3 pA	 714.88 ms	 100.00 mV
44	 60.0 mV	 -4.6608 nA	 733.07 ms	 100.00 mV
45	 90.0 mV	 -3.8739 nA	 752.70 ms	 100.00 mV
46	 120.0 mV	 -8.3893 nA	 768.04 ms	 100.00 mV
47	 150.0 mV	 -4.6135 nA	 791.63 ms	 100.00 mV
48	 180.0 mV	 -13.530 nA	 829.94 ms	 100.00 mV
49	 210.0 mV	 -3.4047 nA	 852.66 ms	 100.00 mV
50	 240.0 mV	 -6.290 nA	 888.25 ms	 100.00 mV
51	 270.0 mV	 -1.950 nA	 914.00 ms	 100.00 mV
52	 300.0 mV	 -1.90 nA	 958.77 ms	 100.00 mV
53	 330.0 mV	 2.210 nA	 1.00062 s	 100.00 mV
54	 360.0 mV	 10.100 nA	 1.03376 s	 100.00 mV
55	 390.0 mV	 22.7413 nA	 1.07089 s	 100.00 mV
56	 420.0 mV	 75.3129 nA	 1.09679 s	 100.00 mV
57	 450.0 mV	 187.110 nA	 1.12634 s	 100.00 mV
58	 480.0 mV	 404.490 nA	 1.13713 s	 100.00 mV
59	 510.0 mV	 799.610 nA	 1.14370 s	 100.00 mV
60	 540.0 mV	 1.40060 uA	 1.18998 s	 100.00 mV
61	 570.0 mV	 2.31430 uA	 1.19753 s	 100.00 mV
62	 600.0 mV	 3.61650 uA	 1.20488 s	 100.00 mV
63	 630.0 mV	 5.33480 uA	 1.21152 s	 100.00 mV
64	 660.0 mV	 7.58090 uA	 1.21980 s	 100.00 mV
65	 690.0 mV	 10.35760 uA	 1.22642 s	 100.00 mV
66	 720.0 mV	 13.6160 uA	 1.26280 s	 100.00 mV
67	 750.0 mV	 17.3120 uA	 1.26942 s	 100.00 mV
68	 780.0 mV	 21.3360 uA	 1.27603 s	 100.00 mV
69	 810.0 mV	 25.5840 uA	 1.28243 s	 100.00 mV
70	 840.0 mV	 29.9750 uA	 1.28832 s	 100.00 mV
71	 870.0 mV	 34.4660 uA	 1.29503 s	 100.00 mV
72	 900.0 mV	 38.9550 uA	 1.30165 s	 100.00 mV
73	 930.0 mV	 43.3180 uA	 1.30825 s	 100.00 mV
74	 960.0 mV	 47.7850 uA	 1.31486 s	 100.00 mV
75	 990.0 mV	 52.1250 uA	 1.32153 s	 100.00 mV
76	 1.0200 V	 56.4030 uA	 1.32813 s	 100.00 mV
77	 1.0500 V	 60.5380 uA	 1.33478 s	 100.00 mV
78	 1.0800 V	 64.5450 uA	 1.34145 s	 100.00 mV
79	 1.1100 V	 68.3910 uA	 1.34810 s	 100.00 mV
80	 1.1400 V	 72.0990 uA	 1.35470 s	 100.00 mV
81	 1.1700 V	 75.6850 uA	 1.36142 s	 100.00 mV
82	 1.2000 V	 79.0400 uA	 1.36805 s	 100.00 mV
83	 0 V	 659.30 pA	 1.66246 s	 200.00 mV
84	 30.0 mV	 3.14108 nA	 1.67781 s	 200.00 mV
85	 60.0 mV	 -2.91730 nA	 1.68737 s	 200.00 mV
86	 90.0 mV	 2.70242 nA	 1.69695 s	 200.00 mV
87	 120.0 mV	 -2.95522 nA	 1.70815 s	 200.00 mV
88	 150.0 mV	 2.31374 nA	 1.71763 s	 200.00 mV
89	 180.0 mV	 3.00750 nA	 1.77734 s	 200.00 mV
90	 210.0 mV	 -2.71552 nA	 1.78689 s	 200.00 mV
91	 240.0 mV	 -2.22692 nA	 1.84602 s	 200.00 mV
92	 270.0 mV	 2.78150 nA	 1.85547 s	 200.00 mV
93	 300.0 mV	 288.92 pA	 1.86478 s	 200.00 mV
94	 330.0 mV	 1.87784 nA	 1.92747 s	 200.00 mV
95	 360.0 mV	 16.370 nA	 1.98109 s	 200.00 mV
96	 390.0 mV	 39.6429 nA	 1.99589 s	 200.00 mV
97	 420.0 mV	 95.3536 nA	 2.01111 s	 200.00 mV
98	 450.0 mV	 232.320 nA	 2.04046 s	 200.00 mV
99	 480.0 mV	 498.540 nA	 2.04608 s	 200.00 mV
100	 510.0 mV	 981.790 nA	 2.05173 s	 200.00 mV
101	 540.0 mV	 1.78700 uA	 2.09791 s	 200.00 mV
102	 570.0 mV	 3.00350 uA	 2.10551 s	 200.00 mV
103	 600.0 mV	 4.75360 uA	 2.11309 s	 200.00 mV
104	 630.0 mV	 7.12430 uA	 2.12208 s	 200.00 mV
105	 660.0 mV	 10.24280 uA	 2.12866 s	 200.00 mV
106	 690.0 mV	 14.2040 uA	 2.16571 s	 200.00 mV
107	 720.0 mV	 18.9460 uA	 2.17234 s	 200.00 mV
108	 750.0 mV	 24.3990 uA	 2.17878 s	 200.00 mV
109	 780.0 mV	 30.5830 uA	 2.18631 s	 200.00 mV
110	 810.0 mV	 37.3520 uA	 2.19293 s	 200.00 mV
111	 840.0 mV	 44.2800 uA	 2.19950 s	 200.00 mV
112	 870.0 mV	 51.5550 uA	 2.20614 s	 200.00 mV
113	 900.0 mV	 59.3400 uA	 2.21276 s	 200.00 mV
114	 930.0 mV	 67.4610 uA	 2.21941 s	 200.00 mV
115	 960.0 mV	 75.1850 uA	 2.22602 s	 200.00 mV
116	 990.0 mV	 83.1080 uA	 2.23245 s	 200.00 mV
117	 1.0200 V	 91.1080 uA	 2.23811 s	 200.00 mV
118	 1.0500 V	 98.6290 uA	 2.24382 s	 200.00 mV
119	 1.0800 V	 106.1990 uA	 2.25051 s	 200.00 mV
120	 1.1100 V	 113.5650 uA	 2.25720 s	 200.00 mV
121	 1.1400 V	 120.570 uA	 2.28500 s	 200.00 mV
122	 1.1700 V	 127.540 uA	 2.29160 s	 200.00 mV
123	 1.2000 V	 134.240 uA	 2.29798 s	 200.00 mV
124	 0 V	 -1.82828 nA	 2.64529 s	 300.00 mV
125	 30.0 mV	 2.82074 nA	 2.65695 s	 300.00 mV
126	 60.0 mV	 -2.92576 nA	 2.66813 s	 300.00 mV
127	 90.0 mV	 3.03754 nA	 2.67761 s	 300.00 mV
128	 120.0 mV	 -2.80414 nA	 2.68714 s	 300.00 mV
129	 150.0 mV	 2.76966 nA	 2.69662 s	 300.00 mV
130	 180.0 mV	 -2.84868 nA	 2.70756 s	 300.00 mV
131	 210.0 mV	 3.01514 nA	 2.71701 s	 300.00 mV
132	 240.0 mV	 -2.59464 nA	 2.72788 s	 300.00 mV
133	 270.0 mV	 3.54684 nA	 2.73655 s	 300.00 mV
134	 300.0 mV	 -427.36 pA	 2.74609 s	 300.00 mV
135	 330.0 mV	 7.58066 nA	 2.75557 s	 300.00 mV
136	 360.0 mV	 16.2462 nA	 2.79159 s	 300.00 mV
137	 390.0 mV	 40.5036 nA	 2.80680 s	 300.00 mV
138	 420.0 mV	 108.3340 nA	 2.82206 s	 300.00 mV
139	 450.0 mV	 258.000 nA	 2.85238 s	 300.00 mV
140	 480.0 mV	 558.030 nA	 2.85805 s	 300.00 mV
141	 510.0 mV	 1.105300 uA	 2.86494 s	 300.00 mV
142	 540.0 mV	 1.99560 uA	 2.91022 s	 300.00 mV
143	 570.0 mV	 3.35490 uA	 2.91686 s	 300.00 mV
144	 600.0 mV	 5.30740 uA	 2.92477 s	 300.00 mV
145	 630.0 mV	 7.94850 uA	 2.93141 s	 300.00 mV
146	 660.0 mV	 11.44100 uA	 2.93882 s	 300.00 mV
147	 690.0 mV	 15.9140 uA	 2.97589 s	 300.00 mV
148	 720.0 mV	 20.8100 uA	 2.98259 s	 300.00 mV
149	 750.0 mV	 27.0820 uA	 2.98923 s	 300.00 mV
150	 780.0 mV	 34.2060 uA	 2.99590 s	 300.00 mV
151	 810.0 mV	 42.5070 uA	 3.00260 s	 300.00 mV
152	 840.0 mV	 50.5420 uA	 3.00926 s	 300.00 mV
153	 870.0 mV	 59.6200 uA	 3.01596 s	 300.00 mV
154	 900.0 mV	 69.1020 uA	 3.02257 s	 300.00 mV
155	 930.0 mV	 78.9190 uA	 3.02926 s	 300.00 mV
156	 960.0 mV	 88.9750 uA	 3.03594 s	 300.00 mV
157	 990.0 mV	 98.8340 uA	 3.04256 s	 300.00 mV
158	 1.0200 V	 109.1530 uA	 3.05063 s	 300.00 mV
159	 1.0500 V	 119.010 uA	 3.07835 s	 300.00 mV
160	 1.0800 V	 129.040 uA	 3.08492 s	 300.00 mV
161	 1.1100 V	 139.070 uA	 3.09136 s	 300.00 mV
162	 1.1400 V	 148.820 uA	 3.09765 s	 300.00 mV
163	 1.1700 V	 158.230 uA	 3.10447 s	 300.00 mV
164	 1.2000 V	 167.620 uA	 3.11107 s	 300.00 mV
165	 0 V	 2.25738 nA	 3.45583 s	 400.00 mV
166	 30.0 mV	 -2.89224 nA	 3.46745 s	 400.00 mV
167	 60.0 mV	 2.83566 nA	 3.47698 s	 400.00 mV
168	 90.0 mV	 -2.94426 nA	 3.48806 s	 400.00 mV
169	 120.0 mV	 2.98802 nA	 3.49750 s	 400.00 mV
170	 150.0 mV	 -2.79266 nA	 3.50706 s	 400.00 mV
171	 180.0 mV	 2.98876 nA	 3.51723 s	 400.00 mV
