Index	Vg	Id	Time	Vd
1	 0 V	 -70.6480 uA	 19.18 ms	 0 V
2	 30.0 mV	 -66.0540 uA	 25.17 ms	 0 V
3	 60.0 mV	 -61.4160 uA	 31.37 ms	 0 V
4	 90.0 mV	 -56.8080 uA	 37.58 ms	 0 V
5	 120.0 mV	 -52.2840 uA	 43.67 ms	 0 V
6	 150.0 mV	 -47.8520 uA	 49.84 ms	 0 V
7	 180.0 mV	 -43.4920 uA	 56.00 ms	 0 V
8	 210.0 mV	 -39.2540 uA	 62.16 ms	 0 V
9	 240.0 mV	 -35.1740 uA	 68.37 ms	 0 V
10	 270.0 mV	 -31.1820 uA	 74.57 ms	 0 V
11	 300.0 mV	 -27.3820 uA	 80.91 ms	 0 V
12	 330.0 mV	 -23.7380 uA	 88.17 ms	 0 V
13	 360.0 mV	 -20.2320 uA	 93.34 ms	 0 V
14	 390.0 mV	 -16.9800 uA	 100.00 ms	 0 V
15	 420.0 mV	 -13.9440 uA	 105.18 ms	 0 V
16	 450.0 mV	 -11.1960 uA	 110.35 ms	 0 V
17	 480.0 mV	 -8.72310 uA	 123.42 ms	 0 V
18	 510.0 mV	 -6.57030 uA	 130.59 ms	 0 V
19	 540.0 mV	 -4.79670 uA	 136.25 ms	 0 V
20	 570.0 mV	 -3.37400 uA	 141.90 ms	 0 V
21	 600.0 mV	 -2.27030 uA	 148.47 ms	 0 V
22	 630.0 mV	 -1.46120 uA	 154.08 ms	 0 V
23	 660.0 mV	 -898.920 nA	 170.30 ms	 0 V
24	 690.0 mV	 -505.000 nA	 175.63 ms	 0 V
25	 720.0 mV	 -250.260 nA	 184.69 ms	 0 V
26	 750.0 mV	 -112.400 nA	 190.83 ms	 0 V
27	 780.0 mV	 -40.0000 nA	 205.14 ms	 0 V
28	 810.0 mV	 -13.5422 nA	 215.66 ms	 0 V
29	 840.0 mV	 -4.67020 nA	 250.96 ms	 0 V
30	 870.0 mV	 -1.22160 nA	 258.31 ms	 0 V
31	 900.0 mV	 2.04310 nA	 266.00 ms	 0 V
32	 930.0 mV	 -2.39030 nA	 273.60 ms	 0 V
33	 960.0 mV	 1.41620 nA	 281.15 ms	 0 V
34	 990.0 mV	 27.80 pA	 288.80 ms	 0 V
35	 1.0200 V	 -1.66160 nA	 296.33 ms	 0 V
36	 1.0500 V	 2.51400 nA	 303.90 ms	 0 V
37	 1.0800 V	 -2.40620 nA	 312.32 ms	 0 V
38	 1.1100 V	 2.48430 nA	 322.65 ms	 0 V
39	 1.1400 V	 -2.41330 nA	 332.46 ms	 0 V
40	 1.1700 V	 2.33290 nA	 343.40 ms	 0 V
41	 1.2000 V	 -2.09760 nA	 351.62 ms	 0 V
42	 0 V	 -69.0860 uA	 510.78 ms	 100.00 mV
43	 30.0 mV	 -64.4860 uA	 517.46 ms	 100.00 mV
44	 60.0 mV	 -59.9420 uA	 523.40 ms	 100.00 mV
45	 90.0 mV	 -55.4700 uA	 528.58 ms	 100.00 mV
46	 120.0 mV	 -50.9860 uA	 535.16 ms	 100.00 mV
47	 150.0 mV	 -46.6220 uA	 541.35 ms	 100.00 mV
48	 180.0 mV	 -42.3620 uA	 547.56 ms	 100.00 mV
49	 210.0 mV	 -38.2100 uA	 553.73 ms	 100.00 mV
50	 240.0 mV	 -34.2420 uA	 559.93 ms	 100.00 mV
51	 270.0 mV	 -30.3120 uA	 566.02 ms	 100.00 mV
52	 300.0 mV	 -26.5360 uA	 572.18 ms	 100.00 mV
53	 330.0 mV	 -22.9580 uA	 578.30 ms	 100.00 mV
54	 360.0 mV	 -19.5580 uA	 584.52 ms	 100.00 mV
55	 390.0 mV	 -16.3460 uA	 590.75 ms	 100.00 mV
56	 420.0 mV	 -13.3840 uA	 596.90 ms	 100.00 mV
57	 450.0 mV	 -10.6900 uA	 603.06 ms	 100.00 mV
58	 480.0 mV	 -8.28510 uA	 615.51 ms	 100.00 mV
59	 510.0 mV	 -6.20770 uA	 621.91 ms	 100.00 mV
60	 540.0 mV	 -4.47680 uA	 628.87 ms	 100.00 mV
61	 570.0 mV	 -3.10060 uA	 635.57 ms	 100.00 mV
62	 600.0 mV	 -2.05700 uA	 642.24 ms	 100.00 mV
63	 630.0 mV	 -1.29810 uA	 648.88 ms	 100.00 mV
64	 660.0 mV	 -768.660 nA	 664.92 ms	 100.00 mV
65	 690.0 mV	 -418.240 nA	 671.02 ms	 100.00 mV
66	 720.0 mV	 -202.780 nA	 676.92 ms	 100.00 mV
67	 750.0 mV	 -87.8128 nA	 691.38 ms	 100.00 mV
68	 780.0 mV	 -29.6194 nA	 701.92 ms	 100.00 mV
69	 810.0 mV	 -11.8344 nA	 712.41 ms	 100.00 mV
70	 840.0 mV	 -982.40 pA	 746.71 ms	 100.00 mV
71	 870.0 mV	 -2.85750 nA	 754.24 ms	 100.00 mV
72	 900.0 mV	 1.65250 nA	 761.60 ms	 100.00 mV
73	 930.0 mV	 -1.70840 nA	 771.09 ms	 100.00 mV
74	 960.0 mV	 -853.80 pA	 777.66 ms	 100.00 mV
75	 990.0 mV	 2.02200 nA	 785.79 ms	 100.00 mV
76	 1.0200 V	 -2.27280 nA	 793.39 ms	 100.00 mV
77	 1.0500 V	 1.30670 nA	 800.93 ms	 100.00 mV
78	 1.0800 V	 167.50 pA	 808.45 ms	 100.00 mV
79	 1.1100 V	 -1.00230 nA	 817.26 ms	 100.00 mV
80	 1.1400 V	 2.55310 nA	 824.82 ms	 100.00 mV
81	 1.1700 V	 -2.48580 nA	 832.37 ms	 100.00 mV
82	 1.2000 V	 2.46180 nA	 843.01 ms	 100.00 mV
83	 0 V	 -68.0280 uA	 1.06750 s	 200.00 mV
84	 30.0 mV	 -63.4700 uA	 1.07417 s	 200.00 mV
85	 60.0 mV	 -59.0120 uA	 1.08082 s	 200.00 mV
86	 90.0 mV	 -54.6220 uA	 1.08596 s	 200.00 mV
87	 120.0 mV	 -50.1660 uA	 1.09110 s	 200.00 mV
88	 150.0 mV	 -45.9220 uA	 1.09786 s	 200.00 mV
89	 180.0 mV	 -41.7160 uA	 1.10304 s	 200.00 mV
90	 210.0 mV	 -37.5760 uA	 1.10817 s	 200.00 mV
91	 240.0 mV	 -33.5760 uA	 1.11495 s	 200.00 mV
92	 270.0 mV	 -29.7300 uA	 1.12009 s	 200.00 mV
93	 300.0 mV	 -26.0000 uA	 1.12547 s	 200.00 mV
94	 330.0 mV	 -22.4540 uA	 1.13141 s	 200.00 mV
95	 360.0 mV	 -19.0960 uA	 1.13659 s	 200.00 mV
96	 390.0 mV	 -15.9600 uA	 1.14319 s	 200.00 mV
97	 420.0 mV	 -13.0420 uA	 1.14837 s	 200.00 mV
98	 450.0 mV	 -10.3840 uA	 1.15354 s	 200.00 mV
99	 480.0 mV	 -8.04430 uA	 1.16547 s	 200.00 mV
100	 510.0 mV	 -6.00490 uA	 1.17134 s	 200.00 mV
101	 540.0 mV	 -4.32060 uA	 1.17827 s	 200.00 mV
102	 570.0 mV	 -2.97480 uA	 1.18389 s	 200.00 mV
103	 600.0 mV	 -1.96550 uA	 1.19029 s	 200.00 mV
104	 630.0 mV	 -1.23710 uA	 1.19595 s	 200.00 mV
105	 660.0 mV	 -732.360 nA	 1.21113 s	 200.00 mV
106	 690.0 mV	 -395.020 nA	 1.21632 s	 200.00 mV
107	 720.0 mV	 -186.600 nA	 1.22306 s	 200.00 mV
108	 750.0 mV	 -80.1400 nA	 1.23751 s	 200.00 mV
109	 780.0 mV	 -29.3468 nA	 1.24697 s	 200.00 mV
110	 810.0 mV	 -9.0536 nA	 1.25646 s	 200.00 mV
111	 840.0 mV	 -3.93220 nA	 1.29054 s	 200.00 mV
112	 870.0 mV	 -1.42440 nA	 1.29737 s	 200.00 mV
113	 900.0 mV	 -2.00750 nA	 1.31075 s	 200.00 mV
114	 930.0 mV	 1.73510 nA	 1.32270 s	 200.00 mV
115	 960.0 mV	 -2.44830 nA	 1.33182 s	 200.00 mV
116	 990.0 mV	 2.08910 nA	 1.34216 s	 200.00 mV
117	 1.0200 V	 -2.16880 nA	 1.35129 s	 200.00 mV
118	 1.0500 V	 2.13880 nA	 1.36179 s	 200.00 mV
119	 1.0800 V	 -2.11500 nA	 1.37209 s	 200.00 mV
120	 1.1100 V	 1.63580 nA	 1.38055 s	 200.00 mV
121	 1.1400 V	 505.90 pA	 1.38821 s	 200.00 mV
122	 1.1700 V	 -1.16820 nA	 1.39578 s	 200.00 mV
123	 1.2000 V	 2.68500 nA	 1.40336 s	 200.00 mV
124	 0 V	 -66.1640 uA	 1.59711 s	 300.00 mV
125	 30.0 mV	 -61.8720 uA	 1.60377 s	 300.00 mV
126	 60.0 mV	 -57.4760 uA	 1.60998 s	 300.00 mV
127	 90.0 mV	 -53.1500 uA	 1.61606 s	 300.00 mV
128	 120.0 mV	 -48.9140 uA	 1.62232 s	 300.00 mV
129	 150.0 mV	 -44.6920 uA	 1.62854 s	 300.00 mV
130	 180.0 mV	 -40.5600 uA	 1.63462 s	 300.00 mV
131	 210.0 mV	 -36.5100 uA	 1.64053 s	 300.00 mV
132	 240.0 mV	 -32.6240 uA	 1.64567 s	 300.00 mV
133	 270.0 mV	 -28.8880 uA	 1.65109 s	 300.00 mV
134	 300.0 mV	 -25.2340 uA	 1.65626 s	 300.00 mV
135	 330.0 mV	 -21.8080 uA	 1.66214 s	 300.00 mV
136	 360.0 mV	 -18.5180 uA	 1.66732 s	 300.00 mV
137	 390.0 mV	 -15.4160 uA	 1.67250 s	 300.00 mV
138	 420.0 mV	 -12.5920 uA	 1.67925 s	 300.00 mV
139	 450.0 mV	 -10.0080 uA	 1.68444 s	 300.00 mV
140	 480.0 mV	 -7.71960 uA	 1.69600 s	 300.00 mV
141	 510.0 mV	 -5.75020 uA	 1.70167 s	 300.00 mV
142	 540.0 mV	 -4.10340 uA	 1.71064 s	 300.00 mV
143	 570.0 mV	 -2.82460 uA	 1.71733 s	 300.00 mV
144	 600.0 mV	 -1.85690 uA	 1.72390 s	 300.00 mV
145	 630.0 mV	 -1.16260 uA	 1.73047 s	 300.00 mV
146	 660.0 mV	 -679.480 nA	 1.74652 s	 300.00 mV
147	 690.0 mV	 -364.480 nA	 1.75166 s	 300.00 mV
148	 720.0 mV	 -174.720 nA	 1.75787 s	 300.00 mV
149	 750.0 mV	 -72.8698 nA	 1.77266 s	 300.00 mV
150	 780.0 mV	 -24.0314 nA	 1.78315 s	 300.00 mV
151	 810.0 mV	 -8.9664 nA	 1.81130 s	 300.00 mV
152	 840.0 mV	 -1.84160 nA	 1.84809 s	 300.00 mV
153	 870.0 mV	 -1.65760 nA	 1.85567 s	 300.00 mV
154	 900.0 mV	 1.42860 nA	 1.86331 s	 300.00 mV
155	 930.0 mV	 -1.72030 nA	 1.87250 s	 300.00 mV
156	 960.0 mV	 1.52090 nA	 1.88305 s	 300.00 mV
157	 990.0 mV	 -1.79630 nA	 1.89218 s	 300.00 mV
158	 1.0200 V	 1.42840 nA	 1.90269 s	 300.00 mV
159	 1.0500 V	 -1.84010 nA	 1.91189 s	 300.00 mV
160	 1.0800 V	 1.36570 nA	 1.92263 s	 300.00 mV
161	 1.1100 V	 -1.92830 nA	 1.93187 s	 300.00 mV
162	 1.1400 V	 1.42410 nA	 1.94374 s	 300.00 mV
163	 1.1700 V	 -1.97770 nA	 1.95141 s	 300.00 mV
164	 1.2000 V	 1.22100 nA	 1.96322 s	 300.00 mV
165	 0 V	 -64.5080 uA	 2.14847 s	 400.00 mV
166	 30.0 mV	 -60.2740 uA	 2.15543 s	 400.00 mV
167	 60.0 mV	 -55.9940 uA	 2.16164 s	 400.00 mV
168	 90.0 mV	 -51.7840 uA	 2.16783 s	 400.00 mV
169	 120.0 mV	 -47.6700 uA	 2.17402 s	 400.00 mV
170	 150.0 mV	 -43.5060 uA	 2.18023 s	 400.00 mV
