Index	Vg	Id	Time	Vd
1	 0 V	 -458.6 pA	 46.01 ms	 0 V
2	 30.0 mV	 -3.67976 nA	 85.03 ms	 0 V
3	 60.0 mV	 3.73902 nA	 94.57 ms	 0 V
4	 90.0 mV	 -3.94536 nA	 104.00 ms	 0 V
5	 120.0 mV	 1.3153 nA	 128.09 ms	 0 V
6	 150.0 mV	 1.8008 nA	 149.16 ms	 0 V
7	 180.0 mV	 -1.15032 nA	 188.25 ms	 0 V
8	 210.0 mV	 1.81364 nA	 197.71 ms	 0 V
9	 240.0 mV	 1.72436 nA	 217.65 ms	 0 V
10	 270.0 mV	 -2.38098 nA	 227.21 ms	 0 V
11	 300.0 mV	 -4.72400 nA	 243.25 ms	 0 V
12	 330.0 mV	 3.29008 nA	 254.35 ms	 0 V
13	 360.0 mV	 -4.20544 nA	 263.75 ms	 0 V
14	 390.0 mV	 -4.46708 nA	 284.70 ms	 0 V
15	 420.0 mV	 -1.47332 nA	 294.13 ms	 0 V
16	 450.0 mV	 -3.92996 nA	 303.69 ms	 0 V
17	 480.0 mV	 -3.16832 nA	 313.24 ms	 0 V
18	 510.0 mV	 -3.03492 nA	 322.70 ms	 0 V
19	 540.0 mV	 -4.81554 nA	 331.99 ms	 0 V
20	 570.0 mV	 -4.02992 nA	 340.52 ms	 0 V
21	 600.0 mV	 -5.42470 nA	 349.03 ms	 0 V
22	 630.0 mV	 -5.00486 nA	 358.59 ms	 0 V
23	 660.0 mV	 -6.11860 nA	 368.13 ms	 0 V
24	 690.0 mV	 -5.72646 nA	 377.66 ms	 0 V
25	 720.0 mV	 -6.02626 nA	 387.11 ms	 0 V
26	 750.0 mV	 -5.63396 nA	 396.43 ms	 0 V
27	 780.0 mV	 -5.65664 nA	 405.15 ms	 0 V
28	 810.0 mV	 -5.88256 nA	 414.17 ms	 0 V
29	 840.0 mV	 -5.62612 nA	 423.77 ms	 0 V
30	 870.0 mV	 -5.26202 nA	 433.28 ms	 0 V
31	 900.0 mV	 -4.76524 nA	 442.84 ms	 0 V
32	 930.0 mV	 -4.46836 nA	 452.38 ms	 0 V
33	 960.0 mV	 -3.93446 nA	 461.93 ms	 0 V
34	 990.0 mV	 -3.69276 nA	 471.38 ms	 0 V
35	 1.0200 V	 -3.04724 nA	 480.70 ms	 0 V
36	 1.0500 V	 -2.64980 nA	 490.27 ms	 0 V
37	 1.0800 V	 -1.97034 nA	 499.84 ms	 0 V
38	 1.1100 V	 -1.59966 nA	 509.27 ms	 0 V
39	 1.1400 V	 -985.02 pA	 519.64 ms	 0 V
40	 1.1700 V	 864.784 pA	 556.23 ms	 0 V
41	 1.2000 V	 1.150004 nA	 565.39 ms	 0 V
42	 0 V	 3.89624 nA	 933.91 ms	 100.00 mV
43	 30.0 mV	 -3.90318 nA	 943.97 ms	 100.00 mV
44	 60.0 mV	 3.53066 nA	 953.54 ms	 100.00 mV
45	 90.0 mV	 -3.59074 nA	 963.03 ms	 100.00 mV
46	 120.0 mV	 3.80894 nA	 973.92 ms	 100.00 mV
47	 150.0 mV	 -3.86516 nA	 983.41 ms	 100.00 mV
48	 180.0 mV	 3.19256 nA	 992.98 ms	 100.00 mV
49	 210.0 mV	 -3.64128 nA	 1.00403 s	 100.00 mV
50	 240.0 mV	 1.53860 nA	 1.01871 s	 100.00 mV
51	 270.0 mV	 5.67998 nA	 1.03618 s	 100.00 mV
52	 300.0 mV	 4.82392 nA	 1.04563 s	 100.00 mV
53	 330.0 mV	 21.9183 nA	 1.08103 s	 100.00 mV
54	 360.0 mV	 66.8296 nA	 1.10705 s	 100.00 mV
55	 390.0 mV	 154.990 nA	 1.13668 s	 100.00 mV
56	 420.0 mV	 295.250 nA	 1.14325 s	 100.00 mV
57	 450.0 mV	 521.310 nA	 1.14985 s	 100.00 mV
58	 480.0 mV	 857.960 nA	 1.15656 s	 100.00 mV
59	 510.0 mV	 1.33340 uA	 1.20272 s	 100.00 mV
60	 540.0 mV	 2.01180 uA	 1.21042 s	 100.00 mV
61	 570.0 mV	 2.93840 uA	 1.21833 s	 100.00 mV
62	 600.0 mV	 4.14820 uA	 1.22491 s	 100.00 mV
63	 630.0 mV	 5.64660 uA	 1.23244 s	 100.00 mV
64	 660.0 mV	 7.41260 uA	 1.24005 s	 100.00 mV
65	 690.0 mV	 9.44460 uA	 1.24765 s	 100.00 mV
66	 720.0 mV	 11.6440 uA	 1.28512 s	 100.00 mV
67	 750.0 mV	 14.0020 uA	 1.29171 s	 100.00 mV
68	 780.0 mV	 16.4670 uA	 1.29830 s	 100.00 mV
69	 810.0 mV	 18.9750 uA	 1.30502 s	 100.00 mV
70	 840.0 mV	 21.4660 uA	 1.31235 s	 100.00 mV
71	 870.0 mV	 23.9700 uA	 1.31803 s	 100.00 mV
72	 900.0 mV	 26.4090 uA	 1.32517 s	 100.00 mV
73	 930.0 mV	 28.7980 uA	 1.33084 s	 100.00 mV
74	 960.0 mV	 31.1230 uA	 1.33673 s	 100.00 mV
75	 990.0 mV	 33.3610 uA	 1.34238 s	 100.00 mV
76	 1.0200 V	 35.5250 uA	 1.34854 s	 100.00 mV
77	 1.0500 V	 37.6100 uA	 1.35521 s	 100.00 mV
78	 1.0800 V	 39.5740 uA	 1.36181 s	 100.00 mV
79	 1.1100 V	 41.5320 uA	 1.36824 s	 100.00 mV
80	 1.1400 V	 43.3390 uA	 1.37555 s	 100.00 mV
81	 1.1700 V	 45.1410 uA	 1.38227 s	 100.00 mV
82	 1.2000 V	 46.8400 uA	 1.38891 s	 100.00 mV
83	 0 V	 2.51050 nA	 1.75720 s	 200.00 mV
84	 30.0 mV	 -2.21336 nA	 1.76728 s	 200.00 mV
85	 60.0 mV	 2.79406 nA	 1.77685 s	 200.00 mV
86	 90.0 mV	 -2.95054 nA	 1.78637 s	 200.00 mV
87	 120.0 mV	 3.43652 nA	 1.79596 s	 200.00 mV
88	 150.0 mV	 -3.50608 nA	 1.80540 s	 200.00 mV
89	 180.0 mV	 3.92380 nA	 1.81469 s	 200.00 mV
90	 210.0 mV	 -3.48734 nA	 1.82323 s	 200.00 mV
91	 240.0 mV	 4.35716 nA	 1.83331 s	 200.00 mV
92	 270.0 mV	 -260.68 pA	 1.84181 s	 200.00 mV
93	 300.0 mV	 9.1581 nA	 1.87578 s	 200.00 mV
94	 330.0 mV	 29.8254 nA	 1.89111 s	 200.00 mV
95	 360.0 mV	 74.0404 nA	 1.90633 s	 200.00 mV
96	 390.0 mV	 176.420 nA	 1.93590 s	 200.00 mV
97	 420.0 mV	 347.440 nA	 1.94252 s	 200.00 mV
98	 450.0 mV	 635.020 nA	 1.94916 s	 200.00 mV
99	 480.0 mV	 1.080890 uA	 1.95698 s	 200.00 mV
100	 510.0 mV	 1.72810 uA	 2.00316 s	 200.00 mV
101	 540.0 mV	 2.64780 uA	 2.01081 s	 200.00 mV
102	 570.0 mV	 3.91320 uA	 2.01836 s	 200.00 mV
103	 600.0 mV	 5.59000 uA	 2.02602 s	 200.00 mV
104	 630.0 mV	 7.70180 uA	 2.03360 s	 200.00 mV
105	 660.0 mV	 10.24230 uA	 2.04115 s	 200.00 mV
106	 690.0 mV	 13.2290 uA	 2.07800 s	 200.00 mV
107	 720.0 mV	 16.6290 uA	 2.08458 s	 200.00 mV
108	 750.0 mV	 20.3650 uA	 2.09098 s	 200.00 mV
109	 780.0 mV	 24.3550 uA	 2.09666 s	 200.00 mV
110	 810.0 mV	 28.5400 uA	 2.10364 s	 200.00 mV
111	 840.0 mV	 32.7960 uA	 2.11028 s	 200.00 mV
112	 870.0 mV	 37.1500 uA	 2.11698 s	 200.00 mV
113	 900.0 mV	 41.5190 uA	 2.12368 s	 200.00 mV
114	 930.0 mV	 45.8320 uA	 2.13025 s	 200.00 mV
115	 960.0 mV	 50.1140 uA	 2.13687 s	 200.00 mV
116	 990.0 mV	 54.3030 uA	 2.14340 s	 200.00 mV
117	 1.0200 V	 58.4010 uA	 2.15006 s	 200.00 mV
118	 1.0500 V	 62.3670 uA	 2.15676 s	 200.00 mV
119	 1.0800 V	 66.2440 uA	 2.16345 s	 200.00 mV
120	 1.1100 V	 70.0410 uA	 2.17002 s	 200.00 mV
121	 1.1400 V	 73.6480 uA	 2.17670 s	 200.00 mV
122	 1.1700 V	 77.1790 uA	 2.18341 s	 200.00 mV
123	 1.2000 V	 80.5500 uA	 2.19005 s	 200.00 mV
124	 0 V	 786.94 pA	 2.63872 s	 300.00 mV
125	 30.0 mV	 -743.66 pA	 2.64875 s	 300.00 mV
126	 60.0 mV	 1.45974 nA	 2.65819 s	 300.00 mV
127	 90.0 mV	 -1.91754 nA	 2.66777 s	 300.00 mV
128	 120.0 mV	 2.37506 nA	 2.67734 s	 300.00 mV
129	 150.0 mV	 -2.66578 nA	 2.68688 s	 300.00 mV
130	 180.0 mV	 3.21530 nA	 2.69641 s	 300.00 mV
131	 210.0 mV	 -3.08890 nA	 2.70587 s	 300.00 mV
132	 240.0 mV	 4.65534 nA	 2.71514 s	 300.00 mV
133	 270.0 mV	 -809.12 pA	 2.72528 s	 300.00 mV
134	 300.0 mV	 12.1694 nA	 2.77121 s	 300.00 mV
135	 330.0 mV	 29.5082 nA	 2.78657 s	 300.00 mV
136	 360.0 mV	 76.6730 nA	 2.80181 s	 300.00 mV
137	 390.0 mV	 186.500 nA	 2.83133 s	 300.00 mV
138	 420.0 mV	 383.380 nA	 2.83803 s	 300.00 mV
139	 450.0 mV	 696.120 nA	 2.84470 s	 300.00 mV
140	 480.0 mV	 1.18740 uA	 2.89140 s	 300.00 mV
141	 510.0 mV	 1.91540 uA	 2.89897 s	 300.00 mV
142	 540.0 mV	 2.96630 uA	 2.90633 s	 300.00 mV
143	 570.0 mV	 4.40650 uA	 2.91293 s	 300.00 mV
144	 600.0 mV	 6.28580 uA	 2.92138 s	 300.00 mV
145	 630.0 mV	 8.67990 uA	 2.92903 s	 300.00 mV
146	 660.0 mV	 11.6070 uA	 2.96642 s	 300.00 mV
147	 690.0 mV	 15.0560 uA	 2.97309 s	 300.00 mV
148	 720.0 mV	 18.9250 uA	 2.97977 s	 300.00 mV
149	 750.0 mV	 23.2920 uA	 2.98635 s	 300.00 mV
150	 780.0 mV	 27.9660 uA	 2.99286 s	 300.00 mV
151	 810.0 mV	 32.9470 uA	 2.99954 s	 300.00 mV
152	 840.0 mV	 38.1300 uA	 3.00624 s	 300.00 mV
153	 870.0 mV	 43.5020 uA	 3.01286 s	 300.00 mV
154	 900.0 mV	 48.9600 uA	 3.01951 s	 300.00 mV
155	 930.0 mV	 54.4960 uA	 3.02702 s	 300.00 mV
156	 960.0 mV	 60.0220 uA	 3.03346 s	 300.00 mV
157	 990.0 mV	 65.5470 uA	 3.03913 s	 300.00 mV
158	 1.0200 V	 71.0260 uA	 3.04476 s	 300.00 mV
159	 1.0500 V	 76.2950 uA	 3.05038 s	 300.00 mV
160	 1.0800 V	 81.6910 uA	 3.05678 s	 300.00 mV
161	 1.1100 V	 86.8680 uA	 3.06344 s	 300.00 mV
162	 1.1400 V	 92.0220 uA	 3.07000 s	 300.00 mV
163	 1.1700 V	 96.9550 uA	 3.07794 s	 300.00 mV
164	 1.2000 V	 101.7660 uA	 3.08437 s	 300.00 mV
165	 0 V	 -3.39460 nA	 3.36568 s	 400.00 mV
166	 30.0 mV	 3.35824 nA	 3.37602 s	 400.00 mV
167	 60.0 mV	 -3.47802 nA	 3.38559 s	 400.00 mV
168	 90.0 mV	 3.81526 nA	 3.39515 s	 400.00 mV
169	 120.0 mV	 -3.79952 nA	 3.40469 s	 400.00 mV
170	 150.0 mV	 3.82128 nA	 3.41417 s	 400.00 mV
171	 180.0 mV	 -3.68594 nA	 3.42344 s	 400.00 mV
172	 210.0 mV	 3.87526 nA	 3.43354 s	 400.00 mV
173	 240.0 mV	 -2.83912 nA	 3.44334 s	 400.00 mV
174	 270.0 mV	 6.41192 nA	 3.45290 s	 400.00 mV
175	 300.0 mV	 6.70234 nA	 3.46240 s	 400.00 mV
176	 330.0 mV	 28.4725 nA	 3.49947 s	 400.00 mV
177	 360.0 mV	 85.6469 nA	 3.51475 s	 400.00 mV
178	 390.0 mV	 195.260 nA	 3.54431 s	 400.00 mV
179	 420.0 mV	 404.510 nA	 3.55096 s	 400.00 mV
180	 450.0 mV	 752.280 nA	 3.55765 s	 400.00 mV
181	 480.0 mV	 1.27950 uA	 3.60396 s	 400.00 mV
182	 510.0 mV	 2.07310 uA	 3.61153 s	 400.00 mV
183	 540.0 mV	 3.20280 uA	 3.61891 s	 400.00 mV
184	 570.0 mV	 4.76790 uA	 3.62693 s	 400.00 mV
185	 600.0 mV	 6.82300 uA	 3.63351 s	 400.00 mV
186	 630.0 mV	 9.37000 uA	 3.64009 s	 400.00 mV
187	 660.0 mV	 12.5180 uA	 3.67875 s	 400.00 mV
188	 690.0 mV	 16.2060 uA	 3.68541 s	 400.00 mV
189	 720.0 mV	 20.3680 uA	 3.69210 s	 400.00 mV
190	 750.0 mV	 25.0090 uA	 3.69866 s	 400.00 mV
191	 780.0 mV	 30.0310 uA	 3.70506 s	 400.00 mV
192	 810.0 mV	 35.4110 uA	 3.71166 s	 400.00 mV
193	 840.0 mV	 41.0300 uA	 3.71856 s	 400.00 mV
194	 870.0 mV	 46.9260 uA	 3.72533 s	 400.00 mV
195	 900.0 mV	 52.9030 uA	 3.73194 s	 400.00 mV
196	 930.0 mV	 59.0210 uA	 3.73863 s	 400.00 mV
197	 960.0 mV	 65.2360 uA	 3.74527 s	 400.00 mV
