Index	Vg	Id	Time	Vd
1	 0 V	 -607.490 nA	 38.65 ms	 0 V
2	 30.0 mV	X -657.350 nA	 49.21 ms	 0 V
3	 60.0 mV	X -681.050 nA	 60.03 ms	 0 V
4	 90.0 mV	X -837.800 nA	 70.83 ms	 0 V
5	 120.0 mV	X -936.010 nA	 81.65 ms	 0 V
6	 150.0 mV	 -661.50 nA	 128.01 ms	 0 V
7	 180.0 mV	 -798.50 nA	 135.68 ms	 0 V
8	 210.0 mV	X -866.390 nA	 156.95 ms	 0 V
9	 240.0 mV	 -795.70 nA	 222.20 ms	 0 V
10	 270.0 mV	X -879.540 nA	 243.31 ms	 0 V
11	 300.0 mV	X -875.680 nA	 302.99 ms	 0 V
12	 330.0 mV	 -727.70 nA	 343.06 ms	 0 V
13	 360.0 mV	X -999.020 nA	 364.17 ms	 0 V
14	 390.0 mV	X -942.430 nA	 374.91 ms	 0 V
15	 420.0 mV	 -827.530 nA	 429.83 ms	 0 V
16	 450.0 mV	 -867.950 nA	 440.65 ms	 0 V
17	 480.0 mV	 -759.570 nA	 498.98 ms	 0 V
18	 510.0 mV	 -985.300 nA	 556.10 ms	 0 V
19	 540.0 mV	 -959.000 nA	 564.80 ms	 0 V
20	 570.0 mV	 -895.560 nA	 571.23 ms	 0 V
21	 600.0 mV	 -945.590 nA	 624.76 ms	 0 V
22	 630.0 mV	 -911.370 nA	 631.38 ms	 0 V
23	 660.0 mV	 -898.890 nA	 637.98 ms	 0 V
24	 690.0 mV	 -864.800 nA	 644.64 ms	 0 V
25	 720.0 mV	 -831.420 nA	 651.26 ms	 0 V
26	 750.0 mV	 -750.900 nA	 657.93 ms	 0 V
27	 780.0 mV	 -834.800 nA	 664.62 ms	 0 V
28	 810.0 mV	 -767.670 nA	 671.22 ms	 0 V
29	 840.0 mV	 -794.780 nA	 677.65 ms	 0 V
30	 870.0 mV	 -777.400 nA	 683.26 ms	 0 V
31	 900.0 mV	 -783.820 nA	 690.27 ms	 0 V
32	 930.0 mV	 -792.900 nA	 696.89 ms	 0 V
33	 960.0 mV	 -738.530 nA	 703.54 ms	 0 V
34	 990.0 mV	 -726.670 nA	 710.22 ms	 0 V
35	 1.0200 V	 -794.360 nA	 716.83 ms	 0 V
36	 1.0500 V	 -718.430 nA	 723.28 ms	 0 V
37	 1.0800 V	 -690.290 nA	 729.70 ms	 0 V
38	 1.1100 V	 -739.530 nA	 736.97 ms	 0 V
39	 1.1400 V	 -691.580 nA	 742.58 ms	 0 V
40	 1.1700 V	 -744.630 nA	 748.21 ms	 0 V
41	 1.2000 V	 -745.360 nA	 753.81 ms	 0 V
42	 0 V	 -59.210 nA	 938.49 ms	 100.00 mV
43	 30.0 mV	 -119.050 nA	 945.62 ms	 100.00 mV
44	 60.0 mV	 -158.000 nA	 952.20 ms	 100.00 mV
45	 90.0 mV	 -103.040 nA	 958.77 ms	 100.00 mV
46	 120.0 mV	 -191.380 nA	 965.41 ms	 100.00 mV
47	 150.0 mV	 -190.970 nA	 972.02 ms	 100.00 mV
48	 180.0 mV	 -118.460 nA	 978.69 ms	 100.00 mV
49	 210.0 mV	 -131.240 nA	 987.47 ms	 100.00 mV
50	 240.0 mV	 -180.480 nA	 995.47 ms	 100.00 mV
51	 270.0 mV	 -191.260 nA	 1.02484 s	 100.00 mV
52	 300.0 mV	 -204.100 nA	 1.03153 s	 100.00 mV
53	 330.0 mV	 -132.410 nA	 1.06133 s	 100.00 mV
54	 360.0 mV	 -90.580 nA	 1.10172 s	 100.00 mV
55	 390.0 mV	 31.1172 nA	 1.12821 s	 100.00 mV
56	 420.0 mV	 165.640 nA	 1.15219 s	 100.00 mV
57	 450.0 mV	 594.050 nA	 1.15876 s	 100.00 mV
58	 480.0 mV	 935.510 nA	 1.16545 s	 100.00 mV
59	 510.0 mV	 1.65970 uA	 1.21176 s	 100.00 mV
60	 540.0 mV	 2.69560 uA	 1.21941 s	 100.00 mV
61	 570.0 mV	 3.94350 uA	 1.22698 s	 100.00 mV
62	 600.0 mV	 5.50730 uA	 1.23450 s	 100.00 mV
63	 630.0 mV	 7.44650 uA	 1.24216 s	 100.00 mV
64	 660.0 mV	 9.73900 uA	 1.24978 s	 100.00 mV
65	 690.0 mV	 12.3090 uA	 1.28662 s	 100.00 mV
66	 720.0 mV	 15.1270 uA	 1.29323 s	 100.00 mV
67	 750.0 mV	 18.1520 uA	 1.29966 s	 100.00 mV
68	 780.0 mV	 21.2450 uA	 1.30632 s	 100.00 mV
69	 810.0 mV	 24.4460 uA	 1.31195 s	 100.00 mV
70	 840.0 mV	 27.8150 uA	 1.31777 s	 100.00 mV
71	 870.0 mV	 31.0470 uA	 1.32398 s	 100.00 mV
72	 900.0 mV	 34.3580 uA	 1.32960 s	 100.00 mV
73	 930.0 mV	 37.5750 uA	 1.33614 s	 100.00 mV
74	 960.0 mV	 40.7750 uA	 1.34182 s	 100.00 mV
75	 990.0 mV	 43.9510 uA	 1.34744 s	 100.00 mV
76	 1.0200 V	 46.8990 uA	 1.35451 s	 100.00 mV
77	 1.0500 V	 49.9450 uA	 1.36013 s	 100.00 mV
78	 1.0800 V	 52.7720 uA	 1.36713 s	 100.00 mV
79	 1.1100 V	 55.6030 uA	 1.37280 s	 100.00 mV
80	 1.1400 V	 58.2890 uA	 1.37845 s	 100.00 mV
81	 1.1700 V	 60.8380 uA	 1.38568 s	 100.00 mV
82	 1.2000 V	 63.3560 uA	 1.39134 s	 100.00 mV
83	 0 V	 -3.2316 nA	 1.58411 s	 200.00 mV
84	 30.0 mV	 -6.6309 nA	 1.60023 s	 200.00 mV
85	 60.0 mV	 -2.3284 nA	 1.62658 s	 200.00 mV
86	 90.0 mV	 -6.4803 nA	 1.64340 s	 200.00 mV
87	 120.0 mV	 -10.0566 nA	 1.66026 s	 200.00 mV
88	 150.0 mV	 -9.7525 nA	 1.68254 s	 200.00 mV
89	 180.0 mV	 -7.5779 nA	 1.70339 s	 200.00 mV
90	 210.0 mV	 -2.350 nA	 1.73974 s	 200.00 mV
91	 240.0 mV	 -4.7886 nA	 1.75857 s	 200.00 mV
92	 270.0 mV	 3.6020 nA	 1.78737 s	 200.00 mV
93	 300.0 mV	 17.330 nA	 1.83074 s	 200.00 mV
94	 330.0 mV	 47.9529 nA	 1.84549 s	 200.00 mV
95	 360.0 mV	 116.150 nA	 1.87605 s	 200.00 mV
96	 390.0 mV	 234.510 nA	 1.88270 s	 200.00 mV
97	 420.0 mV	 474.860 nA	 1.88939 s	 200.00 mV
98	 450.0 mV	 845.350 nA	 1.89595 s	 200.00 mV
