Index	Vg	Id	Time	Vd
1	 0 V	 -3.17630 nA	 73.37 ms	 0 V
2	 30.0 mV	 -4.17672 nA	 133.07 ms	 0 V
3	 60.0 mV	 -1.210 nA	 185.17 ms	 0 V
4	 90.0 mV	 2.72068 nA	 223.49 ms	 0 V
5	 120.0 mV	 -3.11462 nA	 233.02 ms	 0 V
6	 150.0 mV	 -10 pA	 289.82 ms	 0 V
7	 180.0 mV	 -2.5504 nA	 353.12 ms	 0 V
8	 210.0 mV	 -3.140 nA	 435.58 ms	 0 V
9	 240.0 mV	 -3.29838 nA	 473.91 ms	 0 V
10	 270.0 mV	 -2.210 nA	 532.13 ms	 0 V
11	 300.0 mV	 -2.9968 nA	 553.56 ms	 0 V
12	 330.0 mV	 1.150 nA	 603.94 ms	 0 V
13	 360.0 mV	 -6.0039 nA	 623.95 ms	 0 V
14	 390.0 mV	 -13.4069 nA	 639.17 ms	 0 V
15	 420.0 mV	 -34.5197 nA	 677.61 ms	 0 V
16	 450.0 mV	 -47.260 nA	 710.19 ms	 0 V
17	 480.0 mV	 -81.600 nA	 750.55 ms	 0 V
18	 510.0 mV	 -157.650 nA	 761.19 ms	 0 V
19	 540.0 mV	 -157.720 nA	 767.62 ms	 0 V
20	 570.0 mV	 -215.790 nA	 773.74 ms	 0 V
21	 600.0 mV	 -268.580 nA	 780.34 ms	 0 V
22	 630.0 mV	 -381.190 nA	 786.90 ms	 0 V
23	 660.0 mV	 -440.580 nA	 793.49 ms	 0 V
24	 690.0 mV	 -490.770 nA	 801.53 ms	 0 V
25	 720.0 mV	 -624.230 nA	 808.12 ms	 0 V
26	 750.0 mV	 -655.970 nA	 815.38 ms	 0 V
27	 780.0 mV	 -625.510 nA	 821.25 ms	 0 V
28	 810.0 mV	 -642.700 nA	 827.18 ms	 0 V
29	 840.0 mV	 -588.040 nA	 833.76 ms	 0 V
30	 870.0 mV	 -566.250 nA	 840.36 ms	 0 V
31	 900.0 mV	 -539.760 nA	 846.79 ms	 0 V
32	 930.0 mV	 -483.020 nA	 852.45 ms	 0 V
33	 960.0 mV	 -445.480 nA	 858.06 ms	 0 V
34	 990.0 mV	 -384.650 nA	 865.51 ms	 0 V
35	 1.0200 V	 -343.270 nA	 871.12 ms	 0 V
36	 1.0500 V	 -303.830 nA	 877.93 ms	 0 V
37	 1.0800 V	 -252.920 nA	 883.55 ms	 0 V
38	 1.1100 V	 -210.550 nA	 889.19 ms	 0 V
39	 1.1400 V	 -159.060 nA	 896.43 ms	 0 V
40	 1.1700 V	 -122.860 nA	 902.08 ms	 0 V
41	 1.2000 V	 -4.4971 nA	 917.24 ms	 0 V
42	 0 V	 -3.18452 nA	 1.05332 s	 100.00 mV
43	 30.0 mV	 3.19922 nA	 1.06338 s	 100.00 mV
44	 60.0 mV	 -3.14252 nA	 1.07287 s	 100.00 mV
45	 90.0 mV	 2.91210 nA	 1.08214 s	 100.00 mV
46	 120.0 mV	 -1.42164 nA	 1.09721 s	 100.00 mV
47	 150.0 mV	 2.36482 nA	 1.10595 s	 100.00 mV
48	 180.0 mV	 -2.67342 nA	 1.11541 s	 100.00 mV
49	 210.0 mV	 1.34756 nA	 1.17975 s	 100.00 mV
50	 240.0 mV	 -3.21260 nA	 1.23355 s	 100.00 mV
51	 270.0 mV	 3.22694 nA	 1.24312 s	 100.00 mV
52	 300.0 mV	 -2.94918 nA	 1.25269 s	 100.00 mV
53	 330.0 mV	 3.98262 nA	 1.26217 s	 100.00 mV
54	 360.0 mV	 1.06090 nA	 1.27170 s	 100.00 mV
55	 390.0 mV	 14.9292 nA	 1.30581 s	 100.00 mV
56	 420.0 mV	 42.1087 nA	 1.32114 s	 100.00 mV
57	 450.0 mV	 135.240 nA	 1.36595 s	 100.00 mV
58	 480.0 mV	 314.340 nA	 1.37398 s	 100.00 mV
59	 510.0 mV	 659.710 nA	 1.38039 s	 100.00 mV
60	 540.0 mV	 2.21570 uA	 1.42565 s	 100.00 mV
61	 570.0 mV	 5.87410 uA	 1.43227 s	 100.00 mV
62	 600.0 mV	 13.4570 uA	 1.46990 s	 100.00 mV
63	 630.0 mV	 28.0400 uA	 1.47652 s	 100.00 mV
64	 660.0 mV	 49.8290 uA	 1.48325 s	 100.00 mV
65	 690.0 mV	 79.0040 uA	 1.48997 s	 100.00 mV
66	 720.0 mV	 115.180 uA	 1.50993 s	 100.00 mV
67	 750.0 mV	 157.480 uA	 1.51662 s	 100.00 mV
68	 780.0 mV	 203.910 uA	 1.52322 s	 100.00 mV
69	 810.0 mV	 253.410 uA	 1.53002 s	 100.00 mV
70	 840.0 mV	 304.720 uA	 1.53667 s	 100.00 mV
71	 870.0 mV	 356.950 uA	 1.54337 s	 100.00 mV
72	 900.0 mV	 409.290 uA	 1.54996 s	 100.00 mV
73	 930.0 mV	 461.320 uA	 1.55660 s	 100.00 mV
74	 960.0 mV	 512.520 uA	 1.56321 s	 100.00 mV
75	 990.0 mV	 562.660 uA	 1.56993 s	 100.00 mV
