Index	Vg	Id	Time	Vd
1	 0 V	 -2.960 nA	 64.70 ms	 0 V
2	 30.0 mV	 -2.50210 nA	 102.82 ms	 0 V
3	 60.0 mV	 2.920 nA	 155.87 ms	 0 V
4	 90.0 mV	 2.76826 nA	 194.28 ms	 0 V
5	 120.0 mV	 1.7373 nA	 230.76 ms	 0 V
6	 150.0 mV	 -524.9 pA	 249.00 ms	 0 V
7	 180.0 mV	 -3.740 nA	 287.29 ms	 0 V
8	 210.0 mV	 -5.180 nA	 331.43 ms	 0 V
9	 240.0 mV	 2.90804 nA	 374.55 ms	 0 V
10	 270.0 mV	 -997.80 pA	 389.04 ms	 0 V
11	 300.0 mV	 1.20354 nA	 398.60 ms	 0 V
12	 330.0 mV	 1.56258 nA	 458.18 ms	 0 V
13	 360.0 mV	 -1.0091 nA	 492.99 ms	 0 V
14	 390.0 mV	 -4.270 nA	 525.63 ms	 0 V
15	 420.0 mV	 -2.880 nA	 550.24 ms	 0 V
16	 450.0 mV	 -5.820 nA	 582.38 ms	 0 V
17	 480.0 mV	 -29.190 nA	 614.46 ms	 0 V
18	 510.0 mV	 -25.750 nA	 646.56 ms	 0 V
19	 540.0 mV	 -34.4723 nA	 661.34 ms	 0 V
20	 570.0 mV	 -43.3802 nA	 676.55 ms	 0 V
21	 600.0 mV	 -56.6136 nA	 691.92 ms	 0 V
22	 630.0 mV	 -76.2088 nA	 707.12 ms	 0 V
23	 660.0 mV	 -93.0941 nA	 722.62 ms	 0 V
24	 690.0 mV	 -104.6577 nA	 738.09 ms	 0 V
25	 720.0 mV	 -114.070 nA	 770.73 ms	 0 V
26	 750.0 mV	 -133.090 nA	 777.43 ms	 0 V
27	 780.0 mV	 -153.480 nA	 783.99 ms	 0 V
28	 810.0 mV	 -135.190 nA	 790.75 ms	 0 V
29	 840.0 mV	 -147.040 nA	 797.43 ms	 0 V
30	 870.0 mV	 -144.540 nA	 803.99 ms	 0 V
31	 900.0 mV	 -142.150 nA	 810.37 ms	 0 V
32	 930.0 mV	 -140.040 nA	 816.02 ms	 0 V
33	 960.0 mV	 -121.590 nA	 821.69 ms	 0 V
34	 990.0 mV	 -132.590 nA	 827.34 ms	 0 V
35	 1.0200 V	 -110.230 nA	 834.47 ms	 0 V
36	 1.0500 V	 -112.290 nA	 840.14 ms	 0 V
37	 1.0800 V	 -115.120 nA	 845.75 ms	 0 V
38	 1.1100 V	 -86.9841 nA	 860.66 ms	 0 V
39	 1.1400 V	 -86.0058 nA	 874.93 ms	 0 V
40	 1.1700 V	 -82.0321 nA	 889.24 ms	 0 V
41	 1.2000 V	 -74.9247 nA	 903.50 ms	 0 V
42	 0 V	 1.26314 nA	 1.01863 s	 100.00 mV
43	 30.0 mV	 -1.18440 nA	 1.02870 s	 100.00 mV
44	 60.0 mV	 1.57646 nA	 1.03823 s	 100.00 mV
45	 90.0 mV	 -2.05354 nA	 1.04769 s	 100.00 mV
46	 120.0 mV	 2.20394 nA	 1.05726 s	 100.00 mV
47	 150.0 mV	 1.41140 nA	 1.07164 s	 100.00 mV
48	 180.0 mV	 -966.74 pA	 1.08113 s	 100.00 mV
49	 210.0 mV	 1.2841 nA	 1.11381 s	 100.00 mV
50	 240.0 mV	 -2.72444 nA	 1.16407 s	 100.00 mV
51	 270.0 mV	 1.72268 nA	 1.17851 s	 100.00 mV
