Index	Vg	Id	Time	Vd
1	 0 V	 -517.700 nA	 34.59 ms	 0 V
2	 30.0 mV	 -718.910 nA	 41.03 ms	 0 V
3	 60.0 mV	 -734.410 nA	 49.72 ms	 0 V
4	 90.0 mV	 -690.830 nA	 56.41 ms	 0 V
5	 120.0 mV	 -626.570 nA	 65.18 ms	 0 V
6	 150.0 mV	 -658.160 nA	 75.88 ms	 0 V
7	 180.0 mV	X -760.890 nA	 86.65 ms	 0 V
8	 210.0 mV	 -682.450 nA	 95.26 ms	 0 V
9	 240.0 mV	X -668.030 nA	 105.91 ms	 0 V
10	 270.0 mV	 -727.090 nA	 116.58 ms	 0 V
11	 300.0 mV	 -791.940 nA	 123.21 ms	 0 V
12	 330.0 mV	 -812.990 nA	 129.78 ms	 0 V
13	 360.0 mV	 -844.240 nA	 182.60 ms	 0 V
14	 390.0 mV	 -673.760 nA	 235.46 ms	 0 V
15	 420.0 mV	 -634.180 nA	 246.11 ms	 0 V
16	 450.0 mV	 -670.390 nA	 254.84 ms	 0 V
17	 480.0 mV	 -828.770 nA	 261.52 ms	 0 V
18	 510.0 mV	 -839.410 nA	 268.22 ms	 0 V
19	 540.0 mV	 -669.180 nA	 274.87 ms	 0 V
20	 570.0 mV	 -795.260 nA	 281.44 ms	 0 V
21	 600.0 mV	 -777.260 nA	 288.04 ms	 0 V
22	 630.0 mV	 -644.210 nA	 296.36 ms	 0 V
23	 660.0 mV	 -736.940 nA	 302.92 ms	 0 V
24	 690.0 mV	 -715.050 nA	 309.53 ms	 0 V
25	 720.0 mV	 -607.930 nA	 315.91 ms	 0 V
26	 750.0 mV	 -724.050 nA	 322.70 ms	 0 V
27	 780.0 mV	 -675.030 nA	 328.55 ms	 0 V
28	 810.0 mV	 -603.130 nA	 335.20 ms	 0 V
29	 840.0 mV	 -683.520 nA	 343.01 ms	 0 V
30	 870.0 mV	 -621.670 nA	 348.66 ms	 0 V
31	 900.0 mV	 -546.190 nA	 355.60 ms	 0 V
32	 930.0 mV	 -676.700 nA	 361.21 ms	 0 V
33	 960.0 mV	 -527.160 nA	 367.03 ms	 0 V
34	 990.0 mV	 -703.180 nA	 373.31 ms	 0 V
35	 1.0200 V	 -654.220 nA	 378.93 ms	 0 V
36	 1.0500 V	 -535.010 nA	 385.57 ms	 0 V
37	 1.0800 V	 -638.650 nA	 391.19 ms	 0 V
38	 1.1100 V	 -595.760 nA	 396.85 ms	 0 V
39	 1.1400 V	 -585.370 nA	 403.92 ms	 0 V
40	 1.1700 V	 -597.890 nA	 409.57 ms	 0 V
41	 1.2000 V	 -555.710 nA	 416.42 ms	 0 V
42	 0 V	 -53.7662 nA	 679.14 ms	 100.00 mV
43	 30.0 mV	 -82.040 nA	 730.36 ms	 100.00 mV
44	 60.0 mV	 -106.890 nA	 762.51 ms	 100.00 mV
45	 90.0 mV	 -118.690 nA	 769.13 ms	 100.00 mV
46	 120.0 mV	 -130.600 nA	 799.95 ms	 100.00 mV
47	 150.0 mV	 -113.700 nA	 821.48 ms	 100.00 mV
48	 180.0 mV	 -130.410 nA	 828.15 ms	 100.00 mV
49	 210.0 mV	 -78.480 nA	 834.76 ms	 100.00 mV
50	 240.0 mV	 -114.220 nA	 841.32 ms	 100.00 mV
51	 270.0 mV	 -104.520 nA	 873.46 ms	 100.00 mV
52	 300.0 mV	 -43.710 nA	 913.82 ms	 100.00 mV
53	 330.0 mV	 19.100 nA	 946.00 ms	 100.00 mV
54	 360.0 mV	 59.3209 nA	 972.48 ms	 100.00 mV
55	 390.0 mV	 255.280 nA	 994.82 ms	 100.00 mV
56	 420.0 mV	 477.150 nA	 1.00356 s	 100.00 mV
57	 450.0 mV	 753.020 nA	 1.01024 s	 100.00 mV
58	 480.0 mV	 1.25740 uA	 1.05656 s	 100.00 mV
59	 510.0 mV	 1.90380 uA	 1.06418 s	 100.00 mV
60	 540.0 mV	 2.65360 uA	 1.07182 s	 100.00 mV
61	 570.0 mV	 3.68740 uA	 1.07940 s	 100.00 mV
