Index	Vg	Id	Time	Vd
1	 0 V	 -5.1311 nA	 42.02 ms	 0 V
2	 30.0 mV	 -500 pA	 86.26 ms	 0 V
3	 60.0 mV	 -12.360 nA	 161.36 ms	 0 V
4	 90.0 mV	 1.730 nA	 196.15 ms	 0 V
5	 120.0 mV	 -8.6771 nA	 221.63 ms	 0 V
6	 150.0 mV	 -28.140 nA	 282.26 ms	 0 V
7	 180.0 mV	 2.010 nA	 315.63 ms	 0 V
8	 210.0 mV	 -6.050 nA	 345.45 ms	 0 V
9	 240.0 mV	 -20.690 nA	 378.77 ms	 0 V
10	 270.0 mV	 -6.260 nA	 418.47 ms	 0 V
11	 300.0 mV	 -22.140 nA	 425.10 ms	 0 V
12	 330.0 mV	 -12.80 nA	 474.19 ms	 0 V
13	 360.0 mV	 -43.470 nA	 515.83 ms	 0 V
14	 390.0 mV	 -65.250 nA	 547.93 ms	 0 V
15	 420.0 mV	 -130.860 nA	 554.57 ms	 0 V
16	 450.0 mV	 -153.730 nA	 561.16 ms	 0 V
17	 480.0 mV	 -173.160 nA	 567.55 ms	 0 V
18	 510.0 mV	 -251.610 nA	 573.21 ms	 0 V
19	 540.0 mV	 -293.580 nA	 578.86 ms	 0 V
20	 570.0 mV	 -393.680 nA	 584.77 ms	 0 V
21	 600.0 mV	 -444.240 nA	 591.43 ms	 0 V
22	 630.0 mV	 -441.310 nA	 598.06 ms	 0 V
23	 660.0 mV	 -529.260 nA	 604.66 ms	 0 V
24	 690.0 mV	 -520.930 nA	 611.05 ms	 0 V
25	 720.0 mV	 -484.850 nA	 618.26 ms	 0 V
26	 750.0 mV	 -490.560 nA	 624.11 ms	 0 V
27	 780.0 mV	 -456.130 nA	 630.77 ms	 0 V
28	 810.0 mV	 -423.220 nA	 637.36 ms	 0 V
29	 840.0 mV	 -403.500 nA	 644.03 ms	 0 V
30	 870.0 mV	 -360.480 nA	 650.70 ms	 0 V
31	 900.0 mV	 -324.180 nA	 657.25 ms	 0 V
32	 930.0 mV	 -284.760 nA	 664.75 ms	 0 V
33	 960.0 mV	 -246.080 nA	 671.38 ms	 0 V
34	 990.0 mV	 -198.550 nA	 678.03 ms	 0 V
35	 1.0200 V	 -166.720 nA	 684.72 ms	 0 V
