Index	Vg	Id	Time	Vd
1	 0 V	 -438.30 pA	 65.56 ms	 0 V
2	 30.0 mV	 1.24326 nA	 74.93 ms	 0 V
3	 60.0 mV	 -1.39368 nA	 84.50 ms	 0 V
4	 90.0 mV	 1.93012 nA	 94.07 ms	 0 V
5	 120.0 mV	 -1.95820 nA	 103.66 ms	 0 V
6	 150.0 mV	 2.43954 nA	 113.14 ms	 0 V
7	 180.0 mV	 -2.57174 nA	 122.41 ms	 0 V
8	 210.0 mV	 2.51678 nA	 132.89 ms	 0 V
9	 240.0 mV	 -2.03472 nA	 143.56 ms	 0 V
10	 270.0 mV	 2.46186 nA	 153.08 ms	 0 V
11	 300.0 mV	 -2.34868 nA	 162.66 ms	 0 V
12	 330.0 mV	 3.11058 nA	 172.22 ms	 0 V
13	 360.0 mV	 -1.79014 nA	 181.80 ms	 0 V
14	 390.0 mV	 4.78584 nA	 191.26 ms	 0 V
15	 420.0 mV	 1.91906 nA	 200.84 ms	 0 V
16	 450.0 mV	 9.99036 nA	 210.37 ms	 0 V
17	 480.0 mV	 443.0 pA	 294.14 ms	 0 V
18	 510.0 mV	 7.12982 nA	 336.88 ms	 0 V
19	 540.0 mV	 13.0710 nA	 371.05 ms	 0 V
20	 570.0 mV	 23.2301 nA	 386.31 ms	 0 V
21	 600.0 mV	 32.3786 nA	 401.61 ms	 0 V
22	 630.0 mV	 53.6862 nA	 416.94 ms	 0 V
23	 660.0 mV	 75.3413 nA	 432.16 ms	 0 V
24	 690.0 mV	 99.9284 nA	 448.11 ms	 0 V
25	 720.0 mV	 114.9999 nA	 463.37 ms	 0 V
26	 750.0 mV	 938.460 nA	 504.36 ms	 0 V
27	 780.0 mV	 582.240 nA	 511.01 ms	 0 V
28	 810.0 mV	 428.650 nA	 517.57 ms	 0 V
29	 840.0 mV	 349.970 nA	 524.26 ms	 0 V
30	 870.0 mV	 320.530 nA	 530.91 ms	 0 V
31	 900.0 mV	 300.810 nA	 537.58 ms	 0 V
32	 930.0 mV	 291.570 nA	 544.18 ms	 0 V
33	 960.0 mV	 298.340 nA	 550.61 ms	 0 V
34	 990.0 mV	 301.810 nA	 556.41 ms	 0 V
35	 1.0200 V	 314.550 nA	 564.05 ms	 0 V
36	 1.0500 V	 319.190 nA	 570.73 ms	 0 V
37	 1.0800 V	 323.360 nA	 577.41 ms	 0 V
38	 1.1100 V	 333.790 nA	 584.10 ms	 0 V
39	 1.1400 V	 339.860 nA	 590.78 ms	 0 V
40	 1.1700 V	 350.740 nA	 597.45 ms	 0 V
41	 1.2000 V	 356.680 nA	 604.08 ms	 0 V
42	 0 V	 -1.43636 nA	 1.14453 s	 100.00 mV
43	 30.0 mV	 1.36706 nA	 1.15455 s	 100.00 mV
44	 60.0 mV	 -1.74822 nA	 1.16412 s	 100.00 mV
45	 90.0 mV	 2.12174 nA	 1.17363 s	 100.00 mV
46	 120.0 mV	 -2.34026 nA	 1.18316 s	 100.00 mV
47	 150.0 mV	 2.61528 nA	 1.19261 s	 100.00 mV
48	 180.0 mV	 -2.93068 nA	 1.20188 s	 100.00 mV
49	 210.0 mV	 2.95232 nA	 1.21138 s	 100.00 mV
50	 240.0 mV	 -3.00108 nA	 1.22171 s	 100.00 mV
51	 270.0 mV	 2.84680 nA	 1.23041 s	 100.00 mV
52	 300.0 mV	 -2.68390 nA	 1.23975 s	 100.00 mV
53	 330.0 mV	 3.16426 nA	 1.24989 s	 100.00 mV
54	 360.0 mV	 116.72 pA	 1.25853 s	 100.00 mV
