Index	Vg	Id	Time	Vd
1	 0 V	 -119.330 nA	 61.74 ms	 0 V
2	 30.0 mV	 -88.270 nA	 83.05 ms	 0 V
3	 60.0 mV	 -104.50 nA	 123.96 ms	 0 V
4	 90.0 mV	 -90.30 nA	 174.56 ms	 0 V
5	 120.0 mV	 -132.430 nA	 216.27 ms	 0 V
6	 150.0 mV	 -18.280 nA	 248.18 ms	 0 V
7	 180.0 mV	 -103.650 nA	 256.84 ms	 0 V
8	 210.0 mV	 -22.880 nA	 288.72 ms	 0 V
9	 240.0 mV	 -141.320 nA	 326.34 ms	 0 V
10	 270.0 mV	X -143.020 nA	 337.17 ms	 0 V
11	 300.0 mV	 -151.840 nA	 343.71 ms	 0 V
12	 330.0 mV	 -91.470 nA	 350.14 ms	 0 V
13	 360.0 mV	 -188.920 nA	 355.93 ms	 0 V
14	 390.0 mV	 -247.900 nA	 362.91 ms	 0 V
15	 420.0 mV	 -159.350 nA	 368.56 ms	 0 V
16	 450.0 mV	 -291.310 nA	 374.74 ms	 0 V
17	 480.0 mV	 -233.940 nA	 380.36 ms	 0 V
18	 510.0 mV	 -378.360 nA	 386.02 ms	 0 V
19	 540.0 mV	 -390.340 nA	 393.80 ms	 0 V
20	 570.0 mV	 -388.280 nA	 400.56 ms	 0 V
21	 600.0 mV	 -467.580 nA	 407.20 ms	 0 V
22	 630.0 mV	 -509.810 nA	 413.76 ms	 0 V
23	 660.0 mV	 -488.020 nA	 421.54 ms	 0 V
24	 690.0 mV	 -511.970 nA	 428.12 ms	 0 V
25	 720.0 mV	 -486.780 nA	 434.57 ms	 0 V
26	 750.0 mV	 -452.710 nA	 440.53 ms	 0 V
27	 780.0 mV	 -461.940 nA	 447.16 ms	 0 V
28	 810.0 mV	 -450.640 nA	 453.85 ms	 0 V
29	 840.0 mV	 -410.370 nA	 460.56 ms	 0 V
30	 870.0 mV	 -426.720 nA	 467.25 ms	 0 V
31	 900.0 mV	 -395.010 nA	 473.88 ms	 0 V
