Index	Vg	Id	Time	Vd
1	 0 V	 -21.890 nA	 48.70 ms	 0 V
2	 30.0 mV	 -88.920 nA	 82.92 ms	 0 V
3	 60.0 mV	 -104.830 nA	 112.75 ms	 0 V
4	 90.0 mV	 -125.860 nA	 146.94 ms	 0 V
5	 120.0 mV	 -35.730 nA	 179.05 ms	 0 V
6	 150.0 mV	 -92.670 nA	 185.75 ms	 0 V
7	 180.0 mV	 -15.70 nA	 229.46 ms	 0 V
8	 210.0 mV	 -17.180 nA	 269.61 ms	 0 V
9	 240.0 mV	 -53.070 nA	 301.73 ms	 0 V
10	 270.0 mV	 -38.270 nA	 308.31 ms	 0 V
11	 300.0 mV	 -14.340 nA	 348.69 ms	 0 V
12	 330.0 mV	 -66.20 nA	 392.78 ms	 0 V
13	 360.0 mV	 -103.60 nA	 451.79 ms	 0 V
14	 390.0 mV	 -25.930 nA	 468.69 ms	 0 V
15	 420.0 mV	 -99.700 nA	 506.31 ms	 0 V
16	 450.0 mV	 -94.330 nA	 512.88 ms	 0 V
17	 480.0 mV	 -71.120 nA	 571.58 ms	 0 V
18	 510.0 mV	 -95.360 nA	 611.98 ms	 0 V
19	 540.0 mV	 -102.810 nA	 644.15 ms	 0 V
20	 570.0 mV	 -103.90 nA	 685.04 ms	 0 V
21	 600.0 mV	 -154.740 nA	 726.91 ms	 0 V
22	 630.0 mV	 -99.780 nA	 733.49 ms	 0 V
23	 660.0 mV	 -107.450 nA	 773.93 ms	 0 V
24	 690.0 mV	 -220.830 nA	 806.00 ms	 0 V
25	 720.0 mV	 -130.570 nA	 813.87 ms	 0 V
26	 750.0 mV	 -156.900 nA	 845.89 ms	 0 V
27	 780.0 mV	 -84.320 nA	 878.05 ms	 0 V
28	 810.0 mV	 -129.700 nA	 884.65 ms	 0 V
29	 840.0 mV	 -86.9691 nA	 899.23 ms	 0 V
30	 870.0 mV	 -81.7898 nA	 913.55 ms	 0 V
31	 900.0 mV	 -81.5640 nA	 951.47 ms	 0 V
32	 930.0 mV	 56.230 nA	 975.80 ms	 0 V
33	 960.0 mV	 -82.7983 nA	 990.63 ms	 0 V
34	 990.0 mV	 -100.220 nA	 1.04402 s	 0 V
35	 1.0200 V	 -90.5884 nA	 1.05883 s	 0 V
36	 1.0500 V	 -67.680 nA	 1.12384 s	 0 V
37	 1.0800 V	 -62.420 nA	 1.16420 s	 0 V
38	 1.1100 V	 -99.5981 nA	 1.17908 s	 0 V
39	 1.1400 V	 -74.3677 nA	 1.19443 s	 0 V
40	 1.1700 V	 -89.7717 nA	 1.20974 s	 0 V
41	 1.2000 V	 -106.620 nA	 1.24229 s	 0 V
42	 0 V	 -5.880 nA	 1.40517 s	 100.00 mV
43	 30.0 mV	 -270 pA	 1.43169 s	 100.00 mV
44	 60.0 mV	 -3.2734 nA	 1.45452 s	 100.00 mV
45	 90.0 mV	 -16.040 nA	 1.50494 s	 100.00 mV
46	 120.0 mV	 -7.8368 nA	 1.52093 s	 100.00 mV
47	 150.0 mV	 -4.9222 nA	 1.55971 s	 100.00 mV
48	 180.0 mV	 -460 pA	 1.59865 s	 100.00 mV
49	 210.0 mV	 -19.030 nA	 1.62300 s	 100.00 mV
50	 240.0 mV	 3.6946 nA	 1.65114 s	 100.00 mV
51	 270.0 mV	 5.9237 nA	 1.67199 s	 100.00 mV
52	 300.0 mV	 12.3298 nA	 1.70220 s	 100.00 mV
53	 330.0 mV	 43.1965 nA	 1.72799 s	 100.00 mV
54	 360.0 mV	 86.790 nA	 1.78218 s	 100.00 mV
55	 390.0 mV	 170.140 nA	 1.78884 s	 100.00 mV
56	 420.0 mV	 317.580 nA	 1.79754 s	 100.00 mV
57	 450.0 mV	 548.780 nA	 1.80415 s	 100.00 mV
58	 480.0 mV	 890.670 nA	 1.81054 s	 100.00 mV
59	 510.0 mV	 1.38490 uA	 1.85745 s	 100.00 mV
60	 540.0 mV	 2.03180 uA	 1.86543 s	 100.00 mV
61	 570.0 mV	 2.87180 uA	 1.87302 s	 100.00 mV
62	 600.0 mV	 3.84470 uA	 1.88062 s	 100.00 mV
63	 630.0 mV	 5.03510 uA	 1.88816 s	 100.00 mV
64	 660.0 mV	 6.39160 uA	 1.89582 s	 100.00 mV
65	 690.0 mV	 7.85410 uA	 1.90340 s	 100.00 mV
66	 720.0 mV	 9.42180 uA	 1.91078 s	 100.00 mV
67	 750.0 mV	 11.09480 uA	 1.91741 s	 100.00 mV
68	 780.0 mV	 12.8170 uA	 1.95513 s	 100.00 mV
69	 810.0 mV	 14.5640 uA	 1.96175 s	 100.00 mV
70	 840.0 mV	 16.3230 uA	 1.96970 s	 100.00 mV
71	 870.0 mV	 18.0740 uA	 1.97635 s	 100.00 mV
72	 900.0 mV	 19.8380 uA	 1.98304 s	 100.00 mV
73	 930.0 mV	 21.5610 uA	 1.98964 s	 100.00 mV
74	 960.0 mV	 23.2550 uA	 1.99621 s	 100.00 mV
75	 990.0 mV	 24.9060 uA	 2.00290 s	 100.00 mV
76	 1.0200 V	 26.5210 uA	 2.00951 s	 100.00 mV
77	 1.0500 V	 28.0930 uA	 2.01666 s	 100.00 mV
78	 1.0800 V	 29.6150 uA	 2.02332 s	 100.00 mV
79	 1.1100 V	 31.1030 uA	 2.02991 s	 100.00 mV
80	 1.1400 V	 32.5470 uA	 2.03633 s	 100.00 mV
81	 1.1700 V	 33.9290 uA	 2.04196 s	 100.00 mV
82	 1.2000 V	 35.2790 uA	 2.04925 s	 100.00 mV
83	 0 V	 -4.14066 nA	 2.34272 s	 200.00 mV
84	 30.0 mV	 3.53504 nA	 2.35279 s	 200.00 mV
85	 60.0 mV	 -4.18012 nA	 2.36232 s	 200.00 mV
86	 90.0 mV	 3.85810 nA	 2.37188 s	 200.00 mV
87	 120.0 mV	 -4.23956 nA	 2.38297 s	 200.00 mV
88	 150.0 mV	 4.15932 nA	 2.39246 s	 200.00 mV
89	 180.0 mV	 -2.00904 nA	 2.40717 s	 200.00 mV
90	 210.0 mV	 -1.20804 nA	 2.42157 s	 200.00 mV
91	 240.0 mV	 3.6830 nA	 2.45775 s	 200.00 mV
92	 270.0 mV	 15.4937 nA	 2.47310 s	 200.00 mV
93	 300.0 mV	 29.2761 nA	 2.48830 s	 200.00 mV
94	 330.0 mV	 60.1369 nA	 2.50354 s	 200.00 mV
95	 360.0 mV	 128.200 nA	 2.53326 s	 200.00 mV
96	 390.0 mV	 231.900 nA	 2.53986 s	 200.00 mV
97	 420.0 mV	 421.140 nA	 2.54647 s	 200.00 mV
98	 450.0 mV	 720.510 nA	 2.55316 s	 200.00 mV
99	 480.0 mV	 1.15800 uA	 2.59988 s	 200.00 mV
100	 510.0 mV	 1.79380 uA	 2.60745 s	 200.00 mV
101	 540.0 mV	 2.66180 uA	 2.61577 s	 200.00 mV
102	 570.0 mV	 3.76520 uA	 2.62262 s	 200.00 mV
103	 600.0 mV	 5.14380 uA	 2.63026 s	 200.00 mV
104	 630.0 mV	 6.84020 uA	 2.63783 s	 200.00 mV
105	 660.0 mV	 8.83520 uA	 2.64558 s	 200.00 mV
106	 690.0 mV	 11.10050 uA	 2.65320 s	 200.00 mV
107	 720.0 mV	 13.5890 uA	 2.69007 s	 200.00 mV
108	 750.0 mV	 16.3480 uA	 2.69665 s	 200.00 mV
109	 780.0 mV	 19.2550 uA	 2.70445 s	 200.00 mV
110	 810.0 mV	 22.2960 uA	 2.71108 s	 200.00 mV
111	 840.0 mV	 25.4720 uA	 2.71699 s	 200.00 mV
112	 870.0 mV	 28.6950 uA	 2.72394 s	 200.00 mV
113	 900.0 mV	 31.9290 uA	 2.73056 s	 200.00 mV
114	 930.0 mV	 35.2050 uA	 2.73721 s	 200.00 mV
115	 960.0 mV	 38.4360 uA	 2.74390 s	 200.00 mV
116	 990.0 mV	 41.6360 uA	 2.75047 s	 200.00 mV
117	 1.0200 V	 44.7870 uA	 2.75720 s	 200.00 mV
118	 1.0500 V	 47.8930 uA	 2.76390 s	 200.00 mV
119	 1.0800 V	 50.9110 uA	 2.77050 s	 200.00 mV
120	 1.1100 V	 53.8770 uA	 2.77696 s	 200.00 mV
121	 1.1400 V	 56.7610 uA	 2.78354 s	 200.00 mV
122	 1.1700 V	 59.5470 uA	 2.79027 s	 200.00 mV
123	 1.2000 V	 62.2950 uA	 2.79694 s	 200.00 mV
124	 0 V	 4.23544 nA	 3.27263 s	 300.00 mV
125	 30.0 mV	 -4.02628 nA	 3.28265 s	 300.00 mV
126	 60.0 mV	 4.07084 nA	 3.29222 s	 300.00 mV
127	 90.0 mV	 -4.19104 nA	 3.30327 s	 300.00 mV
128	 120.0 mV	 4.48068 nA	 3.31284 s	 300.00 mV
129	 150.0 mV	 -3.35642 nA	 3.32229 s	 300.00 mV
130	 180.0 mV	 5.24590 nA	 3.33187 s	 300.00 mV
131	 210.0 mV	 4.40 pA	 3.34119 s	 300.00 mV
132	 240.0 mV	 7.8381 nA	 3.37534 s	 300.00 mV
133	 270.0 mV	 20.3416 nA	 3.39208 s	 300.00 mV
134	 300.0 mV	 39.8617 nA	 3.40734 s	 300.00 mV
135	 330.0 mV	 76.4168 nA	 3.42261 s	 300.00 mV
136	 360.0 mV	 158.970 nA	 3.45227 s	 300.00 mV
137	 390.0 mV	 284.390 nA	 3.45936 s	 300.00 mV
138	 420.0 mV	 506.870 nA	 3.46502 s	 300.00 mV
139	 450.0 mV	 853.690 nA	 3.47210 s	 300.00 mV
140	 480.0 mV	 1.34770 uA	 3.51894 s	 300.00 mV
141	 510.0 mV	 2.06780 uA	 3.52659 s	 300.00 mV
142	 540.0 mV	 3.03140 uA	 3.53411 s	 300.00 mV
143	 570.0 mV	 4.25890 uA	 3.54178 s	 300.00 mV
144	 600.0 mV	 5.80400 uA	 3.54946 s	 300.00 mV
145	 630.0 mV	 7.72150 uA	 3.55712 s	 300.00 mV
146	 660.0 mV	 9.97230 uA	 3.56468 s	 300.00 mV
147	 690.0 mV	 12.5310 uA	 3.60144 s	 300.00 mV
148	 720.0 mV	 15.4700 uA	 3.60806 s	 300.00 mV
149	 750.0 mV	 18.7040 uA	 3.61444 s	 300.00 mV
150	 780.0 mV	 22.1690 uA	 3.62137 s	 300.00 mV
151	 810.0 mV	 25.9200 uA	 3.62807 s	 300.00 mV
152	 840.0 mV	 29.8860 uA	 3.63467 s	 300.00 mV
153	 870.0 mV	 33.9630 uA	 3.64107 s	 300.00 mV
154	 900.0 mV	 38.2040 uA	 3.64672 s	 300.00 mV
155	 930.0 mV	 42.5250 uA	 3.65234 s	 300.00 mV
156	 960.0 mV	 46.8420 uA	 3.65987 s	 300.00 mV
157	 990.0 mV	 51.2380 uA	 3.66553 s	 300.00 mV
158	 1.0200 V	 55.5740 uA	 3.67133 s	 300.00 mV
159	 1.0500 V	 59.9270 uA	 3.67739 s	 300.00 mV
160	 1.0800 V	 64.1980 uA	 3.68303 s	 300.00 mV
161	 1.1100 V	 68.3960 uA	 3.68922 s	 300.00 mV
162	 1.1400 V	 72.5690 uA	 3.69489 s	 300.00 mV
163	 1.1700 V	 76.6090 uA	 3.70054 s	 300.00 mV
164	 1.2000 V	 80.6060 uA	 3.70778 s	 300.00 mV
165	 0 V	 4.03118 nA	 3.89231 s	 400.00 mV
166	 30.0 mV	 -3.92166 nA	 3.90232 s	 400.00 mV
167	 60.0 mV	 3.87406 nA	 3.91184 s	 400.00 mV
168	 90.0 mV	 -3.99768 nA	 3.92296 s	 400.00 mV
169	 120.0 mV	 4.38208 nA	 3.93253 s	 400.00 mV
170	 150.0 mV	 -3.62522 nA	 3.94358 s	 400.00 mV
171	 180.0 mV	 6.04224 nA	 3.95317 s	 400.00 mV
172	 210.0 mV	 120.36 pA	 3.96269 s	 400.00 mV
173	 240.0 mV	 6.7304 nA	 3.99986 s	 400.00 mV
174	 270.0 mV	 22.2696 nA	 4.01506 s	 400.00 mV
175	 300.0 mV	 50.1109 nA	 4.03037 s	 400.00 mV
176	 330.0 mV	 95.8244 nA	 4.04573 s	 400.00 mV
177	 360.0 mV	 190.580 nA	 4.07527 s	 400.00 mV
178	 390.0 mV	 334.930 nA	 4.08196 s	 400.00 mV
179	 420.0 mV	 583.090 nA	 4.08865 s	 400.00 mV
180	 450.0 mV	 978.670 nA	 4.09524 s	 400.00 mV
181	 480.0 mV	 1.52330 uA	 4.14146 s	 400.00 mV
