Index	Vg	Id	Time	Vd
1	 0 V	T -3.00100 mA	 5.90 ms	 0 V
2	 30.0 mV	T -3.00100 mA	 11.85 ms	 0 V
3	 60.0 mV	 -2.82100 mA	 17.97 ms	 0 V
4	 90.0 mV	 -2.64060 mA	 24.12 ms	 0 V
5	 120.0 mV	 -2.46460 mA	 30.24 ms	 0 V
6	 150.0 mV	 -2.29000 mA	 36.36 ms	 0 V
7	 180.0 mV	 -2.11720 mA	 42.41 ms	 0 V
8	 210.0 mV	 -1.94740 mA	 48.55 ms	 0 V
9	 240.0 mV	 -1.77980 mA	 54.61 ms	 0 V
10	 270.0 mV	 -1.61660 mA	 61.46 ms	 0 V
11	 300.0 mV	 -1.45820 mA	 67.84 ms	 0 V
12	 330.0 mV	 -1.30200 mA	 73.70 ms	 0 V
13	 360.0 mV	 -1.15320 mA	 80.10 ms	 0 V
14	 390.0 mV	 -1.00920 mA	 85.17 ms	 0 V
15	 420.0 mV	 -871.500 uA	 97.14 ms	 0 V
16	 450.0 mV	 -740.060 uA	 102.28 ms	 0 V
17	 480.0 mV	 -618.200 uA	 108.35 ms	 0 V
18	 510.0 mV	 -504.260 uA	 113.57 ms	 0 V
19	 540.0 mV	 -402.060 uA	 118.74 ms	 0 V
20	 570.0 mV	 -311.600 uA	 125.34 ms	 0 V
21	 600.0 mV	 -232.900 uA	 130.51 ms	 0 V
22	 630.0 mV	 -166.840 uA	 135.65 ms	 0 V
23	 660.0 mV	 -113.420 uA	 142.40 ms	 0 V
24	 690.0 mV	 -74.0120 uA	 154.27 ms	 0 V
25	 720.0 mV	 -45.7820 uA	 160.54 ms	 0 V
26	 750.0 mV	 -26.5100 uA	 165.72 ms	 0 V
27	 780.0 mV	 -14.2180 uA	 175.01 ms	 0 V
28	 810.0 mV	 -7.29780 uA	 187.51 ms	 0 V
29	 840.0 mV	 -3.29810 uA	 194.20 ms	 0 V
30	 870.0 mV	 -1.50810 uA	 200.77 ms	 0 V
31	 900.0 mV	 -645.860 nA	 216.86 ms	 0 V
32	 930.0 mV	 -202.040 nA	 222.95 ms	 0 V
33	 960.0 mV	 -96.980 nA	 229.13 ms	 0 V
