Index	Vg	Id	Time	Vd
1	 0 V	 -149.000 uA	 12.71 ms	 0 V
2	 30.0 mV	 -140.900 uA	 18.71 ms	 0 V
3	 60.0 mV	 -132.060 uA	 24.93 ms	 0 V
4	 90.0 mV	 -123.200 uA	 31.01 ms	 0 V
5	 120.0 mV	 -113.800 uA	 37.24 ms	 0 V
6	 150.0 mV	 -105.560 uA	 43.44 ms	 0 V
7	 180.0 mV	 -98.5580 uA	 56.19 ms	 0 V
8	 210.0 mV	 -90.0160 uA	 62.29 ms	 0 V
9	 240.0 mV	 -82.4600 uA	 68.23 ms	 0 V
10	 270.0 mV	 -74.9560 uA	 73.41 ms	 0 V
11	 300.0 mV	 -66.5600 uA	 80.29 ms	 0 V
12	 330.0 mV	 -60.0540 uA	 86.27 ms	 0 V
13	 360.0 mV	 -53.4120 uA	 91.40 ms	 0 V
14	 390.0 mV	 -47.2300 uA	 97.89 ms	 0 V
15	 420.0 mV	 -41.9300 uA	 104.04 ms	 0 V
16	 450.0 mV	 -36.5220 uA	 110.20 ms	 0 V
17	 480.0 mV	 -30.4320 uA	 116.30 ms	 0 V
18	 510.0 mV	 -26.1800 uA	 122.24 ms	 0 V
19	 540.0 mV	 -22.4840 uA	 127.38 ms	 0 V
20	 570.0 mV	 -19.1360 uA	 132.54 ms	 0 V
21	 600.0 mV	 -16.5700 uA	 137.68 ms	 0 V
22	 630.0 mV	 -14.7680 uA	 144.05 ms	 0 V
23	 660.0 mV	 -13.2980 uA	 149.23 ms	 0 V
24	 690.0 mV	 -11.8920 uA	 155.96 ms	 0 V
25	 720.0 mV	 -10.7000 uA	 162.69 ms	 0 V
26	 750.0 mV	 -11.9180 uA	 189.50 ms	 0 V
27	 780.0 mV	 -11.4800 uA	 194.69 ms	 0 V
28	 810.0 mV	 -11.0100 uA	 199.86 ms	 0 V
29	 840.0 mV	 -10.8840 uA	 218.64 ms	 0 V
30	 870.0 mV	 -10.8920 uA	 244.21 ms	 0 V
31	 900.0 mV	 -10.3040 uA	 267.74 ms	 0 V
32	 930.0 mV	 -10.6380 uA	 273.84 ms	 0 V
33	 960.0 mV	 -10.7560 uA	 299.41 ms	 0 V
34	 990.0 mV	 -10.7380 uA	 324.97 ms	 0 V
35	 1.0200 V	 -10.4780 uA	 331.18 ms	 0 V
36	 1.0500 V	 -9.1800 uA	 351.22 ms	 0 V
37	 1.0800 V	 -10.3240 uA	 357.42 ms	 0 V
38	 1.1100 V	 -9.8120 uA	 382.98 ms	 0 V
39	 1.1400 V	 -11.1700 uA	 408.59 ms	 0 V
40	 1.1700 V	 -11.4700 uA	 414.68 ms	 0 V
41	 1.2000 V	 -11.1980 uA	 439.24 ms	 0 V
42	 0 V	 -145.860 uA	 557.42 ms	 100.00 mV
43	 30.0 mV	 -137.380 uA	 564.12 ms	 100.00 mV
44	 60.0 mV	 -127.860 uA	 570.31 ms	 100.00 mV
45	 90.0 mV	 -119.900 uA	 576.41 ms	 100.00 mV
46	 120.0 mV	 -111.700 uA	 582.72 ms	 100.00 mV
47	 150.0 mV	 -104.0940 uA	 595.56 ms	 100.00 mV
48	 180.0 mV	 -95.6980 uA	 601.73 ms	 100.00 mV
49	 210.0 mV	 -87.5520 uA	 607.93 ms	 100.00 mV
50	 240.0 mV	 -80.8740 uA	 614.02 ms	 100.00 mV
51	 270.0 mV	 -72.1920 uA	 621.61 ms	 100.00 mV
52	 300.0 mV	 -65.7040 uA	 627.83 ms	 100.00 mV
53	 330.0 mV	 -58.8720 uA	 634.05 ms	 100.00 mV
54	 360.0 mV	 -51.4960 uA	 640.17 ms	 100.00 mV
55	 390.0 mV	 -45.2260 uA	 646.37 ms	 100.00 mV
56	 420.0 mV	 -39.2680 uA	 652.54 ms	 100.00 mV
57	 450.0 mV	 -34.2180 uA	 658.74 ms	 100.00 mV
58	 480.0 mV	 -29.0580 uA	 664.83 ms	 100.00 mV
59	 510.0 mV	 -24.3920 uA	 671.08 ms	 100.00 mV
60	 540.0 mV	 -20.6680 uA	 677.33 ms	 100.00 mV
61	 570.0 mV	 -17.6720 uA	 683.41 ms	 100.00 mV
62	 600.0 mV	 -15.6100 uA	 689.54 ms	 100.00 mV
63	 630.0 mV	 -12.6600 uA	 695.50 ms	 100.00 mV
64	 660.0 mV	 -10.7140 uA	 715.95 ms	 100.00 mV
65	 690.0 mV	 -9.2760 uA	 721.90 ms	 100.00 mV
66	 720.0 mV	 -10.2620 uA	 728.92 ms	 100.00 mV
67	 750.0 mV	 -9.1580 uA	 734.35 ms	 100.00 mV
68	 780.0 mV	 -8.5000 uA	 752.71 ms	 100.00 mV
69	 810.0 mV	 -8.7560 uA	 758.85 ms	 100.00 mV
70	 840.0 mV	 -7.8420 uA	 764.99 ms	 100.00 mV
71	 870.0 mV	 -8.4140 uA	 784.01 ms	 100.00 mV
72	 900.0 mV	 -6.4740 uA	 790.18 ms	 100.00 mV
73	 930.0 mV	 -7.2120 uA	 796.35 ms	 100.00 mV
74	 960.0 mV	 -8.4020 uA	 814.20 ms	 100.00 mV
75	 990.0 mV	 -7.7780 uA	 835.09 ms	 100.00 mV
76	 1.0200 V	 -7.6720 uA	 854.76 ms	 100.00 mV
77	 1.0500 V	 -7.8160 uA	 875.64 ms	 100.00 mV
78	 1.0800 V	 -7.2700 uA	 895.90 ms	 100.00 mV
79	 1.1100 V	 -7.7880 uA	 915.93 ms	 100.00 mV
80	 1.1400 V	 -5.780 uA	 956.69 ms	 100.00 mV
81	 1.1700 V	 -8.2360 uA	 1.00014 s	 100.00 mV
82	 1.2000 V	 -6.7780 uA	 1.02082 s	 100.00 mV
83	 0 V	 -141.540 uA	 1.27081 s	 200.00 mV
84	 30.0 mV	 -133.040 uA	 1.27753 s	 200.00 mV
85	 60.0 mV	 -124.500 uA	 1.28366 s	 200.00 mV
86	 90.0 mV	 -114.340 uA	 1.28987 s	 200.00 mV
87	 120.0 mV	 -107.060 uA	 1.29602 s	 200.00 mV
88	 150.0 mV	 -100.4220 uA	 1.30879 s	 200.00 mV
89	 180.0 mV	 -91.9300 uA	 1.31491 s	 200.00 mV
90	 210.0 mV	 -83.5880 uA	 1.32107 s	 200.00 mV
91	 240.0 mV	 -76.0940 uA	 1.32721 s	 200.00 mV
92	 270.0 mV	 -69.5160 uA	 1.33339 s	 200.00 mV
93	 300.0 mV	 -61.4560 uA	 1.33955 s	 200.00 mV
94	 330.0 mV	 -54.5520 uA	 1.34571 s	 200.00 mV
95	 360.0 mV	 -48.3480 uA	 1.35191 s	 200.00 mV
96	 390.0 mV	 -42.5220 uA	 1.35805 s	 200.00 mV
97	 420.0 mV	 -36.4080 uA	 1.36421 s	 200.00 mV
98	 450.0 mV	 -30.9580 uA	 1.37042 s	 200.00 mV
99	 480.0 mV	 -26.2200 uA	 1.37656 s	 200.00 mV
100	 510.0 mV	 -21.8620 uA	 1.38281 s	 200.00 mV
101	 540.0 mV	 -18.9080 uA	 1.38901 s	 200.00 mV
102	 570.0 mV	 -15.3060 uA	 1.39523 s	 200.00 mV
103	 600.0 mV	 -12.0800 uA	 1.40132 s	 200.00 mV
104	 630.0 mV	 -9.8840 uA	 1.40724 s	 200.00 mV
105	 660.0 mV	 -8.3900 uA	 1.42668 s	 200.00 mV
106	 690.0 mV	 -7.3260 uA	 1.44677 s	 200.00 mV
107	 720.0 mV	 -6.8080 uA	 1.46452 s	 200.00 mV
108	 750.0 mV	 -6.1020 uA	 1.48725 s	 200.00 mV
109	 780.0 mV	 -5.8100 uA	 1.50729 s	 200.00 mV
110	 810.0 mV	 -5.8700 uA	 1.52427 s	 200.00 mV
111	 840.0 mV	 -5.9960 uA	 1.54381 s	 200.00 mV
112	 870.0 mV	 -6.1820 uA	 1.56390 s	 200.00 mV
113	 900.0 mV	 -4.63080 uA	 1.57591 s	 200.00 mV
114	 930.0 mV	 -6.3020 uA	 1.58888 s	 200.00 mV
115	 960.0 mV	 -5.7780 uA	 1.59403 s	 200.00 mV
116	 990.0 mV	 -5.06700 uA	 1.60703 s	 200.00 mV
