Index	Vg	Id	Time	Vd
1	 0 V	 -76.3700 uA	 19.28 ms	 0 V
2	 30.0 mV	 -72.7700 uA	 25.33 ms	 0 V
3	 60.0 mV	 -69.1880 uA	 31.51 ms	 0 V
4	 90.0 mV	 -64.5540 uA	 37.69 ms	 0 V
5	 120.0 mV	 -60.4740 uA	 43.85 ms	 0 V
6	 150.0 mV	 -56.3660 uA	 50.01 ms	 0 V
7	 180.0 mV	 -52.6520 uA	 56.14 ms	 0 V
8	 210.0 mV	 -49.2360 uA	 62.36 ms	 0 V
9	 240.0 mV	 -44.8360 uA	 68.59 ms	 0 V
10	 270.0 mV	 -40.1060 uA	 74.79 ms	 0 V
11	 300.0 mV	 -37.6960 uA	 81.01 ms	 0 V
12	 330.0 mV	 -35.0180 uA	 87.12 ms	 0 V
13	 360.0 mV	 -31.2180 uA	 93.17 ms	 0 V
14	 390.0 mV	 -27.6000 uA	 99.74 ms	 0 V
15	 420.0 mV	 -24.6980 uA	 104.93 ms	 0 V
16	 450.0 mV	 -23.6340 uA	 111.78 ms	 0 V
17	 480.0 mV	 -20.9040 uA	 116.92 ms	 0 V
18	 510.0 mV	 -18.6400 uA	 122.06 ms	 0 V
19	 540.0 mV	 -16.6500 uA	 127.57 ms	 0 V
20	 570.0 mV	 -14.9360 uA	 132.75 ms	 0 V
21	 600.0 mV	 -12.4560 uA	 139.44 ms	 0 V
22	 630.0 mV	 -12.3000 uA	 146.18 ms	 0 V
23	 660.0 mV	 -10.9480 uA	 151.31 ms	 0 V
24	 690.0 mV	 -10.1720 uA	 171.19 ms	 0 V
25	 720.0 mV	 -10.0160 uA	 192.18 ms	 0 V
26	 750.0 mV	 -9.2420 uA	 197.32 ms	 0 V
27	 780.0 mV	 -9.3760 uA	 217.82 ms	 0 V
28	 810.0 mV	 -8.4120 uA	 227.46 ms	 0 V
29	 840.0 mV	 -8.7800 uA	 245.43 ms	 0 V
30	 870.0 mV	 -9.3460 uA	 251.58 ms	 0 V
31	 900.0 mV	 -8.5020 uA	 271.18 ms	 0 V
32	 930.0 mV	 -8.9120 uA	 277.27 ms	 0 V
33	 960.0 mV	 -8.9760 uA	 312.40 ms	 0 V
34	 990.0 mV	 -9.3480 uA	 331.90 ms	 0 V
35	 1.0200 V	 -8.0400 uA	 353.91 ms	 0 V
36	 1.0500 V	 -9.3280 uA	 371.86 ms	 0 V
37	 1.0800 V	 -9.0160 uA	 391.34 ms	 0 V
38	 1.1100 V	 -9.3680 uA	 411.93 ms	 0 V
39	 1.1400 V	 -9.4060 uA	 432.84 ms	 0 V
40	 1.1700 V	 -7.7900 uA	 439.00 ms	 0 V
41	 1.2000 V	 -8.3040 uA	 462.59 ms	 0 V
42	 0 V	 -73.1380 uA	 602.83 ms	 100.00 mV
43	 30.0 mV	 -68.3560 uA	 609.53 ms	 100.00 mV
44	 60.0 mV	 -65.0100 uA	 615.74 ms	 100.00 mV
45	 90.0 mV	 -61.0880 uA	 621.83 ms	 100.00 mV
46	 120.0 mV	 -56.5680 uA	 628.05 ms	 100.00 mV
47	 150.0 mV	 -52.5640 uA	 634.18 ms	 100.00 mV
48	 180.0 mV	 -48.4620 uA	 640.34 ms	 100.00 mV
49	 210.0 mV	 -45.6460 uA	 646.44 ms	 100.00 mV
50	 240.0 mV	 -41.8520 uA	 652.64 ms	 100.00 mV
51	 270.0 mV	 -37.4020 uA	 658.76 ms	 100.00 mV
52	 300.0 mV	 -34.7980 uA	 666.17 ms	 100.00 mV
53	 330.0 mV	 -31.9320 uA	 671.92 ms	 100.00 mV
54	 360.0 mV	 -27.9800 uA	 678.12 ms	 100.00 mV
55	 390.0 mV	 -24.6180 uA	 684.28 ms	 100.00 mV
56	 420.0 mV	 -21.8180 uA	 690.38 ms	 100.00 mV
57	 450.0 mV	 -20.1560 uA	 696.52 ms	 100.00 mV
58	 480.0 mV	 -17.4120 uA	 702.60 ms	 100.00 mV
59	 510.0 mV	 -14.8660 uA	 709.58 ms	 100.00 mV
60	 540.0 mV	 -12.7480 uA	 715.69 ms	 100.00 mV
61	 570.0 mV	 -11.9940 uA	 721.89 ms	 100.00 mV
62	 600.0 mV	 -10.3400 uA	 728.02 ms	 100.00 mV
63	 630.0 mV	 -9.4560 uA	 746.42 ms	 100.00 mV
64	 660.0 mV	 -8.0660 uA	 764.37 ms	 100.00 mV
65	 690.0 mV	 -7.0380 uA	 770.53 ms	 100.00 mV
66	 720.0 mV	 -7.4520 uA	 776.75 ms	 100.00 mV
67	 750.0 mV	 -7.0100 uA	 796.28 ms	 100.00 mV
68	 780.0 mV	 -6.2420 uA	 814.22 ms	 100.00 mV
69	 810.0 mV	 -5.9540 uA	 834.55 ms	 100.00 mV
70	 840.0 mV	 -6.7980 uA	 855.18 ms	 100.00 mV
71	 870.0 mV	 -6.0080 uA	 875.05 ms	 100.00 mV
72	 900.0 mV	 -6.1640 uA	 882.61 ms	 100.00 mV
73	 930.0 mV	 -6.1380 uA	 925.43 ms	 100.00 mV
74	 960.0 mV	 -6.5580 uA	 945.93 ms	 100.00 mV
75	 990.0 mV	 -6.2100 uA	 965.47 ms	 100.00 mV
76	 1.0200 V	 -6.0500 uA	 985.03 ms	 100.00 mV
77	 1.0500 V	 -5.4980 uA	 1.00462 s	 100.00 mV
78	 1.0800 V	 -5.9180 uA	 1.02425 s	 100.00 mV
79	 1.1100 V	 -5.4100 uA	 1.04375 s	 100.00 mV
80	 1.1400 V	 -5.7020 uA	 1.06323 s	 100.00 mV
81	 1.1700 V	 -5.5920 uA	 1.08291 s	 100.00 mV
82	 1.2000 V	 -5.7480 uA	 1.10305 s	 100.00 mV
83	 0 V	 -70.6480 uA	 1.50408 s	 200.00 mV
84	 30.0 mV	 -66.1580 uA	 1.51074 s	 200.00 mV
85	 60.0 mV	 -61.8560 uA	 1.51697 s	 200.00 mV
86	 90.0 mV	 -57.6660 uA	 1.52314 s	 200.00 mV
87	 120.0 mV	 -53.4520 uA	 1.52927 s	 200.00 mV
88	 150.0 mV	 -49.9740 uA	 1.53542 s	 200.00 mV
89	 180.0 mV	 -46.2300 uA	 1.54164 s	 200.00 mV
90	 210.0 mV	 -42.1660 uA	 1.54784 s	 200.00 mV
91	 240.0 mV	 -38.6000 uA	 1.55396 s	 200.00 mV
92	 270.0 mV	 -34.9080 uA	 1.55987 s	 200.00 mV
93	 300.0 mV	 -32.0300 uA	 1.56502 s	 200.00 mV
94	 330.0 mV	 -28.6120 uA	 1.57019 s	 200.00 mV
95	 360.0 mV	 -26.0520 uA	 1.57533 s	 200.00 mV
96	 390.0 mV	 -22.6660 uA	 1.58207 s	 200.00 mV
97	 420.0 mV	 -19.5040 uA	 1.58724 s	 200.00 mV
98	 450.0 mV	 -17.3740 uA	 1.59238 s	 200.00 mV
99	 480.0 mV	 -15.0640 uA	 1.59912 s	 200.00 mV
100	 510.0 mV	 -13.3700 uA	 1.60426 s	 200.00 mV
101	 540.0 mV	 -11.5820 uA	 1.61035 s	 200.00 mV
102	 570.0 mV	 -9.9200 uA	 1.63018 s	 200.00 mV
103	 600.0 mV	 -7.5880 uA	 1.65785 s	 200.00 mV
104	 630.0 mV	 -7.5820 uA	 1.67736 s	 200.00 mV
105	 660.0 mV	 -6.6740 uA	 1.69698 s	 200.00 mV
106	 690.0 mV	 -5.57710 uA	 1.70960 s	 200.00 mV
107	 720.0 mV	 -5.4520 uA	 1.75374 s	 200.00 mV
108	 750.0 mV	 -5.2760 uA	 1.77467 s	 200.00 mV
109	 780.0 mV	 -4.7520 uA	 1.81940 s	 200.00 mV
110	 810.0 mV	 -4.3780 uA	 1.83898 s	 200.00 mV
111	 840.0 mV	 -4.2720 uA	 1.85860 s	 200.00 mV
112	 870.0 mV	 -4.19460 uA	 1.87236 s	 200.00 mV
113	 900.0 mV	 -4.71280 uA	 1.91008 s	 200.00 mV
114	 930.0 mV	 -4.9640 uA	 1.95640 s	 200.00 mV
115	 960.0 mV	 -4.36910 uA	 1.96900 s	 200.00 mV
