Index	Vg	Id	Time	Vd
1	 0 V	 -17.8847 nA	 41.88 ms	 0 V
2	 30.0 mV	 -1.800 nA	 97.68 ms	 0 V
3	 60.0 mV	 -20.830 nA	 129.74 ms	 0 V
4	 90.0 mV	 -19.30 nA	 170.69 ms	 0 V
5	 120.0 mV	 -153.70 nA	 232.12 ms	 0 V
6	 150.0 mV	 -970 pA	 276.45 ms	 0 V
7	 180.0 mV	 -1.020 nA	 308.52 ms	 0 V
8	 210.0 mV	 -22.000 nA	 340.51 ms	 0 V
9	 240.0 mV	 -24.600 nA	 380.85 ms	 0 V
10	 270.0 mV	 -9.660 nA	 418.30 ms	 0 V
11	 300.0 mV	 -10.780 nA	 451.77 ms	 0 V
12	 330.0 mV	 260 pA	 487.87 ms	 0 V
13	 360.0 mV	 -37.10 nA	 528.77 ms	 0 V
14	 390.0 mV	 -80.80 nA	 579.25 ms	 0 V
15	 420.0 mV	 -12.220 nA	 596.28 ms	 0 V
16	 450.0 mV	 -9.650 nA	 628.43 ms	 0 V
17	 480.0 mV	 -29.210 nA	 654.94 ms	 0 V
18	 510.0 mV	 -15.400 nA	 687.13 ms	 0 V
19	 540.0 mV	 -50.540 nA	 693.69 ms	 0 V
20	 570.0 mV	 -110.480 nA	 700.39 ms	 0 V
21	 600.0 mV	 -60.5589 nA	 715.11 ms	 0 V
22	 630.0 mV	 -51.20 nA	 757.79 ms	 0 V
23	 660.0 mV	 -93.300 nA	 800.25 ms	 0 V
24	 690.0 mV	 -88.870 nA	 832.90 ms	 0 V
25	 720.0 mV	 -66.110 nA	 866.24 ms	 0 V
26	 750.0 mV	 -88.2646 nA	 880.96 ms	 0 V
27	 780.0 mV	 -72.5949 nA	 896.24 ms	 0 V
28	 810.0 mV	 -65.2390 nA	 911.48 ms	 0 V
29	 840.0 mV	 -69.0905 nA	 927.80 ms	 0 V
30	 870.0 mV	 -82.5322 nA	 943.02 ms	 0 V
31	 900.0 mV	 -66.2229 nA	 976.90 ms	 0 V
