Index	Vg	Id	Time	Vd
1	 0 V	 -200.80 nA	 89.84 ms	 0 V
2	 30.0 mV	 -76.050 nA	 154.46 ms	 0 V
3	 60.0 mV	 -99.100 nA	 209.47 ms	 0 V
4	 90.0 mV	 -88.540 nA	 249.90 ms	 0 V
5	 120.0 mV	 -82.310 nA	 290.32 ms	 0 V
6	 150.0 mV	 -130.00 nA	 331.15 ms	 0 V
7	 180.0 mV	 -133.40 nA	 381.71 ms	 0 V
8	 210.0 mV	 -131.30 nA	 432.26 ms	 0 V
9	 240.0 mV	 -101.20 nA	 483.43 ms	 0 V
10	 270.0 mV	 -13.690 nA	 535.14 ms	 0 V
11	 300.0 mV	 -61.1389 nA	 549.91 ms	 0 V
12	 330.0 mV	 -59.850 nA	 583.43 ms	 0 V
13	 360.0 mV	 -33.9618 nA	 599.48 ms	 0 V
14	 390.0 mV	 -53.4909 nA	 614.73 ms	 0 V
15	 420.0 mV	 -50.7761 nA	 630.95 ms	 0 V
16	 450.0 mV	 -47.3939 nA	 645.20 ms	 0 V
17	 480.0 mV	 -50.2686 nA	 659.90 ms	 0 V
18	 510.0 mV	 -38.3481 nA	 675.71 ms	 0 V
19	 540.0 mV	 -26.5861 nA	 691.00 ms	 0 V
20	 570.0 mV	 -16.7082 nA	 706.34 ms	 0 V
21	 600.0 mV	 27.5203 nA	 721.67 ms	 0 V
22	 630.0 mV	 61.1470 nA	 736.91 ms	 0 V
23	 660.0 mV	 89.6378 nA	 752.68 ms	 0 V
24	 690.0 mV	 114.8326 nA	 768.03 ms	 0 V
25	 720.0 mV	 568.210 nA	 809.02 ms	 0 V
26	 750.0 mV	 478.880 nA	 815.63 ms	 0 V
27	 780.0 mV	 435.490 nA	 822.08 ms	 0 V
28	 810.0 mV	 406.940 nA	 827.99 ms	 0 V
29	 840.0 mV	 399.490 nA	 834.65 ms	 0 V
30	 870.0 mV	 394.780 nA	 840.32 ms	 0 V
31	 900.0 mV	 395.720 nA	 847.36 ms	 0 V
32	 930.0 mV	 403.140 nA	 853.02 ms	 0 V
33	 960.0 mV	 404.860 nA	 858.67 ms	 0 V
34	 990.0 mV	 410.230 nA	 865.89 ms	 0 V
35	 1.0200 V	 419.400 nA	 871.50 ms	 0 V
36	 1.0500 V	 428.020 nA	 878.61 ms	 0 V
37	 1.0800 V	 441.190 nA	 886.43 ms	 0 V
38	 1.1100 V	 453.610 nA	 893.07 ms	 0 V
39	 1.1400 V	 466.630 nA	 899.74 ms	 0 V
40	 1.1700 V	 478.960 nA	 906.36 ms	 0 V
