Index	Vg	Id	Time	Vd
1	 0 V	T -3.00060 mA	 5.92 ms	 0 V
2	 30.0 mV	 -2.96040 mA	 11.87 ms	 0 V
3	 60.0 mV	 -2.78660 mA	 17.97 ms	 0 V
4	 90.0 mV	 -2.61300 mA	 24.04 ms	 0 V
5	 120.0 mV	 -2.44180 mA	 30.14 ms	 0 V
6	 150.0 mV	 -2.27500 mA	 36.24 ms	 0 V
7	 180.0 mV	 -2.10800 mA	 42.39 ms	 0 V
8	 210.0 mV	 -1.94280 mA	 48.49 ms	 0 V
9	 240.0 mV	 -1.78360 mA	 54.65 ms	 0 V
10	 270.0 mV	 -1.62420 mA	 60.72 ms	 0 V
11	 300.0 mV	 -1.47280 mA	 66.57 ms	 0 V
12	 330.0 mV	 -1.32260 mA	 71.86 ms	 0 V
13	 360.0 mV	 -1.17740 mA	 79.15 ms	 0 V
14	 390.0 mV	 -1.03940 mA	 85.24 ms	 0 V
15	 420.0 mV	 -906.400 uA	 98.09 ms	 0 V
16	 450.0 mV	 -780.520 uA	 104.23 ms	 0 V
17	 480.0 mV	 -660.080 uA	 110.42 ms	 0 V
18	 510.0 mV	 -551.020 uA	 116.50 ms	 0 V
19	 540.0 mV	 -449.360 uA	 122.74 ms	 0 V
20	 570.0 mV	 -355.720 uA	 128.96 ms	 0 V
21	 600.0 mV	 -276.000 uA	 135.06 ms	 0 V
22	 630.0 mV	 -204.940 uA	 141.01 ms	 0 V
23	 660.0 mV	 -148.460 uA	 147.44 ms	 0 V
24	 690.0 mV	 -102.180 uA	 155.05 ms	 0 V
25	 720.0 mV	 -68.0920 uA	 167.73 ms	 0 V
26	 750.0 mV	 -42.6720 uA	 173.92 ms	 0 V
27	 780.0 mV	 -24.6880 uA	 180.08 ms	 0 V
28	 810.0 mV	 -14.4220 uA	 186.20 ms	 0 V
29	 840.0 mV	 -7.26200 uA	 198.65 ms	 0 V
30	 870.0 mV	 -4.12450 uA	 206.02 ms	 0 V
31	 900.0 mV	 -2.13280 uA	 212.71 ms	 0 V
32	 930.0 mV	 -1.28160 uA	 243.11 ms	 0 V
33	 960.0 mV	 -365.900 nA	 259.23 ms	 0 V
34	 990.0 mV	 -404.560 nA	 265.47 ms	 0 V
35	 1.0200 V	 -74.880 nA	 300.58 ms	 0 V
36	 1.0500 V	 -200.260 nA	 353.23 ms	 0 V
37	 1.0800 V	 -189.720 nA	 385.77 ms	 0 V
38	 1.1100 V	 -28.960 nA	 441.46 ms	 0 V
39	 1.1400 V	 -109.20 nA	 483.75 ms	 0 V
40	 1.1700 V	 -195.040 nA	 525.42 ms	 0 V
41	 1.2000 V	 -74.500 nA	 557.86 ms	 0 V
42	 0 V	T -3.00060 mA	 1.01032 s	 100.00 mV
43	 30.0 mV	 -2.89180 mA	 1.01693 s	 100.00 mV
44	 60.0 mV	 -2.72160 mA	 1.02308 s	 100.00 mV
45	 90.0 mV	 -2.55020 mA	 1.02924 s	 100.00 mV
46	 120.0 mV	 -2.38440 mA	 1.03528 s	 100.00 mV
47	 150.0 mV	 -2.21680 mA	 1.04130 s	 100.00 mV
48	 180.0 mV	 -2.05620 mA	 1.04718 s	 100.00 mV
49	 210.0 mV	 -1.89740 mA	 1.05339 s	 100.00 mV
50	 240.0 mV	 -1.73700 mA	 1.05953 s	 100.00 mV
51	 270.0 mV	 -1.58540 mA	 1.06557 s	 100.00 mV
52	 300.0 mV	 -1.43360 mA	 1.07147 s	 100.00 mV
53	 330.0 mV	 -1.28760 mA	 1.07657 s	 100.00 mV
54	 360.0 mV	 -1.14620 mA	 1.08176 s	 100.00 mV
55	 390.0 mV	 -1.01040 mA	 1.08691 s	 100.00 mV
56	 420.0 mV	 -878.900 uA	 1.09988 s	 100.00 mV
57	 450.0 mV	 -754.860 uA	 1.10611 s	 100.00 mV
58	 480.0 mV	 -638.900 uA	 1.11220 s	 100.00 mV
59	 510.0 mV	 -528.920 uA	 1.11831 s	 100.00 mV
60	 540.0 mV	 -432.520 uA	 1.12492 s	 100.00 mV
61	 570.0 mV	 -342.720 uA	 1.13108 s	 100.00 mV
62	 600.0 mV	 -264.720 uA	 1.13728 s	 100.00 mV
63	 630.0 mV	 -197.220 uA	 1.14348 s	 100.00 mV
64	 660.0 mV	 -140.460 uA	 1.14957 s	 100.00 mV
65	 690.0 mV	 -97.6540 uA	 1.16241 s	 100.00 mV
66	 720.0 mV	 -63.1420 uA	 1.16851 s	 100.00 mV
67	 750.0 mV	 -40.1780 uA	 1.17441 s	 100.00 mV
68	 780.0 mV	 -23.1880 uA	 1.17959 s	 100.00 mV
69	 810.0 mV	 -13.5900 uA	 1.18637 s	 100.00 mV
70	 840.0 mV	 -6.84310 uA	 1.19966 s	 100.00 mV
71	 870.0 mV	 -3.83370 uA	 1.20533 s	 100.00 mV
72	 900.0 mV	 -1.76120 uA	 1.21096 s	 100.00 mV
73	 930.0 mV	 -910.880 nA	 1.22790 s	 100.00 mV
74	 960.0 mV	 -504.90 nA	 1.27356 s	 100.00 mV
75	 990.0 mV	 -177.420 nA	 1.29051 s	 100.00 mV
76	 1.0200 V	 -79.940 nA	 1.29872 s	 100.00 mV
77	 1.0500 V	 -75.320 nA	 1.36389 s	 100.00 mV
78	 1.0800 V	 -41.220 nA	 1.39340 s	 100.00 mV
79	 1.1100 V	 -6.300 nA	 1.42022 s	 100.00 mV
80	 1.1400 V	 -7.00 nA	 1.45539 s	 100.00 mV
81	 1.1700 V	 -4.460 nA	 1.49536 s	 100.00 mV
82	 1.2000 V	 -1.220 nA	 1.52894 s	 100.00 mV
83	 0 V	 -3.00060 mA	 1.57450 s	 200.00 mV
84	 30.0 mV	 -2.82880 mA	 1.58110 s	 200.00 mV
85	 60.0 mV	 -2.66200 mA	 1.58730 s	 200.00 mV
86	 90.0 mV	 -2.49640 mA	 1.59340 s	 200.00 mV
87	 120.0 mV	 -2.33140 mA	 1.59947 s	 200.00 mV
88	 150.0 mV	 -2.17040 mA	 1.60558 s	 200.00 mV
