Index	Vg	Id	Time	Vd
1	 0 V	 -69.9280 uA	 19.24 ms	 0 V
2	 30.0 mV	 -65.3480 uA	 25.24 ms	 0 V
3	 60.0 mV	 -61.1320 uA	 31.40 ms	 0 V
4	 90.0 mV	 -56.9120 uA	 37.60 ms	 0 V
5	 120.0 mV	 -52.4700 uA	 43.81 ms	 0 V
6	 150.0 mV	 -48.5920 uA	 50.01 ms	 0 V
7	 180.0 mV	 -44.5240 uA	 56.21 ms	 0 V
8	 210.0 mV	 -40.3780 uA	 62.34 ms	 0 V
9	 240.0 mV	 -36.7080 uA	 69.51 ms	 0 V
10	 270.0 mV	 -32.9520 uA	 75.71 ms	 0 V
11	 300.0 mV	 -29.3180 uA	 81.91 ms	 0 V
12	 330.0 mV	 -26.0260 uA	 88.08 ms	 0 V
13	 360.0 mV	 -22.7040 uA	 94.25 ms	 0 V
14	 390.0 mV	 -19.6620 uA	 100.33 ms	 0 V
15	 420.0 mV	 -16.8260 uA	 106.41 ms	 0 V
16	 450.0 mV	 -13.9240 uA	 112.31 ms	 0 V
17	 480.0 mV	 -11.6640 uA	 119.10 ms	 0 V
18	 510.0 mV	 -9.37920 uA	 131.70 ms	 0 V
19	 540.0 mV	 -7.49720 uA	 137.38 ms	 0 V
20	 570.0 mV	 -5.61310 uA	 142.99 ms	 0 V
21	 600.0 mV	 -4.35170 uA	 150.20 ms	 0 V
22	 630.0 mV	 -3.16340 uA	 155.84 ms	 0 V
23	 660.0 mV	 -2.04510 uA	 163.06 ms	 0 V
24	 690.0 mV	 -1.55160 uA	 168.72 ms	 0 V
25	 720.0 mV	 -843.140 nA	 183.95 ms	 0 V
26	 750.0 mV	 -670.960 nA	 189.12 ms	 0 V
27	 780.0 mV	 -411.000 nA	 195.85 ms	 0 V
28	 810.0 mV	 -155.380 nA	 202.54 ms	 0 V
29	 840.0 mV	 -267.880 nA	 209.26 ms	 0 V
30	 870.0 mV	 -61.040 nA	 214.40 ms	 0 V
31	 900.0 mV	X -282.800 nA	 247.18 ms	 0 V
32	 930.0 mV	 -21.180 nA	 252.35 ms	 0 V
33	 960.0 mV	 -177.400 nA	 260.39 ms	 0 V
34	 990.0 mV	 -179.660 nA	 269.81 ms	 0 V
35	 1.0200 V	 -17.860 nA	 304.96 ms	 0 V
36	 1.0500 V	 -196.980 nA	 337.43 ms	 0 V
37	 1.0800 V	 -232.920 nA	 366.73 ms	 0 V
38	 1.1100 V	 -136.820 nA	 399.33 ms	 0 V
39	 1.1400 V	 -15.260 nA	 434.51 ms	 0 V
40	 1.1700 V	 -238.360 nA	 467.03 ms	 0 V
41	 1.2000 V	 -36.780 nA	 503.68 ms	 0 V
42	 0 V	 -68.6100 uA	 565.75 ms	 100.00 mV
43	 30.0 mV	 -64.2680 uA	 572.46 ms	 100.00 mV
44	 60.0 mV	 -60.0200 uA	 578.65 ms	 100.00 mV
45	 90.0 mV	 -55.7480 uA	 584.73 ms	 100.00 mV
46	 120.0 mV	 -51.6180 uA	 590.64 ms	 100.00 mV
47	 150.0 mV	 -47.5760 uA	 597.73 ms	 100.00 mV
48	 180.0 mV	 -43.5260 uA	 603.93 ms	 100.00 mV
49	 210.0 mV	 -39.7220 uA	 610.13 ms	 100.00 mV
50	 240.0 mV	 -36.2180 uA	 616.26 ms	 100.00 mV
51	 270.0 mV	 -32.2360 uA	 622.34 ms	 100.00 mV
52	 300.0 mV	 -28.7580 uA	 628.77 ms	 100.00 mV
53	 330.0 mV	 -25.3320 uA	 633.91 ms	 100.00 mV
54	 360.0 mV	 -22.1620 uA	 639.08 ms	 100.00 mV
55	 390.0 mV	 -19.1300 uA	 645.86 ms	 100.00 mV
56	 420.0 mV	 -16.3100 uA	 651.04 ms	 100.00 mV
57	 450.0 mV	 -13.7120 uA	 656.22 ms	 100.00 mV
58	 480.0 mV	 -11.2200 uA	 663.42 ms	 100.00 mV
59	 510.0 mV	 -9.10420 uA	 675.98 ms	 100.00 mV
60	 540.0 mV	 -7.12010 uA	 682.63 ms	 100.00 mV
61	 570.0 mV	 -5.52680 uA	 689.19 ms	 100.00 mV
62	 600.0 mV	 -4.10380 uA	 695.89 ms	 100.00 mV
63	 630.0 mV	 -2.99610 uA	 702.48 ms	 100.00 mV
64	 660.0 mV	 -2.00620 uA	 709.17 ms	 100.00 mV
65	 690.0 mV	 -1.31670 uA	 715.86 ms	 100.00 mV
