Index	Vg	Id	Time	Vd
1	 0 V	T -3.00080 mA	 5.92 ms	 0 V
2	 30.0 mV	T -3.00060 mA	 11.82 ms	 0 V
3	 60.0 mV	 -2.81860 mA	 17.95 ms	 0 V
4	 90.0 mV	 -2.63860 mA	 24.01 ms	 0 V
5	 120.0 mV	 -2.46200 mA	 30.17 ms	 0 V
6	 150.0 mV	 -2.28680 mA	 36.28 ms	 0 V
7	 180.0 mV	 -2.11440 mA	 42.31 ms	 0 V
8	 210.0 mV	 -1.94480 mA	 48.42 ms	 0 V
9	 240.0 mV	 -1.77860 mA	 54.57 ms	 0 V
10	 270.0 mV	 -1.61480 mA	 60.63 ms	 0 V
11	 300.0 mV	 -1.45580 mA	 67.89 ms	 0 V
12	 330.0 mV	 -1.30160 mA	 73.03 ms	 0 V
13	 360.0 mV	 -1.15280 mA	 79.62 ms	 0 V
14	 390.0 mV	 -1.00740 mA	 85.76 ms	 0 V
15	 420.0 mV	 -870.540 uA	 98.59 ms	 0 V
16	 450.0 mV	 -739.180 uA	 104.72 ms	 0 V
17	 480.0 mV	 -617.920 uA	 110.63 ms	 0 V
18	 510.0 mV	 -504.820 uA	 116.81 ms	 0 V
19	 540.0 mV	 -402.980 uA	 121.97 ms	 0 V
20	 570.0 mV	 -311.360 uA	 127.37 ms	 0 V
21	 600.0 mV	 -232.380 uA	 133.98 ms	 0 V
22	 630.0 mV	 -166.820 uA	 139.11 ms	 0 V
23	 660.0 mV	 -113.680 uA	 145.91 ms	 0 V
24	 690.0 mV	 -74.6520 uA	 157.64 ms	 0 V
25	 720.0 mV	 -45.7720 uA	 164.45 ms	 0 V
26	 750.0 mV	 -26.6600 uA	 169.59 ms	 0 V
27	 780.0 mV	 -14.4580 uA	 174.98 ms	 0 V
28	 810.0 mV	 -7.54400 uA	 187.55 ms	 0 V
29	 840.0 mV	 -3.73490 uA	 194.60 ms	 0 V
30	 870.0 mV	 -1.68590 uA	 200.25 ms	 0 V
31	 900.0 mV	 -766.020 nA	 215.36 ms	 0 V
32	 930.0 mV	 -308.020 nA	 220.54 ms	 0 V
33	 960.0 mV	 -137.280 nA	 229.97 ms	 0 V
34	 990.0 mV	 -127.080 nA	 235.15 ms	 0 V
35	 1.0200 V	 -51.680 nA	 269.31 ms	 0 V
36	 1.0500 V	 -90.980 nA	 304.32 ms	 0 V
37	 1.0800 V	 -87.620 nA	 333.61 ms	 0 V
38	 1.1100 V	 -8.020 nA	 360.45 ms	 0 V
39	 1.1400 V	 -84.340 nA	 387.30 ms	 0 V
40	 1.1700 V	 -59.620 nA	 414.09 ms	 0 V
41	 1.2000 V	 -14.680 nA	 440.75 ms	 0 V
42	 0 V	T -3.00060 mA	 485.17 ms	 100.00 mV
43	 30.0 mV	 -2.93520 mA	 491.86 ms	 100.00 mV
44	 60.0 mV	 -2.75820 mA	 497.88 ms	 100.00 mV
45	 90.0 mV	 -2.58140 mA	 504.01 ms	 100.00 mV
46	 120.0 mV	 -2.40840 mA	 510.11 ms	 100.00 mV
47	 150.0 mV	 -2.23660 mA	 516.17 ms	 100.00 mV
48	 180.0 mV	 -2.06640 mA	 522.07 ms	 100.00 mV
49	 210.0 mV	 -1.89980 mA	 527.56 ms	 100.00 mV
50	 240.0 mV	 -1.73680 mA	 533.71 ms	 100.00 mV
51	 270.0 mV	 -1.57640 mA	 539.77 ms	 100.00 mV
52	 300.0 mV	 -1.41940 mA	 545.63 ms	 100.00 mV
53	 330.0 mV	 -1.26780 mA	 551.03 ms	 100.00 mV
54	 360.0 mV	 -1.12140 mA	 557.40 ms	 100.00 mV
55	 390.0 mV	 -979.520 uA	 570.89 ms	 100.00 mV
56	 420.0 mV	 -844.620 uA	 577.11 ms	 100.00 mV
57	 450.0 mV	 -717.220 uA	 583.32 ms	 100.00 mV
58	 480.0 mV	 -598.300 uA	 589.43 ms	 100.00 mV
59	 510.0 mV	 -487.260 uA	 595.36 ms	 100.00 mV
60	 540.0 mV	 -387.580 uA	 600.50 ms	 100.00 mV
61	 570.0 mV	 -298.440 uA	 605.66 ms	 100.00 mV
62	 600.0 mV	 -223.160 uA	 611.89 ms	 100.00 mV
63	 630.0 mV	 -159.280 uA	 617.97 ms	 100.00 mV
64	 660.0 mV	 -108.340 uA	 623.93 ms	 100.00 mV
65	 690.0 mV	 -70.3680 uA	 636.87 ms	 100.00 mV
66	 720.0 mV	 -43.3740 uA	 643.07 ms	 100.00 mV
67	 750.0 mV	 -25.1580 uA	 649.28 ms	 100.00 mV
68	 780.0 mV	 -13.6160 uA	 655.47 ms	 100.00 mV
69	 810.0 mV	 -7.18410 uA	 667.97 ms	 100.00 mV
70	 840.0 mV	 -3.40530 uA	 674.41 ms	 100.00 mV
71	 870.0 mV	 -1.60590 uA	 681.68 ms	 100.00 mV
72	 900.0 mV	 -701.760 nA	 698.49 ms	 100.00 mV
73	 930.0 mV	 -306.600 nA	 704.68 ms	 100.00 mV
74	 960.0 mV	 -127.120 nA	 712.37 ms	 100.00 mV
75	 990.0 mV	 -56.8198 nA	 726.65 ms	 100.00 mV
76	 1.0200 V	 -29.860 nA	 764.73 ms	 100.00 mV
77	 1.0500 V	 -15.9394 nA	 782.79 ms	 100.00 mV
78	 1.0800 V	 -2.740 nA	 818.79 ms	 100.00 mV
79	 1.1100 V	 -8.380 nA	 823.93 ms	 100.00 mV
80	 1.1400 V	 -4.80 nA	 865.68 ms	 100.00 mV
81	 1.1700 V	 160 pA	 899.84 ms	 100.00 mV
82	 1.2000 V	 -4.6564 nA	 925.77 ms	 100.00 mV
83	 0 V	T -3.00060 mA	 1.05212 s	 200.00 mV
84	 30.0 mV	 -2.86460 mA	 1.05876 s	 200.00 mV
85	 60.0 mV	 -2.68940 mA	 1.06465 s	 200.00 mV
86	 90.0 mV	 -2.51920 mA	 1.07080 s	 200.00 mV
87	 120.0 mV	 -2.35000 mA	 1.07695 s	 200.00 mV
88	 150.0 mV	 -2.18020 mA	 1.08299 s	 200.00 mV
89	 180.0 mV	 -2.01520 mA	 1.08917 s	 200.00 mV
90	 210.0 mV	 -1.85220 mA	 1.09524 s	 200.00 mV
91	 240.0 mV	 -1.69180 mA	 1.10136 s	 200.00 mV
92	 270.0 mV	 -1.53380 mA	 1.10750 s	 200.00 mV
93	 300.0 mV	 -1.38100 mA	 1.11355 s	 200.00 mV
94	 330.0 mV	 -1.23260 mA	 1.11942 s	 200.00 mV
95	 360.0 mV	 -1.08780 mA	 1.12472 s	 200.00 mV
96	 390.0 mV	 -950.120 uA	 1.13747 s	 200.00 mV
97	 420.0 mV	 -817.660 uA	 1.14362 s	 200.00 mV
98	 450.0 mV	 -693.200 uA	 1.14961 s	 200.00 mV
99	 480.0 mV	 -576.620 uA	 1.15579 s	 200.00 mV
100	 510.0 mV	 -469.740 uA	 1.16195 s	 200.00 mV
101	 540.0 mV	 -372.540 uA	 1.16807 s	 200.00 mV
102	 570.0 mV	 -286.540 uA	 1.17590 s	 200.00 mV
103	 600.0 mV	 -212.620 uA	 1.18200 s	 200.00 mV
104	 630.0 mV	 -151.280 uA	 1.18816 s	 200.00 mV
105	 660.0 mV	 -102.420 uA	 1.19425 s	 200.00 mV
106	 690.0 mV	 -65.9360 uA	 1.20688 s	 200.00 mV
107	 720.0 mV	 -40.6240 uA	 1.21282 s	 200.00 mV
108	 750.0 mV	 -23.3320 uA	 1.21823 s	 200.00 mV
109	 780.0 mV	 -12.6240 uA	 1.22476 s	 200.00 mV
110	 810.0 mV	 -6.43160 uA	 1.23634 s	 200.00 mV
111	 840.0 mV	 -3.16520 uA	 1.24289 s	 200.00 mV
112	 870.0 mV	 -1.45840 uA	 1.24955 s	 200.00 mV
113	 900.0 mV	 -625.900 nA	 1.26629 s	 200.00 mV
114	 930.0 mV	 -259.760 nA	 1.27225 s	 200.00 mV
115	 960.0 mV	 -111.600 nA	 1.27742 s	 200.00 mV
116	 990.0 mV	 -41.8236 nA	 1.29171 s	 200.00 mV
117	 1.0200 V	 -16.380 nA	 1.31667 s	 200.00 mV
118	 1.0500 V	 -13.5766 nA	 1.33449 s	 200.00 mV
119	 1.0800 V	 -9.7572 nA	 1.34695 s	 200.00 mV
120	 1.1100 V	 -5.4416 nA	 1.36087 s	 200.00 mV
121	 1.1400 V	 -5.660 nA	 1.40502 s	 200.00 mV
122	 1.1700 V	 -20.060 nA	 1.43339 s	 200.00 mV
123	 1.2000 V	 5.19430 nA	 1.47553 s	 200.00 mV
124	 0 V	 -2.95740 mA	 1.53930 s	 300.00 mV
125	 30.0 mV	 -2.78760 mA	 1.54615 s	 300.00 mV
126	 60.0 mV	 -2.62060 mA	 1.55227 s	 300.00 mV
127	 90.0 mV	 -2.45380 mA	 1.55833 s	 300.00 mV
128	 120.0 mV	 -2.28740 mA	 1.56435 s	 300.00 mV
129	 150.0 mV	 -2.12440 mA	 1.57042 s	 300.00 mV
130	 180.0 mV	 -1.96260 mA	 1.57628 s	 300.00 mV
131	 210.0 mV	 -1.80320 mA	 1.58141 s	 300.00 mV
132	 240.0 mV	 -1.64580 mA	 1.58653 s	 300.00 mV
133	 270.0 mV	 -1.49300 mA	 1.59163 s	 300.00 mV
134	 300.0 mV	 -1.34300 mA	 1.59675 s	 300.00 mV
135	 330.0 mV	 -1.19660 mA	 1.60335 s	 300.00 mV
136	 360.0 mV	 -1.05620 mA	 1.60848 s	 300.00 mV
137	 390.0 mV	 -920.380 uA	 1.62316 s	 300.00 mV
138	 420.0 mV	 -792.040 uA	 1.62935 s	 300.00 mV
139	 450.0 mV	 -669.440 uA	 1.63556 s	 300.00 mV
140	 480.0 mV	 -556.080 uA	 1.64166 s	 300.00 mV
141	 510.0 mV	 -451.400 uA	 1.64779 s	 300.00 mV
142	 540.0 mV	 -357.320 uA	 1.65394 s	 300.00 mV
143	 570.0 mV	 -274.020 uA	 1.65994 s	 300.00 mV
144	 600.0 mV	 -202.080 uA	 1.66508 s	 300.00 mV
145	 630.0 mV	 -143.280 uA	 1.67046 s	 300.00 mV
146	 660.0 mV	 -97.2540 uA	 1.68223 s	 300.00 mV
147	 690.0 mV	 -62.3620 uA	 1.68741 s	 300.00 mV
148	 720.0 mV	 -37.9500 uA	 1.69259 s	 300.00 mV
149	 750.0 mV	 -21.7640 uA	 1.69936 s	 300.00 mV
150	 780.0 mV	 -11.8560 uA	 1.70450 s	 300.00 mV
151	 810.0 mV	 -6.07680 uA	 1.71615 s	 300.00 mV
152	 840.0 mV	 -2.93580 uA	 1.72182 s	 300.00 mV
153	 870.0 mV	 -1.35570 uA	 1.72897 s	 300.00 mV
154	 900.0 mV	 -608.680 nA	 1.74547 s	 300.00 mV
155	 930.0 mV	 -244.740 nA	 1.75161 s	 300.00 mV
156	 960.0 mV	 -97.480 nA	 1.75930 s	 300.00 mV
157	 990.0 mV	 -40.6072 nA	 1.77362 s	 300.00 mV
158	 1.0200 V	 -27.540 nA	 1.82748 s	 300.00 mV
159	 1.0500 V	 -2.000 nA	 1.85425 s	 300.00 mV
160	 1.0800 V	 -1.9060 nA	 1.86861 s	 300.00 mV
161	 1.1100 V	 -8.9398 nA	 1.94242 s	 300.00 mV
162	 1.1400 V	 3.7212 nA	 1.97093 s	 300.00 mV
163	 1.1700 V	 -6.9532 nA	 1.98271 s	 300.00 mV
164	 1.2000 V	 740 pA	 1.99943 s	 300.00 mV
165	 0 V	 -2.86020 mA	 2.07741 s	 400.00 mV
166	 30.0 mV	 -2.69740 mA	 2.08407 s	 400.00 mV
167	 60.0 mV	 -2.53640 mA	 2.09022 s	 400.00 mV
168	 90.0 mV	 -2.37560 mA	 2.09637 s	 400.00 mV
169	 120.0 mV	 -2.21640 mA	 2.10244 s	 400.00 mV
170	 150.0 mV	 -2.05740 mA	 2.10859 s	 400.00 mV
171	 180.0 mV	 -1.90080 mA	 2.11473 s	 400.00 mV
172	 210.0 mV	 -1.74620 mA	 2.12088 s	 400.00 mV
173	 240.0 mV	 -1.59320 mA	 2.12705 s	 400.00 mV
174	 270.0 mV	 -1.44440 mA	 2.13320 s	 400.00 mV
175	 300.0 mV	 -1.29900 mA	 2.13932 s	 400.00 mV
176	 330.0 mV	 -1.15600 mA	 2.14536 s	 400.00 mV
177	 360.0 mV	 -1.02060 mA	 2.15152 s	 400.00 mV
178	 390.0 mV	 -888.040 uA	 2.16448 s	 400.00 mV
179	 420.0 mV	 -763.140 uA	 2.17065 s	 400.00 mV
180	 450.0 mV	 -644.560 uA	 2.17681 s	 400.00 mV
181	 480.0 mV	 -533.580 uA	 2.18291 s	 400.00 mV
182	 510.0 mV	 -432.560 uA	 2.18886 s	 400.00 mV
183	 540.0 mV	 -341.740 uA	 2.19404 s	 400.00 mV
184	 570.0 mV	 -261.120 uA	 2.20083 s	 400.00 mV
185	 600.0 mV	 -191.960 uA	 2.20597 s	 400.00 mV
186	 630.0 mV	 -135.440 uA	 2.21203 s	 400.00 mV
187	 660.0 mV	 -91.2960 uA	 2.22380 s	 400.00 mV
188	 690.0 mV	 -58.2480 uA	 2.23059 s	 400.00 mV
189	 720.0 mV	 -35.0180 uA	 2.23577 s	 400.00 mV
190	 750.0 mV	 -20.2620 uA	 2.24091 s	 400.00 mV
191	 780.0 mV	 -10.9380 uA	 2.24764 s	 400.00 mV
192	 810.0 mV	 -5.63810 uA	 2.26021 s	 400.00 mV
193	 840.0 mV	 -2.71970 uA	 2.26587 s	 400.00 mV
194	 870.0 mV	 -1.22820 uA	 2.27155 s	 400.00 mV
195	 900.0 mV	 -592.200 nA	 2.28833 s	 400.00 mV
196	 930.0 mV	 -217.640 nA	 2.29499 s	 400.00 mV
197	 960.0 mV	 -95.060 nA	 2.31620 s	 400.00 mV
198	 990.0 mV	 -53.600 nA	 2.34148 s	 400.00 mV
199	 1.0200 V	 -14.9454 nA	 2.35612 s	 400.00 mV
200	 1.0500 V	 -13.7474 nA	 2.38034 s	 400.00 mV
201	 1.0800 V	 -9.1320 nA	 2.40189 s	 400.00 mV
202	 1.1100 V	 2.3442 nA	 2.43412 s	 400.00 mV
203	 1.1400 V	 -6.3482 nA	 2.44624 s	 400.00 mV
204	 1.1700 V	 -5.94380 nA	 2.48416 s	 400.00 mV
205	 1.2000 V	 2.5588 nA	 2.53608 s	 400.00 mV
206	 0 V	 -2.74620 mA	 2.63460 s	 500.00 mV
207	 30.0 mV	 -2.59400 mA	 2.64124 s	 500.00 mV
208	 60.0 mV	 -2.44040 mA	 2.64727 s	 500.00 mV
209	 90.0 mV	 -2.28740 mA	 2.65332 s	 500.00 mV
210	 120.0 mV	 -2.13560 mA	 2.65949 s	 500.00 mV
211	 150.0 mV	 -1.98300 mA	 2.66562 s	 500.00 mV
212	 180.0 mV	 -1.83300 mA	 2.67173 s	 500.00 mV
213	 210.0 mV	 -1.68360 mA	 2.67779 s	 500.00 mV
214	 240.0 mV	 -1.53680 mA	 2.68371 s	 500.00 mV
215	 270.0 mV	 -1.39260 mA	 2.68899 s	 500.00 mV
216	 300.0 mV	 -1.25200 mA	 2.69686 s	 500.00 mV
217	 330.0 mV	 -1.11480 mA	 2.70301 s	 500.00 mV
218	 360.0 mV	 -982.500 uA	 2.71590 s	 500.00 mV
219	 390.0 mV	 -854.220 uA	 2.72212 s	 500.00 mV
220	 420.0 mV	 -733.780 uA	 2.72831 s	 500.00 mV
221	 450.0 mV	 -618.600 uA	 2.73442 s	 500.00 mV
222	 480.0 mV	 -512.280 uA	 2.74125 s	 500.00 mV
223	 510.0 mV	 -413.260 uA	 2.74673 s	 500.00 mV
224	 540.0 mV	 -325.160 uA	 2.75295 s	 500.00 mV
225	 570.0 mV	 -247.980 uA	 2.75915 s	 500.00 mV
226	 600.0 mV	 -181.400 uA	 2.76528 s	 500.00 mV
227	 630.0 mV	 -127.940 uA	 2.77149 s	 500.00 mV
228	 660.0 mV	 -85.9640 uA	 2.78427 s	 500.00 mV
229	 690.0 mV	 -54.9480 uA	 2.79039 s	 500.00 mV
230	 720.0 mV	 -32.9020 uA	 2.79662 s	 500.00 mV
231	 750.0 mV	 -18.6980 uA	 2.80280 s	 500.00 mV
232	 780.0 mV	 -10.0920 uA	 2.80890 s	 500.00 mV
233	 810.0 mV	 -5.17230 uA	 2.82146 s	 500.00 mV
234	 840.0 mV	 -2.54200 uA	 2.82811 s	 500.00 mV
235	 870.0 mV	 -1.141140 uA	 2.84428 s	 500.00 mV
236	 900.0 mV	 -489.700 nA	 2.85046 s	 500.00 mV
237	 930.0 mV	 -246.380 nA	 2.85669 s	 500.00 mV
238	 960.0 mV	 -101.040 nA	 2.86284 s	 500.00 mV
239	 990.0 mV	 -36.280 nA	 2.88990 s	 500.00 mV
240	 1.0200 V	 -12.980 nA	 2.91684 s	 500.00 mV
241	 1.0500 V	 -8.0882 nA	 2.93775 s	 500.00 mV
242	 1.0800 V	 -1.5456 nA	 2.94816 s	 500.00 mV
243	 1.1100 V	 1.1366 nA	 3.01486 s	 500.00 mV
244	 1.1400 V	 4.95290 nA	 3.05453 s	 500.00 mV
245	 1.1700 V	 3.6334 nA	 3.09069 s	 500.00 mV
246	 1.2000 V	 -1.3704 nA	 3.12695 s	 500.00 mV
247	 0 V	 -2.59940 mA	 3.52179 s	 600.0 mV
248	 30.0 mV	 -2.46000 mA	 3.52840 s	 600.0 mV
249	 60.0 mV	 -2.31920 mA	 3.53450 s	 600.0 mV
250	 90.0 mV	 -2.17600 mA	 3.54055 s	 600.0 mV
251	 120.0 mV	 -2.03340 mA	 3.54670 s	 600.0 mV
252	 150.0 mV	 -1.89080 mA	 3.55283 s	 600.0 mV
253	 180.0 mV	 -1.74860 mA	 3.55897 s	 600.0 mV
254	 210.0 mV	 -1.60780 mA	 3.56499 s	 600.0 mV
255	 240.0 mV	 -1.46860 mA	 3.57090 s	 600.0 mV
256	 270.0 mV	 -1.33060 mA	 3.57630 s	 600.0 mV
257	 300.0 mV	 -1.19540 mA	 3.58271 s	 600.0 mV
258	 330.0 mV	 -1.06400 mA	 3.58779 s	 600.0 mV
259	 360.0 mV	 -937.300 uA	 3.59988 s	 600.0 mV
260	 390.0 mV	 -814.140 uA	 3.60503 s	 600.0 mV
261	 420.0 mV	 -697.960 uA	 3.61032 s	 600.0 mV
262	 450.0 mV	 -587.500 uA	 3.61689 s	 600.0 mV
263	 480.0 mV	 -484.720 uA	 3.62207 s	 600.0 mV
264	 510.0 mV	 -390.800 uA	 3.62857 s	 600.0 mV
265	 540.0 mV	 -305.760 uA	 3.63373 s	 600.0 mV
266	 570.0 mV	 -232.640 uA	 3.63890 s	 600.0 mV
267	 600.0 mV	 -169.720 uA	 3.64737 s	 600.0 mV
268	 630.0 mV	 -118.460 uA	 3.65356 s	 600.0 mV
269	 660.0 mV	 -79.2560 uA	 3.66628 s	 600.0 mV
270	 690.0 mV	 -50.2000 uA	 3.67250 s	 600.0 mV
271	 720.0 mV	 -30.0600 uA	 3.67862 s	 600.0 mV
272	 750.0 mV	 -16.7840 uA	 3.68471 s	 600.0 mV
273	 780.0 mV	 -9.13950 uA	 3.69715 s	 600.0 mV
274	 810.0 mV	 -4.60750 uA	 3.70384 s	 600.0 mV
275	 840.0 mV	 -2.26680 uA	 3.71048 s	 600.0 mV
276	 870.0 mV	 -1.03170 uA	 3.71718 s	 600.0 mV
277	 900.0 mV	 -424.320 nA	 3.73312 s	 600.0 mV
278	 930.0 mV	 -184.480 nA	 3.74055 s	 600.0 mV
279	 960.0 mV	 -102.620 nA	 3.76745 s	 600.0 mV
280	 990.0 mV	 -24.120 nA	 3.79430 s	 600.0 mV
281	 1.0200 V	 -16.520 nA	 3.82118 s	 600.0 mV
282	 1.0500 V	 -12.7936 nA	 3.84251 s	 600.0 mV
283	 1.0800 V	 -666.2 pA	 3.87295 s	 600.0 mV
284	 1.1100 V	 -7.4730 nA	 3.88337 s	 600.0 mV
285	 1.1400 V	 -6.03670 nA	 3.94358 s	 600.0 mV
286	 1.1700 V	 -7.3728 nA	 3.98140 s	 600.0 mV
287	 1.2000 V	 -1.00460 nA	 4.01927 s	 600.0 mV
288	 0 V	 -2.41260 mA	 4.29962 s	 700.0 mV
289	 30.0 mV	 -2.28900 mA	 4.30622 s	 700.0 mV
290	 60.0 mV	 -2.16380 mA	 4.31237 s	 700.0 mV
291	 90.0 mV	 -2.03580 mA	 4.31841 s	 700.0 mV
292	 120.0 mV	 -1.90700 mA	 4.32456 s	 700.0 mV
