Index	Vg	Id	Time	Vd
1	 0 V	 -70.2720 uA	 19.23 ms	 0 V
2	 30.0 mV	 -65.7340 uA	 25.24 ms	 0 V
3	 60.0 mV	 -61.2760 uA	 31.44 ms	 0 V
4	 90.0 mV	 -56.7900 uA	 37.59 ms	 0 V
5	 120.0 mV	 -52.4940 uA	 43.81 ms	 0 V
6	 150.0 mV	 -48.1960 uA	 49.97 ms	 0 V
7	 180.0 mV	 -43.9620 uA	 56.16 ms	 0 V
8	 210.0 mV	 -39.9160 uA	 62.33 ms	 0 V
9	 240.0 mV	 -36.0160 uA	 68.42 ms	 0 V
10	 270.0 mV	 -32.1220 uA	 74.31 ms	 0 V
11	 300.0 mV	 -28.4080 uA	 79.66 ms	 0 V
12	 330.0 mV	 -24.8900 uA	 85.89 ms	 0 V
13	 360.0 mV	 -21.5760 uA	 91.06 ms	 0 V
14	 390.0 mV	 -18.3860 uA	 97.57 ms	 0 V
15	 420.0 mV	 -15.4940 uA	 102.72 ms	 0 V
16	 450.0 mV	 -12.8640 uA	 107.85 ms	 0 V
17	 480.0 mV	 -10.3800 uA	 113.50 ms	 0 V
18	 510.0 mV	 -8.16290 uA	 125.07 ms	 0 V
19	 540.0 mV	 -6.37280 uA	 132.25 ms	 0 V
20	 570.0 mV	 -4.78090 uA	 137.90 ms	 0 V
21	 600.0 mV	 -3.41860 uA	 144.74 ms	 0 V
22	 630.0 mV	 -2.40320 uA	 150.35 ms	 0 V
23	 660.0 mV	 -1.56690 uA	 155.97 ms	 0 V
24	 690.0 mV	 -1.02610 uA	 163.23 ms	 0 V
25	 720.0 mV	 -628.840 nA	 182.16 ms	 0 V
26	 750.0 mV	 -399.440 nA	 188.32 ms	 0 V
27	 780.0 mV	 -165.040 nA	 196.11 ms	 0 V
28	 810.0 mV	 -147.100 nA	 202.31 ms	 0 V
29	 840.0 mV	 -111.540 nA	 208.49 ms	 0 V
30	 870.0 mV	 -48.940 nA	 239.41 ms	 0 V
31	 900.0 mV	 -74.720 nA	 260.50 ms	 0 V
32	 930.0 mV	 -27.6958 nA	 274.78 ms	 0 V
33	 960.0 mV	 -85.300 nA	 312.97 ms	 0 V
34	 990.0 mV	 -72.760 nA	 343.96 ms	 0 V
35	 1.0200 V	 -57.780 nA	 349.90 ms	 0 V
36	 1.0500 V	 -8.100 nA	 356.14 ms	 0 V
37	 1.0800 V	 -56.1484 nA	 370.55 ms	 0 V
38	 1.1100 V	 -84.840 nA	 392.63 ms	 0 V
39	 1.1400 V	 -52.6456 nA	 405.98 ms	 0 V
40	 1.1700 V	 -15.440 nA	 444.55 ms	 0 V
41	 1.2000 V	 -42.000 nA	 479.71 ms	 0 V
42	 0 V	 -69.0980 uA	 560.36 ms	 100.00 mV
43	 30.0 mV	 -64.6420 uA	 567.06 ms	 100.00 mV
44	 60.0 mV	 -60.1840 uA	 573.34 ms	 100.00 mV
