Index	Vg	Id	Time	Vd
1	 0 V	 5.44590 nA	 69.03 ms	 0 V
2	 30.0 mV	 -5.25148 nA	 78.35 ms	 0 V
3	 60.0 mV	 -6.01640 nA	 140.35 ms	 0 V
4	 90.0 mV	 5.83058 nA	 149.80 ms	 0 V
5	 120.0 mV	 -5.84862 nA	 159.39 ms	 0 V
6	 150.0 mV	 5.39306 nA	 168.97 ms	 0 V
7	 180.0 mV	 -5.24142 nA	 178.42 ms	 0 V
8	 210.0 mV	 -4.0273 nA	 216.05 ms	 0 V
9	 240.0 mV	 -868.0 pA	 301.19 ms	 0 V
10	 270.0 mV	 -6.290 nA	 382.27 ms	 0 V
11	 300.0 mV	 6.310 nA	 430.41 ms	 0 V
12	 330.0 mV	 -1.7763 nA	 450.50 ms	 0 V
13	 360.0 mV	 -1.340 nA	 475.81 ms	 0 V
14	 390.0 mV	 -2.2737 nA	 491.68 ms	 0 V
15	 420.0 mV	 -61.8 pA	 506.90 ms	 0 V
16	 450.0 mV	 -9.4189 nA	 522.25 ms	 0 V
17	 480.0 mV	 -22.1444 nA	 537.59 ms	 0 V
18	 510.0 mV	 -26.0970 nA	 552.87 ms	 0 V
19	 540.0 mV	 -37.9739 nA	 568.07 ms	 0 V
20	 570.0 mV	 -58.6327 nA	 583.31 ms	 0 V
21	 600.0 mV	 -69.5904 nA	 598.51 ms	 0 V
22	 630.0 mV	 -70.7131 nA	 613.84 ms	 0 V
23	 660.0 mV	 -78.7100 nA	 629.16 ms	 0 V
24	 690.0 mV	 -60.9180 nA	 644.35 ms	 0 V
25	 720.0 mV	 -9.4059 nA	 660.37 ms	 0 V
26	 750.0 mV	 63.0919 nA	 675.54 ms	 0 V
27	 780.0 mV	 114.9979 nA	 690.80 ms	 0 V
28	 810.0 mV	 1.007150 uA	 719.70 ms	 0 V
29	 840.0 mV	 945.960 nA	 725.32 ms	 0 V
30	 870.0 mV	 907.520 nA	 730.93 ms	 0 V
31	 900.0 mV	 886.900 nA	 737.67 ms	 0 V
32	 930.0 mV	 885.310 nA	 743.29 ms	 0 V
33	 960.0 mV	 883.760 nA	 748.91 ms	 0 V
34	 990.0 mV	 900.510 nA	 756.15 ms	 0 V
35	 1.0200 V	 917.970 nA	 761.80 ms	 0 V
36	 1.0500 V	 938.850 nA	 768.88 ms	 0 V
37	 1.0800 V	 964.660 nA	 774.50 ms	 0 V
38	 1.1100 V	 988.170 nA	 780.12 ms	 0 V
39	 1.1400 V	 1.016070 uA	 787.39 ms	 0 V
40	 1.1700 V	 1.044570 uA	 793.03 ms	 0 V
41	 1.2000 V	 1.070600 uA	 798.64 ms	 0 V
42	 0 V	 5.68624 nA	 911.31 ms	 100.00 mV
43	 30.0 mV	 -5.56752 nA	 921.38 ms	 100.00 mV
