Index	Vg	Id	Time	Vd
1	 0 V	 2.49888 nA	 74.29 ms	 0 V
2	 30.0 mV	 -4.730 nA	 127.60 ms	 0 V
3	 60.0 mV	 -7.680 nA	 208.46 ms	 0 V
4	 90.0 mV	 -3.8572 nA	 227.19 ms	 0 V
5	 120.0 mV	 2.270 nA	 277.82 ms	 0 V
6	 150.0 mV	 -1.9273 nA	 297.96 ms	 0 V
7	 180.0 mV	 2.780 nA	 354.88 ms	 0 V
8	 210.0 mV	 2.04546 nA	 420.06 ms	 0 V
9	 240.0 mV	 -1.5420 nA	 508.58 ms	 0 V
10	 270.0 mV	 -2.440 nA	 563.96 ms	 0 V
11	 300.0 mV	 3.890 nA	 600.11 ms	 0 V
12	 330.0 mV	 940 pA	 633.57 ms	 0 V
13	 360.0 mV	 -8.300 nA	 655.37 ms	 0 V
14	 390.0 mV	 390 pA	 694.06 ms	 0 V
15	 420.0 mV	 -29.300 nA	 726.13 ms	 0 V
16	 450.0 mV	 -13.5321 nA	 746.16 ms	 0 V
17	 480.0 mV	 -38.310 nA	 778.78 ms	 0 V
18	 510.0 mV	 -25.550 nA	 810.93 ms	 0 V
19	 540.0 mV	 -33.0581 nA	 825.69 ms	 0 V
20	 570.0 mV	 -45.0875 nA	 861.51 ms	 0 V
21	 600.0 mV	 -52.3735 nA	 876.83 ms	 0 V
22	 630.0 mV	 -81.100 nA	 909.48 ms	 0 V
23	 660.0 mV	 -89.7600 nA	 924.28 ms	 0 V
24	 690.0 mV	 -105.870 nA	 980.58 ms	 0 V
25	 720.0 mV	 -137.250 nA	 987.26 ms	 0 V
26	 750.0 mV	 -120.220 nA	 993.89 ms	 0 V
27	 780.0 mV	 -156.030 nA	 1.00045 s	 0 V
28	 810.0 mV	 -168.720 nA	 1.00715 s	 0 V
29	 840.0 mV	 -148.440 nA	 1.01379 s	 0 V
30	 870.0 mV	 -169.050 nA	 1.02048 s	 0 V
31	 900.0 mV	 -163.600 nA	 1.02714 s	 0 V
32	 930.0 mV	 -139.970 nA	 1.03370 s	 0 V
33	 960.0 mV	 -145.290 nA	 1.04042 s	 0 V
34	 990.0 mV	 -137.480 nA	 1.04711 s	 0 V
35	 1.0200 V	 -120.040 nA	 1.05372 s	 0 V
36	 1.0500 V	 -129.910 nA	 1.06011 s	 0 V
37	 1.0800 V	 -117.480 nA	 1.06679 s	 0 V
38	 1.1100 V	 -100.570 nA	 1.07339 s	 0 V
39	 1.1400 V	 -84.0085 nA	 1.08837 s	 0 V
40	 1.1700 V	 -82.7535 nA	 1.10268 s	 0 V
41	 1.2000 V	 -71.0960 nA	 1.11800 s	 0 V
42	 0 V	 4.06898 nA	 1.47846 s	 100.00 mV
43	 30.0 mV	 -3.87044 nA	 1.48855 s	 100.00 mV
44	 60.0 mV	 4.29784 nA	 1.49808 s	 100.00 mV
45	 90.0 mV	 -4.65186 nA	 1.50754 s	 100.00 mV
46	 120.0 mV	 591.1 pA	 1.53674 s	 100.00 mV
47	 150.0 mV	 -15.58 pA	 1.58177 s	 100.00 mV
48	 180.0 mV	 -2.300 nA	 1.67593 s	 100.00 mV
49	 210.0 mV	 4.39326 nA	 1.71621 s	 100.00 mV
50	 240.0 mV	 -4.46526 nA	 1.72580 s	 100.00 mV
51	 270.0 mV	 -3.70854 nA	 1.78403 s	 100.00 mV
52	 300.0 mV	 -1.4680 nA	 1.82031 s	 100.00 mV
53	 330.0 mV	 2.57686 nA	 1.86016 s	 100.00 mV
54	 360.0 mV	 -2.25500 nA	 1.86969 s	 100.00 mV
55	 390.0 mV	 6.24678 nA	 1.87916 s	 100.00 mV
56	 420.0 mV	 6.93548 nA	 1.88862 s	 100.00 mV
57	 450.0 mV	 40.4402 nA	 1.93489 s	 100.00 mV
58	 480.0 mV	 181.270 nA	 1.95645 s	 100.00 mV
59	 510.0 mV	 525.030 nA	 1.96421 s	 100.00 mV
60	 540.0 mV	 1.15870 uA	 1.97964 s	 100.00 mV
61	 570.0 mV	 1.97200 uA	 1.98725 s	 100.00 mV
62	 600.0 mV	 3.01740 uA	 1.99478 s	 100.00 mV
63	 630.0 mV	 4.34010 uA	 2.00240 s	 100.00 mV
64	 660.0 mV	 6.16090 uA	 2.00993 s	 100.00 mV
65	 690.0 mV	 8.50230 uA	 2.01759 s	 100.00 mV
66	 720.0 mV	 11.5860 uA	 2.05523 s	 100.00 mV
67	 750.0 mV	 15.4960 uA	 2.06186 s	 100.00 mV
68	 780.0 mV	 20.2180 uA	 2.06825 s	 100.00 mV
69	 810.0 mV	 25.4500 uA	 2.07527 s	 100.00 mV
70	 840.0 mV	 31.3640 uA	 2.08094 s	 100.00 mV
71	 870.0 mV	 37.3450 uA	 2.08655 s	 100.00 mV
72	 900.0 mV	 43.3020 uA	 2.09358 s	 100.00 mV
73	 930.0 mV	 49.3490 uA	 2.09924 s	 100.00 mV
74	 960.0 mV	 55.4060 uA	 2.10500 s	 100.00 mV
75	 990.0 mV	 61.3140 uA	 2.11133 s	 100.00 mV
76	 1.0200 V	 66.9540 uA	 2.11694 s	 100.00 mV
77	 1.0500 V	 72.3970 uA	 2.12329 s	 100.00 mV
78	 1.0800 V	 77.5760 uA	 2.12891 s	 100.00 mV
79	 1.1100 V	 82.6440 uA	 2.13453 s	 100.00 mV
80	 1.1400 V	 87.5120 uA	 2.14175 s	 100.00 mV
81	 1.1700 V	 92.1020 uA	 2.14740 s	 100.00 mV
82	 1.2000 V	 96.3030 uA	 2.15443 s	 100.00 mV
83	 0 V	 -3.68922 nA	 2.28890 s	 200.00 mV
84	 30.0 mV	 3.61274 nA	 2.29918 s	 200.00 mV
85	 60.0 mV	 -3.91846 nA	 2.30872 s	 200.00 mV
86	 90.0 mV	 4.40592 nA	 2.31817 s	 200.00 mV
