Index	Vg	Id	Time	Vd
1	 0 V	 -1.27300 mA	 5.89 ms	 0 V
2	 30.0 mV	 -1.18040 mA	 11.79 ms	 0 V
3	 60.0 mV	 -1.08840 mA	 17.94 ms	 0 V
4	 90.0 mV	 -997.820 uA	 30.79 ms	 0 V
5	 120.0 mV	 -910.760 uA	 36.99 ms	 0 V
6	 150.0 mV	 -824.420 uA	 43.20 ms	 0 V
7	 180.0 mV	 -740.220 uA	 49.33 ms	 0 V
8	 210.0 mV	 -660.020 uA	 55.23 ms	 0 V
9	 240.0 mV	 -581.180 uA	 60.36 ms	 0 V
10	 270.0 mV	 -507.020 uA	 67.15 ms	 0 V
11	 300.0 mV	 -436.540 uA	 72.28 ms	 0 V
12	 330.0 mV	 -369.040 uA	 77.43 ms	 0 V
13	 360.0 mV	 -306.840 uA	 83.25 ms	 0 V
14	 390.0 mV	 -248.520 uA	 88.39 ms	 0 V
15	 420.0 mV	 -197.800 uA	 93.52 ms	 0 V
16	 450.0 mV	 -151.260 uA	 100.31 ms	 0 V
17	 480.0 mV	 -112.720 uA	 105.50 ms	 0 V
18	 510.0 mV	 -79.2940 uA	 119.19 ms	 0 V
19	 540.0 mV	 -53.6440 uA	 125.37 ms	 0 V
20	 570.0 mV	 -33.6280 uA	 131.49 ms	 0 V
21	 600.0 mV	 -19.4320 uA	 137.63 ms	 0 V
22	 630.0 mV	 -10.4900 uA	 143.76 ms	 0 V
23	 660.0 mV	 -5.08550 uA	 156.36 ms	 0 V
24	 690.0 mV	 -2.35380 uA	 162.97 ms	 0 V
25	 720.0 mV	 -861.020 nA	 180.27 ms	 0 V
26	 750.0 mV	 -445.400 nA	 186.39 ms	 0 V
27	 780.0 mV	 -198.740 nA	 193.86 ms	 0 V
28	 810.0 mV	 -49.980 nA	 220.04 ms	 0 V
29	 840.0 mV	 -25.5742 nA	 234.30 ms	 0 V
30	 870.0 mV	 -4.560 nA	 278.99 ms	 0 V
31	 900.0 mV	 -3.9346 nA	 293.31 ms	 0 V
32	 930.0 mV	 391.50 pA	 352.15 ms	 0 V
33	 960.0 mV	 -965.0 pA	 377.59 ms	 0 V
34	 990.0 mV	 1.4674 nA	 393.73 ms	 0 V
35	 1.0200 V	 -1.520 nA	 427.92 ms	 0 V
36	 1.0500 V	 3.820 nA	 454.77 ms	 0 V
37	 1.0800 V	 1.6114 nA	 475.74 ms	 0 V
38	 1.1100 V	 260 pA	 498.78 ms	 0 V
39	 1.1400 V	 1.8708 nA	 513.04 ms	 0 V
40	 1.1700 V	 302.2 pA	 531.54 ms	 0 V
41	 1.2000 V	 4.560 nA	 573.49 ms	 0 V
42	 0 V	 -1.26460 mA	 756.89 ms	 100.00 mV
43	 30.0 mV	 -1.17180 mA	 763.51 ms	 100.00 mV
44	 60.0 mV	 -1.08040 mA	 769.70 ms	 100.00 mV
45	 90.0 mV	 -992.600 uA	 783.10 ms	 100.00 mV
46	 120.0 mV	 -903.520 uA	 789.29 ms	 100.00 mV
47	 150.0 mV	 -819.120 uA	 795.49 ms	 100.00 mV
48	 180.0 mV	 -735.880 uA	 801.69 ms	 100.00 mV
49	 210.0 mV	 -654.500 uA	 807.88 ms	 100.00 mV
50	 240.0 mV	 -577.720 uA	 813.96 ms	 100.00 mV
51	 270.0 mV	 -502.600 uA	 819.92 ms	 100.00 mV
52	 300.0 mV	 -432.840 uA	 825.05 ms	 100.00 mV
53	 330.0 mV	 -365.520 uA	 830.59 ms	 100.00 mV
54	 360.0 mV	 -303.800 uA	 837.47 ms	 100.00 mV
55	 390.0 mV	 -247.240 uA	 843.66 ms	 100.00 mV
56	 420.0 mV	 -195.280 uA	 849.79 ms	 100.00 mV
57	 450.0 mV	 -150.660 uA	 855.94 ms	 100.00 mV
58	 480.0 mV	 -111.840 uA	 862.11 ms	 100.00 mV
59	 510.0 mV	 -79.2680 uA	 874.90 ms	 100.00 mV
60	 540.0 mV	 -52.8540 uA	 881.03 ms	 100.00 mV
61	 570.0 mV	 -33.4260 uA	 887.20 ms	 100.00 mV
62	 600.0 mV	 -19.5840 uA	 893.28 ms	 100.00 mV
63	 630.0 mV	 -9.9260 uA	 899.38 ms	 100.00 mV
64	 660.0 mV	 -5.12050 uA	 911.91 ms	 100.00 mV
65	 690.0 mV	 -2.03740 uA	 918.35 ms	 100.00 mV
66	 720.0 mV	 -1.00670 uA	 924.90 ms	 100.00 mV
67	 750.0 mV	 -339.560 nA	 940.83 ms	 100.00 mV
68	 780.0 mV	 -206.880 nA	 946.99 ms	 100.00 mV
69	 810.0 mV	 -84.140 nA	 973.73 ms	 100.00 mV
70	 840.0 mV	 -23.6956 nA	 988.99 ms	 100.00 mV
71	 870.0 mV	 -16.0038 nA	 1.00344 s	 100.00 mV
72	 900.0 mV	 -1.10620 nA	 1.03852 s	 100.00 mV
73	 930.0 mV	 -4.780 nA	 1.12592 s	 100.00 mV
74	 960.0 mV	 -4.62720 nA	 1.16381 s	 100.00 mV
75	 990.0 mV	 3.28610 nA	 1.17134 s	 100.00 mV
76	 1.0200 V	 -4.31800 nA	 1.18191 s	 100.00 mV
77	 1.0500 V	 3.15980 nA	 1.19116 s	 100.00 mV
78	 1.0800 V	 -584.00 pA	 1.19882 s	 100.00 mV
79	 1.1100 V	 -2.40580 nA	 1.20645 s	 100.00 mV
80	 1.1400 V	 3.99000 nA	 1.21402 s	 100.00 mV
81	 1.1700 V	 -3.88170 nA	 1.22156 s	 100.00 mV
82	 1.2000 V	 2.42840 nA	 1.23371 s	 100.00 mV
83	 0 V	 -1.25480 mA	 1.65125 s	 200.00 mV
84	 30.0 mV	 -1.16240 mA	 1.65785 s	 200.00 mV
85	 60.0 mV	 -1.07300 mA	 1.66395 s	 200.00 mV
86	 90.0 mV	 -983.880 uA	 1.67683 s	 200.00 mV
87	 120.0 mV	 -897.180 uA	 1.68296 s	 200.00 mV
88	 150.0 mV	 -811.740 uA	 1.68892 s	 200.00 mV
89	 180.0 mV	 -730.340 uA	 1.69409 s	 200.00 mV
90	 210.0 mV	 -649.980 uA	 1.70083 s	 200.00 mV
91	 240.0 mV	 -572.860 uA	 1.70633 s	 200.00 mV
92	 270.0 mV	 -499.480 uA	 1.71253 s	 200.00 mV
