Index	Vg	Id	Time	Vd
1	 0 V	 -70.9900 uA	 19.15 ms	 0 V
2	 30.0 mV	 -66.2080 uA	 25.19 ms	 0 V
3	 60.0 mV	 -61.4860 uA	 31.42 ms	 0 V
4	 90.0 mV	 -56.8080 uA	 37.59 ms	 0 V
5	 120.0 mV	 -52.3100 uA	 43.79 ms	 0 V
6	 150.0 mV	 -47.7100 uA	 49.98 ms	 0 V
7	 180.0 mV	 -43.3740 uA	 56.09 ms	 0 V
8	 210.0 mV	 -39.0900 uA	 62.19 ms	 0 V
9	 240.0 mV	 -34.7980 uA	 68.30 ms	 0 V
10	 270.0 mV	 -30.8380 uA	 74.46 ms	 0 V
11	 300.0 mV	 -26.9020 uA	 80.62 ms	 0 V
12	 330.0 mV	 -23.1740 uA	 86.76 ms	 0 V
13	 360.0 mV	 -19.6900 uA	 92.71 ms	 0 V
14	 390.0 mV	 -16.4100 uA	 98.68 ms	 0 V
15	 420.0 mV	 -13.3580 uA	 103.85 ms	 0 V
16	 450.0 mV	 -10.5700 uA	 109.03 ms	 0 V
17	 480.0 mV	 -8.10950 uA	 122.16 ms	 0 V
18	 510.0 mV	 -6.00320 uA	 129.35 ms	 0 V
19	 540.0 mV	 -4.26830 uA	 134.99 ms	 0 V
20	 570.0 mV	 -2.92730 uA	 140.64 ms	 0 V
21	 600.0 mV	 -1.92530 uA	 147.31 ms	 0 V
22	 630.0 mV	 -1.20820 uA	 152.97 ms	 0 V
23	 660.0 mV	 -703.660 nA	 169.13 ms	 0 V
24	 690.0 mV	 -371.540 nA	 174.48 ms	 0 V
25	 720.0 mV	 -172.200 nA	 180.65 ms	 0 V
26	 750.0 mV	 -67.7216 nA	 194.83 ms	 0 V
27	 780.0 mV	 -21.3442 nA	 204.32 ms	 0 V
28	 810.0 mV	 -7.34750 nA	 239.95 ms	 0 V
29	 840.0 mV	 -1.99590 nA	 255.88 ms	 0 V
30	 870.0 mV	 1.39640 nA	 269.09 ms	 0 V
31	 900.0 mV	 -1.73830 nA	 278.27 ms	 0 V
32	 930.0 mV	 1.54060 nA	 288.86 ms	 0 V
33	 960.0 mV	 -1.73830 nA	 297.99 ms	 0 V
34	 990.0 mV	 1.46520 nA	 308.32 ms	 0 V
35	 1.0200 V	 -1.73320 nA	 317.90 ms	 0 V
36	 1.0500 V	 1.50990 nA	 328.77 ms	 0 V
37	 1.0800 V	 -1.69220 nA	 337.80 ms	 0 V
38	 1.1100 V	 1.60160 nA	 349.27 ms	 0 V
39	 1.1400 V	 -1.67370 nA	 358.83 ms	 0 V
40	 1.1700 V	 1.43750 nA	 368.28 ms	 0 V
41	 1.2000 V	 -1.76070 nA	 378.73 ms	 0 V
42	 0 V	 -69.7520 uA	 462.97 ms	 100.00 mV
43	 30.0 mV	 -65.0540 uA	 469.63 ms	 100.00 mV
44	 60.0 mV	 -60.3240 uA	 475.72 ms	 100.00 mV
45	 90.0 mV	 -55.7560 uA	 481.69 ms	 100.00 mV
46	 120.0 mV	 -51.1700 uA	 487.91 ms	 100.00 mV
47	 150.0 mV	 -46.8180 uA	 494.10 ms	 100.00 mV
48	 180.0 mV	 -42.5560 uA	 500.23 ms	 100.00 mV
49	 210.0 mV	 -38.3200 uA	 506.46 ms	 100.00 mV
50	 240.0 mV	 -34.1720 uA	 512.67 ms	 100.00 mV
51	 270.0 mV	 -30.2000 uA	 518.89 ms	 100.00 mV
52	 300.0 mV	 -26.3180 uA	 525.10 ms	 100.00 mV
53	 330.0 mV	 -22.6540 uA	 531.29 ms	 100.00 mV
54	 360.0 mV	 -19.2300 uA	 537.38 ms	 100.00 mV
55	 390.0 mV	 -15.9820 uA	 543.34 ms	 100.00 mV
56	 420.0 mV	 -12.9800 uA	 548.74 ms	 100.00 mV
57	 450.0 mV	 -10.2500 uA	 553.91 ms	 100.00 mV
58	 480.0 mV	 -7.83840 uA	 565.44 ms	 100.00 mV
59	 510.0 mV	 -5.78160 uA	 571.06 ms	 100.00 mV
60	 540.0 mV	 -4.09740 uA	 578.50 ms	 100.00 mV
61	 570.0 mV	 -2.79810 uA	 585.15 ms	 100.00 mV
62	 600.0 mV	 -1.83650 uA	 591.75 ms	 100.00 mV
63	 630.0 mV	 -1.15170 uA	 598.38 ms	 100.00 mV
64	 660.0 mV	 -671.800 nA	 614.54 ms	 100.00 mV
65	 690.0 mV	 -353.080 nA	 620.61 ms	 100.00 mV
66	 720.0 mV	 -161.340 nA	 626.88 ms	 100.00 mV
67	 750.0 mV	 -63.3508 nA	 642.59 ms	 100.00 mV
68	 780.0 mV	 -20.8040 nA	 653.00 ms	 100.00 mV
69	 810.0 mV	 -3.50080 nA	 690.09 ms	 100.00 mV
70	 840.0 mV	 -2.76370 nA	 697.71 ms	 100.00 mV
71	 870.0 mV	 1.55210 nA	 709.52 ms	 100.00 mV
72	 900.0 mV	 -1.71990 nA	 718.51 ms	 100.00 mV
73	 930.0 mV	 1.63070 nA	 729.16 ms	 100.00 mV
74	 960.0 mV	 -1.71550 nA	 738.42 ms	 100.00 mV
75	 990.0 mV	 1.58190 nA	 749.03 ms	 100.00 mV
76	 1.0200 V	 -1.74960 nA	 758.28 ms	 100.00 mV
77	 1.0500 V	 1.57370 nA	 768.95 ms	 100.00 mV
78	 1.0800 V	 -1.73810 nA	 778.10 ms	 100.00 mV
79	 1.1100 V	 1.47010 nA	 788.43 ms	 100.00 mV
80	 1.1400 V	 -1.75530 nA	 798.05 ms	 100.00 mV
81	 1.1700 V	 1.54900 nA	 808.58 ms	 100.00 mV
82	 1.2000 V	 -1.74570 nA	 818.00 ms	 100.00 mV
83	 0 V	 -68.2180 uA	 1.17395 s	 200.00 mV
84	 30.0 mV	 -63.5880 uA	 1.18061 s	 200.00 mV
85	 60.0 mV	 -58.9640 uA	 1.18682 s	 200.00 mV
86	 90.0 mV	 -54.4680 uA	 1.19293 s	 200.00 mV
87	 120.0 mV	 -49.9680 uA	 1.19914 s	 200.00 mV
88	 150.0 mV	 -45.8000 uA	 1.20534 s	 200.00 mV
89	 180.0 mV	 -41.4220 uA	 1.21151 s	 200.00 mV
90	 210.0 mV	 -37.3660 uA	 1.21760 s	 200.00 mV
91	 240.0 mV	 -33.2840 uA	 1.22371 s	 200.00 mV
92	 270.0 mV	 -29.3640 uA	 1.23069 s	 200.00 mV
93	 300.0 mV	 -25.5860 uA	 1.23683 s	 200.00 mV
94	 330.0 mV	 -22.0620 uA	 1.24300 s	 200.00 mV
95	 360.0 mV	 -18.5920 uA	 1.24920 s	 200.00 mV
96	 390.0 mV	 -15.4540 uA	 1.25541 s	 200.00 mV
97	 420.0 mV	 -12.5200 uA	 1.26161 s	 200.00 mV
98	 450.0 mV	 -9.84970 uA	 1.27422 s	 200.00 mV
99	 480.0 mV	 -7.48890 uA	 1.28090 s	 200.00 mV
100	 510.0 mV	 -5.51940 uA	 1.28753 s	 200.00 mV
101	 540.0 mV	 -3.89760 uA	 1.29422 s	 200.00 mV
102	 570.0 mV	 -2.64920 uA	 1.30090 s	 200.00 mV
103	 600.0 mV	 -1.73180 uA	 1.30757 s	 200.00 mV
104	 630.0 mV	 -1.08250 uA	 1.31414 s	 200.00 mV
105	 660.0 mV	 -627.320 nA	 1.33020 s	 200.00 mV
106	 690.0 mV	 -329.720 nA	 1.33637 s	 200.00 mV
107	 720.0 mV	 -151.160 nA	 1.34249 s	 200.00 mV
108	 750.0 mV	 -59.9166 nA	 1.35653 s	 200.00 mV
109	 780.0 mV	 -17.6682 nA	 1.36603 s	 200.00 mV
110	 810.0 mV	 -6.45350 nA	 1.40044 s	 200.00 mV
111	 840.0 mV	 -1.87350 nA	 1.41561 s	 200.00 mV
112	 870.0 mV	 1.46520 nA	 1.42892 s	 200.00 mV
113	 900.0 mV	 -1.72690 nA	 1.43814 s	 200.00 mV
114	 930.0 mV	 1.55580 nA	 1.44864 s	 200.00 mV
115	 960.0 mV	 -1.71360 nA	 1.45794 s	 200.00 mV
116	 990.0 mV	 1.55110 nA	 1.46852 s	 200.00 mV
117	 1.0200 V	 -1.78740 nA	 1.47770 s	 200.00 mV
118	 1.0500 V	 1.46760 nA	 1.48804 s	 200.00 mV
119	 1.0800 V	 -1.82570 nA	 1.49770 s	 200.00 mV
120	 1.1100 V	 1.48490 nA	 1.50815 s	 200.00 mV
121	 1.1400 V	 -1.83370 nA	 1.51774 s	 200.00 mV
122	 1.1700 V	 1.69400 nA	 1.52846 s	 200.00 mV
123	 1.2000 V	 -1.61030 nA	 1.53674 s	 200.00 mV
124	 0 V	 -66.7080 uA	 1.87946 s	 300.00 mV
125	 30.0 mV	 -62.1920 uA	 1.88615 s	 300.00 mV
126	 60.0 mV	 -57.7060 uA	 1.89223 s	 300.00 mV
127	 90.0 mV	 -53.4800 uA	 1.89849 s	 300.00 mV
128	 120.0 mV	 -48.8820 uA	 1.90465 s	 300.00 mV
129	 150.0 mV	 -44.7180 uA	 1.91077 s	 300.00 mV
130	 180.0 mV	 -40.5820 uA	 1.91673 s	 300.00 mV
131	 210.0 mV	 -36.5260 uA	 1.92187 s	 300.00 mV
132	 240.0 mV	 -32.3400 uA	 1.92702 s	 300.00 mV
133	 270.0 mV	 -28.6580 uA	 1.93219 s	 300.00 mV
134	 300.0 mV	 -24.9380 uA	 1.93864 s	 300.00 mV
135	 330.0 mV	 -21.4260 uA	 1.94378 s	 300.00 mV
136	 360.0 mV	 -18.0820 uA	 1.94892 s	 300.00 mV
137	 390.0 mV	 -14.9860 uA	 1.95449 s	 300.00 mV
138	 420.0 mV	 -12.1180 uA	 1.95963 s	 300.00 mV
139	 450.0 mV	 -9.54450 uA	 1.97218 s	 300.00 mV
140	 480.0 mV	 -7.24050 uA	 1.97785 s	 300.00 mV
141	 510.0 mV	 -5.29960 uA	 1.98604 s	 300.00 mV
142	 540.0 mV	 -3.73110 uA	 1.99274 s	 300.00 mV
143	 570.0 mV	 -2.52510 uA	 1.99932 s	 300.00 mV
144	 600.0 mV	 -1.65050 uA	 2.00593 s	 300.00 mV
145	 630.0 mV	 -1.03110 uA	 2.01232 s	 300.00 mV
146	 660.0 mV	 -599.840 nA	 2.02823 s	 300.00 mV
147	 690.0 mV	 -313.600 nA	 2.03338 s	 300.00 mV
148	 720.0 mV	 -144.600 nA	 2.03878 s	 300.00 mV
149	 750.0 mV	 -56.1932 nA	 2.05399 s	 300.00 mV
150	 780.0 mV	 -16.9682 nA	 2.06451 s	 300.00 mV
151	 810.0 mV	 -6.14530 nA	 2.10030 s	 300.00 mV
152	 840.0 mV	 504.30 pA	 2.11092 s	 300.00 mV
153	 870.0 mV	 -1.83160 nA	 2.11848 s	 300.00 mV
154	 900.0 mV	 1.61710 nA	 2.12894 s	 300.00 mV
155	 930.0 mV	 -1.74280 nA	 2.13820 s	 300.00 mV
156	 960.0 mV	 1.58800 nA	 2.14871 s	 300.00 mV
157	 990.0 mV	 -1.73250 nA	 2.15789 s	 300.00 mV
158	 1.0200 V	 1.48690 nA	 2.16822 s	 300.00 mV
159	 1.0500 V	 -1.73640 nA	 2.17799 s	 300.00 mV
160	 1.0800 V	 1.83000 nA	 2.18902 s	 300.00 mV
161	 1.1100 V	 -1.74460 nA	 2.19721 s	 300.00 mV
162	 1.1400 V	 1.68170 nA	 2.20852 s	 300.00 mV
163	 1.1700 V	 -1.70040 nA	 2.21809 s	 300.00 mV
164	 1.2000 V	 1.82710 nA	 2.22914 s	 300.00 mV
165	 0 V	 -64.9280 uA	 2.30530 s	 400.00 mV
166	 30.0 mV	 -60.5240 uA	 2.31228 s	 400.00 mV
167	 60.0 mV	 -56.1500 uA	 2.31849 s	 400.00 mV
168	 90.0 mV	 -51.8160 uA	 2.32457 s	 400.00 mV
169	 120.0 mV	 -47.5500 uA	 2.33048 s	 400.00 mV
170	 150.0 mV	 -43.6640 uA	 2.33613 s	 400.00 mV
171	 180.0 mV	 -39.5420 uA	 2.34228 s	 400.00 mV
