Index	Vg	Id	Time	Vd
1	 0 V	 -133.740 uA	 12.68 ms	 0 V
2	 30.0 mV	 -125.060 uA	 18.68 ms	 0 V
3	 60.0 mV	 -116.660 uA	 24.84 ms	 0 V
4	 90.0 mV	 -108.260 uA	 30.98 ms	 0 V
5	 120.0 mV	 -99.960 uA	 37.07 ms	 0 V
6	 150.0 mV	 -92.0140 uA	 50.99 ms	 0 V
7	 180.0 mV	 -84.0260 uA	 56.44 ms	 0 V
8	 210.0 mV	 -76.3320 uA	 62.54 ms	 0 V
9	 240.0 mV	 -68.7660 uA	 68.81 ms	 0 V
10	 270.0 mV	 -61.5040 uA	 74.91 ms	 0 V
11	 300.0 mV	 -54.5100 uA	 80.82 ms	 0 V
12	 330.0 mV	 -47.6360 uA	 85.95 ms	 0 V
13	 360.0 mV	 -41.3420 uA	 92.50 ms	 0 V
14	 390.0 mV	 -35.1980 uA	 98.60 ms	 0 V
15	 420.0 mV	 -29.6440 uA	 104.71 ms	 0 V
16	 450.0 mV	 -24.4460 uA	 110.63 ms	 0 V
17	 480.0 mV	 -19.6900 uA	 115.76 ms	 0 V
18	 510.0 mV	 -15.5080 uA	 122.53 ms	 0 V
19	 540.0 mV	 -11.8020 uA	 127.67 ms	 0 V
20	 570.0 mV	 -8.81770 uA	 140.48 ms	 0 V
21	 600.0 mV	 -6.26010 uA	 146.15 ms	 0 V
22	 630.0 mV	 -4.42440 uA	 153.28 ms	 0 V
23	 660.0 mV	 -2.91340 uA	 158.91 ms	 0 V
24	 690.0 mV	 -1.89970 uA	 164.54 ms	 0 V
25	 720.0 mV	 -1.16670 uA	 171.49 ms	 0 V
26	 750.0 mV	 -681.940 nA	 188.04 ms	 0 V
27	 780.0 mV	 -397.220 nA	 194.21 ms	 0 V
28	 810.0 mV	 -213.660 nA	 200.40 ms	 0 V
29	 840.0 mV	 -103.460 nA	 224.20 ms	 0 V
30	 870.0 mV	 -38.380 nA	 252.54 ms	 0 V
31	 900.0 mV	 -32.060 nA	 280.35 ms	 0 V
32	 930.0 mV	 -4.7472 nA	 294.65 ms	 0 V
33	 960.0 mV	 2.10 nA	 333.03 ms	 0 V
34	 990.0 mV	 2.940 nA	 371.63 ms	 0 V
35	 1.0200 V	 -2.620 nA	 398.48 ms	 0 V
36	 1.0500 V	 4.120 nA	 434.70 ms	 0 V
37	 1.0800 V	 1.420 nA	 509.10 ms	 0 V
38	 1.1100 V	 -3.000 nA	 535.88 ms	 0 V
39	 1.1400 V	 2.940 nA	 570.64 ms	 0 V
40	 1.1700 V	 -1.860 nA	 608.17 ms	 0 V
41	 1.2000 V	 -12.020 nA	 692.34 ms	 0 V
42	 0 V	 -131.160 uA	 745.81 ms	 100.00 mV
43	 30.0 mV	 -122.800 uA	 752.81 ms	 100.00 mV
44	 60.0 mV	 -114.360 uA	 759.02 ms	 100.00 mV
45	 90.0 mV	 -106.180 uA	 765.18 ms	 100.00 mV
46	 120.0 mV	 -98.0500 uA	 777.85 ms	 100.00 mV
47	 150.0 mV	 -90.1480 uA	 784.08 ms	 100.00 mV
48	 180.0 mV	 -82.3780 uA	 790.24 ms	 100.00 mV
49	 210.0 mV	 -74.7340 uA	 796.43 ms	 100.00 mV
50	 240.0 mV	 -67.3640 uA	 802.51 ms	 100.00 mV
51	 270.0 mV	 -60.1300 uA	 808.46 ms	 100.00 mV
52	 300.0 mV	 -53.3100 uA	 814.42 ms	 100.00 mV
53	 330.0 mV	 -46.6580 uA	 819.59 ms	 100.00 mV
54	 360.0 mV	 -40.3720 uA	 824.74 ms	 100.00 mV
55	 390.0 mV	 -34.4300 uA	 831.24 ms	 100.00 mV
56	 420.0 mV	 -28.8140 uA	 836.42 ms	 100.00 mV
57	 450.0 mV	 -23.7900 uA	 841.76 ms	 100.00 mV
58	 480.0 mV	 -19.0920 uA	 848.36 ms	 100.00 mV
59	 510.0 mV	 -15.0500 uA	 853.50 ms	 100.00 mV
60	 540.0 mV	 -11.5180 uA	 860.12 ms	 100.00 mV
61	 570.0 mV	 -8.58380 uA	 871.60 ms	 100.00 mV
62	 600.0 mV	 -6.08680 uA	 878.28 ms	 100.00 mV
63	 630.0 mV	 -4.25930 uA	 883.93 ms	 100.00 mV
64	 660.0 mV	 -2.84820 uA	 890.46 ms	 100.00 mV
65	 690.0 mV	 -1.81420 uA	 899.33 ms	 100.00 mV
66	 720.0 mV	 -1.10880 uA	 905.94 ms	 100.00 mV
67	 750.0 mV	 -675.360 nA	 921.98 ms	 100.00 mV
68	 780.0 mV	 -359.480 nA	 928.15 ms	 100.00 mV
69	 810.0 mV	 -188.480 nA	 934.30 ms	 100.00 mV
70	 840.0 mV	 -97.180 nA	 961.13 ms	 100.00 mV
71	 870.0 mV	 -36.1514 nA	 975.35 ms	 100.00 mV
72	 900.0 mV	 -12.1726 nA	 1.00994 s	 100.00 mV
73	 930.0 mV	 -10.9742 nA	 1.02049 s	 100.00 mV
74	 960.0 mV	 -1.8534 nA	 1.04606 s	 100.00 mV
75	 990.0 mV	 -2.9864 nA	 1.06621 s	 100.00 mV
76	 1.0200 V	 -5.2352 nA	 1.12120 s	 100.00 mV
77	 1.0500 V	 2.9030 nA	 1.13164 s	 100.00 mV
78	 1.0800 V	 -2.1568 nA	 1.14508 s	 100.00 mV
79	 1.1100 V	 -5.26990 nA	 1.18246 s	 100.00 mV
80	 1.1400 V	 1.29750 nA	 1.18998 s	 100.00 mV
81	 1.1700 V	 -3.8730 nA	 1.21507 s	 100.00 mV
82	 1.2000 V	 2.48990 nA	 1.24945 s	 100.00 mV
83	 0 V	 -128.100 uA	 1.48666 s	 200.00 mV
84	 30.0 mV	 -120.040 uA	 1.49338 s	 200.00 mV
85	 60.0 mV	 -112.020 uA	 1.49956 s	 200.00 mV
86	 90.0 mV	 -103.940 uA	 1.50569 s	 200.00 mV
87	 120.0 mV	 -95.9780 uA	 1.51843 s	 200.00 mV
88	 150.0 mV	 -88.2340 uA	 1.52459 s	 200.00 mV
89	 180.0 mV	 -80.6100 uA	 1.53079 s	 200.00 mV
90	 210.0 mV	 -73.0620 uA	 1.53696 s	 200.00 mV
91	 240.0 mV	 -65.8700 uA	 1.54308 s	 200.00 mV
92	 270.0 mV	 -58.7620 uA	 1.54938 s	 200.00 mV
93	 300.0 mV	 -52.0260 uA	 1.55557 s	 200.00 mV
94	 330.0 mV	 -45.5300 uA	 1.56177 s	 200.00 mV
95	 360.0 mV	 -39.3180 uA	 1.56792 s	 200.00 mV
96	 390.0 mV	 -33.5560 uA	 1.57413 s	 200.00 mV
97	 420.0 mV	 -28.1960 uA	 1.58025 s	 200.00 mV
98	 450.0 mV	 -23.1100 uA	 1.58759 s	 200.00 mV
99	 480.0 mV	 -18.6560 uA	 1.59372 s	 200.00 mV
100	 510.0 mV	 -14.6920 uA	 1.59989 s	 200.00 mV
101	 540.0 mV	 -11.1720 uA	 1.60609 s	 200.00 mV
102	 570.0 mV	 -8.26000 uA	 1.61867 s	 200.00 mV
103	 600.0 mV	 -5.95800 uA	 1.62529 s	 200.00 mV
104	 630.0 mV	 -4.10880 uA	 1.63238 s	 200.00 mV
105	 660.0 mV	 -2.71130 uA	 1.63907 s	 200.00 mV
106	 690.0 mV	 -1.74170 uA	 1.64575 s	 200.00 mV
107	 720.0 mV	 -1.08870 uA	 1.65232 s	 200.00 mV
108	 750.0 mV	 -626.520 nA	 1.66838 s	 200.00 mV
109	 780.0 mV	 -356.900 nA	 1.67449 s	 200.00 mV
110	 810.0 mV	 -197.400 nA	 1.68071 s	 200.00 mV
111	 840.0 mV	 -81.2518 nA	 1.69495 s	 200.00 mV
112	 870.0 mV	 -34.380 nA	 1.71800 s	 200.00 mV
113	 900.0 mV	 -12.7902 nA	 1.73234 s	 200.00 mV
114	 930.0 mV	 -9.5866 nA	 1.74279 s	 200.00 mV
115	 960.0 mV	 -6.66750 nA	 1.78134 s	 200.00 mV
116	 990.0 mV	 2.80390 nA	 1.79056 s	 200.00 mV
117	 1.0200 V	 -3.20540 nA	 1.79978 s	 200.00 mV
118	 1.0500 V	 -567.20 pA	 1.80741 s	 200.00 mV
119	 1.0800 V	 3.21530 nA	 1.81495 s	 200.00 mV
120	 1.1100 V	 4.64440 nA	 1.87134 s	 200.00 mV
