Index	Vg	Id	Time	Vd
1	 0 V	 -707.070 nA	 36.71 ms	 0 V
2	 30.0 mV	X -798.510 nA	 47.31 ms	 0 V
3	 60.0 mV	 -424.150 nA	 100.16 ms	 0 V
4	 90.0 mV	 -440.700 nA	 151.89 ms	 0 V
5	 120.0 mV	X -412.760 nA	 211.26 ms	 0 V
6	 150.0 mV	X -439.180 nA	 271.21 ms	 0 V
7	 180.0 mV	 -409.360 nA	 322.43 ms	 0 V
8	 210.0 mV	 -425.610 nA	 330.34 ms	 0 V
9	 240.0 mV	 -439.930 nA	 390.30 ms	 0 V
10	 270.0 mV	 -822.600 nA	 398.96 ms	 0 V
11	 300.0 mV	 -847.90 nA	 414.83 ms	 0 V
12	 330.0 mV	 -498.140 nA	 432.55 ms	 0 V
13	 360.0 mV	 -914.360 nA	 487.49 ms	 0 V
14	 390.0 mV	 -755.80 nA	 556.12 ms	 0 V
15	 420.0 mV	 -785.10 nA	 584.34 ms	 0 V
16	 450.0 mV	 -663.810 nA	 601.45 ms	 0 V
17	 480.0 mV	 -888.80 nA	 647.91 ms	 0 V
18	 510.0 mV	 -978.380 nA	 664.86 ms	 0 V
19	 540.0 mV	 -1.032780 uA	 720.63 ms	 0 V
20	 570.0 mV	 -1.05670 uA	 742.11 ms	 0 V
21	 600.0 mV	 -1.31450 uA	 749.67 ms	 0 V
22	 630.0 mV	 -1.69290 uA	 757.17 ms	 0 V
23	 660.0 mV	 -1.88500 uA	 764.85 ms	 0 V
24	 690.0 mV	 -1.47960 uA	 772.43 ms	 0 V
25	 720.0 mV	 -1.38510 uA	 781.47 ms	 0 V
26	 750.0 mV	 -1.85310 uA	 789.11 ms	 0 V
27	 780.0 mV	 -1.76870 uA	 796.72 ms	 0 V
28	 810.0 mV	 -1.86600 uA	 804.36 ms	 0 V
29	 840.0 mV	 -1.26810 uA	 812.00 ms	 0 V
30	 870.0 mV	 -1.32840 uA	 819.56 ms	 0 V
31	 900.0 mV	 -1.67850 uA	 828.48 ms	 0 V
32	 930.0 mV	 -1.44430 uA	 836.04 ms	 0 V
33	 960.0 mV	 -1.23380 uA	 843.64 ms	 0 V
34	 990.0 mV	 -121.380 nA	 860.52 ms	 0 V
35	 1.0200 V	 -184.710 nA	 866.91 ms	 0 V
36	 1.0500 V	 -196.840 nA	 873.90 ms	 0 V
37	 1.0800 V	 -182.190 nA	 879.56 ms	 0 V
38	 1.1100 V	 -118.090 nA	 886.68 ms	 0 V
39	 1.1400 V	 58.2610 nA	 900.61 ms	 0 V
40	 1.1700 V	 115.0034 nA	 915.08 ms	 0 V
41	 1.2000 V	 -929.40 nA	 964.78 ms	 0 V
42	 0 V	 -4.160 nA	 1.12164 s	 100.00 mV
43	 30.0 mV	 -74.910 nA	 1.15423 s	 100.00 mV
44	 60.0 mV	 -69.820 nA	 1.18630 s	 100.00 mV
45	 90.0 mV	 -111.30 nA	 1.22719 s	 100.00 mV
46	 120.0 mV	 -90.640 nA	 1.26895 s	 100.00 mV
47	 150.0 mV	 -147.560 nA	 1.27552 s	 100.00 mV
48	 180.0 mV	 -101.660 nA	 1.30510 s	 100.00 mV
49	 210.0 mV	 -106.70 nA	 1.35423 s	 100.00 mV
50	 240.0 mV	 -108.690 nA	 1.39793 s	 100.00 mV
51	 270.0 mV	 -29.660 nA	 1.45117 s	 100.00 mV
52	 300.0 mV	 7.150 nA	 1.49164 s	 100.00 mV
53	 330.0 mV	 -16.4416 nA	 1.52777 s	 100.00 mV
54	 360.0 mV	 96.10 nA	 1.59096 s	 100.00 mV
55	 390.0 mV	 144.110 nA	 1.60781 s	 100.00 mV
56	 420.0 mV	 403.240 nA	 1.61633 s	 100.00 mV
57	 450.0 mV	 1.089410 uA	 1.67375 s	 100.00 mV
58	 480.0 mV	 2.48170 uA	 1.71998 s	 100.00 mV
59	 510.0 mV	 5.29720 uA	 1.72760 s	 100.00 mV
60	 540.0 mV	 10.88840 uA	 1.73524 s	 100.00 mV
61	 570.0 mV	 19.9530 uA	 1.77217 s	 100.00 mV
62	 600.0 mV	 33.5820 uA	 1.77881 s	 100.00 mV
63	 630.0 mV	 51.9520 uA	 1.78540 s	 100.00 mV
64	 660.0 mV	 74.9030 uA	 1.79206 s	 100.00 mV
65	 690.0 mV	 102.1860 uA	 1.79875 s	 100.00 mV
66	 720.0 mV	 133.210 uA	 1.82648 s	 100.00 mV
67	 750.0 mV	 166.680 uA	 1.83325 s	 100.00 mV
68	 780.0 mV	 202.060 uA	 1.84115 s	 100.00 mV
69	 810.0 mV	 238.580 uA	 1.84774 s	 100.00 mV
70	 840.0 mV	 276.090 uA	 1.85441 s	 100.00 mV
71	 870.0 mV	 313.890 uA	 1.86103 s	 100.00 mV
72	 900.0 mV	 351.440 uA	 1.86805 s	 100.00 mV
73	 930.0 mV	 388.460 uA	 1.87463 s	 100.00 mV
74	 960.0 mV	 424.800 uA	 1.88134 s	 100.00 mV
75	 990.0 mV	 460.730 uA	 1.88803 s	 100.00 mV
76	 1.0200 V	 495.570 uA	 1.89463 s	 100.00 mV
77	 1.0500 V	 529.420 uA	 1.90103 s	 100.00 mV
78	 1.0800 V	 562.140 uA	 1.90669 s	 100.00 mV
79	 1.1100 V	 594.060 uA	 1.91329 s	 100.00 mV
80	 1.1400 V	 624.270 uA	 1.91891 s	 100.00 mV
81	 1.1700 V	 653.510 uA	 1.92457 s	 100.00 mV
82	 1.2000 V	 681.620 uA	 1.93186 s	 100.00 mV
83	 0 V	 1.7090 nA	 2.17049 s	 200.00 mV
84	 30.0 mV	 3.36860 nA	 2.22049 s	 200.00 mV
85	 60.0 mV	 -1.91546 nA	 2.23005 s	 200.00 mV
86	 90.0 mV	 4.21422 nA	 2.23958 s	 200.00 mV
87	 120.0 mV	 6.45426 nA	 2.25560 s	 200.00 mV
88	 150.0 mV	 353.1 pA	 2.30720 s	 200.00 mV
89	 180.0 mV	 -13.030 nA	 2.33652 s	 200.00 mV
90	 210.0 mV	 3.1520 nA	 2.35123 s	 200.00 mV
91	 240.0 mV	 4.440 nA	 2.38416 s	 200.00 mV
92	 270.0 mV	 15.5837 nA	 2.39896 s	 200.00 mV
93	 300.0 mV	 39.7986 nA	 2.41427 s	 200.00 mV
94	 330.0 mV	 77.2770 nA	 2.45095 s	 200.00 mV
95	 360.0 mV	 161.270 nA	 2.47827 s	 200.00 mV
96	 390.0 mV	 299.890 nA	 2.48492 s	 200.00 mV
97	 420.0 mV	 590.160 nA	 2.49358 s	 200.00 mV
98	 450.0 mV	 1.39680 uA	 2.53971 s	 200.00 mV
99	 480.0 mV	 3.03570 uA	 2.54729 s	 200.00 mV
100	 510.0 mV	 6.42810 uA	 2.55613 s	 200.00 mV
