Index	Vg	Id	Time	Vd
1	 0 V	 -1.32260 mA	 5.88 ms	 0 V
2	 30.0 mV	 -1.22540 mA	 11.79 ms	 0 V
3	 60.0 mV	 -1.12920 mA	 17.93 ms	 0 V
4	 90.0 mV	 -1.03400 mA	 24.09 ms	 0 V
5	 120.0 mV	 -940.980 uA	 36.86 ms	 0 V
6	 150.0 mV	 -849.360 uA	 43.08 ms	 0 V
7	 180.0 mV	 -760.300 uA	 49.21 ms	 0 V
8	 210.0 mV	 -674.100 uA	 55.43 ms	 0 V
9	 240.0 mV	 -591.260 uA	 61.55 ms	 0 V
10	 270.0 mV	 -510.460 uA	 67.50 ms	 0 V
11	 300.0 mV	 -434.100 uA	 72.69 ms	 0 V
12	 330.0 mV	 -362.400 uA	 79.37 ms	 0 V
13	 360.0 mV	 -295.180 uA	 85.52 ms	 0 V
14	 390.0 mV	 -234.000 uA	 91.67 ms	 0 V
15	 420.0 mV	 -179.560 uA	 97.83 ms	 0 V
16	 450.0 mV	 -131.900 uA	 104.00 ms	 0 V
17	 480.0 mV	 -92.1820 uA	 116.70 ms	 0 V
18	 510.0 mV	 -60.1980 uA	 123.95 ms	 0 V
19	 540.0 mV	 -36.2440 uA	 130.04 ms	 0 V
20	 570.0 mV	 -19.9880 uA	 136.19 ms	 0 V
21	 600.0 mV	 -9.60320 uA	 148.71 ms	 0 V
22	 630.0 mV	 -4.07910 uA	 155.33 ms	 0 V
23	 660.0 mV	 -1.53930 uA	 162.01 ms	 0 V
24	 690.0 mV	 -494.660 nA	 178.12 ms	 0 V
25	 720.0 mV	 -176.260 nA	 184.29 ms	 0 V
26	 750.0 mV	 -52.9482 nA	 198.46 ms	 0 V
27	 780.0 mV	 -16.060 nA	 221.48 ms	 0 V
28	 810.0 mV	 -1.5756 nA	 253.05 ms	 0 V
29	 840.0 mV	 -4.61600 nA	 287.44 ms	 0 V
30	 870.0 mV	 3.61900 nA	 295.64 ms	 0 V
31	 900.0 mV	 -3.43910 nA	 304.89 ms	 0 V
