Index	Vg	Id	Time	Vd
1	 0 V	 -676.48 pA	 65.55 ms	 0 V
2	 30.0 mV	 912.78 pA	 74.90 ms	 0 V
3	 60.0 mV	 -1.64548 nA	 84.43 ms	 0 V
4	 90.0 mV	 1.06758 nA	 93.98 ms	 0 V
5	 120.0 mV	 -2.31078 nA	 103.51 ms	 0 V
6	 150.0 mV	 1.05666 nA	 112.98 ms	 0 V
7	 180.0 mV	 -2.34736 nA	 124.26 ms	 0 V
8	 210.0 mV	 -392.78 pA	 135.43 ms	 0 V
9	 240.0 mV	 -3.01252 nA	 144.91 ms	 0 V
10	 270.0 mV	 -2.97748 nA	 158.90 ms	 0 V
11	 300.0 mV	 -1.57040 nA	 168.48 ms	 0 V
12	 330.0 mV	 -4.22134 nA	 178.04 ms	 0 V
13	 360.0 mV	 -6.23168 nA	 187.54 ms	 0 V
14	 390.0 mV	 -9.29590 nA	 197.11 ms	 0 V
15	 420.0 mV	 -18.2117 nA	 232.06 ms	 0 V
16	 450.0 mV	 -29.3163 nA	 247.32 ms	 0 V
17	 480.0 mV	 -48.7258 nA	 264.02 ms	 0 V
18	 510.0 mV	 -77.7878 nA	 279.25 ms	 0 V
19	 540.0 mV	 -117.1620 nA	 295.75 ms	 0 V
20	 570.0 mV	 -171.220 nA	 326.12 ms	 0 V
21	 600.0 mV	 -244.870 nA	 332.75 ms	 0 V
22	 630.0 mV	 -346.470 nA	 339.44 ms	 0 V
23	 660.0 mV	 -468.440 nA	 346.04 ms	 0 V
24	 690.0 mV	 -617.120 nA	 352.42 ms	 0 V
25	 720.0 mV	 -794.290 nA	 359.90 ms	 0 V
26	 750.0 mV	 -991.370 nA	 366.58 ms	 0 V
27	 780.0 mV	 -1.23040 uA	 389.68 ms	 0 V
28	 810.0 mV	 -1.48820 uA	 397.31 ms	 0 V
29	 840.0 mV	 -1.77880 uA	 404.93 ms	 0 V
30	 870.0 mV	 -2.09360 uA	 412.56 ms	 0 V
31	 900.0 mV	 -2.44410 uA	 420.12 ms	 0 V
32	 930.0 mV	 -2.84170 uA	 427.51 ms	 0 V
33	 960.0 mV	 -3.23750 uA	 435.03 ms	 0 V
34	 990.0 mV	 -3.65960 uA	 442.63 ms	 0 V
35	 1.0200 V	 -4.10460 uA	 450.18 ms	 0 V
