file_path,temperature,device,device_index,vd_V,vth_traditional_V,vth_sqrt_V,gm_traditional_A_per_V,gm_sqrt_A_per_V,vth_diff_V,vth_diff_percent,num_points
./chip4/85K/Pmos/2.txt,85K,pmos,2,0.6,-0.7625339925834359,-0.563426158673324,0.0002696666666666663,0.019200506387571134,0.1991078339101119,26.111338752983613,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,0.7000000000000001,-0.7539805307374325,-0.5629914367528315,0.0002499666666666673,0.01862899580086111,0.19098909398460107,25.33077263915604,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,0.8,-0.7430124777183594,-0.5644742647181253,0.0002243999999999996,0.018080157896867205,0.1785382130002341,24.028965643819163,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,0.9,-0.7285563380281688,-0.5655292583942718,0.00018933333333333313,0.01731578212549651,0.16302707963389695,22.37672931034109,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,1.0,-0.7081212841854931,-0.5627065998975683,0.00014016666666666653,0.015605030310307251,0.1454146842879248,20.535279412648364,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,1.1,-0.6847406082289803,-0.5538495118881435,7.45333333333334e-05,0.011962577557488703,0.13089109634083684,19.11542776459174,41
./chip4/85K/Pmos/2.txt,85K,pmos,2,1.2,-0.5462353626565685,-0.327014614001146,3.4329999999999975e-07,0.0010534515841998803,0.21922074865542246,40.13302024044385,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.1,-0.694254201680674,-0.4860568140107746,0.006346666666666695,0.09343635441358072,0.20819738766989937,29.988639199573893,39
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.2,-0.703911671924289,-0.488392113251856,0.006339999999999986,0.09236490327220986,0.21551955867243305,30.6174151201763,40
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.3,-0.6962012094557455,-0.4912182834523046,0.006063333333333344,0.0915494236077482,0.20498292600344087,29.443058015323764,40
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.4,-0.6962620533182071,-0.49453918702859123,0.005876666666666662,0.09049885422649206,0.2017228662896159,28.972261999380294,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.5,-0.6918928571428582,-0.4967331723618229,0.005600000000000015,0.0890262993438991,0.1951596847810353,28.206633840236307,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.6,-0.686704545454546,-0.5009715900950521,0.005280000000000007,0.08819799854047922,0.18573295535949386,27.046996643447702,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.7000000000000001,-0.6790143737166322,-0.5040359104805769,0.004869999999999996,0.08623953258302883,0.17497846323605526,25.76947852786952,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.8,-0.6701986249045073,-0.5069227751543757,0.004363333333333334,0.08399792422160074,0.16327584975013165,24.362307483605456,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,0.9,-0.6574884479478116,-0.5091462722561065,0.0036789999999999965,0.08023818491188273,0.14834217569170505,22.561944039430447,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,1.0,-0.6405069461369731,-0.5083895914169241,0.0027353333333333353,0.07273841548199134,0.13211735472004904,20.626997961048747,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,1.1,-0.6191320237551395,-0.5000725657963148,0.001459333333333336,0.055740796711618565,0.11905945795882478,19.230059727279038,41
./chip4/85K/Pmos/3.txt,85K,pmos,3,1.2,-0.7877465499060105,-0.6748446556416893,7.2703333333333254e-06,0.004012312496957146,0.11290189426432118,14.332261344437752,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.1,-0.7917745302713984,-0.5669033068686771,0.0031933333333333323,0.06291726264101624,0.22487122340272137,28.400916524258708,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.2,-0.7960914760914749,-0.5651323801834097,0.0032066666666666585,0.062092483155510775,0.23095909590806518,29.011627789559054,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.3,-0.7961635220125783,-0.5651258882397523,0.0031799999999999984,0.06168461811752643,0.23103763377282605,29.018867027316027,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.4,-0.7910729613733893,-0.5660426032896317,0.003106666666666657,0.06168803518999877,0.2250303580837576,28.44622039578754,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.5,-0.7874753018660806,-0.5656514884660918,0.003036666666666663,0.06119097210533925,0.2218238133999888,28.16898674464238,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.6,-0.7841986455981931,-0.5668576467178421,0.0029533333333333265,0.06105836621021929,0.21734099888035097,27.71504389867461,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.7000000000000001,-0.771778846153845,-0.5673579871805527,0.002773333333333326,0.06066716271177369,0.2044208589732922,26.486973566588702,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.8,-0.7519861185264279,-0.5653087272726285,0.0024973333333333306,0.05925914449899261,0.18667739125379945,24.824579424365904,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,0.9,-0.7285039370078737,-0.5661214877720209,0.0021166666666666643,0.05825894777503646,0.16238244923585288,22.289851981142807,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,1.0,-0.6992288295860473,-0.5591274174141752,0.001586333333333332,0.05406687320131409,0.1401014121718721,20.036561171943383,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,1.1,-0.6641198786039456,-0.53973848121771,0.0008786666666666682,0.04269626731401256,0.12438139738623566,18.728756869572898,41
./chip4/85K/Pmos/4.txt,85K,pmos,4,1.2,-0.5332419002186441,-0.4364727091643156,5.0309999999999955e-06,0.003389324690872655,0.09676919105432857,18.147334448896547,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.1,0.6249232119350596,0.47416248912915904,0.00011395000000000014,0.013812356195992317,-0.15076072280590058,-24.12467962888971,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.2,0.644367878459034,0.4869275928522789,0.00018429999999999987,0.017226766856027018,-0.1574402856067551,-24.433292047900313,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.3,0.6567659986590184,0.48874193960132684,0.00022371666666666686,0.018489488569609122,-0.16802405905769158,-25.583550214347618,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.4,0.6606573541495477,0.4857737060167397,0.00024339999999999974,0.018959848899544787,-0.17488364813280804,-26.471157406237094,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.5,0.6628661673721913,0.48362291592986906,0.00025591666666666645,0.01934744245154829,-0.17924325144232223,-27.040639614011152,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.6,0.667001254705145,0.48030992590383753,0.0002656666666666671,0.019559327333482104,-0.1866913288013075,-27.98965181614784,41
