file_path,temperature,device,device_index,vd_V,vth_hybrid_V,vth_traditional_V,vth_sqrt_V,gm_hybrid_A_per_V,method_used,vds_threshold,num_points,vth_hybrid_vs_traditional_V,vth_hybrid_vs_sqrt_V
./chip4/115K/Nmos/2.txt,115K,nmos,2,0.1,0.6789843140653434,0.6789843140653434,0.5283499103489415,0.00019231666666666653,traditional,0.5,41,0.0,0.1506344037164019
./chip4/115K/Nmos/3.txt,115K,nmos,3,0.1,0.6355491540552606,0.6355491540552606,0.5015759717060987,0.00410783333333334,traditional,0.5,41,0.0,0.1339731823491619
./chip4/115K/Nmos/4.txt,115K,nmos,4,0.1,0.6529598949388826,0.6529598949388826,0.5279678122032204,0.0016498333333333321,traditional,0.5,41,0.0,0.1249920827356622
./chip4/115K/Pmos/1.txt,115K,pmos,1,1.1,-0.46559124765836873,-0.6269317551322361,-0.46559124765836873,0.007623280376208522,sqrt,0.5,41,0.16134050747386736,0.0
./chip4/115K/Pmos/2.txt,115K,pmos,2,1.1,-0.5259815405987657,-0.6642300556586269,-0.5259815405987657,0.011425885849025826,sqrt,0.5,41,0.13824851505986124,0.0
./chip4/115K/Pmos/3.txt,115K,pmos,3,1.1,-0.47609099400952914,-0.5987903225806452,-0.47609099400952914,0.0539653649215735,sqrt,0.5,41,0.1226993285711161,0.0
./chip4/115K/Pmos/4.txt,115K,pmos,4,1.1,-0.5091414982578069,-0.6345788798631893,-0.5091414982578069,0.039945821945610874,sqrt,0.5,41,0.12543738160538243,0.0
./chip4/140K/Nmos/1.txt,140K,nmos,1,0.1,0.633081896551724,0.633081896551724,0.48411538772731605,9.279999999999992e-05,traditional,0.5,41,0.0,0.14896650882440793
./chip4/140K/Nmos/2.txt,140K,nmos,2,0.1,0.6712059471365638,0.6712059471365638,0.5164343505214194,0.00018159999999999986,traditional,0.5,41,0.0,0.1547715966151444
./chip4/140K/Nmos/3.txt,140K,nmos,3,0.1,0.6262596865851559,0.6262596865851559,0.4911255258937998,0.0038713333333333325,traditional,0.5,41,0.0,0.13513416069135603
./chip4/140K/Nmos/4.txt,140K,nmos,4,0.1,0.6425639617876355,0.6425639617876355,0.5126600934808135,0.001517833333333331,traditional,0.5,41,0.0,0.129903868306822
./chip4/140K/Pmos/1.txt,140K,pmos,1,1.1,-0.450399396722459,-0.6116077231886828,-0.450399396722459,0.007416592250059775,sqrt,0.5,41,0.16120832646622385,0.0
./chip4/140K/Pmos/2.txt,140K,pmos,2,1.1,-0.5068217983129554,-0.6496303408545365,-0.5068217983129554,0.011056571467264797,sqrt,0.5,41,0.14280854254158115,0.0
./chip4/140K/Pmos/3.txt,140K,pmos,3,1.1,-0.4596365026675708,-0.5840176600441503,-0.4596365026675708,0.052634158241348844,sqrt,0.5,41,0.12438115737657957,0.0
./chip4/140K/Pmos/4.txt,140K,pmos,4,1.1,-0.4892654801480529,-0.6157999056158565,-0.4892654801480529,0.037971552800886973,sqrt,0.5,41,0.12653442546780364,0.0
./chip4/185K/Nmos/1.txt,185K,nmos,1,0.1,0.6164279902359647,0.6164279902359647,0.4590888442843429,8.19333333333335e-05,traditional,0.5,41,0.0,0.15733914595162185
./chip4/185K/Nmos/2.txt,185K,nmos,2,0.1,0.6528238369053838,0.6528238369053838,0.4882640645481112,0.00015941666666666643,traditional,0.5,41,0.0,0.1645597723572726
./chip4/185K/Nmos/3.txt,185K,nmos,3,0.1,0.6089127906976746,0.6089127906976746,0.467001644359767,0.0034400000000000003,traditional,0.5,41,0.0,0.14191114633790758
./chip4/185K/Nmos/4.txt,185K,nmos,4,0.1,0.6196820349761525,0.6196820349761525,0.48149211468339376,0.0012579999999999987,traditional,0.5,41,0.0,0.13818992029275873
./chip4/185K/Pmos/1.txt,185K,pmos,1,1.1,-0.41404711152476004,-0.5754425119285828,-0.41404711152476004,0.007181805314589663,sqrt,0.5,41,0.16139540040382272,0.0
./chip4/185K/Pmos/2.txt,185K,pmos,2,1.1,-0.46794864111466966,-0.6147379239465571,-0.46794864111466966,0.01060170967982109,sqrt,0.5,41,0.14678928283188747,0.0
./chip4/185K/Pmos/3.txt,185K,pmos,3,1.1,-0.4160270990244672,-0.5479370078740156,-0.4160270990244672,0.04947216836420612,sqrt,0.5,41,0.13190990884954834,0.0
./chip4/185K/Pmos/4.txt,185K,pmos,4,1.1,-0.4368610581659319,-0.5711643835616442,-0.4368610581659319,0.03342144362558193,sqrt,0.5,41,0.13430332539571233,0.0
./chip4/220K/Nmos/1.txt,220K,nmos,1,0.1,0.6018471910112361,0.6018471910112361,0.4387427946567447,7.416666666666672e-05,traditional,0.5,41,0.0,0.16310439635449137
./chip4/220K/Nmos/2.txt,220K,nmos,2,0.1,0.6378407526388249,0.6378407526388249,0.46416652728657787,0.00014526666666666644,traditional,0.5,41,0.0,0.17367422535224702
./chip4/220K/Nmos/3.txt,220K,nmos,3,0.1,0.5929041916167668,0.5929041916167668,0.4464319521195585,0.0031173333333333365,traditional,0.5,41,0.0,0.14647223949720828
./chip4/220K/Nmos/4.txt,220K,nmos,4,0.1,0.5992636321267676,0.5992636321267676,0.45594168475730656,0.0010728333333333354,traditional,0.5,41,0.0,0.14332194736946102
./chip4/220K/Pmos/1.txt,220K,pmos,1,1.1,-0.3908807119464321,-0.5508117898896757,-0.3908807119464321,0.006977729621646896,sqrt,0.5,41,0.15993107794324363,0.0
./chip4/220K/Pmos/2.txt,220K,pmos,2,1.1,-0.43479227725090863,-0.5882291090204762,-0.43479227725090863,0.009992355057796505,sqrt,0.5,41,0.15343683176956757,0.0
./chip4/220K/Pmos/3.txt,220K,pmos,3,1.1,-0.3844074054865204,-0.5219646365422396,-0.3844074054865204,0.046875012380669046,sqrt,0.5,41,0.13755723105571915,0.0
./chip4/220K/Pmos/4.txt,220K,pmos,4,1.1,-0.40404078515771796,-0.5415039577836411,-0.40404078515771796,0.030701005563349038,sqrt,0.5,41,0.13746317262592317,0.0
./chip4/295K/Nmos/1.txt,295K,nmos,1,0.1,0.561482219061166,0.561482219061166,0.39270511716098516,5.8583333333333285e-05,traditional,0.5,41,0.0,0.16877710190018086
./chip4/295K/Nmos/2.txt,295K,nmos,2,0.1,0.5886089552238801,0.5886089552238801,0.4080013847927751,0.00011166666666666649,traditional,0.5,41,0.0,0.18060757043110504
./chip4/295K/Nmos/3.txt,295K,nmos,3,0.1,0.5515711694767244,0.5515711694767244,0.39487979100253245,0.0024811666666666628,traditional,0.5,41,0.0,0.1566913784741919
./chip4/295K/Nmos/4.txt,295K,nmos,4,0.1,0.5496888694127963,0.5496888694127963,0.39666319468317407,0.0007606666666666677,traditional,0.5,41,0.0,0.1530256747296222
./chip4/295K/Pmos/1.txt,295K,pmos,1,1.1,-0.33518445243689826,-0.4985873581847648,-0.33518445243689826,0.0063532611507200985,sqrt,0.5,41,0.16340290574786653,0.0
./chip4/295K/Pmos/2.txt,295K,pmos,2,1.1,-0.3682746482576327,-0.5293882978723405,-0.3682746482576327,0.00893267620223458,sqrt,0.5,41,0.16111364961470787,0.0
./chip4/295K/Pmos/3.txt,295K,pmos,3,1.1,-0.3183968099810736,-0.46695307336417685,-0.3183968099810736,0.04153820457754287,sqrt,0.5,41,0.14855626338310324,0.0
./chip4/295K/Pmos/4.txt,295K,pmos,4,1.1,-0.3327667943177712,-0.48526612618963666,-0.3327667943177712,0.025245158581047325,sqrt,0.5,41,0.15249933187186548,0.0
./chip4/85K/Nmos/1.txt,85K,nmos,1,0.1,0.6439530332681016,0.6439530332681016,0.502520215081579,0.00010219999999999988,traditional,0.5,41,0.0,0.14143281818652265
./chip4/85K/Nmos/2.txt,85K,nmos,2,0.1,0.6853750826173167,0.6853750826173167,0.5365769601740465,0.00020173333333333332,traditional,0.5,41,0.0,0.14879812244327018
./chip4/85K/Nmos/3.txt,85K,nmos,3,0.1,0.6418526266852629,0.6418526266852629,0.5126803617821555,0.0043020000000000055,traditional,0.5,41,0.0,0.1291722649031074
./chip4/85K/Nmos/4.txt,85K,nmos,4,0.1,0.6630945236309076,0.6630945236309076,0.5437505748127309,0.0017773333333333313,traditional,0.5,41,0.0,0.11934394881817667
./chip4/85K/Pmos/1.txt,85K,pmos,1,1.1,-0.4823947119498845,-0.644859510086455,-0.4823947119498845,0.0076760129202224775,sqrt,0.5,41,0.16246479813657055,0.0
./chip4/85K/Pmos/2.txt,85K,pmos,2,1.1,-0.5538495118881435,-0.6847406082289803,-0.5538495118881435,0.011962577557488703,sqrt,0.5,41,0.13089109634083684,0.0
./chip4/85K/Pmos/3.txt,85K,pmos,3,1.1,-0.5000725657963148,-0.6191320237551395,-0.5000725657963148,0.055740796711618565,sqrt,0.5,41,0.11905945795882478,0.0
./chip4/85K/Pmos/4.txt,85K,pmos,4,1.1,-0.53973848121771,-0.6641198786039456,-0.53973848121771,0.04269626731401256,sqrt,0.5,41,0.12438139738623566,0.0
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.1,0.6249232119350596,0.6249232119350596,0.47416248912915904,0.00011395000000000014,traditional,0.5,41,0.0,0.15076072280590058
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.1,0.6666611157368858,0.6666611157368858,0.5228963140268443,0.0001801499999999999,traditional,0.5,41,0.0,0.14376480171004147
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.1,0.6430653347297192,0.6430653347297192,0.5020738025552475,0.004137666666666675,traditional,0.5,41,0.0,0.1409915321744717
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.1,0.6540266997826761,0.6540266997826761,0.528996911117898,0.001610499999999999,traditional,0.5,41,0.0,0.1250297886647781
./chip5/115K/Pmos/1.txt,115K,pmos,1,1.1,-0.49585571615336055,-0.6442953111524673,-0.49585571615336055,0.007962123492544677,sqrt,0.5,41,0.14843959499910675,0.0
./chip5/115K/Pmos/2.txt,115K,pmos,2,1.1,-0.5503568211506293,-0.6677257989810098,-0.5503568211506293,0.01250529615045733,sqrt,0.5,41,0.11736897783038047,0.0
./chip5/115K/Pmos/3.txt,115K,pmos,3,1.1,-0.47805386779040976,-0.6011230697239122,-0.47805386779040976,0.05409043036365355,sqrt,0.5,41,0.1230692019335024,0.0
./chip5/115K/Pmos/4.txt,115K,pmos,4,1.1,-0.5110165022185343,-0.6365783760312635,-0.5110165022185343,0.03972350751476725,sqrt,0.5,41,0.1255618738127292,0.0
./chip5/140K/Nmos/1.txt,140K,nmos,1,0.1,0.6173001555209955,0.6173001555209955,0.4645049993570416,0.00010716666666666676,traditional,0.5,41,0.0,0.1527951561639539
./chip5/140K/Nmos/2.txt,140K,nmos,2,0.1,0.6583966327329677,0.6583966327329677,0.5076996153626947,0.0001702666666666665,traditional,0.5,40,0.0,0.15069701737027297
./chip5/140K/Nmos/3.txt,140K,nmos,3,0.1,0.6340155661991108,0.6340155661991108,0.4901070110291115,0.0038973333333333395,traditional,0.5,41,0.0,0.14390855516999934
./chip5/140K/Nmos/4.txt,140K,nmos,4,0.1,0.6444193331841572,0.6444193331841572,0.5134360542125752,0.0014896666666666643,traditional,0.5,40,0.0,0.13098327897158202
./chip5/140K/Pmos/1.txt,140K,pmos,1,1.1,-0.47879410936762296,-0.6263623395149787,-0.47879410936762296,0.007821745806423822,sqrt,0.5,41,0.1475682301473557,0.0
./chip5/140K/Pmos/2.txt,140K,pmos,2,1.1,-0.5259393984375436,-0.6529860777724438,-0.5259393984375436,0.011752070920443766,sqrt,0.5,41,0.12704667933490021,0.0
./chip5/140K/Pmos/3.txt,140K,pmos,3,1.1,-0.45412656456491945,-0.5824644781969626,-0.45412656456491945,0.05196682610429823,sqrt,0.5,41,0.1283379136320431,0.0
./chip5/140K/Pmos/4.txt,140K,pmos,4,1.1,-0.48686391651492555,-0.6151089588377727,-0.48686391651492555,0.03716674587510582,sqrt,0.5,41,0.12824504232284717,0.0
./chip5/185K/Nmos/1.txt,185K,nmos,1,0.1,0.6008398299078668,0.6008398299078668,0.4446485470074499,9.406666666666666e-05,traditional,0.5,41,0.0,0.1561912829004169
./chip5/185K/Nmos/2.txt,185K,nmos,2,0.1,0.6397149220489974,0.6397149220489974,0.485080394568328,0.00014966666666666644,traditional,0.5,41,0.0,0.15463452748066936
./chip5/185K/Nmos/3.txt,185K,nmos,3,0.1,0.6151374819102753,0.6151374819102753,0.46634058923279786,0.003455000000000005,traditional,0.5,41,0.0,0.14879689267747742
./chip5/185K/Nmos/4.txt,185K,nmos,4,0.1,0.6206567366283003,0.6206567366283003,0.4819066239503401,0.001230833333333332,traditional,0.5,41,0.0,0.13875011267796022
./chip5/185K/Pmos/1.txt,185K,pmos,1,1.1,-0.4355647203251982,-0.586246800062693,-0.4355647203251982,0.007332316829211316,sqrt,0.5,41,0.1506820797374948,0.0
./chip5/185K/Pmos/2.txt,185K,pmos,2,1.1,-0.48312128329331655,-0.6149300155520996,-0.48312128329331655,0.011130647516557658,sqrt,0.5,41,0.13180873225878303,0.0
./chip5/185K/Pmos/3.txt,185K,pmos,3,1.1,-0.4160527158721918,-0.5496952180767207,-0.4160527158721918,0.049124228360601735,sqrt,0.5,41,0.13364250220452895,0.0
./chip5/185K/Pmos/4.txt,185K,pmos,4,1.1,-0.4410667234331679,-0.5752219626168227,-0.4410667234331679,0.033120874468706096,sqrt,0.5,41,0.1341552391836548,0.0
./chip5/220K/Nmos/1.txt,220K,nmos,1,0.1,0.5822544508901784,0.5822544508901784,0.4256119915615217,8.331666666666675e-05,traditional,0.5,41,0.0,0.15664245932865667
./chip5/220K/Nmos/2.txt,220K,nmos,2,0.1,0.629686855200874,0.629686855200874,0.46142009215602775,0.0001373166666666667,traditional,0.5,41,0.0,0.16826676304484622
./chip5/220K/Nmos/3.txt,220K,nmos,3,0.1,0.5998171216538565,0.5998171216538565,0.4460023080493219,0.0031441666666666684,traditional,0.5,40,0.0,0.15381481360453458
./chip5/220K/Nmos/4.txt,220K,nmos,4,0.1,0.6004255319148941,0.6004255319148941,0.4555432212144046,0.0010575000000000024,traditional,0.5,41,0.0,0.1448823107004895
./chip5/220K/Pmos/1.txt,220K,pmos,1,1.1,-0.4091747792360723,-0.5642977137453413,-0.4091747792360723,0.007066185808721714,sqrt,0.5,41,0.155122934509269,0.0
./chip5/220K/Pmos/2.txt,220K,pmos,2,1.1,-0.4505109188947519,-0.5867967134313342,-0.4505109188947519,0.010596243376174236,sqrt,0.5,41,0.1362857945365823,0.0
./chip5/220K/Pmos/3.txt,220K,pmos,3,1.1,-0.3826640249920559,-0.5226965342349956,-0.3826640249920559,0.04623277664707634,sqrt,0.5,41,0.14003250924293975,0.0
./chip5/220K/Pmos/4.txt,220K,pmos,4,1.1,-0.40437764130049386,-0.5441303759805245,-0.40437764130049386,0.030096836358229906,sqrt,0.5,41,0.13975273468003063,0.0
./chip5/295K/Nmos/1.txt,295K,nmos,1,0.1,0.5471982004498875,0.5471982004498875,0.383079998228872,6.668333333333332e-05,traditional,0.5,41,0.0,0.16411820222101553
./chip5/295K/Nmos/2.txt,295K,nmos,2,0.1,0.5871746705044691,0.5871746705044691,0.41981731553613744,0.00011001666666666675,traditional,0.5,41,0.0,0.1673573549683317
./chip5/295K/Nmos/3.txt,295K,nmos,3,0.1,0.5602814123216514,0.5602814123216514,0.3999618640747592,0.0025348333333333316,traditional,0.5,41,0.0,0.1603195482468922
./chip5/295K/Nmos/4.txt,295K,nmos,4,0.1,0.5556420735642076,0.5556420735642076,0.40024157341169064,0.0007748333333333344,traditional,0.5,41,0.0,0.15540050015251694
./chip5/295K/Pmos/1.txt,295K,pmos,1,1.1,-0.34993426148046475,-0.5079916807487329,-0.34993426148046475,0.006457255770190511,sqrt,0.5,41,0.15805741926826816,0.0
./chip5/295K/Pmos/2.txt,295K,pmos,2,1.1,-0.3789052348389835,-0.5295213454075033,-0.3789052348389835,0.009376365657803976,sqrt,0.5,41,0.1506161105685198,0.0
./chip5/295K/Pmos/3.txt,295K,pmos,3,1.1,-0.3177986232268131,-0.4667133094695733,-0.3177986232268131,0.041842310482980205,sqrt,0.5,41,0.14891468624276016,0.0
./chip5/295K/Pmos/4.txt,295K,pmos,4,1.1,-0.33202290985705807,-0.48346204475647203,-0.33202290985705807,0.02542726674653477,sqrt,0.5,41,0.15143913489941396,0.0
./chip5/85K/Nmos/1.txt,85K,nmos,1,0.1,0.6338583755649914,0.6338583755649914,0.4835325825180364,0.00012168333333333352,traditional,0.5,41,0.0,0.15032579304695498
./chip5/85K/Nmos/2.txt,85K,nmos,2,0.1,0.673981351161154,0.673981351161154,0.5325846722448839,0.00018946666666666654,traditional,0.5,41,0.0,0.14139667891627006
./chip5/85K/Nmos/3.txt,85K,nmos,3,0.1,0.6506098541403472,0.6506098541403472,0.5126355109889634,0.00435350000000001,traditional,0.5,41,0.0,0.1379743431513838
./chip5/85K/Nmos/4.txt,85K,nmos,4,0.1,0.6651898249976089,0.6651898249976089,0.5448129669750349,0.0017428333333333306,traditional,0.5,41,0.0,0.12037685802257403
./chip5/85K/Pmos/1.txt,85K,pmos,1,1.1,-0.5108821519340956,-0.6649741943878219,-0.5108821519340956,0.007981423115088076,sqrt,0.5,41,0.15409204245372632,0.0
./chip5/85K/Pmos/2.txt,85K,pmos,2,1.1,-0.5801559158403912,-0.6872311827956991,-0.5801559158403912,0.013399909919964717,sqrt,0.5,41,0.10707526695530789,0.0
./chip5/85K/Pmos/3.txt,85K,pmos,3,1.1,-0.5021933524517614,-0.6213574153017728,-0.5021933524517614,0.05635053594969314,sqrt,0.5,41,0.11916406285001135,0.0
./chip5/85K/Pmos/4.txt,85K,pmos,4,1.1,-0.5430582724202773,-0.665572755417957,-0.5430582724202773,0.04258800437828185,sqrt,0.5,41,0.12251448299767975,0.0
