Index	Vg	Id	Time	Vd
1	 0 V	T -3.00100 mA	 5.93 ms	 0 V
2	 30.0 mV	T -3.00080 mA	 11.87 ms	 0 V
3	 60.0 mV	 -2.87180 mA	 18.02 ms	 0 V
4	 90.0 mV	 -2.68200 mA	 24.08 ms	 0 V
5	 120.0 mV	 -2.49260 mA	 30.31 ms	 0 V
6	 150.0 mV	 -2.30680 mA	 36.45 ms	 0 V
7	 180.0 mV	 -2.12220 mA	 42.56 ms	 0 V
8	 210.0 mV	 -1.94240 mA	 48.65 ms	 0 V
9	 240.0 mV	 -1.76500 mA	 54.79 ms	 0 V
10	 270.0 mV	 -1.58900 mA	 61.17 ms	 0 V
11	 300.0 mV	 -1.42120 mA	 68.15 ms	 0 V
12	 330.0 mV	 -1.25440 mA	 73.23 ms	 0 V
13	 360.0 mV	 -1.09460 mA	 78.30 ms	 0 V
14	 390.0 mV	 -940.100 uA	 90.19 ms	 0 V
15	 420.0 mV	 -794.880 uA	 96.39 ms	 0 V
16	 450.0 mV	 -656.380 uA	 102.48 ms	 0 V
17	 480.0 mV	 -529.200 uA	 109.32 ms	 0 V
18	 510.0 mV	 -413.620 uA	 116.27 ms	 0 V
19	 540.0 mV	 -310.020 uA	 122.46 ms	 0 V
20	 570.0 mV	 -224.080 uA	 128.62 ms	 0 V
21	 600.0 mV	 -153.560 uA	 134.74 ms	 0 V
22	 630.0 mV	 -98.8380 uA	 147.28 ms	 0 V
23	 660.0 mV	 -58.7060 uA	 153.46 ms	 0 V
24	 690.0 mV	 -33.5720 uA	 159.70 ms	 0 V
25	 720.0 mV	 -17.7000 uA	 165.86 ms	 0 V
26	 750.0 mV	 -8.51490 uA	 178.40 ms	 0 V
27	 780.0 mV	 -3.85840 uA	 184.97 ms	 0 V
28	 810.0 mV	 -1.38970 uA	 191.67 ms	 0 V
29	 840.0 mV	 -603.660 nA	 208.35 ms	 0 V
30	 870.0 mV	 -221.480 nA	 214.31 ms	 0 V
31	 900.0 mV	 -54.4622 nA	 228.67 ms	 0 V
32	 930.0 mV	 -17.3276 nA	 239.10 ms	 0 V
33	 960.0 mV	 -12.9098 nA	 255.17 ms	 0 V
34	 990.0 mV	 2.7400 nA	 283.33 ms	 0 V
35	 1.0200 V	 -9.5630 nA	 337.34 ms	 0 V
36	 1.0500 V	 -3.040 nA	 372.27 ms	 0 V
