Index	Vg	Id	Time	Vd
1	 0 V	 -137.980 uA	 12.68 ms	 0 V
2	 30.0 mV	 -128.600 uA	 18.69 ms	 0 V
3	 60.0 mV	 -119.120 uA	 24.89 ms	 0 V
4	 90.0 mV	 -109.880 uA	 31.03 ms	 0 V
5	 120.0 mV	 -100.840 uA	 37.19 ms	 0 V
6	 150.0 mV	 -91.8600 uA	 49.92 ms	 0 V
7	 180.0 mV	 -83.1700 uA	 56.14 ms	 0 V
8	 210.0 mV	 -74.5080 uA	 62.28 ms	 0 V
9	 240.0 mV	 -66.2200 uA	 68.43 ms	 0 V
10	 270.0 mV	 -58.1980 uA	 74.52 ms	 0 V
11	 300.0 mV	 -50.2780 uA	 80.42 ms	 0 V
12	 330.0 mV	 -42.9300 uA	 85.62 ms	 0 V
13	 360.0 mV	 -35.8160 uA	 90.76 ms	 0 V
14	 390.0 mV	 -29.4260 uA	 97.33 ms	 0 V
15	 420.0 mV	 -23.3680 uA	 102.52 ms	 0 V
16	 450.0 mV	 -18.1680 uA	 107.69 ms	 0 V
17	 480.0 mV	 -13.5020 uA	 113.23 ms	 0 V
18	 510.0 mV	 -9.82240 uA	 124.71 ms	 0 V
19	 540.0 mV	 -6.71940 uA	 131.89 ms	 0 V
20	 570.0 mV	 -4.58180 uA	 137.50 ms	 0 V
21	 600.0 mV	 -3.04340 uA	 144.39 ms	 0 V
22	 630.0 mV	 -1.93250 uA	 150.01 ms	 0 V
23	 660.0 mV	 -1.22380 uA	 155.66 ms	 0 V
24	 690.0 mV	 -706.740 nA	 172.48 ms	 0 V
25	 720.0 mV	 -381.520 nA	 181.97 ms	 0 V
26	 750.0 mV	 -218.020 nA	 188.13 ms	 0 V
27	 780.0 mV	 -71.040 nA	 215.04 ms	 0 V
28	 810.0 mV	 -20.9528 nA	 229.32 ms	 0 V
29	 840.0 mV	 -6.4358 nA	 239.81 ms	 0 V
30	 870.0 mV	 -3.3532 nA	 250.24 ms	 0 V
31	 900.0 mV	 2.2688 nA	 312.28 ms	 0 V
32	 930.0 mV	 1.3478 nA	 337.86 ms	 0 V
33	 960.0 mV	 340 pA	 360.93 ms	 0 V
34	 990.0 mV	 -1.520 nA	 390.39 ms	 0 V
35	 1.0200 V	 3.6256 nA	 413.77 ms	 0 V
36	 1.0500 V	 -3.780 nA	 506.63 ms	 0 V
37	 1.0800 V	 -3.52510 nA	 547.46 ms	 0 V
38	 1.1100 V	 3.95300 nA	 555.10 ms	 0 V
39	 1.1400 V	 3.940 nA	 597.30 ms	 0 V
40	 1.1700 V	 -740 pA	 630.70 ms	 0 V
41	 1.2000 V	 -2.73030 nA	 668.48 ms	 0 V
42	 0 V	 -135.340 uA	 739.03 ms	 100.00 mV
43	 30.0 mV	 -126.080 uA	 745.98 ms	 100.00 mV
44	 60.0 mV	 -116.740 uA	 752.15 ms	 100.00 mV
45	 90.0 mV	 -107.820 uA	 758.28 ms	 100.00 mV
46	 120.0 mV	 -98.7640 uA	 770.87 ms	 100.00 mV
47	 150.0 mV	 -90.0280 uA	 776.95 ms	 100.00 mV
48	 180.0 mV	 -81.3480 uA	 783.05 ms	 100.00 mV
49	 210.0 mV	 -72.9420 uA	 789.26 ms	 100.00 mV
