Index	Vg	Id	Time	Vd
1	 0 V	 -133.880 uA	 12.69 ms	 0 V
2	 30.0 mV	 -125.020 uA	 18.72 ms	 0 V
3	 60.0 mV	 -116.140 uA	 24.89 ms	 0 V
4	 90.0 mV	 -107.480 uA	 30.99 ms	 0 V
5	 120.0 mV	 -98.9660 uA	 43.75 ms	 0 V
6	 150.0 mV	 -90.6220 uA	 49.92 ms	 0 V
7	 180.0 mV	 -82.4300 uA	 56.08 ms	 0 V
8	 210.0 mV	 -74.5840 uA	 62.15 ms	 0 V
9	 240.0 mV	 -66.8120 uA	 68.27 ms	 0 V
10	 270.0 mV	 -59.2520 uA	 74.18 ms	 0 V
11	 300.0 mV	 -52.1920 uA	 79.32 ms	 0 V
12	 330.0 mV	 -45.1680 uA	 86.10 ms	 0 V
13	 360.0 mV	 -38.7820 uA	 91.24 ms	 0 V
14	 390.0 mV	 -32.4880 uA	 96.57 ms	 0 V
15	 420.0 mV	 -26.7140 uA	 103.19 ms	 0 V
16	 450.0 mV	 -21.4740 uA	 108.32 ms	 0 V
17	 480.0 mV	 -16.9160 uA	 115.03 ms	 0 V
18	 510.0 mV	 -12.7400 uA	 120.23 ms	 0 V
19	 540.0 mV	 -9.19430 uA	 133.45 ms	 0 V
20	 570.0 mV	 -6.39030 uA	 173.22 ms	 0 V
21	 600.0 mV	 -4.29900 uA	 179.91 ms	 0 V
22	 630.0 mV	 -2.70840 uA	 186.51 ms	 0 V
23	 660.0 mV	 -1.58340 uA	 193.20 ms	 0 V
24	 690.0 mV	 -994.780 nA	 209.35 ms	 0 V
25	 720.0 mV	 -489.760 nA	 263.75 ms	 0 V
26	 750.0 mV	 -368.700 nA	 269.87 ms	 0 V
27	 780.0 mV	 -287.580 nA	 276.07 ms	 0 V
28	 810.0 mV	 -80.980 nA	 282.19 ms	 0 V
29	 840.0 mV	 -144.360 nA	 337.45 ms	 0 V
30	 870.0 mV	 -170.380 nA	 391.61 ms	 0 V
31	 900.0 mV	 -110.960 nA	 397.78 ms	 0 V
32	 930.0 mV	 -71.980 nA	 452.09 ms	 0 V
33	 960.0 mV	 -98.900 nA	 478.84 ms	 0 V
34	 990.0 mV	 -28.900 nA	 513.79 ms	 0 V
35	 1.0200 V	 -129.920 nA	 520.59 ms	 0 V
36	 1.0500 V	 -32.70 nA	 563.07 ms	 0 V
37	 1.0800 V	 -148.140 nA	 579.12 ms	 0 V
38	 1.1100 V	 -50.280 nA	 614.33 ms	 0 V
39	 1.1400 V	 -47.060 nA	 622.04 ms	 0 V
40	 1.1700 V	 -135.400 nA	 657.13 ms	 0 V
41	 1.2000 V	 -82.940 nA	 686.49 ms	 0 V
42	 0 V	 -131.420 uA	 739.86 ms	 100.00 mV
43	 30.0 mV	 -122.760 uA	 746.56 ms	 100.00 mV
44	 60.0 mV	 -114.300 uA	 752.69 ms	 100.00 mV
45	 90.0 mV	 -105.540 uA	 758.64 ms	 100.00 mV
46	 120.0 mV	 -97.1660 uA	 771.43 ms	 100.00 mV
47	 150.0 mV	 -88.8700 uA	 777.62 ms	 100.00 mV
48	 180.0 mV	 -81.0220 uA	 783.76 ms	 100.00 mV
49	 210.0 mV	 -72.9520 uA	 789.96 ms	 100.00 mV
50	 240.0 mV	 -65.2800 uA	 796.09 ms	 100.00 mV
51	 270.0 mV	 -58.0780 uA	 802.25 ms	 100.00 mV
52	 300.0 mV	 -51.0160 uA	 808.42 ms	 100.00 mV
53	 330.0 mV	 -44.1640 uA	 814.54 ms	 100.00 mV
54	 360.0 mV	 -37.7400 uA	 820.81 ms	 100.00 mV
55	 390.0 mV	 -31.6540 uA	 826.98 ms	 100.00 mV
56	 420.0 mV	 -26.0220 uA	 833.12 ms	 100.00 mV
57	 450.0 mV	 -21.0000 uA	 839.34 ms	 100.00 mV
58	 480.0 mV	 -16.2840 uA	 845.45 ms	 100.00 mV
59	 510.0 mV	 -12.2960 uA	 851.35 ms	 100.00 mV
60	 540.0 mV	 -8.90080 uA	 863.15 ms	 100.00 mV
61	 570.0 mV	 -6.15950 uA	 869.38 ms	 100.00 mV
62	 600.0 mV	 -4.05120 uA	 875.02 ms	 100.00 mV
63	 630.0 mV	 -2.55670 uA	 881.30 ms	 100.00 mV
64	 660.0 mV	 -1.50210 uA	 886.97 ms	 100.00 mV
65	 690.0 mV	 -851.780 nA	 902.14 ms	 100.00 mV
66	 720.0 mV	 -445.960 nA	 907.29 ms	 100.00 mV
67	 750.0 mV	 -230.260 nA	 914.09 ms	 100.00 mV
68	 780.0 mV	 -103.260 nA	 919.23 ms	 100.00 mV
69	 810.0 mV	 -46.240 nA	 953.48 ms	 100.00 mV
70	 840.0 mV	 -30.620 nA	 981.80 ms	 100.00 mV
