Index	Vg	Id	Time	Vd
1	 0 V	 -1.12720 mA	 5.94 ms	 0 V
2	 30.0 mV	 -1.04680 mA	 11.88 ms	 0 V
3	 60.0 mV	 -968.960 uA	 24.78 ms	 0 V
4	 90.0 mV	 -892.260 uA	 30.87 ms	 0 V
5	 120.0 mV	 -817.900 uA	 37.06 ms	 0 V
6	 150.0 mV	 -745.280 uA	 43.14 ms	 0 V
7	 180.0 mV	 -674.760 uA	 49.27 ms	 0 V
8	 210.0 mV	 -606.880 uA	 55.24 ms	 0 V
9	 240.0 mV	 -541.760 uA	 60.42 ms	 0 V
10	 270.0 mV	 -479.300 uA	 66.84 ms	 0 V
11	 300.0 mV	 -419.460 uA	 72.95 ms	 0 V
12	 330.0 mV	 -363.540 uA	 78.86 ms	 0 V
13	 360.0 mV	 -311.240 uA	 84.01 ms	 0 V
14	 390.0 mV	 -262.300 uA	 90.79 ms	 0 V
15	 420.0 mV	 -217.460 uA	 97.61 ms	 0 V
16	 450.0 mV	 -176.560 uA	 103.82 ms	 0 V
17	 480.0 mV	 -140.460 uA	 109.91 ms	 0 V
18	 510.0 mV	 -108.380 uA	 116.04 ms	 0 V
19	 540.0 mV	 -80.9500 uA	 128.84 ms	 0 V
20	 570.0 mV	 -58.1700 uA	 134.94 ms	 0 V
21	 600.0 mV	 -40.0440 uA	 141.17 ms	 0 V
22	 630.0 mV	 -25.9760 uA	 147.29 ms	 0 V
23	 660.0 mV	 -15.7540 uA	 153.47 ms	 0 V
24	 690.0 mV	 -9.07340 uA	 165.94 ms	 0 V
25	 720.0 mV	 -4.75130 uA	 172.50 ms	 0 V
26	 750.0 mV	 -2.39570 uA	 179.27 ms	 0 V
27	 780.0 mV	 -1.14670 uA	 209.79 ms	 0 V
28	 810.0 mV	 -686.480 nA	 225.87 ms	 0 V
29	 840.0 mV	 -389.200 nA	 282.80 ms	 0 V
30	 870.0 mV	X -343.420 nA	 292.08 ms	 0 V
31	 900.0 mV	 -86.200 nA	 298.26 ms	 0 V
32	 930.0 mV	 -175.720 nA	 305.95 ms	 0 V
33	 960.0 mV	X -276.680 nA	 315.19 ms	 0 V
34	 990.0 mV	 -178.940 nA	 321.24 ms	 0 V
35	 1.0200 V	 -33.740 nA	 327.45 ms	 0 V
36	 1.0500 V	 -107.820 nA	 333.66 ms	 0 V
37	 1.0800 V	 -127.820 nA	 362.90 ms	 0 V
38	 1.1100 V	 -45.820 nA	 399.16 ms	 0 V
39	 1.1400 V	 -152.00 nA	 435.62 ms	 0 V
40	 1.1700 V	 -111.000 nA	 451.57 ms	 0 V
41	 1.2000 V	 -182.90 nA	 495.00 ms	 0 V
42	 0 V	 -1.11820 mA	 829.15 ms	 100.00 mV
43	 30.0 mV	 -1.03900 mA	 835.80 ms	 100.00 mV
44	 60.0 mV	 -961.320 uA	 848.53 ms	 100.00 mV
45	 90.0 mV	 -885.040 uA	 854.70 ms	 100.00 mV
46	 120.0 mV	 -811.440 uA	 860.88 ms	 100.00 mV
47	 150.0 mV	 -739.680 uA	 867.04 ms	 100.00 mV
48	 180.0 mV	 -669.380 uA	 873.25 ms	 100.00 mV
49	 210.0 mV	 -602.320 uA	 879.45 ms	 100.00 mV
50	 240.0 mV	 -537.700 uA	 885.64 ms	 100.00 mV
51	 270.0 mV	 -474.860 uA	 891.78 ms	 100.00 mV
52	 300.0 mV	 -416.440 uA	 899.43 ms	 100.00 mV
53	 330.0 mV	 -360.800 uA	 905.65 ms	 100.00 mV
54	 360.0 mV	 -308.060 uA	 911.78 ms	 100.00 mV
55	 390.0 mV	 -259.840 uA	 917.75 ms	 100.00 mV
56	 420.0 mV	 -215.280 uA	 923.94 ms	 100.00 mV
57	 450.0 mV	 -174.840 uA	 930.02 ms	 100.00 mV
58	 480.0 mV	 -138.920 uA	 936.15 ms	 100.00 mV
59	 510.0 mV	 -106.940 uA	 942.79 ms	 100.00 mV
60	 540.0 mV	 -79.9940 uA	 955.54 ms	 100.00 mV
61	 570.0 mV	 -57.4300 uA	 961.71 ms	 100.00 mV
62	 600.0 mV	 -39.4520 uA	 967.87 ms	 100.00 mV
63	 630.0 mV	 -25.5460 uA	 974.01 ms	 100.00 mV
64	 660.0 mV	 -15.6980 uA	 979.92 ms	 100.00 mV
65	 690.0 mV	 -9.1700 uA	 999.68 ms	 100.00 mV
66	 720.0 mV	 -4.65760 uA	 1.01218 s	 100.00 mV
67	 750.0 mV	 -2.32670 uA	 1.01886 s	 100.00 mV
68	 780.0 mV	 -1.10700 uA	 1.02544 s	 100.00 mV
69	 810.0 mV	 -499.240 nA	 1.04270 s	 100.00 mV
70	 840.0 mV	 -235.060 nA	 1.04880 s	 100.00 mV
71	 870.0 mV	 -131.800 nA	 1.05490 s	 100.00 mV
72	 900.0 mV	 -60.840 nA	 1.08177 s	 100.00 mV
73	 930.0 mV	 -32.7822 nA	 1.09599 s	 100.00 mV
74	 960.0 mV	 -12.680 nA	 1.13713 s	 100.00 mV
75	 990.0 mV	 -7.260 nA	 1.16514 s	 100.00 mV
76	 1.0200 V	 -7.1874 nA	 1.17949 s	 100.00 mV
77	 1.0500 V	 -4.3920 nA	 1.19701 s	 100.00 mV
78	 1.0800 V	 -24.100 nA	 1.22434 s	 100.00 mV
79	 1.1100 V	 -360.4 pA	 1.28173 s	 100.00 mV
80	 1.1400 V	 -21.380 nA	 1.33572 s	 100.00 mV
81	 1.1700 V	 -220 pA	 1.34187 s	 100.00 mV
82	 1.2000 V	 120 pA	 1.36286 s	 100.00 mV
83	 0 V	 -1.10940 mA	 1.74030 s	 200.00 mV
84	 30.0 mV	 -1.03120 mA	 1.74689 s	 200.00 mV
85	 60.0 mV	 -953.940 uA	 1.75989 s	 200.00 mV
86	 90.0 mV	 -878.660 uA	 1.76643 s	 200.00 mV
87	 120.0 mV	 -804.720 uA	 1.77160 s	 200.00 mV
88	 150.0 mV	 -733.480 uA	 1.77678 s	 200.00 mV
89	 180.0 mV	 -664.200 uA	 1.78243 s	 200.00 mV
90	 210.0 mV	 -597.560 uA	 1.78757 s	 200.00 mV
91	 240.0 mV	 -532.720 uA	 1.79275 s	 200.00 mV
92	 270.0 mV	 -471.860 uA	 1.79892 s	 200.00 mV
93	 300.0 mV	 -412.980 uA	 1.80412 s	 200.00 mV
94	 330.0 mV	 -357.860 uA	 1.80926 s	 200.00 mV
95	 360.0 mV	 -306.020 uA	 1.81700 s	 200.00 mV
96	 390.0 mV	 -257.900 uA	 1.82321 s	 200.00 mV
97	 420.0 mV	 -213.680 uA	 1.82944 s	 200.00 mV
98	 450.0 mV	 -173.640 uA	 1.83561 s	 200.00 mV
99	 480.0 mV	 -137.480 uA	 1.84183 s	 200.00 mV
100	 510.0 mV	 -106.460 uA	 1.84799 s	 200.00 mV
101	 540.0 mV	 -79.5480 uA	 1.86080 s	 200.00 mV
102	 570.0 mV	 -57.2260 uA	 1.86693 s	 200.00 mV
103	 600.0 mV	 -39.0700 uA	 1.87288 s	 200.00 mV
104	 630.0 mV	 -25.4580 uA	 1.87833 s	 200.00 mV
105	 660.0 mV	 -15.4580 uA	 1.88450 s	 200.00 mV
106	 690.0 mV	 -8.7320 uA	 1.90398 s	 200.00 mV
107	 720.0 mV	 -4.65510 uA	 1.91655 s	 200.00 mV
108	 750.0 mV	 -2.29270 uA	 1.92313 s	 200.00 mV
109	 780.0 mV	 -1.100860 uA	 1.94016 s	 200.00 mV
110	 810.0 mV	 -525.760 nA	 1.94532 s	 200.00 mV
111	 840.0 mV	 -254.800 nA	 1.95046 s	 200.00 mV
112	 870.0 mV	 -118.400 nA	 1.95670 s	 200.00 mV
113	 900.0 mV	 -67.4800 nA	 1.97007 s	 200.00 mV
114	 930.0 mV	 -28.9194 nA	 1.99921 s	 200.00 mV
115	 960.0 mV	 -14.0920 nA	 2.02570 s	 200.00 mV
116	 990.0 mV	 -6.5146 nA	 2.03646 s	 200.00 mV
117	 1.0200 V	 -2.520 nA	 2.06653 s	 200.00 mV
118	 1.0500 V	 -3.9900 nA	 2.08474 s	 200.00 mV
119	 1.0800 V	 -937.8 pA	 2.13878 s	 200.00 mV
120	 1.1100 V	 -2.840 nA	 2.17015 s	 200.00 mV
121	 1.1400 V	 -2.12590 nA	 2.21446 s	 200.00 mV
122	 1.1700 V	 -7.400 nA	 2.30863 s	 200.00 mV
123	 1.2000 V	 -900.60 pA	 2.34642 s	 200.00 mV
124	 0 V	 -1.09920 mA	 2.41081 s	 300.00 mV
125	 30.0 mV	 -1.02240 mA	 2.41777 s	 300.00 mV
126	 60.0 mV	 -945.540 uA	 2.43073 s	 300.00 mV
127	 90.0 mV	 -871.440 uA	 2.43687 s	 300.00 mV
128	 120.0 mV	 -798.680 uA	 2.44280 s	 300.00 mV
129	 150.0 mV	 -727.840 uA	 2.44871 s	 300.00 mV
130	 180.0 mV	 -658.820 uA	 2.45390 s	 300.00 mV
131	 210.0 mV	 -592.940 uA	 2.45904 s	 300.00 mV
132	 240.0 mV	 -529.160 uA	 2.46579 s	 300.00 mV
133	 270.0 mV	 -467.440 uA	 2.47197 s	 300.00 mV
134	 300.0 mV	 -409.820 uA	 2.47807 s	 300.00 mV
135	 330.0 mV	 -355.020 uA	 2.48428 s	 300.00 mV
136	 360.0 mV	 -303.420 uA	 2.49036 s	 300.00 mV
137	 390.0 mV	 -255.920 uA	 2.49647 s	 300.00 mV
138	 420.0 mV	 -212.300 uA	 2.50254 s	 300.00 mV
139	 450.0 mV	 -172.480 uA	 2.50869 s	 300.00 mV
140	 480.0 mV	 -136.880 uA	 2.51659 s	 300.00 mV
141	 510.0 mV	 -105.500 uA	 2.52272 s	 300.00 mV
142	 540.0 mV	 -79.1580 uA	 2.53543 s	 300.00 mV
143	 570.0 mV	 -56.6840 uA	 2.54154 s	 300.00 mV
144	 600.0 mV	 -38.9100 uA	 2.54774 s	 300.00 mV
145	 630.0 mV	 -25.1560 uA	 2.55386 s	 300.00 mV
146	 660.0 mV	 -15.3480 uA	 2.55977 s	 300.00 mV
147	 690.0 mV	 -8.65380 uA	 2.57213 s	 300.00 mV
148	 720.0 mV	 -4.61650 uA	 2.57878 s	 300.00 mV
149	 750.0 mV	 -2.31250 uA	 2.58537 s	 300.00 mV
150	 780.0 mV	 -1.058040 uA	 2.60152 s	 300.00 mV
151	 810.0 mV	 -489.860 nA	 2.60762 s	 300.00 mV
152	 840.0 mV	 -238.560 nA	 2.61627 s	 300.00 mV
153	 870.0 mV	 -111.980 nA	 2.62179 s	 300.00 mV
154	 900.0 mV	 -58.380 nA	 2.64868 s	 300.00 mV
155	 930.0 mV	 -28.3594 nA	 2.66299 s	 300.00 mV
156	 960.0 mV	 -12.220 nA	 2.70430 s	 300.00 mV
157	 990.0 mV	 -7.1704 nA	 2.72151 s	 300.00 mV
158	 1.0200 V	 -954.8 pA	 2.73632 s	 300.00 mV
159	 1.0500 V	 2.42820 nA	 2.78169 s	 300.00 mV
160	 1.0800 V	 -3.15670 nA	 2.78929 s	 300.00 mV
161	 1.1100 V	 889.80 pA	 2.79982 s	 300.00 mV
162	 1.1400 V	 -3.59990 nA	 2.80979 s	 300.00 mV
163	 1.1700 V	 -2.98220 nA	 2.87131 s	 300.00 mV
164	 1.2000 V	 2.28530 nA	 2.88185 s	 300.00 mV
