Index	Vg	Id	Time	Vd
1	 0 V	 -138.840 uA	 12.68 ms	 0 V
2	 30.0 mV	 -129.200 uA	 18.64 ms	 0 V
3	 60.0 mV	 -119.460 uA	 24.83 ms	 0 V
4	 90.0 mV	 -110.100 uA	 31.03 ms	 0 V
5	 120.0 mV	 -100.880 uA	 37.23 ms	 0 V
6	 150.0 mV	 -91.7540 uA	 50.01 ms	 0 V
7	 180.0 mV	 -82.6500 uA	 56.22 ms	 0 V
8	 210.0 mV	 -73.9300 uA	 63.31 ms	 0 V
9	 240.0 mV	 -65.4300 uA	 69.39 ms	 0 V
10	 270.0 mV	 -57.0020 uA	 75.46 ms	 0 V
11	 300.0 mV	 -49.3400 uA	 82.07 ms	 0 V
12	 330.0 mV	 -41.5480 uA	 87.26 ms	 0 V
13	 360.0 mV	 -34.2680 uA	 93.93 ms	 0 V
14	 390.0 mV	 -27.7860 uA	 99.11 ms	 0 V
15	 420.0 mV	 -21.6340 uA	 104.29 ms	 0 V
16	 450.0 mV	 -16.7180 uA	 111.63 ms	 0 V
17	 480.0 mV	 -12.0420 uA	 117.75 ms	 0 V
18	 510.0 mV	 -8.45330 uA	 130.32 ms	 0 V
19	 540.0 mV	 -5.71980 uA	 136.97 ms	 0 V
20	 570.0 mV	 -3.70520 uA	 143.64 ms	 0 V
21	 600.0 mV	 -2.48640 uA	 150.22 ms	 0 V
22	 630.0 mV	 -1.58010 uA	 156.93 ms	 0 V
23	 660.0 mV	 -959.00 nA	 163.61 ms	 0 V
24	 690.0 mV	 -568.780 nA	 179.73 ms	 0 V
25	 720.0 mV	 -257.700 nA	 185.96 ms	 0 V
26	 750.0 mV	 -114.760 nA	 192.16 ms	 0 V
27	 780.0 mV	 -36.8928 nA	 206.45 ms	 0 V
28	 810.0 mV	 -21.1340 nA	 227.92 ms	 0 V
29	 840.0 mV	 -1.920 nA	 264.47 ms	 0 V
30	 870.0 mV	 -2.940 nA	 293.80 ms	 0 V
31	 900.0 mV	 -38.220 nA	 322.76 ms	 0 V
32	 930.0 mV	 3.50300 nA	 360.61 ms	 0 V
33	 960.0 mV	 -37.500 nA	 412.47 ms	 0 V
34	 990.0 mV	 2.240 nA	 456.96 ms	 0 V
35	 1.0200 V	 3.42820 nA	 502.17 ms	 0 V
36	 1.0500 V	 -3.93540 nA	 509.80 ms	 0 V
37	 1.0800 V	 3.800 nA	 558.61 ms	 0 V
38	 1.1100 V	 3.52070 nA	 597.59 ms	 0 V
39	 1.1400 V	 -6.57230 nA	 605.41 ms	 0 V
40	 1.1700 V	 -6.740 nA	 652.91 ms	 0 V
41	 1.2000 V	 -3.3662 nA	 709.01 ms	 0 V
42	 0 V	 -136.200 uA	 886.56 ms	 100.00 mV
43	 30.0 mV	 -126.640 uA	 893.23 ms	 100.00 mV
44	 60.0 mV	 -117.420 uA	 899.43 ms	 100.00 mV
45	 90.0 mV	 -108.000 uA	 905.52 ms	 100.00 mV
46	 120.0 mV	 -99.0080 uA	 918.26 ms	 100.00 mV
47	 150.0 mV	 -89.8580 uA	 924.47 ms	 100.00 mV
48	 180.0 mV	 -81.1040 uA	 930.55 ms	 100.00 mV
49	 210.0 mV	 -72.3760 uA	 936.50 ms	 100.00 mV
50	 240.0 mV	 -64.0360 uA	 941.67 ms	 100.00 mV
51	 270.0 mV	 -55.8120 uA	 946.85 ms	 100.00 mV
52	 300.0 mV	 -48.0320 uA	 952.02 ms	 100.00 mV
53	 330.0 mV	 -40.5560 uA	 957.39 ms	 100.00 mV
54	 360.0 mV	 -33.4100 uA	 963.84 ms	 100.00 mV
55	 390.0 mV	 -27.0440 uA	 969.01 ms	 100.00 mV
56	 420.0 mV	 -21.0300 uA	 975.71 ms	 100.00 mV
57	 450.0 mV	 -15.9800 uA	 980.86 ms	 100.00 mV
58	 480.0 mV	 -11.4900 uA	 986.00 ms	 100.00 mV
59	 510.0 mV	 -8.19010 uA	 998.74 ms	 100.00 mV
60	 540.0 mV	 -5.46070 uA	 1.00440 s	 100.00 mV
61	 570.0 mV	 -3.65920 uA	 1.01159 s	 100.00 mV
62	 600.0 mV	 -2.41400 uA	 1.01722 s	 100.00 mV
63	 630.0 mV	 -1.50010 uA	 1.02284 s	 100.00 mV
64	 660.0 mV	 -976.80 nA	 1.03017 s	 100.00 mV
65	 690.0 mV	 -529.920 nA	 1.04625 s	 100.00 mV
66	 720.0 mV	 -269.560 nA	 1.05234 s	 100.00 mV
67	 750.0 mV	 -99.040 nA	 1.05855 s	 100.00 mV
68	 780.0 mV	 -27.6296 nA	 1.07276 s	 100.00 mV
69	 810.0 mV	 -8.2742 nA	 1.08301 s	 100.00 mV
70	 840.0 mV	 -4.6688 nA	 1.10362 s	 100.00 mV
71	 870.0 mV	 -2.8050 nA	 1.16222 s	 100.00 mV
72	 900.0 mV	 2.80040 nA	 1.19659 s	 100.00 mV
73	 930.0 mV	 -3.47910 nA	 1.20710 s	 100.00 mV
74	 960.0 mV	 3.77050 nA	 1.21762 s	 100.00 mV
75	 990.0 mV	 -200 pA	 1.26443 s	 100.00 mV
76	 1.0200 V	 1.93550 nA	 1.30238 s	 100.00 mV
77	 1.0500 V	 -3.78960 nA	 1.31001 s	 100.00 mV
78	 1.0800 V	 -3.73310 nA	 1.36634 s	 100.00 mV
79	 1.1100 V	 3.22940 nA	 1.37693 s	 100.00 mV
80	 1.1400 V	 3.26580 nA	 1.43702 s	 100.00 mV
81	 1.1700 V	 -2.75620 nA	 1.44619 s	 100.00 mV
82	 1.2000 V	 -247.20 pA	 1.50406 s	 100.00 mV
