Index	Vg	Id	Time	Vd
1	 0 V	 380 pA	 68.70 ms	 0 V
2	 30.0 mV	 2.1806 nA	 136.69 ms	 0 V
3	 60.0 mV	 -160.6 pA	 158.97 ms	 0 V
4	 90.0 mV	 5.44086 nA	 201.65 ms	 0 V
5	 120.0 mV	X 3.96074 nA	 221.01 ms	 0 V
6	 150.0 mV	 -5.91718 nA	 232.09 ms	 0 V
7	 180.0 mV	 5.42812 nA	 241.59 ms	 0 V
8	 210.0 mV	 -5.92726 nA	 252.74 ms	 0 V
9	 240.0 mV	 5.77994 nA	 262.23 ms	 0 V
10	 270.0 mV	 -1.56212 nA	 276.65 ms	 0 V
11	 300.0 mV	 -3.270 nA	 336.89 ms	 0 V
12	 330.0 mV	 -1.0589 nA	 354.27 ms	 0 V
13	 360.0 mV	 -1.29282 nA	 397.02 ms	 0 V
14	 390.0 mV	 756.80 pA	 406.50 ms	 0 V
15	 420.0 mV	 -5.9195 nA	 449.88 ms	 0 V
16	 450.0 mV	 1.410 nA	 504.64 ms	 0 V
17	 480.0 mV	 -10.9061 nA	 530.07 ms	 0 V
18	 510.0 mV	 -14.6318 nA	 551.05 ms	 0 V
19	 540.0 mV	 -19.0200 nA	 566.52 ms	 0 V
20	 570.0 mV	 -19.2370 nA	 581.77 ms	 0 V
21	 600.0 mV	 -36.880 nA	 614.47 ms	 0 V
22	 630.0 mV	 -23.920 nA	 647.89 ms	 0 V
23	 660.0 mV	 -32.0050 nA	 662.60 ms	 0 V
24	 690.0 mV	 -32.4354 nA	 677.84 ms	 0 V
25	 720.0 mV	 -36.4058 nA	 694.70 ms	 0 V
26	 750.0 mV	 -52.6444 nA	 710.03 ms	 0 V
27	 780.0 mV	 -45.3398 nA	 725.36 ms	 0 V
28	 810.0 mV	 -35.4977 nA	 740.56 ms	 0 V
29	 840.0 mV	 -39.0324 nA	 755.81 ms	 0 V
30	 870.0 mV	 -46.1526 nA	 772.42 ms	 0 V
31	 900.0 mV	 -38.4301 nA	 787.71 ms	 0 V
32	 930.0 mV	 -36.6101 nA	 803.04 ms	 0 V
33	 960.0 mV	 -29.3570 nA	 818.23 ms	 0 V
34	 990.0 mV	 -29.8557 nA	 834.88 ms	 0 V
35	 1.0200 V	 -30.1632 nA	 849.13 ms	 0 V
36	 1.0500 V	 -29.1257 nA	 864.44 ms	 0 V
37	 1.0800 V	 -20.9168 nA	 879.70 ms	 0 V
38	 1.1100 V	 -23.1530 nA	 894.95 ms	 0 V
39	 1.1400 V	 -23.0109 nA	 910.26 ms	 0 V
40	 1.1700 V	 -12.3951 nA	 925.52 ms	 0 V
41	 1.2000 V	 -7.6198 nA	 940.79 ms	 0 V
42	 0 V	 1.54368 nA	 1.37821 s	 100.00 mV
43	 30.0 mV	 -2.27058 nA	 1.38827 s	 100.00 mV
44	 60.0 mV	 1.44902 nA	 1.39784 s	 100.00 mV
45	 90.0 mV	 -678.92 pA	 1.40732 s	 100.00 mV
46	 120.0 mV	 -116.12 pA	 1.41689 s	 100.00 mV
47	 150.0 mV	 1.07634 nA	 1.42645 s	 100.00 mV
48	 180.0 mV	 -6.400 nA	 1.45304 s	 100.00 mV
49	 210.0 mV	 -4.00848 nA	 1.49488 s	 100.00 mV
50	 240.0 mV	 -5.73940 nA	 1.55038 s	 100.00 mV
51	 270.0 mV	 4.98546 nA	 1.56012 s	 100.00 mV
52	 300.0 mV	 1.4452 nA	 1.59590 s	 100.00 mV
53	 330.0 mV	 -1.1976 nA	 1.61279 s	 100.00 mV
54	 360.0 mV	 -5.12440 nA	 1.65192 s	 100.00 mV
55	 390.0 mV	 4.51742 nA	 1.66643 s	 100.00 mV
56	 420.0 mV	 17.4242 nA	 1.70058 s	 100.00 mV
57	 450.0 mV	 50.8397 nA	 1.71585 s	 100.00 mV
58	 480.0 mV	 142.010 nA	 1.74704 s	 100.00 mV
59	 510.0 mV	 342.270 nA	 1.75372 s	 100.00 mV
60	 540.0 mV	 728.050 nA	 1.76032 s	 100.00 mV
61	 570.0 mV	 1.34940 uA	 1.80772 s	 100.00 mV
62	 600.0 mV	 2.25850 uA	 1.81513 s	 100.00 mV
63	 630.0 mV	 3.47320 uA	 1.82321 s	 100.00 mV
64	 660.0 mV	 4.98460 uA	 1.82979 s	 100.00 mV
65	 690.0 mV	 6.81480 uA	 1.83726 s	 100.00 mV
66	 720.0 mV	 8.96040 uA	 1.84385 s	 100.00 mV
67	 750.0 mV	 11.31850 uA	 1.85197 s	 100.00 mV
68	 780.0 mV	 13.8350 uA	 1.88876 s	 100.00 mV
69	 810.0 mV	 16.4920 uA	 1.89445 s	 100.00 mV
70	 840.0 mV	 19.2060 uA	 1.90115 s	 100.00 mV
71	 870.0 mV	 21.9990 uA	 1.90783 s	 100.00 mV
72	 900.0 mV	 24.7700 uA	 1.91449 s	 100.00 mV
73	 930.0 mV	 27.5670 uA	 1.92112 s	 100.00 mV
74	 960.0 mV	 30.2770 uA	 1.92777 s	 100.00 mV
75	 990.0 mV	 32.9180 uA	 1.93435 s	 100.00 mV
76	 1.0200 V	 35.5120 uA	 1.94075 s	 100.00 mV
77	 1.0500 V	 38.0200 uA	 1.94658 s	 100.00 mV
78	 1.0800 V	 40.4070 uA	 1.95327 s	 100.00 mV
79	 1.1100 V	 42.7220 uA	 1.96138 s	 100.00 mV
80	 1.1400 V	 44.9340 uA	 1.96801 s	 100.00 mV
81	 1.1700 V	 47.0660 uA	 1.97467 s	 100.00 mV
82	 1.2000 V	 49.1130 uA	 1.98124 s	 100.00 mV
83	 0 V	 5.36710 nA	 2.28027 s	 200.00 mV
84	 30.0 mV	 -5.64440 nA	 2.29030 s	 200.00 mV
85	 60.0 mV	 5.07576 nA	 2.29982 s	 200.00 mV
86	 90.0 mV	 -5.93600 nA	 2.31089 s	 200.00 mV
87	 120.0 mV	 5.45218 nA	 2.32045 s	 200.00 mV
88	 150.0 mV	 -5.43754 nA	 2.32990 s	 200.00 mV
89	 180.0 mV	 5.67718 nA	 2.34082 s	 200.00 mV
90	 210.0 mV	 -5.95348 nA	 2.35093 s	 200.00 mV
91	 240.0 mV	 5.03804 nA	 2.35969 s	 200.00 mV
92	 270.0 mV	 -3.37658 nA	 2.36840 s	 200.00 mV
93	 300.0 mV	 821.18 pA	 2.37691 s	 200.00 mV
94	 330.0 mV	 -1.53798 nA	 2.38759 s	 200.00 mV
95	 360.0 mV	 5.66428 nA	 2.39877 s	 200.00 mV
96	 390.0 mV	 3.86158 nA	 2.40823 s	 200.00 mV
97	 420.0 mV	 24.8899 nA	 2.44413 s	 200.00 mV
98	 450.0 mV	 83.2320 nA	 2.45945 s	 200.00 mV
99	 480.0 mV	 208.750 nA	 2.48894 s	 200.00 mV
100	 510.0 mV	 493.720 nA	 2.49562 s	 200.00 mV
101	 540.0 mV	 1.022940 uA	 2.50229 s	 200.00 mV
102	 570.0 mV	 1.81550 uA	 2.54856 s	 200.00 mV
103	 600.0 mV	 2.98530 uA	 2.55610 s	 200.00 mV
104	 630.0 mV	 4.58580 uA	 2.56346 s	 200.00 mV
105	 660.0 mV	 6.63060 uA	 2.57008 s	 200.00 mV
106	 690.0 mV	 9.12870 uA	 2.57819 s	 200.00 mV
107	 720.0 mV	 12.1420 uA	 2.61586 s	 200.00 mV
108	 750.0 mV	 15.5600 uA	 2.62165 s	 200.00 mV
109	 780.0 mV	 19.3930 uA	 2.62868 s	 200.00 mV
110	 810.0 mV	 23.5200 uA	 2.63435 s	 200.00 mV
111	 840.0 mV	 27.9170 uA	 2.64200 s	 200.00 mV
112	 870.0 mV	 32.5230 uA	 2.64868 s	 200.00 mV
113	 900.0 mV	 37.2440 uA	 2.65537 s	 200.00 mV
114	 930.0 mV	 42.0720 uA	 2.66199 s	 200.00 mV
115	 960.0 mV	 46.8980 uA	 2.66861 s	 200.00 mV
116	 990.0 mV	 51.7200 uA	 2.67527 s	 200.00 mV
117	 1.0200 V	 56.4430 uA	 2.68191 s	 200.00 mV
118	 1.0500 V	 61.0450 uA	 2.68860 s	 200.00 mV
119	 1.0800 V	 65.5640 uA	 2.69529 s	 200.00 mV
120	 1.1100 V	 69.9230 uA	 2.70186 s	 200.00 mV
121	 1.1400 V	 74.1460 uA	 2.70864 s	 200.00 mV
122	 1.1700 V	 78.2490 uA	 2.71530 s	 200.00 mV
123	 1.2000 V	 82.2080 uA	 2.72198 s	 200.00 mV
124	 0 V	 5.45896 nA	 3.04010 s	 300.00 mV
125	 30.0 mV	 -5.71664 nA	 3.05013 s	 300.00 mV
126	 60.0 mV	 5.25680 nA	 3.05970 s	 300.00 mV
127	 90.0 mV	 -5.34272 nA	 3.06944 s	 300.00 mV
128	 120.0 mV	 4.92618 nA	 3.07926 s	 300.00 mV
129	 150.0 mV	 -6.06072 nA	 3.09135 s	 300.00 mV
130	 180.0 mV	 5.92722 nA	 3.10090 s	 300.00 mV
131	 210.0 mV	 -5.89136 nA	 3.11045 s	 300.00 mV
132	 240.0 mV	 5.36462 nA	 3.11990 s	 300.00 mV
133	 270.0 mV	 -5.38310 nA	 3.12949 s	 300.00 mV
134	 300.0 mV	 4.86708 nA	 3.13904 s	 300.00 mV
135	 330.0 mV	 -3.42538 nA	 3.14848 s	 300.00 mV
136	 360.0 mV	 8.31150 nA	 3.15924 s	 300.00 mV
137	 390.0 mV	 16.5090 nA	 3.19815 s	 300.00 mV
138	 420.0 mV	 41.2513 nA	 3.21346 s	 300.00 mV
139	 450.0 mV	 112.3773 nA	 3.22878 s	 300.00 mV
140	 480.0 mV	 286.540 nA	 3.25750 s	 300.00 mV
141	 510.0 mV	 647.720 nA	 3.26390 s	 300.00 mV
142	 540.0 mV	 1.24540 uA	 3.31078 s	 300.00 mV
143	 570.0 mV	 2.16320 uA	 3.31738 s	 300.00 mV
144	 600.0 mV	 3.49550 uA	 3.32396 s	 300.00 mV
145	 630.0 mV	 5.24300 uA	 3.33198 s	 300.00 mV
146	 660.0 mV	 7.51370 uA	 3.33856 s	 300.00 mV
147	 690.0 mV	 10.28460 uA	 3.34617 s	 300.00 mV
148	 720.0 mV	 13.6140 uA	 3.38326 s	 300.00 mV
149	 750.0 mV	 17.4940 uA	 3.38991 s	 300.00 mV
150	 780.0 mV	 21.7760 uA	 3.39659 s	 300.00 mV
151	 810.0 mV	 26.5920 uA	 3.40317 s	 300.00 mV
152	 840.0 mV	 31.7720 uA	 3.40975 s	 300.00 mV
153	 870.0 mV	 37.2300 uA	 3.41644 s	 300.00 mV
154	 900.0 mV	 42.9230 uA	 3.42312 s	 300.00 mV
155	 930.0 mV	 48.8510 uA	 3.42980 s	 300.00 mV
156	 960.0 mV	 54.7960 uA	 3.43649 s	 300.00 mV
157	 990.0 mV	 60.8870 uA	 3.44313 s	 300.00 mV
158	 1.0200 V	 66.9940 uA	 3.44973 s	 300.00 mV
159	 1.0500 V	 73.0490 uA	 3.45796 s	 300.00 mV
160	 1.0800 V	 78.9740 uA	 3.46458 s	 300.00 mV
161	 1.1100 V	 84.8710 uA	 3.47115 s	 300.00 mV
162	 1.1400 V	 90.6640 uA	 3.47783 s	 300.00 mV
163	 1.1700 V	 96.1780 uA	 3.48450 s	 300.00 mV
164	 1.2000 V	 101.7310 uA	 3.49114 s	 300.00 mV
165	 0 V	 1.59426 nA	 3.77681 s	 400.00 mV
166	 30.0 mV	 -1.68976 nA	 3.78683 s	 400.00 mV
167	 60.0 mV	 949.48 pA	 3.79639 s	 400.00 mV
168	 90.0 mV	 -146.42 pA	 3.80590 s	 400.00 mV
169	 120.0 mV	 -685.16 pA	 3.81548 s	 400.00 mV
170	 150.0 mV	 1.85018 nA	 3.82497 s	 400.00 mV
171	 180.0 mV	 -2.40910 nA	 3.83455 s	 400.00 mV
172	 210.0 mV	 3.36198 nA	 3.84412 s	 400.00 mV
173	 240.0 mV	 -3.78938 nA	 3.85360 s	 400.00 mV
174	 270.0 mV	 4.65548 nA	 3.86321 s	 400.00 mV
175	 300.0 mV	 -4.49290 nA	 3.87274 s	 400.00 mV
176	 330.0 mV	 6.92752 nA	 3.88220 s	 400.00 mV
177	 360.0 mV	 5.66772 nA	 3.89607 s	 400.00 mV
178	 390.0 mV	 16.8501 nA	 3.93078 s	 400.00 mV
