Index	Vg	Id	Time	Vd
1	 0 V	T -3.00060 mA	 5.93 ms	 0 V
2	 30.0 mV	T -3.00040 mA	 11.90 ms	 0 V
3	 60.0 mV	 -2.85700 mA	 18.03 ms	 0 V
4	 90.0 mV	 -2.66640 mA	 24.14 ms	 0 V
5	 120.0 mV	 -2.48220 mA	 30.27 ms	 0 V
6	 150.0 mV	 -2.30020 mA	 36.37 ms	 0 V
7	 180.0 mV	 -2.11840 mA	 42.50 ms	 0 V
8	 210.0 mV	 -1.94280 mA	 48.60 ms	 0 V
9	 240.0 mV	 -1.76920 mA	 54.65 ms	 0 V
10	 270.0 mV	 -1.59720 mA	 60.77 ms	 0 V
11	 300.0 mV	 -1.43180 mA	 66.93 ms	 0 V
12	 330.0 mV	 -1.26860 mA	 72.99 ms	 0 V
13	 360.0 mV	 -1.11480 mA	 79.01 ms	 0 V
14	 390.0 mV	 -962.700 uA	 91.97 ms	 0 V
15	 420.0 mV	 -821.440 uA	 98.11 ms	 0 V
16	 450.0 mV	 -686.040 uA	 104.31 ms	 0 V
17	 480.0 mV	 -560.620 uA	 110.43 ms	 0 V
18	 510.0 mV	 -446.520 uA	 117.17 ms	 0 V
19	 540.0 mV	 -342.560 uA	 123.24 ms	 0 V
20	 570.0 mV	 -255.720 uA	 129.39 ms	 0 V
21	 600.0 mV	 -181.360 uA	 136.24 ms	 0 V
22	 630.0 mV	 -120.740 uA	 142.36 ms	 0 V
23	 660.0 mV	 -79.2860 uA	 155.16 ms	 0 V
24	 690.0 mV	 -46.0020 uA	 161.28 ms	 0 V
25	 720.0 mV	 -27.0380 uA	 167.48 ms	 0 V
26	 750.0 mV	 -14.0080 uA	 173.68 ms	 0 V
27	 780.0 mV	 -7.60700 uA	 186.15 ms	 0 V
28	 810.0 mV	 -3.33850 uA	 222.95 ms	 0 V
29	 840.0 mV	 -1.80390 uA	 229.65 ms	 0 V
30	 870.0 mV	 -858.50 nA	 236.35 ms	 0 V
31	 900.0 mV	 -241.140 nA	 252.32 ms	 0 V
32	 930.0 mV	 -99.520 nA	 261.67 ms	 0 V
33	 960.0 mV	 -81.70 nA	 296.79 ms	 0 V
34	 990.0 mV	 -12.40 nA	 341.15 ms	 0 V
35	 1.0200 V	 -23.9890 nA	 365.12 ms	 0 V
36	 1.0500 V	 -2.9966 nA	 393.07 ms	 0 V
37	 1.0800 V	 -180 pA	 440.01 ms	 0 V
38	 1.1100 V	 1.480 nA	 495.67 ms	 0 V
39	 1.1400 V	 52.0 pA	 515.92 ms	 0 V
40	 1.1700 V	 -6.6574 nA	 526.58 ms	 0 V
41	 1.2000 V	 -18.760 nA	 549.61 ms	 0 V
42	 0 V	T -3.00040 mA	 999.85 ms	 100.00 mV
43	 30.0 mV	 -2.97360 mA	 1.00645 s	 100.00 mV
44	 60.0 mV	 -2.78900 mA	 1.01251 s	 100.00 mV
45	 90.0 mV	 -2.60680 mA	 1.01841 s	 100.00 mV
46	 120.0 mV	 -2.42560 mA	 1.02402 s	 100.00 mV
47	 150.0 mV	 -2.24560 mA	 1.03019 s	 100.00 mV
48	 180.0 mV	 -2.06880 mA	 1.03622 s	 100.00 mV
49	 210.0 mV	 -1.89280 mA	 1.04212 s	 100.00 mV
50	 240.0 mV	 -1.72300 mA	 1.04720 s	 100.00 mV
51	 270.0 mV	 -1.55440 mA	 1.05232 s	 100.00 mV
52	 300.0 mV	 -1.39300 mA	 1.05904 s	 100.00 mV
53	 330.0 mV	 -1.23420 mA	 1.06416 s	 100.00 mV
54	 360.0 mV	 -1.08140 mA	 1.06924 s	 100.00 mV
55	 390.0 mV	 -932.200 uA	 1.08271 s	 100.00 mV
56	 420.0 mV	 -792.460 uA	 1.09028 s	 100.00 mV
57	 450.0 mV	 -663.140 uA	 1.09649 s	 100.00 mV
58	 480.0 mV	 -538.500 uA	 1.10262 s	 100.00 mV
59	 510.0 mV	 -428.540 uA	 1.10872 s	 100.00 mV
60	 540.0 mV	 -329.160 uA	 1.11493 s	 100.00 mV
61	 570.0 mV	 -241.220 uA	 1.12106 s	 100.00 mV
62	 600.0 mV	 -171.800 uA	 1.12719 s	 100.00 mV
63	 630.0 mV	 -115.300 uA	 1.13419 s	 100.00 mV
64	 660.0 mV	 -73.4280 uA	 1.14668 s	 100.00 mV
65	 690.0 mV	 -42.9700 uA	 1.15281 s	 100.00 mV
66	 720.0 mV	 -25.0140 uA	 1.15872 s	 100.00 mV
67	 750.0 mV	 -13.5920 uA	 1.16418 s	 100.00 mV
68	 780.0 mV	 -7.1640 uA	 1.18476 s	 100.00 mV
69	 810.0 mV	 -3.53080 uA	 1.19780 s	 100.00 mV
70	 840.0 mV	 -1.59710 uA	 1.20342 s	 100.00 mV
71	 870.0 mV	 -559.200 nA	 1.22012 s	 100.00 mV
72	 900.0 mV	 -212.160 nA	 1.23052 s	 100.00 mV
73	 930.0 mV	 -113.700 nA	 1.23980 s	 100.00 mV
74	 960.0 mV	 -111.520 nA	 1.24589 s	 100.00 mV
75	 990.0 mV	 -23.5454 nA	 1.25996 s	 100.00 mV
76	 1.0200 V	 -5.640 nA	 1.31026 s	 100.00 mV
77	 1.0500 V	 -1.660 nA	 1.35566 s	 100.00 mV
78	 1.0800 V	 620 pA	 1.37951 s	 100.00 mV
79	 1.1100 V	 -8.6638 nA	 1.39778 s	 100.00 mV
80	 1.1400 V	 -3.4612 nA	 1.47658 s	 100.00 mV
81	 1.1700 V	 -1.2194 nA	 1.54010 s	 100.00 mV
82	 1.2000 V	 -9.680 nA	 1.59156 s	 100.00 mV
83	 0 V	T -3.00040 mA	 1.63666 s	 200.00 mV
84	 30.0 mV	 -2.90700 mA	 1.64326 s	 200.00 mV
85	 60.0 mV	 -2.72560 mA	 1.64935 s	 200.00 mV
86	 90.0 mV	 -2.54800 mA	 1.65525 s	 200.00 mV
87	 120.0 mV	 -2.36860 mA	 1.66037 s	 200.00 mV
88	 150.0 mV	 -2.19380 mA	 1.66545 s	 200.00 mV
89	 180.0 mV	 -2.02000 mA	 1.67079 s	 200.00 mV
90	 210.0 mV	 -1.85060 mA	 1.67592 s	 200.00 mV
91	 240.0 mV	 -1.68040 mA	 1.68126 s	 200.00 mV
92	 270.0 mV	 -1.51700 mA	 1.68765 s	 200.00 mV
93	 300.0 mV	 -1.35780 mA	 1.69377 s	 200.00 mV
94	 330.0 mV	 -1.20100 mA	 1.69993 s	 200.00 mV
95	 360.0 mV	 -1.05140 mA	 1.70597 s	 200.00 mV
96	 390.0 mV	 -907.100 uA	 1.71893 s	 200.00 mV
97	 420.0 mV	 -770.080 uA	 1.72505 s	 200.00 mV
98	 450.0 mV	 -640.120 uA	 1.73100 s	 200.00 mV
99	 480.0 mV	 -521.680 uA	 1.73614 s	 200.00 mV
100	 510.0 mV	 -411.280 uA	 1.74132 s	 200.00 mV
101	 540.0 mV	 -316.060 uA	 1.74672 s	 200.00 mV
102	 570.0 mV	 -233.020 uA	 1.75325 s	 200.00 mV
103	 600.0 mV	 -164.020 uA	 1.75843 s	 200.00 mV
104	 630.0 mV	 -109.420 uA	 1.76491 s	 200.00 mV
105	 660.0 mV	 -69.8240 uA	 1.77660 s	 200.00 mV
106	 690.0 mV	 -41.9380 uA	 1.78426 s	 200.00 mV
107	 720.0 mV	 -22.5760 uA	 1.79036 s	 200.00 mV
108	 750.0 mV	 -12.7240 uA	 1.79656 s	 200.00 mV
109	 780.0 mV	 -6.22600 uA	 1.80908 s	 200.00 mV
110	 810.0 mV	 -3.23000 uA	 1.81567 s	 200.00 mV
111	 840.0 mV	 -1.31350 uA	 1.82238 s	 200.00 mV
112	 870.0 mV	 -505.420 nA	 1.84026 s	 200.00 mV
113	 900.0 mV	 -353.720 nA	 1.84765 s	 200.00 mV
114	 930.0 mV	 -85.920 nA	 1.88220 s	 200.00 mV
115	 960.0 mV	 -99.160 nA	 1.90572 s	 200.00 mV
116	 990.0 mV	 -25.3566 nA	 1.92007 s	 200.00 mV
117	 1.0200 V	 -9.6364 nA	 1.93480 s	 200.00 mV
118	 1.0500 V	 -6.1028 nA	 1.96869 s	 200.00 mV
