Index	Vg	Id	Time	Vd
1	 0 V	 -958.560 uA	 12.68 ms	 0 V
2	 30.0 mV	 -896.160 uA	 18.70 ms	 0 V
3	 60.0 mV	 -835.360 uA	 24.87 ms	 0 V
4	 90.0 mV	 -775.640 uA	 31.06 ms	 0 V
5	 120.0 mV	 -717.480 uA	 37.16 ms	 0 V
6	 150.0 mV	 -661.000 uA	 43.39 ms	 0 V
7	 180.0 mV	 -606.320 uA	 49.60 ms	 0 V
8	 210.0 mV	 -553.480 uA	 55.72 ms	 0 V
9	 240.0 mV	 -501.840 uA	 61.67 ms	 0 V
10	 270.0 mV	 -453.420 uA	 67.87 ms	 0 V
11	 300.0 mV	 -406.320 uA	 73.97 ms	 0 V
12	 330.0 mV	 -361.340 uA	 79.88 ms	 0 V
13	 360.0 mV	 -318.940 uA	 86.46 ms	 0 V
14	 390.0 mV	 -278.820 uA	 92.54 ms	 0 V
15	 420.0 mV	 -241.280 uA	 98.76 ms	 0 V
16	 450.0 mV	 -206.820 uA	 104.96 ms	 0 V
17	 480.0 mV	 -174.280 uA	 111.08 ms	 0 V
18	 510.0 mV	 -144.880 uA	 117.03 ms	 0 V
19	 540.0 mV	 -118.440 uA	 122.17 ms	 0 V
20	 570.0 mV	 -95.1400 uA	 133.93 ms	 0 V
21	 600.0 mV	 -74.8160 uA	 139.07 ms	 0 V
22	 630.0 mV	 -57.0980 uA	 144.47 ms	 0 V
23	 660.0 mV	 -41.6680 uA	 150.73 ms	 0 V
24	 690.0 mV	 -29.9560 uA	 155.91 ms	 0 V
25	 720.0 mV	 -20.7360 uA	 161.08 ms	 0 V
26	 750.0 mV	 -13.7340 uA	 167.26 ms	 0 V
27	 780.0 mV	 -8.9440 uA	 187.41 ms	 0 V
28	 810.0 mV	 -5.70420 uA	 199.03 ms	 0 V
29	 840.0 mV	 -3.62520 uA	 204.65 ms	 0 V
30	 870.0 mV	 -2.16590 uA	 211.67 ms	 0 V
31	 900.0 mV	 -1.74250 uA	 217.29 ms	 0 V
32	 930.0 mV	 -1.40990 uA	 248.55 ms	 0 V
33	 960.0 mV	 -1.18310 uA	 280.75 ms	 0 V
34	 990.0 mV	 -966.60 nA	 311.24 ms	 0 V
35	 1.0200 V	 -919.00 nA	 342.10 ms	 0 V
36	 1.0500 V	 -1.10430 uA	 348.79 ms	 0 V
37	 1.0800 V	 -1.15390 uA	 379.45 ms	 0 V
38	 1.1100 V	 -1.07020 uA	 386.02 ms	 0 V
39	 1.1400 V	 -1.15730 uA	 418.70 ms	 0 V
40	 1.1700 V	 -1.11530 uA	 425.31 ms	 0 V
41	 1.2000 V	 -1.17410 uA	 457.53 ms	 0 V
42	 0 V	 -950.340 uA	 596.76 ms	 100.00 mV
43	 30.0 mV	 -888.620 uA	 603.42 ms	 100.00 mV
44	 60.0 mV	 -828.340 uA	 609.62 ms	 100.00 mV
45	 90.0 mV	 -768.520 uA	 615.75 ms	 100.00 mV
46	 120.0 mV	 -711.620 uA	 621.87 ms	 100.00 mV
47	 150.0 mV	 -655.220 uA	 628.01 ms	 100.00 mV
48	 180.0 mV	 -600.860 uA	 634.11 ms	 100.00 mV
49	 210.0 mV	 -549.240 uA	 640.19 ms	 100.00 mV
50	 240.0 mV	 -498.300 uA	 646.40 ms	 100.00 mV
51	 270.0 mV	 -449.180 uA	 652.56 ms	 100.00 mV
52	 300.0 mV	 -402.760 uA	 658.68 ms	 100.00 mV
53	 330.0 mV	 -358.560 uA	 664.59 ms	 100.00 mV
54	 360.0 mV	 -316.420 uA	 669.78 ms	 100.00 mV
55	 390.0 mV	 -276.200 uA	 676.43 ms	 100.00 mV
56	 420.0 mV	 -239.320 uA	 681.63 ms	 100.00 mV
57	 450.0 mV	 -204.520 uA	 686.80 ms	 100.00 mV
58	 480.0 mV	 -172.600 uA	 692.55 ms	 100.00 mV
59	 510.0 mV	 -143.500 uA	 697.68 ms	 100.00 mV
60	 540.0 mV	 -117.280 uA	 702.83 ms	 100.00 mV
61	 570.0 mV	 -93.8200 uA	 716.22 ms	 100.00 mV
62	 600.0 mV	 -73.3340 uA	 721.40 ms	 100.00 mV
63	 630.0 mV	 -55.8240 uA	 727.06 ms	 100.00 mV
64	 660.0 mV	 -41.0480 uA	 732.24 ms	 100.00 mV
65	 690.0 mV	 -29.1860 uA	 737.42 ms	 100.00 mV
66	 720.0 mV	 -20.0920 uA	 744.15 ms	 100.00 mV
67	 750.0 mV	 -13.2280 uA	 749.32 ms	 100.00 mV
68	 780.0 mV	 -8.09200 uA	 760.88 ms	 100.00 mV
69	 810.0 mV	 -4.92140 uA	 766.50 ms	 100.00 mV
70	 840.0 mV	 -2.91580 uA	 776.61 ms	 100.00 mV
71	 870.0 mV	 -1.75350 uA	 783.30 ms	 100.00 mV
72	 900.0 mV	 -1.07500 uA	 789.89 ms	 100.00 mV
73	 930.0 mV	 -859.260 nA	 807.59 ms	 100.00 mV
74	 960.0 mV	 -492.720 nA	 862.01 ms	 100.00 mV
75	 990.0 mV	 -411.060 nA	 871.34 ms	 100.00 mV
76	 1.0200 V	 -550.960 nA	 877.52 ms	 100.00 mV
