Index	Vg	Id	Time	Vd
1	 0 V	 -67.8500 uA	 19.19 ms	 0 V
2	 30.0 mV	 -63.9660 uA	 25.14 ms	 0 V
3	 60.0 mV	 -59.8680 uA	 31.32 ms	 0 V
4	 90.0 mV	 -55.9920 uA	 37.41 ms	 0 V
5	 120.0 mV	 -52.1300 uA	 43.58 ms	 0 V
6	 150.0 mV	 -48.3980 uA	 49.80 ms	 0 V
7	 180.0 mV	 -44.6100 uA	 56.00 ms	 0 V
8	 210.0 mV	 -40.9180 uA	 62.13 ms	 0 V
9	 240.0 mV	 -37.3320 uA	 69.63 ms	 0 V
10	 270.0 mV	 -33.8520 uA	 74.80 ms	 0 V
11	 300.0 mV	 -30.2860 uA	 81.85 ms	 0 V
12	 330.0 mV	 -27.0440 uA	 87.99 ms	 0 V
13	 360.0 mV	 -24.1060 uA	 94.10 ms	 0 V
14	 390.0 mV	 -21.2060 uA	 100.05 ms	 0 V
15	 420.0 mV	 -18.3740 uA	 106.54 ms	 0 V
16	 450.0 mV	 -15.8760 uA	 112.68 ms	 0 V
17	 480.0 mV	 -13.4200 uA	 118.81 ms	 0 V
18	 510.0 mV	 -11.1660 uA	 124.72 ms	 0 V
19	 540.0 mV	 -9.12020 uA	 137.70 ms	 0 V
20	 570.0 mV	 -7.28690 uA	 144.28 ms	 0 V
21	 600.0 mV	 -5.69220 uA	 150.89 ms	 0 V
22	 630.0 mV	 -4.40260 uA	 157.31 ms	 0 V
23	 660.0 mV	 -3.26010 uA	 162.93 ms	 0 V
24	 690.0 mV	 -2.32180 uA	 168.58 ms	 0 V
25	 720.0 mV	 -1.54320 uA	 174.24 ms	 0 V
26	 750.0 mV	 -1.00920 uA	 181.44 ms	 0 V
27	 780.0 mV	 -624.580 nA	 197.83 ms	 0 V
28	 810.0 mV	 -364.220 nA	 202.97 ms	 0 V
29	 840.0 mV	 -197.480 nA	 208.15 ms	 0 V
30	 870.0 mV	 -112.520 nA	 214.92 ms	 0 V
31	 900.0 mV	 -58.0438 nA	 229.10 ms	 0 V
32	 930.0 mV	 -24.2414 nA	 238.55 ms	 0 V
33	 960.0 mV	 -13.2748 nA	 248.06 ms	 0 V
34	 990.0 mV	 -8.5698 nA	 262.30 ms	 0 V
35	 1.0200 V	 -8.1292 nA	 291.15 ms	 0 V
36	 1.0500 V	 -1.74430 nA	 326.07 ms	 0 V
37	 1.0800 V	 -3.06320 nA	 333.60 ms	 0 V
38	 1.1100 V	 1.04920 nA	 341.21 ms	 0 V
39	 1.1400 V	 -2.50150 nA	 350.45 ms	 0 V
40	 1.1700 V	 -1.0054 nA	 381.10 ms	 0 V
41	 1.2000 V	 -2.4750 nA	 410.50 ms	 0 V
42	 0 V	 -66.7220 uA	 485.86 ms	 100.00 mV
43	 30.0 mV	 -62.7380 uA	 492.54 ms	 100.00 mV
44	 60.0 mV	 -58.7300 uA	 498.73 ms	 100.00 mV
45	 90.0 mV	 -54.8720 uA	 504.85 ms	 100.00 mV
46	 120.0 mV	 -50.9020 uA	 511.00 ms	 100.00 mV
47	 150.0 mV	 -47.1160 uA	 516.96 ms	 100.00 mV
48	 180.0 mV	 -43.6900 uA	 522.13 ms	 100.00 mV
49	 210.0 mV	 -39.9000 uA	 527.26 ms	 100.00 mV
50	 240.0 mV	 -36.5140 uA	 533.10 ms	 100.00 mV
51	 270.0 mV	 -33.1140 uA	 539.27 ms	 100.00 mV
52	 300.0 mV	 -29.7900 uA	 545.39 ms	 100.00 mV
53	 330.0 mV	 -26.5940 uA	 553.20 ms	 100.00 mV
54	 360.0 mV	 -23.5280 uA	 559.41 ms	 100.00 mV
55	 390.0 mV	 -20.6080 uA	 565.49 ms	 100.00 mV
56	 420.0 mV	 -17.9400 uA	 571.45 ms	 100.00 mV
57	 450.0 mV	 -15.2100 uA	 576.62 ms	 100.00 mV
58	 480.0 mV	 -13.0660 uA	 581.94 ms	 100.00 mV
59	 510.0 mV	 -10.9020 uA	 588.10 ms	 100.00 mV
60	 540.0 mV	 -8.94420 uA	 600.57 ms	 100.00 mV
61	 570.0 mV	 -7.09210 uA	 606.96 ms	 100.00 mV
62	 600.0 mV	 -5.56250 uA	 614.00 ms	 100.00 mV
63	 630.0 mV	 -4.20320 uA	 620.65 ms	 100.00 mV
64	 660.0 mV	 -3.06830 uA	 627.24 ms	 100.00 mV
65	 690.0 mV	 -2.17060 uA	 633.66 ms	 100.00 mV
66	 720.0 mV	 -1.48770 uA	 640.30 ms	 100.00 mV
67	 750.0 mV	 -964.880 nA	 656.41 ms	 100.00 mV
68	 780.0 mV	 -593.060 nA	 662.54 ms	 100.00 mV
69	 810.0 mV	 -344.440 nA	 668.48 ms	 100.00 mV
70	 840.0 mV	 -188.120 nA	 673.83 ms	 100.00 mV
71	 870.0 mV	 -97.9560 nA	 688.01 ms	 100.00 mV
72	 900.0 mV	 -45.2098 nA	 698.50 ms	 100.00 mV
73	 930.0 mV	 -22.4324 nA	 708.95 ms	 100.00 mV
74	 960.0 mV	 -7.9498 nA	 719.43 ms	 100.00 mV
75	 990.0 mV	 -6.02070 nA	 757.41 ms	 100.00 mV
76	 1.0200 V	 -1.67840 nA	 766.65 ms	 100.00 mV
77	 1.0500 V	 -1.91960 nA	 774.17 ms	 100.00 mV
78	 1.0800 V	 925.50 pA	 781.54 ms	 100.00 mV
79	 1.1100 V	 -3.13080 nA	 790.01 ms	 100.00 mV
80	 1.1400 V	 184.30 pA	 797.51 ms	 100.00 mV
81	 1.1700 V	 700.30 pA	 804.19 ms	 100.00 mV
82	 1.2000 V	 -1.70500 nA	 811.79 ms	 100.00 mV
83	 0 V	 -64.8300 uA	 1.25346 s	 200.00 mV
84	 30.0 mV	 -61.0480 uA	 1.26018 s	 200.00 mV
