Index	Vg	Id	Time	Vd
1	 0 V	 -1.22500 mA	 5.93 ms	 0 V
2	 30.0 mV	 -1.13540 mA	 11.84 ms	 0 V
3	 60.0 mV	 -1.04880 mA	 18.00 ms	 0 V
4	 90.0 mV	 -962.420 uA	 30.93 ms	 0 V
5	 120.0 mV	 -879.280 uA	 37.13 ms	 0 V
6	 150.0 mV	 -797.000 uA	 43.33 ms	 0 V
7	 180.0 mV	 -718.120 uA	 49.43 ms	 0 V
8	 210.0 mV	 -641.540 uA	 55.33 ms	 0 V
9	 240.0 mV	 -566.900 uA	 60.50 ms	 0 V
10	 270.0 mV	 -497.060 uA	 65.84 ms	 0 V
11	 300.0 mV	 -429.280 uA	 72.78 ms	 0 V
12	 330.0 mV	 -366.560 uA	 78.86 ms	 0 V
13	 360.0 mV	 -307.720 uA	 84.78 ms	 0 V
14	 390.0 mV	 -252.620 uA	 91.17 ms	 0 V
15	 420.0 mV	 -204.020 uA	 97.36 ms	 0 V
16	 450.0 mV	 -159.580 uA	 103.48 ms	 0 V
17	 480.0 mV	 -121.320 uA	 109.44 ms	 0 V
18	 510.0 mV	 -88.5100 uA	 122.20 ms	 0 V
19	 540.0 mV	 -62.2620 uA	 128.34 ms	 0 V
20	 570.0 mV	 -41.1620 uA	 134.27 ms	 0 V
21	 600.0 mV	 -25.0840 uA	 140.50 ms	 0 V
22	 630.0 mV	 -14.5840 uA	 146.58 ms	 0 V
23	 660.0 mV	 -7.52870 uA	 159.22 ms	 0 V
24	 690.0 mV	 -3.64450 uA	 166.76 ms	 0 V
25	 720.0 mV	 -1.58350 uA	 173.39 ms	 0 V
26	 750.0 mV	 -672.780 nA	 189.39 ms	 0 V
27	 780.0 mV	 -299.040 nA	 195.55 ms	 0 V
28	 810.0 mV	 -81.760 nA	 230.66 ms	 0 V
29	 840.0 mV	 -48.640 nA	 257.48 ms	 0 V
30	 870.0 mV	 -23.3926 nA	 273.11 ms	 0 V
31	 900.0 mV	 -1.680 nA	 307.15 ms	 0 V
32	 930.0 mV	 -5.440 nA	 377.45 ms	 0 V
33	 960.0 mV	 -3.2550 nA	 391.63 ms	 0 V
34	 990.0 mV	 2.7752 nA	 401.88 ms	 0 V
35	 1.0200 V	 -3.81080 nA	 453.91 ms	 0 V
36	 1.0500 V	 -8.0062 nA	 496.12 ms	 0 V
37	 1.0800 V	 -2.1740 nA	 510.82 ms	 0 V
38	 1.1100 V	 -3.720 nA	 536.76 ms	 0 V
39	 1.1400 V	 3.700 nA	 566.38 ms	 0 V
40	 1.1700 V	 -3.4906 nA	 630.35 ms	 0 V
41	 1.2000 V	 -3.140 nA	 653.51 ms	 0 V
42	 0 V	 -1.21580 mA	 990.64 ms	 100.00 mV
43	 30.0 mV	 -1.12820 mA	 997.29 ms	 100.00 mV
44	 60.0 mV	 -1.04180 mA	 1.00343 s	 100.00 mV
45	 90.0 mV	 -956.160 uA	 1.01631 s	 100.00 mV
46	 120.0 mV	 -872.540 uA	 1.02240 s	 100.00 mV
47	 150.0 mV	 -791.960 uA	 1.02835 s	 100.00 mV
48	 180.0 mV	 -713.240 uA	 1.03355 s	 100.00 mV
49	 210.0 mV	 -636.800 uA	 1.03876 s	 100.00 mV
50	 240.0 mV	 -563.460 uA	 1.04499 s	 100.00 mV
51	 270.0 mV	 -492.680 uA	 1.05095 s	 100.00 mV
52	 300.0 mV	 -426.620 uA	 1.05610 s	 100.00 mV
53	 330.0 mV	 -363.360 uA	 1.06290 s	 100.00 mV
54	 360.0 mV	 -305.180 uA	 1.06812 s	 100.00 mV
55	 390.0 mV	 -251.340 uA	 1.07350 s	 100.00 mV
56	 420.0 mV	 -201.660 uA	 1.07945 s	 100.00 mV
57	 450.0 mV	 -158.760 uA	 1.08459 s	 100.00 mV
58	 480.0 mV	 -119.840 uA	 1.09107 s	 100.00 mV
59	 510.0 mV	 -87.7800 uA	 1.10286 s	 100.00 mV
60	 540.0 mV	 -61.5380 uA	 1.10910 s	 100.00 mV
61	 570.0 mV	 -40.8920 uA	 1.11454 s	 100.00 mV
62	 600.0 mV	 -24.8080 uA	 1.12191 s	 100.00 mV
63	 630.0 mV	 -14.3700 uA	 1.12782 s	 100.00 mV
64	 660.0 mV	 -7.30660 uA	 1.13933 s	 100.00 mV
65	 690.0 mV	 -3.60960 uA	 1.14595 s	 100.00 mV
66	 720.0 mV	 -1.52290 uA	 1.15257 s	 100.00 mV
