Index	Vg	Id	Time	Vd
1	 0 V	 -1.29220 mA	 5.88 ms	 0 V
2	 30.0 mV	 -1.19840 mA	 11.78 ms	 0 V
3	 60.0 mV	 -1.10480 mA	 17.88 ms	 0 V
4	 90.0 mV	 -1.01400 mA	 23.92 ms	 0 V
5	 120.0 mV	 -924.220 uA	 36.98 ms	 0 V
6	 150.0 mV	 -837.120 uA	 43.12 ms	 0 V
7	 180.0 mV	 -752.100 uA	 49.10 ms	 0 V
8	 210.0 mV	 -669.260 uA	 55.05 ms	 0 V
9	 240.0 mV	 -589.960 uA	 60.22 ms	 0 V
10	 270.0 mV	 -513.880 uA	 65.39 ms	 0 V
11	 300.0 mV	 -441.200 uA	 72.13 ms	 0 V
12	 330.0 mV	 -372.480 uA	 77.30 ms	 0 V
13	 360.0 mV	 -309.200 uA	 82.60 ms	 0 V
14	 390.0 mV	 -250.580 uA	 89.22 ms	 0 V
15	 420.0 mV	 -197.680 uA	 94.35 ms	 0 V
16	 450.0 mV	 -151.060 uA	 99.52 ms	 0 V
17	 480.0 mV	 -111.200 uA	 106.07 ms	 0 V
18	 510.0 mV	 -77.7660 uA	 119.36 ms	 0 V
19	 540.0 mV	 -51.3580 uA	 127.70 ms	 0 V
20	 570.0 mV	 -31.3560 uA	 133.91 ms	 0 V
21	 600.0 mV	 -17.4740 uA	 140.02 ms	 0 V
22	 630.0 mV	 -8.74810 uA	 152.62 ms	 0 V
23	 660.0 mV	 -3.80470 uA	 159.25 ms	 0 V
24	 690.0 mV	 -1.44470 uA	 165.93 ms	 0 V
25	 720.0 mV	 -510.280 nA	 181.98 ms	 0 V
26	 750.0 mV	 -156.040 nA	 188.10 ms	 0 V
27	 780.0 mV	 -50.0216 nA	 202.36 ms	 0 V
28	 810.0 mV	 -14.8798 nA	 213.97 ms	 0 V
29	 840.0 mV	 -1.80290 nA	 248.24 ms	 0 V
30	 870.0 mV	 -1.82360 nA	 255.75 ms	 0 V
31	 900.0 mV	 1.19030 nA	 266.08 ms	 0 V
32	 930.0 mV	 -1.36580 nA	 276.25 ms	 0 V
33	 960.0 mV	 1.21150 nA	 285.82 ms	 0 V
34	 990.0 mV	 -1.42300 nA	 295.15 ms	 0 V
35	 1.0200 V	 1.34450 nA	 307.15 ms	 0 V
36	 1.0500 V	 -1.42700 nA	 315.32 ms	 0 V
37	 1.0800 V	 1.23470 nA	 326.08 ms	 0 V
38	 1.1100 V	 -1.38110 nA	 335.84 ms	 0 V
39	 1.1400 V	 1.15110 nA	 345.48 ms	 0 V
40	 1.1700 V	 -1.37960 nA	 355.59 ms	 0 V
41	 1.2000 V	 1.33360 nA	 366.63 ms	 0 V
42	 0 V	 -1.28360 mA	 432.09 ms	 100.00 mV
43	 30.0 mV	 -1.19020 mA	 438.68 ms	 100.00 mV
44	 60.0 mV	 -1.09800 mA	 444.81 ms	 100.00 mV
45	 90.0 mV	 -1.00740 mA	 450.83 ms	 100.00 mV
46	 120.0 mV	 -918.380 uA	 463.61 ms	 100.00 mV
47	 150.0 mV	 -831.580 uA	 469.81 ms	 100.00 mV
48	 180.0 mV	 -746.580 uA	 475.95 ms	 100.00 mV
49	 210.0 mV	 -665.080 uA	 482.09 ms	 100.00 mV
50	 240.0 mV	 -585.800 uA	 488.18 ms	 100.00 mV
51	 270.0 mV	 -509.940 uA	 494.10 ms	 100.00 mV
52	 300.0 mV	 -437.940 uA	 499.23 ms	 100.00 mV
53	 330.0 mV	 -370.140 uA	 506.18 ms	 100.00 mV
