Index	Vg	Id	Time	Vd
1	 0 V	 -1.20900 mA	 5.88 ms	 0 V
2	 30.0 mV	 -1.12000 mA	 11.80 ms	 0 V
3	 60.0 mV	 -1.03520 mA	 17.90 ms	 0 V
4	 90.0 mV	 -951.460 uA	 30.77 ms	 0 V
5	 120.0 mV	 -868.780 uA	 36.87 ms	 0 V
6	 150.0 mV	 -786.560 uA	 43.07 ms	 0 V
7	 180.0 mV	 -708.160 uA	 49.19 ms	 0 V
8	 210.0 mV	 -631.880 uA	 55.29 ms	 0 V
9	 240.0 mV	 -559.520 uA	 61.41 ms	 0 V
10	 270.0 mV	 -489.880 uA	 67.60 ms	 0 V
11	 300.0 mV	 -423.000 uA	 73.76 ms	 0 V
12	 330.0 mV	 -362.020 uA	 79.84 ms	 0 V
13	 360.0 mV	 -304.300 uA	 86.01 ms	 0 V
14	 390.0 mV	 -249.240 uA	 92.13 ms	 0 V
15	 420.0 mV	 -202.460 uA	 98.04 ms	 0 V
16	 450.0 mV	 -157.780 uA	 103.21 ms	 0 V
17	 480.0 mV	 -121.360 uA	 108.34 ms	 0 V
18	 510.0 mV	 -89.2680 uA	 121.06 ms	 0 V
19	 540.0 mV	 -62.7140 uA	 127.26 ms	 0 V
20	 570.0 mV	 -41.0840 uA	 133.42 ms	 0 V
21	 600.0 mV	 -26.8000 uA	 139.52 ms	 0 V
22	 630.0 mV	 -15.5340 uA	 145.68 ms	 0 V
23	 660.0 mV	 -8.58090 uA	 159.55 ms	 0 V
24	 690.0 mV	 -4.55760 uA	 165.98 ms	 0 V
25	 720.0 mV	 -1.93750 uA	 171.79 ms	 0 V
26	 750.0 mV	 -1.27420 uA	 180.29 ms	 0 V
27	 780.0 mV	 -659.420 nA	 199.46 ms	 0 V
28	 810.0 mV	 -311.340 nA	 205.61 ms	 0 V
29	 840.0 mV	 -133.440 nA	 211.83 ms	 0 V
30	 870.0 mV	 -118.480 nA	 217.95 ms	 0 V
31	 900.0 mV	 -74.280 nA	 246.39 ms	 0 V
32	 930.0 mV	 -8.120 nA	 273.27 ms	 0 V
33	 960.0 mV	 -3.340 nA	 303.41 ms	 0 V
34	 990.0 mV	 -26.340 nA	 376.93 ms	 0 V
35	 1.0200 V	 -680 pA	 403.79 ms	 0 V
36	 1.0500 V	 -940 pA	 432.25 ms	 0 V
37	 1.0800 V	 -32.540 nA	 438.42 ms	 0 V
38	 1.1100 V	 -21.220 nA	 472.11 ms	 0 V
39	 1.1400 V	 -22.040 nA	 500.72 ms	 0 V
40	 1.1700 V	 -12.040 nA	 538.35 ms	 0 V
41	 1.2000 V	 -58.060 nA	 570.34 ms	 0 V
42	 0 V	 -1.20160 mA	 858.59 ms	 100.00 mV
43	 30.0 mV	 -1.11440 mA	 865.23 ms	 100.00 mV
44	 60.0 mV	 -1.02780 mA	 871.39 ms	 100.00 mV
45	 90.0 mV	 -942.360 uA	 884.19 ms	 100.00 mV
46	 120.0 mV	 -860.700 uA	 890.41 ms	 100.00 mV
47	 150.0 mV	 -781.200 uA	 896.52 ms	 100.00 mV
48	 180.0 mV	 -701.960 uA	 902.47 ms	 100.00 mV
49	 210.0 mV	 -627.580 uA	 907.60 ms	 100.00 mV
50	 240.0 mV	 -554.640 uA	 913.84 ms	 100.00 mV
51	 270.0 mV	 -486.640 uA	 919.01 ms	 100.00 mV
52	 300.0 mV	 -419.640 uA	 924.14 ms	 100.00 mV
53	 330.0 mV	 -358.760 uA	 929.29 ms	 100.00 mV
54	 360.0 mV	 -301.560 uA	 935.50 ms	 100.00 mV
55	 390.0 mV	 -247.220 uA	 941.71 ms	 100.00 mV
56	 420.0 mV	 -200.260 uA	 947.88 ms	 100.00 mV
57	 450.0 mV	 -156.520 uA	 953.97 ms	 100.00 mV
58	 480.0 mV	 -120.140 uA	 960.10 ms	 100.00 mV
59	 510.0 mV	 -87.3500 uA	 972.84 ms	 100.00 mV
60	 540.0 mV	 -62.1600 uA	 979.05 ms	 100.00 mV
61	 570.0 mV	 -41.5320 uA	 985.20 ms	 100.00 mV
62	 600.0 mV	 -25.7460 uA	 991.37 ms	 100.00 mV
63	 630.0 mV	 -15.3980 uA	 997.52 ms	 100.00 mV
64	 660.0 mV	 -8.32760 uA	 1.01086 s	 100.00 mV
65	 690.0 mV	 -4.45090 uA	 1.01758 s	 100.00 mV
66	 720.0 mV	 -1.90780 uA	 1.02415 s	 100.00 mV
67	 750.0 mV	 -1.09300 uA	 1.03082 s	 100.00 mV
68	 780.0 mV	 -621.80 nA	 1.03752 s	 100.00 mV
69	 810.0 mV	 -337.160 nA	 1.05749 s	 100.00 mV
70	 840.0 mV	 -184.460 nA	 1.08702 s	 100.00 mV
71	 870.0 mV	 -50.740 nA	 1.11475 s	 100.00 mV
72	 900.0 mV	 -23.180 nA	 1.12201 s	 100.00 mV
73	 930.0 mV	 -27.820 nA	 1.14897 s	 100.00 mV
74	 960.0 mV	 -9.300 nA	 1.17981 s	 100.00 mV
75	 990.0 mV	 -2.340 nA	 1.20384 s	 100.00 mV
76	 1.0200 V	 107.8 pA	 1.21805 s	 100.00 mV
77	 1.0500 V	 -19.40 nA	 1.25233 s	 100.00 mV
78	 1.0800 V	 -8.920 nA	 1.29109 s	 100.00 mV
79	 1.1100 V	 -740 pA	 1.33186 s	 100.00 mV
80	 1.1400 V	 -13.040 nA	 1.35463 s	 100.00 mV
81	 1.1700 V	 -390.00 pA	 1.39241 s	 100.00 mV
82	 1.2000 V	 -420 pA	 1.44328 s	 100.00 mV
83	 0 V	 -1.19060 mA	 1.76216 s	 200.00 mV
84	 30.0 mV	 -1.10520 mA	 1.76880 s	 200.00 mV
85	 60.0 mV	 -1.01960 mA	 1.77494 s	 200.00 mV
86	 90.0 mV	 -936.560 uA	 1.78782 s	 200.00 mV
87	 120.0 mV	 -853.380 uA	 1.79403 s	 200.00 mV
88	 150.0 mV	 -775.100 uA	 1.80015 s	 200.00 mV
89	 180.0 mV	 -697.900 uA	 1.80732 s	 200.00 mV
90	 210.0 mV	 -621.700 uA	 1.81347 s	 200.00 mV
91	 240.0 mV	 -551.120 uA	 1.81964 s	 200.00 mV
92	 270.0 mV	 -482.360 uA	 1.82572 s	 200.00 mV
93	 300.0 mV	 -415.900 uA	 1.83164 s	 200.00 mV
94	 330.0 mV	 -355.840 uA	 1.83817 s	 200.00 mV
95	 360.0 mV	 -297.960 uA	 1.84435 s	 200.00 mV
96	 390.0 mV	 -246.160 uA	 1.85044 s	 200.00 mV
97	 420.0 mV	 -199.340 uA	 1.85664 s	 200.00 mV
98	 450.0 mV	 -155.280 uA	 1.86274 s	 200.00 mV
99	 480.0 mV	 -119.000 uA	 1.86887 s	 200.00 mV
100	 510.0 mV	 -86.5560 uA	 1.88152 s	 200.00 mV
101	 540.0 mV	 -61.6960 uA	 1.88770 s	 200.00 mV
102	 570.0 mV	 -40.4600 uA	 1.89390 s	 200.00 mV
103	 600.0 mV	 -26.1320 uA	 1.90006 s	 200.00 mV
104	 630.0 mV	 -15.3620 uA	 1.90618 s	 200.00 mV
105	 660.0 mV	 -8.4000 uA	 1.92521 s	 200.00 mV
106	 690.0 mV	 -4.38890 uA	 1.93775 s	 200.00 mV
107	 720.0 mV	 -2.04940 uA	 1.94443 s	 200.00 mV
108	 750.0 mV	 -1.066240 uA	 1.96065 s	 200.00 mV
109	 780.0 mV	 -588.800 nA	 1.96845 s	 200.00 mV
110	 810.0 mV	 -363.340 nA	 1.97619 s	 200.00 mV
111	 840.0 mV	 -182.480 nA	 2.00710 s	 200.00 mV
112	 870.0 mV	 -46.640 nA	 2.03184 s	 200.00 mV
113	 900.0 mV	 -57.660 nA	 2.05942 s	 200.00 mV
114	 930.0 mV	 -24.1730 nA	 2.07632 s	 200.00 mV
115	 960.0 mV	 -23.8202 nA	 2.08686 s	 200.00 mV
116	 990.0 mV	 -8.4390 nA	 2.11545 s	 200.00 mV
117	 1.0200 V	 -3.1770 nA	 2.12754 s	 200.00 mV
118	 1.0500 V	 -10.360 nA	 2.17016 s	 200.00 mV
119	 1.0800 V	 -5.2854 nA	 2.19058 s	 200.00 mV
120	 1.1100 V	 -4.8486 nA	 2.21924 s	 200.00 mV
121	 1.1400 V	 1.80480 nA	 2.25858 s	 200.00 mV
122	 1.1700 V	 -2.680 nA	 2.30634 s	 200.00 mV
123	 1.2000 V	 -2.6772 nA	 2.32850 s	 200.00 mV
124	 0 V	 -1.18080 mA	 2.60574 s	 300.00 mV
125	 30.0 mV	 -1.09400 mA	 2.61237 s	 300.00 mV
126	 60.0 mV	 -1.01100 mA	 2.61882 s	 300.00 mV
127	 90.0 mV	 -926.640 uA	 2.63223 s	 300.00 mV
128	 120.0 mV	 -847.060 uA	 2.63739 s	 300.00 mV
129	 150.0 mV	 -766.900 uA	 2.64256 s	 300.00 mV
130	 180.0 mV	 -691.560 uA	 2.64828 s	 300.00 mV
131	 210.0 mV	 -616.340 uA	 2.65346 s	 300.00 mV
132	 240.0 mV	 -546.220 uA	 2.65859 s	 300.00 mV
133	 270.0 mV	 -478.020 uA	 2.66533 s	 300.00 mV
134	 300.0 mV	 -414.120 uA	 2.67048 s	 300.00 mV
135	 330.0 mV	 -352.980 uA	 2.67565 s	 300.00 mV
136	 360.0 mV	 -295.200 uA	 2.68242 s	 300.00 mV
137	 390.0 mV	 -244.060 uA	 2.68756 s	 300.00 mV
138	 420.0 mV	 -195.980 uA	 2.69287 s	 300.00 mV
139	 450.0 mV	 -154.680 uA	 2.69894 s	 300.00 mV
140	 480.0 mV	 -117.200 uA	 2.70411 s	 300.00 mV
141	 510.0 mV	 -86.8360 uA	 2.71968 s	 300.00 mV
142	 540.0 mV	 -60.9160 uA	 2.72589 s	 300.00 mV
143	 570.0 mV	 -40.0880 uA	 2.73199 s	 300.00 mV
144	 600.0 mV	 -25.7260 uA	 2.73808 s	 300.00 mV
145	 630.0 mV	 -14.4940 uA	 2.74402 s	 300.00 mV
146	 660.0 mV	 -8.31730 uA	 2.75641 s	 300.00 mV
147	 690.0 mV	 -3.86840 uA	 2.76310 s	 300.00 mV
148	 720.0 mV	 -2.20030 uA	 2.76980 s	 300.00 mV
149	 750.0 mV	 -1.15410 uA	 2.77636 s	 300.00 mV
150	 780.0 mV	 -422.680 nA	 2.79290 s	 300.00 mV
151	 810.0 mV	 -332.100 nA	 2.79904 s	 300.00 mV
152	 840.0 mV	 -191.320 nA	 2.80523 s	 300.00 mV
153	 870.0 mV	 -45.600 nA	 2.83209 s	 300.00 mV
154	 900.0 mV	 -51.080 nA	 2.85889 s	 300.00 mV
155	 930.0 mV	 -23.0978 nA	 2.87369 s	 300.00 mV
156	 960.0 mV	 -17.8058 nA	 2.88586 s	 300.00 mV
157	 990.0 mV	 -3.1666 nA	 2.93598 s	 300.00 mV
158	 1.0200 V	 -899.60 pA	 2.99070 s	 300.00 mV
159	 1.0500 V	 -3.1188 nA	 3.02145 s	 300.00 mV
160	 1.0800 V	 -3.19200 nA	 3.06480 s	 300.00 mV
161	 1.1100 V	 206.0 pA	 3.09752 s	 300.00 mV
162	 1.1400 V	 -545.80 pA	 3.13265 s	 300.00 mV
163	 1.1700 V	 178.90 pA	 3.14027 s	 300.00 mV
164	 1.2000 V	 1.34310 nA	 3.15848 s	 300.00 mV
165	 0 V	 -1.16660 mA	 3.38292 s	 400.00 mV
166	 30.0 mV	 -1.08320 mA	 3.38957 s	 400.00 mV
167	 60.0 mV	 -1.00040 mA	 3.39572 s	 400.00 mV
168	 90.0 mV	 -918.340 uA	 3.40858 s	 400.00 mV
169	 120.0 mV	 -838.540 uA	 3.41475 s	 400.00 mV
170	 150.0 mV	 -759.180 uA	 3.42102 s	 400.00 mV
171	 180.0 mV	 -684.700 uA	 3.42782 s	 400.00 mV
172	 210.0 mV	 -610.420 uA	 3.43296 s	 400.00 mV
173	 240.0 mV	 -541.260 uA	 3.43953 s	 400.00 mV
174	 270.0 mV	 -473.620 uA	 3.44566 s	 400.00 mV
175	 300.0 mV	 -408.720 uA	 3.45158 s	 400.00 mV
176	 330.0 mV	 -349.460 uA	 3.45676 s	 400.00 mV
177	 360.0 mV	 -292.320 uA	 3.46189 s	 400.00 mV
178	 390.0 mV	 -241.920 uA	 3.46763 s	 400.00 mV
179	 420.0 mV	 -194.160 uA	 3.47376 s	 400.00 mV
180	 450.0 mV	 -153.440 uA	 3.47990 s	 400.00 mV
181	 480.0 mV	 -117.180 uA	 3.48600 s	 400.00 mV
182	 510.0 mV	 -86.0600 uA	 3.49879 s	 400.00 mV
183	 540.0 mV	 -60.5420 uA	 3.50487 s	 400.00 mV
184	 570.0 mV	 -39.5260 uA	 3.51083 s	 400.00 mV
185	 600.0 mV	 -25.4200 uA	 3.51741 s	 400.00 mV
186	 630.0 mV	 -14.4980 uA	 3.52354 s	 400.00 mV
187	 660.0 mV	 -7.6140 uA	 3.54301 s	 400.00 mV
188	 690.0 mV	 -4.33690 uA	 3.55564 s	 400.00 mV
189	 720.0 mV	 -2.02250 uA	 3.56376 s	 400.00 mV
190	 750.0 mV	 -849.520 nA	 3.58251 s	 400.00 mV
191	 780.0 mV	 -616.400 nA	 3.63867 s	 400.00 mV
192	 810.0 mV	 -343.100 nA	 3.64479 s	 400.00 mV
193	 840.0 mV	 -94.740 nA	 3.65075 s	 400.00 mV
194	 870.0 mV	 -109.580 nA	 3.68491 s	 400.00 mV
195	 900.0 mV	 -34.9882 nA	 3.69880 s	 400.00 mV
196	 930.0 mV	 -16.6208 nA	 3.70961 s	 400.00 mV
197	 960.0 mV	 -9.1812 nA	 3.72099 s	 400.00 mV
198	 990.0 mV	 -2.9772 nA	 3.73047 s	 400.00 mV
199	 1.0200 V	 -5.8102 nA	 3.74648 s	 400.00 mV
200	 1.0500 V	 -1.4930 nA	 3.75957 s	 400.00 mV
201	 1.0800 V	 -578.0 pA	 3.77712 s	 400.00 mV
