Index	Vg	Id	Time	Vd
1	 0 V	 -1.25560 mA	 5.92 ms	 0 V
2	 30.0 mV	 -1.16440 mA	 11.88 ms	 0 V
3	 60.0 mV	 -1.07380 mA	 18.00 ms	 0 V
4	 90.0 mV	 -984.220 uA	 30.79 ms	 0 V
5	 120.0 mV	 -896.560 uA	 36.96 ms	 0 V
6	 150.0 mV	 -812.100 uA	 43.12 ms	 0 V
7	 180.0 mV	 -729.100 uA	 49.21 ms	 0 V
8	 210.0 mV	 -648.840 uA	 55.15 ms	 0 V
9	 240.0 mV	 -572.620 uA	 62.03 ms	 0 V
10	 270.0 mV	 -498.620 uA	 68.20 ms	 0 V
11	 300.0 mV	 -427.420 uA	 74.40 ms	 0 V
12	 330.0 mV	 -362.160 uA	 80.52 ms	 0 V
13	 360.0 mV	 -299.880 uA	 86.46 ms	 0 V
14	 390.0 mV	 -244.240 uA	 92.68 ms	 0 V
15	 420.0 mV	 -193.740 uA	 98.78 ms	 0 V
16	 450.0 mV	 -147.700 uA	 104.72 ms	 0 V
17	 480.0 mV	 -110.120 uA	 111.18 ms	 0 V
18	 510.0 mV	 -77.2060 uA	 123.81 ms	 0 V
19	 540.0 mV	 -52.4960 uA	 130.01 ms	 0 V
20	 570.0 mV	 -32.4960 uA	 136.13 ms	 0 V
21	 600.0 mV	 -19.3240 uA	 142.33 ms	 0 V
22	 630.0 mV	 -9.83920 uA	 154.89 ms	 0 V
23	 660.0 mV	 -4.74320 uA	 193.98 ms	 0 V
24	 690.0 mV	 -2.40070 uA	 200.59 ms	 0 V
25	 720.0 mV	 -1.03870 uA	 207.01 ms	 0 V
26	 750.0 mV	 -455.520 nA	 222.99 ms	 0 V
27	 780.0 mV	 -270.580 nA	 228.33 ms	 0 V
28	 810.0 mV	 -95.540 nA	 264.17 ms	 0 V
29	 840.0 mV	 -45.8604 nA	 278.01 ms	 0 V
30	 870.0 mV	 -16.620 nA	 300.42 ms	 0 V
31	 900.0 mV	 -4.92820 nA	 338.17 ms	 0 V
32	 930.0 mV	 -527.6 pA	 379.10 ms	 0 V
33	 960.0 mV	 -1.01500 nA	 412.99 ms	 0 V
34	 990.0 mV	 -1.2814 nA	 450.86 ms	 0 V
35	 1.0200 V	 -5.7706 nA	 486.06 ms	 0 V
36	 1.0500 V	 172.2 pA	 537.60 ms	 0 V
37	 1.0800 V	 1.8492 nA	 558.68 ms	 0 V
38	 1.1100 V	 -1.2344 nA	 610.24 ms	 0 V
39	 1.1400 V	 -577.70 pA	 644.62 ms	 0 V
40	 1.1700 V	 -1.00550 nA	 652.25 ms	 0 V
41	 1.2000 V	 -1.7520 nA	 690.79 ms	 0 V
42	 0 V	 -1.24720 mA	 753.54 ms	 100.00 mV
43	 30.0 mV	 -1.15700 mA	 760.43 ms	 100.00 mV
44	 60.0 mV	 -1.06640 mA	 766.57 ms	 100.00 mV
