Index	Vg	Id	Time	Vd
1	 0 V	 -1.25040 mA	 5.92 ms	 0 V
2	 30.0 mV	 -1.16000 mA	 11.87 ms	 0 V
3	 60.0 mV	 -1.07180 mA	 18.02 ms	 0 V
4	 90.0 mV	 -984.280 uA	 30.87 ms	 0 V
5	 120.0 mV	 -899.220 uA	 36.96 ms	 0 V
6	 150.0 mV	 -816.540 uA	 43.16 ms	 0 V
7	 180.0 mV	 -735.620 uA	 49.28 ms	 0 V
8	 210.0 mV	 -657.480 uA	 55.23 ms	 0 V
9	 240.0 mV	 -582.400 uA	 60.36 ms	 0 V
10	 270.0 mV	 -511.100 uA	 66.79 ms	 0 V
11	 300.0 mV	 -441.940 uA	 71.97 ms	 0 V
12	 330.0 mV	 -377.160 uA	 77.31 ms	 0 V
13	 360.0 mV	 -317.100 uA	 83.88 ms	 0 V
14	 390.0 mV	 -261.280 uA	 89.01 ms	 0 V
15	 420.0 mV	 -210.240 uA	 94.16 ms	 0 V
16	 450.0 mV	 -165.540 uA	 100.91 ms	 0 V
17	 480.0 mV	 -126.100 uA	 106.05 ms	 0 V
18	 510.0 mV	 -92.1460 uA	 119.83 ms	 0 V
19	 540.0 mV	 -64.1720 uA	 126.05 ms	 0 V
20	 570.0 mV	 -42.1160 uA	 132.12 ms	 0 V
21	 600.0 mV	 -25.7000 uA	 138.09 ms	 0 V
22	 630.0 mV	 -14.4840 uA	 144.27 ms	 0 V
23	 660.0 mV	 -7.30570 uA	 156.82 ms	 0 V
24	 690.0 mV	 -3.26870 uA	 163.42 ms	 0 V
25	 720.0 mV	 -1.33990 uA	 169.87 ms	 0 V
26	 750.0 mV	 -465.760 nA	 185.70 ms	 0 V
27	 780.0 mV	 -154.180 nA	 190.87 ms	 0 V
28	 810.0 mV	 -51.5336 nA	 204.19 ms	 0 V
29	 840.0 mV	 -17.6964 nA	 213.68 ms	 0 V
30	 870.0 mV	 -2.7782 nA	 241.10 ms	 0 V
31	 900.0 mV	 540 pA	 263.93 ms	 0 V
32	 930.0 mV	 1.24050 nA	 302.89 ms	 0 V
33	 960.0 mV	 340 pA	 340.74 ms	 0 V
34	 990.0 mV	 78.20 pA	 379.89 ms	 0 V
35	 1.0200 V	 -1.30050 nA	 436.98 ms	 0 V
36	 1.0500 V	 -1.73340 nA	 495.58 ms	 0 V
37	 1.0800 V	 1.56190 nA	 503.17 ms	 0 V
38	 1.1100 V	 -1.73960 nA	 513.70 ms	 0 V
39	 1.1400 V	 1.63730 nA	 524.30 ms	 0 V
40	 1.1700 V	 -720.0 pA	 556.54 ms	 0 V
41	 1.2000 V	 -1.8912 nA	 611.24 ms	 0 V
42	 0 V	 -1.24180 mA	 728.41 ms	 100.00 mV
43	 30.0 mV	 -1.15160 mA	 735.05 ms	 100.00 mV
44	 60.0 mV	 -1.06440 mA	 741.09 ms	 100.00 mV
45	 90.0 mV	 -977.140 uA	 754.02 ms	 100.00 mV
46	 120.0 mV	 -892.920 uA	 760.15 ms	 100.00 mV
47	 150.0 mV	 -810.740 uA	 766.08 ms	 100.00 mV
48	 180.0 mV	 -730.480 uA	 772.00 ms	 100.00 mV
49	 210.0 mV	 -652.640 uA	 777.15 ms	 100.00 mV
50	 240.0 mV	 -578.240 uA	 782.28 ms	 100.00 mV
51	 270.0 mV	 -506.900 uA	 787.47 ms	 100.00 mV
52	 300.0 mV	 -438.240 uA	 792.64 ms	 100.00 mV
53	 330.0 mV	 -374.280 uA	 798.86 ms	 100.00 mV
54	 360.0 mV	 -314.420 uA	 804.03 ms	 100.00 mV
55	 390.0 mV	 -259.240 uA	 809.39 ms	 100.00 mV
56	 420.0 mV	 -208.620 uA	 816.08 ms	 100.00 mV
57	 450.0 mV	 -163.740 uA	 821.26 ms	 100.00 mV
58	 480.0 mV	 -124.700 uA	 827.77 ms	 100.00 mV
59	 510.0 mV	 -90.9760 uA	 840.60 ms	 100.00 mV
60	 540.0 mV	 -63.6040 uA	 846.80 ms	 100.00 mV
61	 570.0 mV	 -41.8640 uA	 852.99 ms	 100.00 mV
62	 600.0 mV	 -25.6300 uA	 859.07 ms	 100.00 mV
63	 630.0 mV	 -14.3680 uA	 865.27 ms	 100.00 mV
64	 660.0 mV	 -7.31810 uA	 877.60 ms	 100.00 mV
65	 690.0 mV	 -3.32170 uA	 884.31 ms	 100.00 mV
66	 720.0 mV	 -1.30380 uA	 891.01 ms	 100.00 mV
67	 750.0 mV	 -490.100 nA	 908.22 ms	 100.00 mV
68	 780.0 mV	 -167.340 nA	 914.37 ms	 100.00 mV
69	 810.0 mV	 -51.9794 nA	 929.30 ms	 100.00 mV
70	 840.0 mV	 -14.2452 nA	 939.71 ms	 100.00 mV
71	 870.0 mV	 -5.59200 nA	 975.40 ms	 100.00 mV
72	 900.0 mV	 -2.19170 nA	 1.03124 s	 100.00 mV
73	 930.0 mV	 1.44820 nA	 1.04420 s	 100.00 mV
74	 960.0 mV	 -1.73900 nA	 1.05404 s	 100.00 mV
75	 990.0 mV	 1.57430 nA	 1.06358 s	 100.00 mV
76	 1.0200 V	 -1.05430 nA	 1.07571 s	 100.00 mV
77	 1.0500 V	 1.44790 nA	 1.08253 s	 100.00 mV
78	 1.0800 V	 -1.74880 nA	 1.09335 s	 100.00 mV
79	 1.1100 V	 1.59120 nA	 1.10371 s	 100.00 mV
80	 1.1400 V	 -1.78070 nA	 1.11296 s	 100.00 mV
81	 1.1700 V	 1.58620 nA	 1.12356 s	 100.00 mV
82	 1.2000 V	 1.30410 nA	 1.18202 s	 100.00 mV
83	 0 V	 -1.23260 mA	 1.24576 s	 200.00 mV
84	 30.0 mV	 -1.14300 mA	 1.25236 s	 200.00 mV
85	 60.0 mV	 -1.05600 mA	 1.25851 s	 200.00 mV
86	 90.0 mV	 -970.200 uA	 1.27130 s	 200.00 mV
87	 120.0 mV	 -886.520 uA	 1.27753 s	 200.00 mV
88	 150.0 mV	 -805.120 uA	 1.28365 s	 200.00 mV
89	 180.0 mV	 -725.520 uA	 1.28981 s	 200.00 mV
90	 210.0 mV	 -647.980 uA	 1.29599 s	 200.00 mV
91	 240.0 mV	 -573.780 uA	 1.30229 s	 200.00 mV
92	 270.0 mV	 -502.700 uA	 1.30951 s	 200.00 mV
93	 300.0 mV	 -434.880 uA	 1.31600 s	 200.00 mV
94	 330.0 mV	 -371.480 uA	 1.32217 s	 200.00 mV
95	 360.0 mV	 -312.040 uA	 1.32828 s	 200.00 mV
96	 390.0 mV	 -256.980 uA	 1.33442 s	 200.00 mV
97	 420.0 mV	 -206.640 uA	 1.34064 s	 200.00 mV
98	 450.0 mV	 -162.340 uA	 1.34684 s	 200.00 mV
99	 480.0 mV	 -123.440 uA	 1.35293 s	 200.00 mV
100	 510.0 mV	 -90.3940 uA	 1.36664 s	 200.00 mV
101	 540.0 mV	 -63.0620 uA	 1.37259 s	 200.00 mV
102	 570.0 mV	 -41.4300 uA	 1.37778 s	 200.00 mV
103	 600.0 mV	 -25.4080 uA	 1.38369 s	 200.00 mV
104	 630.0 mV	 -14.2040 uA	 1.38883 s	 200.00 mV
105	 660.0 mV	 -7.14390 uA	 1.40150 s	 200.00 mV
106	 690.0 mV	 -3.16110 uA	 1.40714 s	 200.00 mV
107	 720.0 mV	 -1.27690 uA	 1.41429 s	 200.00 mV
108	 750.0 mV	 -435.640 nA	 1.43010 s	 200.00 mV
109	 780.0 mV	 -140.060 nA	 1.43528 s	 200.00 mV
110	 810.0 mV	 -46.0888 nA	 1.44861 s	 200.00 mV
111	 840.0 mV	 -13.2782 nA	 1.45811 s	 200.00 mV
112	 870.0 mV	 -3.7402 nA	 1.46787 s	 200.00 mV
113	 900.0 mV	 802.90 pA	 1.50442 s	 200.00 mV
114	 930.0 mV	 -1.92270 nA	 1.51227 s	 200.00 mV
115	 960.0 mV	 1.81760 nA	 1.52393 s	 200.00 mV
116	 990.0 mV	 -1.73810 nA	 1.53349 s	 200.00 mV
117	 1.0200 V	 -551.50 pA	 1.59810 s	 200.00 mV
118	 1.0500 V	 1.70780 nA	 1.60571 s	 200.00 mV
119	 1.0800 V	 -1.70390 nA	 1.61327 s	 200.00 mV
120	 1.1100 V	 1.64060 nA	 1.62364 s	 200.00 mV
121	 1.1400 V	 -1.73310 nA	 1.63288 s	 200.00 mV
122	 1.1700 V	 1.61840 nA	 1.64344 s	 200.00 mV
123	 1.2000 V	 -1.72980 nA	 1.65254 s	 200.00 mV
124	 0 V	 -1.22060 mA	 1.79108 s	 300.00 mV
125	 30.0 mV	 -1.13320 mA	 1.79772 s	 300.00 mV
126	 60.0 mV	 -1.04720 mA	 1.80398 s	 300.00 mV
127	 90.0 mV	 -961.720 uA	 1.81675 s	 300.00 mV
128	 120.0 mV	 -879.040 uA	 1.82292 s	 300.00 mV
129	 150.0 mV	 -797.620 uA	 1.82909 s	 300.00 mV
130	 180.0 mV	 -718.320 uA	 1.83525 s	 300.00 mV
131	 210.0 mV	 -642.460 uA	 1.84142 s	 300.00 mV
132	 240.0 mV	 -569.160 uA	 1.84763 s	 300.00 mV
133	 270.0 mV	 -497.940 uA	 1.85376 s	 300.00 mV
134	 300.0 mV	 -431.320 uA	 1.85971 s	 300.00 mV
135	 330.0 mV	 -368.060 uA	 1.86563 s	 300.00 mV
136	 360.0 mV	 -309.020 uA	 1.87081 s	 300.00 mV
137	 390.0 mV	 -254.600 uA	 1.87611 s	 300.00 mV
138	 420.0 mV	 -204.960 uA	 1.88220 s	 300.00 mV
139	 450.0 mV	 -160.900 uA	 1.88820 s	 300.00 mV
140	 480.0 mV	 -122.300 uA	 1.89440 s	 300.00 mV
141	 510.0 mV	 -89.1380 uA	 1.90719 s	 300.00 mV
142	 540.0 mV	 -62.1880 uA	 1.91332 s	 300.00 mV
143	 570.0 mV	 -41.0360 uA	 1.91949 s	 300.00 mV
144	 600.0 mV	 -25.2180 uA	 1.92565 s	 300.00 mV
145	 630.0 mV	 -14.0400 uA	 1.93173 s	 300.00 mV
146	 660.0 mV	 -7.14970 uA	 1.94436 s	 300.00 mV
147	 690.0 mV	 -3.19640 uA	 1.95097 s	 300.00 mV
148	 720.0 mV	 -1.25620 uA	 1.95740 s	 300.00 mV
149	 750.0 mV	 -472.800 nA	 1.97244 s	 300.00 mV
150	 780.0 mV	 -173.880 nA	 1.97868 s	 300.00 mV
151	 810.0 mV	 -51.8470 nA	 1.99288 s	 300.00 mV
152	 840.0 mV	 -15.980 nA	 2.01512 s	 300.00 mV
153	 870.0 mV	 -5.24090 nA	 2.05266 s	 300.00 mV
154	 900.0 mV	 974.40 pA	 2.06267 s	 300.00 mV
155	 930.0 mV	 -1.97220 nA	 2.07307 s	 300.00 mV
156	 960.0 mV	 1.52600 nA	 2.08259 s	 300.00 mV
157	 990.0 mV	 -1.72250 nA	 2.09223 s	 300.00 mV
158	 1.0200 V	 1.77600 nA	 2.10435 s	 300.00 mV
159	 1.0500 V	 -1.73250 nA	 2.11252 s	 300.00 mV
160	 1.0800 V	 1.58350 nA	 2.12320 s	 300.00 mV
161	 1.1100 V	 -1.70360 nA	 2.13298 s	 300.00 mV
162	 1.1400 V	 1.53840 nA	 2.14262 s	 300.00 mV
163	 1.1700 V	 -1.67060 nA	 2.15318 s	 300.00 mV
164	 1.2000 V	 1.53300 nA	 2.16274 s	 300.00 mV
165	 0 V	 -1.20760 mA	 2.28117 s	 400.00 mV
166	 30.0 mV	 -1.12100 mA	 2.28779 s	 400.00 mV
167	 60.0 mV	 -1.03580 mA	 2.29388 s	 400.00 mV
168	 90.0 mV	 -952.160 uA	 2.30674 s	 400.00 mV
169	 120.0 mV	 -869.340 uA	 2.31290 s	 400.00 mV
170	 150.0 mV	 -789.600 uA	 2.31913 s	 400.00 mV
171	 180.0 mV	 -712.060 uA	 2.32533 s	 400.00 mV
172	 210.0 mV	 -635.860 uA	 2.33149 s	 400.00 mV
173	 240.0 mV	 -563.020 uA	 2.33763 s	 400.00 mV
174	 270.0 mV	 -493.480 uA	 2.34392 s	 400.00 mV
175	 300.0 mV	 -426.840 uA	 2.35000 s	 400.00 mV
176	 330.0 mV	 -364.400 uA	 2.35616 s	 400.00 mV
177	 360.0 mV	 -306.020 uA	 2.36230 s	 400.00 mV
178	 390.0 mV	 -251.980 uA	 2.36840 s	 400.00 mV
179	 420.0 mV	 -202.780 uA	 2.37449 s	 400.00 mV
180	 450.0 mV	 -159.280 uA	 2.38040 s	 400.00 mV
181	 480.0 mV	 -121.160 uA	 2.38600 s	 400.00 mV
182	 510.0 mV	 -88.3420 uA	 2.39779 s	 400.00 mV
183	 540.0 mV	 -61.5700 uA	 2.40459 s	 400.00 mV
184	 570.0 mV	 -40.4620 uA	 2.40976 s	 400.00 mV
185	 600.0 mV	 -24.6340 uA	 2.41586 s	 400.00 mV
186	 630.0 mV	 -13.7700 uA	 2.42130 s	 400.00 mV
187	 660.0 mV	 -7.06070 uA	 2.43372 s	 400.00 mV
188	 690.0 mV	 -3.10910 uA	 2.44046 s	 400.00 mV
189	 720.0 mV	 -1.28550 uA	 2.44712 s	 400.00 mV
190	 750.0 mV	 -441.700 nA	 2.46312 s	 400.00 mV
191	 780.0 mV	 -148.200 nA	 2.46908 s	 400.00 mV
192	 810.0 mV	 -47.0212 nA	 2.48236 s	 400.00 mV
193	 840.0 mV	 -15.6968 nA	 2.49295 s	 400.00 mV
194	 870.0 mV	 -4.78210 nA	 2.53063 s	 400.00 mV
195	 900.0 mV	 -1.42510 nA	 2.53820 s	 400.00 mV
196	 930.0 mV	 1.31960 nA	 2.54557 s	 400.00 mV
197	 960.0 mV	 -1.76820 nA	 2.55238 s	 400.00 mV
198	 990.0 mV	 1.54130 nA	 2.56300 s	 400.00 mV
199	 1.0200 V	 -1.64680 nA	 2.57317 s	 400.00 mV
200	 1.0500 V	 1.48440 nA	 2.58350 s	 400.00 mV
201	 1.0800 V	 -1.66730 nA	 2.59296 s	 400.00 mV
202	 1.1100 V	 1.66990 nA	 2.60367 s	 400.00 mV
203	 1.1400 V	 -1.65550 nA	 2.61294 s	 400.00 mV
204	 1.1700 V	 1.65450 nA	 2.62352 s	 400.00 mV
205	 1.2000 V	 -1.67950 nA	 2.63277 s	 400.00 mV
206	 0 V	 -1.19000 mA	 2.72946 s	 500.00 mV
207	 30.0 mV	 -1.10560 mA	 2.73610 s	 500.00 mV
208	 60.0 mV	 -1.02260 mA	 2.74227 s	 500.00 mV
209	 90.0 mV	 -939.520 uA	 2.75519 s	 500.00 mV
210	 120.0 mV	 -859.160 uA	 2.76136 s	 500.00 mV
211	 150.0 mV	 -780.400 uA	 2.76756 s	 500.00 mV
