Index	Vg	Id	Time	Vd
1	 0 V	 -947.560 uA	 12.68 ms	 0 V
2	 30.0 mV	 -886.160 uA	 18.62 ms	 0 V
3	 60.0 mV	 -824.900 uA	 24.80 ms	 0 V
4	 90.0 mV	 -766.180 uA	 31.00 ms	 0 V
5	 120.0 mV	 -708.820 uA	 37.20 ms	 0 V
6	 150.0 mV	 -651.980 uA	 43.32 ms	 0 V
7	 180.0 mV	 -599.020 uA	 49.53 ms	 0 V
8	 210.0 mV	 -545.680 uA	 55.72 ms	 0 V
9	 240.0 mV	 -495.400 uA	 61.85 ms	 0 V
10	 270.0 mV	 -446.740 uA	 67.99 ms	 0 V
11	 300.0 mV	 -399.740 uA	 74.20 ms	 0 V
12	 330.0 mV	 -355.780 uA	 80.36 ms	 0 V
13	 360.0 mV	 -314.000 uA	 86.52 ms	 0 V
14	 390.0 mV	 -273.780 uA	 92.61 ms	 0 V
15	 420.0 mV	 -237.340 uA	 98.55 ms	 0 V
16	 450.0 mV	 -202.480 uA	 103.70 ms	 0 V
17	 480.0 mV	 -171.000 uA	 108.87 ms	 0 V
18	 510.0 mV	 -141.780 uA	 114.01 ms	 0 V
19	 540.0 mV	 -115.980 uA	 119.14 ms	 0 V
20	 570.0 mV	 -92.6800 uA	 130.90 ms	 0 V
21	 600.0 mV	 -72.5800 uA	 136.08 ms	 0 V
22	 630.0 mV	 -54.9480 uA	 141.22 ms	 0 V
23	 660.0 mV	 -40.4380 uA	 146.35 ms	 0 V
24	 690.0 mV	 -28.6340 uA	 152.02 ms	 0 V
25	 720.0 mV	 -19.5560 uA	 157.19 ms	 0 V
26	 750.0 mV	 -12.4720 uA	 162.37 ms	 0 V
27	 780.0 mV	 -7.61290 uA	 175.57 ms	 0 V
28	 810.0 mV	 -4.30730 uA	 182.68 ms	 0 V
29	 840.0 mV	 -2.50020 uA	 188.29 ms	 0 V
30	 870.0 mV	 -1.20360 uA	 193.94 ms	 0 V
31	 900.0 mV	 -599.440 nA	 214.53 ms	 0 V
32	 930.0 mV	 -378.160 nA	 221.26 ms	 0 V
33	 960.0 mV	 -202.940 nA	 229.53 ms	 0 V
34	 990.0 mV	 -138.800 nA	 261.91 ms	 0 V
35	 1.0200 V	 -109.000 nA	 291.26 ms	 0 V
36	 1.0500 V	 -85.280 nA	 328.03 ms	 0 V
37	 1.0800 V	 -53.840 nA	 360.21 ms	 0 V
38	 1.1100 V	 -124.340 nA	 387.01 ms	 0 V
39	 1.1400 V	 -12.620 nA	 413.73 ms	 0 V
40	 1.1700 V	 -61.180 nA	 440.54 ms	 0 V
41	 1.2000 V	 -54.80 nA	 475.65 ms	 0 V
42	 0 V	 -940.500 uA	 523.20 ms	 100.00 mV
43	 30.0 mV	 -879.380 uA	 529.90 ms	 100.00 mV
44	 60.0 mV	 -818.960 uA	 536.14 ms	 100.00 mV
45	 90.0 mV	 -760.720 uA	 542.29 ms	 100.00 mV
46	 120.0 mV	 -703.220 uA	 548.49 ms	 100.00 mV
47	 150.0 mV	 -647.740 uA	 554.67 ms	 100.00 mV
48	 180.0 mV	 -594.140 uA	 560.79 ms	 100.00 mV
49	 210.0 mV	 -542.060 uA	 566.99 ms	 100.00 mV
50	 240.0 mV	 -491.160 uA	 573.19 ms	 100.00 mV
51	 270.0 mV	 -443.520 uA	 579.32 ms	 100.00 mV
52	 300.0 mV	 -397.240 uA	 585.41 ms	 100.00 mV
53	 330.0 mV	 -353.240 uA	 591.61 ms	 100.00 mV
54	 360.0 mV	 -311.840 uA	 597.69 ms	 100.00 mV
55	 390.0 mV	 -271.980 uA	 603.65 ms	 100.00 mV
56	 420.0 mV	 -235.360 uA	 610.06 ms	 100.00 mV
57	 450.0 mV	 -201.160 uA	 616.27 ms	 100.00 mV
58	 480.0 mV	 -169.500 uA	 622.44 ms	 100.00 mV
59	 510.0 mV	 -140.980 uA	 628.60 ms	 100.00 mV
60	 540.0 mV	 -114.560 uA	 634.83 ms	 100.00 mV
61	 570.0 mV	 -91.9880 uA	 647.70 ms	 100.00 mV
62	 600.0 mV	 -71.4660 uA	 653.84 ms	 100.00 mV
63	 630.0 mV	 -54.5260 uA	 661.37 ms	 100.00 mV
