Index	Vg	Id	Time	Vd
1	 0 V	 -100.300 nA	 34.41 ms	 0 V
2	 30.0 mV	 -148.040 nA	 64.12 ms	 0 V
3	 60.0 mV	 -124.060 nA	 94.02 ms	 0 V
4	 90.0 mV	 -180.540 nA	 127.99 ms	 0 V
5	 120.0 mV	 -124.070 nA	 134.67 ms	 0 V
6	 150.0 mV	 -73.190 nA	 160.99 ms	 0 V
7	 180.0 mV	 -151.260 nA	 194.99 ms	 0 V
8	 210.0 mV	 -163.110 nA	 227.65 ms	 0 V
9	 240.0 mV	 -127.990 nA	 234.21 ms	 0 V
10	 270.0 mV	 -151.900 nA	 266.12 ms	 0 V
11	 300.0 mV	 -129.20 nA	 307.05 ms	 0 V
12	 330.0 mV	 -162.460 nA	 324.03 ms	 0 V
13	 360.0 mV	 -127.270 nA	 353.75 ms	 0 V
14	 390.0 mV	 -181.210 nA	 383.54 ms	 0 V
15	 420.0 mV	 -124.390 nA	 413.36 ms	 0 V
16	 450.0 mV	 -186.040 nA	 443.26 ms	 0 V
17	 480.0 mV	 -183.820 nA	 475.24 ms	 0 V
18	 510.0 mV	 -142.240 nA	 486.01 ms	 0 V
19	 540.0 mV	 -236.430 nA	 518.07 ms	 0 V
20	 570.0 mV	 -177.200 nA	 524.64 ms	 0 V
21	 600.0 mV	 -201.960 nA	 557.34 ms	 0 V
22	 630.0 mV	 -179.590 nA	 563.92 ms	 0 V
23	 660.0 mV	 -141.070 nA	 593.70 ms	 0 V
24	 690.0 mV	 -165.020 nA	 601.88 ms	 0 V
25	 720.0 mV	 -148.770 nA	 608.53 ms	 0 V
26	 750.0 mV	 -156.420 nA	 615.16 ms	 0 V
27	 780.0 mV	 -154.850 nA	 655.63 ms	 0 V
28	 810.0 mV	 -170.970 nA	 662.29 ms	 0 V
29	 840.0 mV	 -163.180 nA	 668.84 ms	 0 V
30	 870.0 mV	 -160.790 nA	 675.40 ms	 0 V
31	 900.0 mV	 -107.960 nA	 715.84 ms	 0 V
32	 930.0 mV	 -144.330 nA	 722.41 ms	 0 V
33	 960.0 mV	 -109.540 nA	 729.90 ms	 0 V
34	 990.0 mV	 -147.480 nA	 736.60 ms	 0 V
35	 1.0200 V	 -141.720 nA	 743.21 ms	 0 V
36	 1.0500 V	 -121.220 nA	 749.77 ms	 0 V
37	 1.0800 V	 -143.140 nA	 756.45 ms	 0 V
38	 1.1100 V	 -144.770 nA	 763.05 ms	 0 V
39	 1.1400 V	 -124.270 nA	 769.48 ms	 0 V
40	 1.1700 V	 -137.090 nA	 776.12 ms	 0 V
41	 1.2000 V	 -124.370 nA	 781.72 ms	 0 V
42	 0 V	 -5.2200 nA	 1.12844 s	 100.00 mV
43	 30.0 mV	 -4.41708 nA	 1.17174 s	 100.00 mV
44	 60.0 mV	 -4.7334 nA	 1.21086 s	 100.00 mV
45	 90.0 mV	 -5.220 nA	 1.25325 s	 100.00 mV
46	 120.0 mV	 -4.8137 nA	 1.26930 s	 100.00 mV
47	 150.0 mV	 -3.8643 nA	 1.34680 s	 100.00 mV
48	 180.0 mV	 -7.990 nA	 1.39044 s	 100.00 mV
49	 210.0 mV	 -4.71568 nA	 1.43229 s	 100.00 mV
50	 240.0 mV	 1.46462 nA	 1.44187 s	 100.00 mV
51	 270.0 mV	 660 pA	 1.49877 s	 100.00 mV
52	 300.0 mV	 896.54 pA	 1.53700 s	 100.00 mV
53	 330.0 mV	 13.0003 nA	 1.57965 s	 100.00 mV
54	 360.0 mV	 35.1693 nA	 1.59492 s	 100.00 mV
55	 390.0 mV	 94.4845 nA	 1.61021 s	 100.00 mV
56	 420.0 mV	 216.630 nA	 1.63970 s	 100.00 mV
57	 450.0 mV	 422.060 nA	 1.64632 s	 100.00 mV
58	 480.0 mV	 701.180 nA	 1.65300 s	 100.00 mV
59	 510.0 mV	 1.119660 uA	 1.65957 s	 100.00 mV
60	 540.0 mV	 1.74310 uA	 1.70582 s	 100.00 mV
61	 570.0 mV	 2.61440 uA	 1.71341 s	 100.00 mV
62	 600.0 mV	 3.79080 uA	 1.72095 s	 100.00 mV
63	 630.0 mV	 5.26870 uA	 1.72860 s	 100.00 mV
64	 660.0 mV	 7.10170 uA	 1.73612 s	 100.00 mV
65	 690.0 mV	 9.22850 uA	 1.74368 s	 100.00 mV
66	 720.0 mV	 11.6070 uA	 1.78120 s	 100.00 mV
67	 750.0 mV	 14.1880 uA	 1.78785 s	 100.00 mV
68	 780.0 mV	 16.8320 uA	 1.79449 s	 100.00 mV
69	 810.0 mV	 19.6750 uA	 1.80116 s	 100.00 mV
70	 840.0 mV	 22.4760 uA	 1.80783 s	 100.00 mV
71	 870.0 mV	 25.2600 uA	 1.81444 s	 100.00 mV
72	 900.0 mV	 28.0020 uA	 1.82109 s	 100.00 mV
73	 930.0 mV	 30.6690 uA	 1.82774 s	 100.00 mV
74	 960.0 mV	 33.2640 uA	 1.83430 s	 100.00 mV
75	 990.0 mV	 35.7540 uA	 1.84097 s	 100.00 mV
76	 1.0200 V	 38.1250 uA	 1.84759 s	 100.00 mV
77	 1.0500 V	 40.4560 uA	 1.85403 s	 100.00 mV
78	 1.0800 V	 42.6600 uA	 1.86073 s	 100.00 mV
79	 1.1100 V	 44.7650 uA	 1.86744 s	 100.00 mV
80	 1.1400 V	 46.7310 uA	 1.87402 s	 100.00 mV
81	 1.1700 V	 48.6610 uA	 1.88065 s	 100.00 mV
82	 1.2000 V	 50.5030 uA	 1.88729 s	 100.00 mV
83	 0 V	 -3.43936 nA	 2.31075 s	 200.00 mV
84	 30.0 mV	 3.23896 nA	 2.32081 s	 200.00 mV
85	 60.0 mV	 -3.69952 nA	 2.33195 s	 200.00 mV
86	 90.0 mV	 3.51494 nA	 2.34145 s	 200.00 mV
87	 120.0 mV	 -4.23080 nA	 2.35102 s	 200.00 mV
88	 150.0 mV	 2.59898 nA	 2.36160 s	 200.00 mV
89	 180.0 mV	 -1.14090 nA	 2.37611 s	 200.00 mV
90	 210.0 mV	 2.36468 nA	 2.38559 s	 200.00 mV
91	 240.0 mV	 -1.93036 nA	 2.39490 s	 200.00 mV
92	 270.0 mV	 4.00496 nA	 2.40490 s	 200.00 mV
93	 300.0 mV	 1.28266 nA	 2.41357 s	 200.00 mV
94	 330.0 mV	 11.3123 nA	 2.45007 s	 200.00 mV
95	 360.0 mV	 42.4284 nA	 2.46539 s	 200.00 mV
96	 390.0 mV	 114.420 nA	 2.49611 s	 200.00 mV
97	 420.0 mV	 264.830 nA	 2.50268 s	 200.00 mV
98	 450.0 mV	 507.180 nA	 2.51051 s	 200.00 mV
99	 480.0 mV	 892.120 nA	 2.51697 s	 200.00 mV
100	 510.0 mV	 1.46820 uA	 2.56369 s	 200.00 mV
101	 540.0 mV	 2.31230 uA	 2.57063 s	 200.00 mV
102	 570.0 mV	 3.50770 uA	 2.57763 s	 200.00 mV
103	 600.0 mV	 5.11430 uA	 2.58523 s	 200.00 mV
