Index	Vg	Id	Time	Vd
1	 0 V	 -214.530 nA	 59.41 ms	 0 V
2	 30.0 mV	 -157.830 nA	 67.89 ms	 0 V
3	 60.0 mV	 -175.590 nA	 76.62 ms	 0 V
4	 90.0 mV	 -179.830 nA	 108.47 ms	 0 V
5	 120.0 mV	 -207.740 nA	 117.09 ms	 0 V
6	 150.0 mV	 -209.610 nA	 165.86 ms	 0 V
7	 180.0 mV	 -187.000 nA	 195.63 ms	 0 V
8	 210.0 mV	 -217.770 nA	 225.36 ms	 0 V
9	 240.0 mV	 -193.160 nA	 255.12 ms	 0 V
10	 270.0 mV	 -80.960 nA	 261.77 ms	 0 V
11	 300.0 mV	 -181.600 nA	 268.38 ms	 0 V
12	 330.0 mV	 -151.780 nA	 274.93 ms	 0 V
13	 360.0 mV	 -116.300 nA	 315.34 ms	 0 V
14	 390.0 mV	 -64.030 nA	 356.17 ms	 0 V
15	 420.0 mV	 -9.9956 nA	 370.89 ms	 0 V
16	 450.0 mV	 65.6232 nA	 386.60 ms	 0 V
17	 480.0 mV	 546.100 nA	 424.81 ms	 0 V
18	 510.0 mV	 234.110 nA	 431.50 ms	 0 V
19	 540.0 mV	 314.260 nA	 438.06 ms	 0 V
20	 570.0 mV	 503.880 nA	 444.50 ms	 0 V
21	 600.0 mV	 638.980 nA	 450.31 ms	 0 V
22	 630.0 mV	 849.500 nA	 458.03 ms	 0 V
23	 660.0 mV	 1.069730 uA	 464.74 ms	 0 V
24	 690.0 mV	 -333.70 nA	 487.59 ms	 0 V
25	 720.0 mV	 383.210 nA	 504.72 ms	 0 V
26	 750.0 mV	 758.150 nA	 511.20 ms	 0 V
27	 780.0 mV	 1.046990 uA	 517.83 ms	 0 V
28	 810.0 mV	 292.100 nA	 574.28 ms	 0 V
29	 840.0 mV	 605.840 nA	 580.84 ms	 0 V
30	 870.0 mV	 853.820 nA	 587.22 ms	 0 V
31	 900.0 mV	 1.061240 uA	 593.92 ms	 0 V
32	 930.0 mV	 607.80 nA	 616.80 ms	 0 V
33	 960.0 mV	 211.590 nA	 633.69 ms	 0 V
34	 990.0 mV	 447.570 nA	 640.29 ms	 0 V
35	 1.0200 V	 649.410 nA	 646.70 ms	 0 V
36	 1.0500 V	 822.730 nA	 652.47 ms	 0 V
37	 1.0800 V	 1.036510 uA	 660.93 ms	 0 V
38	 1.1100 V	 1.150020 uA	 667.50 ms	 0 V
39	 1.1400 V	 1.20860 uA	 713.71 ms	 0 V
40	 1.1700 V	 1.17280 uA	 721.25 ms	 0 V
41	 1.2000 V	 1.15710 uA	 728.59 ms	 0 V
42	 0 V	 603.62 pA	 1.13108 s	 100.00 mV
43	 30.0 mV	 4.63430 nA	 1.14410 s	 100.00 mV
44	 60.0 mV	 -1.1536 nA	 1.17668 s	 100.00 mV
45	 90.0 mV	 -1.05044 nA	 1.21587 s	 100.00 mV
46	 120.0 mV	 3.01832 nA	 1.23038 s	 100.00 mV
47	 150.0 mV	 3.07650 nA	 1.30095 s	 100.00 mV
48	 180.0 mV	 6.01656 nA	 1.31044 s	 100.00 mV
49	 210.0 mV	 9.95976 nA	 1.32007 s	 100.00 mV
50	 240.0 mV	 20.4249 nA	 1.35483 s	 100.00 mV
