Index	Vg	Id	Time	Vd
1	 0 V	 -183.740 nA	 34.50 ms	 0 V
2	 30.0 mV	 -186.580 nA	 42.98 ms	 0 V
3	 60.0 mV	 -124.270 nA	 49.65 ms	 0 V
4	 90.0 mV	 -313.780 nA	 56.21 ms	 0 V
5	 120.0 mV	 -211.870 nA	 62.79 ms	 0 V
6	 150.0 mV	 -324.440 nA	 71.51 ms	 0 V
7	 180.0 mV	 -140.750 nA	 78.14 ms	 0 V
8	 210.0 mV	 -341.560 nA	 84.75 ms	 0 V
9	 240.0 mV	 -310.050 nA	 91.30 ms	 0 V
10	 270.0 mV	 -182.740 nA	 97.71 ms	 0 V
11	 300.0 mV	 -304.660 nA	 104.79 ms	 0 V
12	 330.0 mV	 -209.610 nA	 110.42 ms	 0 V
13	 360.0 mV	 -334.200 nA	 116.04 ms	 0 V
14	 390.0 mV	X -382.190 nA	 127.43 ms	 0 V
15	 420.0 mV	 -380.200 nA	 133.32 ms	 0 V
16	 450.0 mV	 -270.120 nA	 140.02 ms	 0 V
17	 480.0 mV	 -694.840 nA	 145.64 ms	 0 V
18	 510.0 mV	 -451.330 nA	 151.84 ms	 0 V
19	 540.0 mV	 -493.260 nA	 157.46 ms	 0 V
20	 570.0 mV	 -491.280 nA	 163.11 ms	 0 V
21	 600.0 mV	 -551.890 nA	 170.34 ms	 0 V
22	 630.0 mV	 -669.520 nA	 177.80 ms	 0 V
23	 660.0 mV	 -658.520 nA	 184.50 ms	 0 V
24	 690.0 mV	 -668.900 nA	 191.08 ms	 0 V
25	 720.0 mV	 -655.360 nA	 197.75 ms	 0 V
26	 750.0 mV	 -641.600 nA	 204.33 ms	 0 V
27	 780.0 mV	 -592.740 nA	 210.94 ms	 0 V
28	 810.0 mV	 -558.900 nA	 217.53 ms	 0 V
29	 840.0 mV	 -493.950 nA	 223.93 ms	 0 V
30	 870.0 mV	 -438.210 nA	 230.66 ms	 0 V
31	 900.0 mV	 -402.090 nA	 236.54 ms	 0 V
32	 930.0 mV	 -342.230 nA	 242.18 ms	 0 V
33	 960.0 mV	 -295.930 nA	 249.33 ms	 0 V
34	 990.0 mV	 -259.220 nA	 254.98 ms	 0 V
35	 1.0200 V	 -195.870 nA	 261.93 ms	 0 V
36	 1.0500 V	 -167.960 nA	 267.59 ms	 0 V
37	 1.0800 V	 -121.820 nA	 273.26 ms	 0 V
38	 1.1100 V	 -12.8411 nA	 288.60 ms	 0 V
39	 1.1400 V	 41.8142 nA	 303.82 ms	 0 V
40	 1.1700 V	 87.7697 nA	 319.13 ms	 0 V
41	 1.2000 V	 114.8737 nA	 334.33 ms	 0 V
42	 0 V	 1.11492 nA	 514.72 ms	 100.00 mV
43	 30.0 mV	 -7.120 nA	 567.29 ms	 100.00 mV
44	 60.0 mV	 -6.890 nA	 603.44 ms	 100.00 mV
45	 90.0 mV	 -10.660 nA	 643.50 ms	 100.00 mV
46	 120.0 mV	 -10.6606 nA	 658.28 ms	 100.00 mV
47	 150.0 mV	 -16.680 nA	 693.82 ms	 100.00 mV
48	 180.0 mV	 -5.7804 nA	 708.55 ms	 100.00 mV
49	 210.0 mV	 -6.710 nA	 741.13 ms	 100.00 mV
50	 240.0 mV	 -7.940 nA	 784.10 ms	 100.00 mV
51	 270.0 mV	 90.4 pA	 816.18 ms	 100.00 mV
52	 300.0 mV	 13.6813 nA	 831.42 ms	 100.00 mV
53	 330.0 mV	 32.9871 nA	 857.16 ms	 100.00 mV
54	 360.0 mV	 78.9029 nA	 872.50 ms	 100.00 mV
55	 390.0 mV	 169.770 nA	 902.07 ms	 100.00 mV
56	 420.0 mV	 415.030 nA	 908.76 ms	 100.00 mV
57	 450.0 mV	 920.880 nA	 915.32 ms	 100.00 mV
58	 480.0 mV	 2.19490 uA	 961.70 ms	 100.00 mV
59	 510.0 mV	 5.06540 uA	 969.26 ms	 100.00 mV
60	 540.0 mV	 10.33040 uA	 976.81 ms	 100.00 mV
61	 570.0 mV	 19.1750 uA	 1.01323 s	 100.00 mV
62	 600.0 mV	 32.6150 uA	 1.01886 s	 100.00 mV
63	 630.0 mV	 50.5580 uA	 1.02469 s	 100.00 mV
64	 660.0 mV	 73.2280 uA	 1.03080 s	 100.00 mV
65	 690.0 mV	 99.8680 uA	 1.03642 s	 100.00 mV
66	 720.0 mV	 130.050 uA	 1.06452 s	 100.00 mV
67	 750.0 mV	 162.730 uA	 1.07117 s	 100.00 mV
68	 780.0 mV	 197.440 uA	 1.07773 s	 100.00 mV
69	 810.0 mV	 233.520 uA	 1.08420 s	 100.00 mV
70	 840.0 mV	 270.070 uA	 1.09082 s	 100.00 mV
71	 870.0 mV	 306.900 uA	 1.09744 s	 100.00 mV
72	 900.0 mV	 343.920 uA	 1.10413 s	 100.00 mV
73	 930.0 mV	 380.160 uA	 1.11080 s	 100.00 mV
