Index	Vg	Id	Time	Vd
1	 0 V	 6.700 nA	 67.30 ms	 0 V
2	 30.0 mV	 6.03954 nA	 108.95 ms	 0 V
3	 60.0 mV	X 5.37780 nA	 128.32 ms	 0 V
4	 90.0 mV	 -6.84882 nA	 137.92 ms	 0 V
5	 120.0 mV	 578.34 pA	 152.36 ms	 0 V
6	 150.0 mV	 -4.050 nA	 221.71 ms	 0 V
7	 180.0 mV	 -880 pA	 254.21 ms	 0 V
8	 210.0 mV	 -5.4630 nA	 277.95 ms	 0 V
9	 240.0 mV	 -2.82230 nA	 320.64 ms	 0 V
10	 270.0 mV	 8.95130 nA	 330.08 ms	 0 V
11	 300.0 mV	 -253.38 pA	 341.08 ms	 0 V
12	 330.0 mV	 10.99608 nA	 400.16 ms	 0 V
13	 360.0 mV	 -5.720 nA	 461.00 ms	 0 V
14	 390.0 mV	 -7.6273 nA	 475.66 ms	 0 V
15	 420.0 mV	 -752.7 pA	 490.70 ms	 0 V
16	 450.0 mV	 3.2265 nA	 507.57 ms	 0 V
17	 480.0 mV	 7.2380 nA	 522.85 ms	 0 V
18	 510.0 mV	 4.6400 nA	 538.39 ms	 0 V
19	 540.0 mV	 15.6327 nA	 553.60 ms	 0 V
20	 570.0 mV	 43.4048 nA	 568.89 ms	 0 V
21	 600.0 mV	 71.3848 nA	 584.23 ms	 0 V
22	 630.0 mV	 114.0874 nA	 599.42 ms	 0 V
23	 660.0 mV	 1.082430 uA	 714.20 ms	 0 V
24	 690.0 mV	 823.920 nA	 720.82 ms	 0 V
25	 720.0 mV	 701.020 nA	 728.02 ms	 0 V
26	 750.0 mV	 659.680 nA	 734.41 ms	 0 V
27	 780.0 mV	 661.530 nA	 740.25 ms	 0 V
28	 810.0 mV	 679.910 nA	 747.39 ms	 0 V
29	 840.0 mV	 706.230 nA	 753.05 ms	 0 V
30	 870.0 mV	 744.470 nA	 759.11 ms	 0 V
31	 900.0 mV	 778.160 nA	 764.78 ms	 0 V
32	 930.0 mV	 825.610 nA	 770.43 ms	 0 V
33	 960.0 mV	 884.810 nA	 778.38 ms	 0 V
34	 990.0 mV	 929.670 nA	 785.28 ms	 0 V
35	 1.0200 V	 984.170 nA	 791.99 ms	 0 V
36	 1.0500 V	 1.027690 uA	 798.64 ms	 0 V
37	 1.0800 V	 1.070410 uA	 805.24 ms	 0 V
38	 1.1100 V	 1.123920 uA	 811.87 ms	 0 V
39	 1.1400 V	 1.150010 uA	 818.52 ms	 0 V
40	 1.1700 V	 1.150000 uA	 825.20 ms	 0 V
41	 1.2000 V	 1.34210 uA	 871.51 ms	 0 V
42	 0 V	 3.08822 nA	 1.09074 s	 100.00 mV
43	 30.0 mV	 -2.65128 nA	 1.10080 s	 100.00 mV
44	 60.0 mV	 3.86760 nA	 1.11037 s	 100.00 mV
45	 90.0 mV	 -4.42766 nA	 1.11987 s	 100.00 mV
46	 120.0 mV	 5.56844 nA	 1.12943 s	 100.00 mV
47	 150.0 mV	 -4.91476 nA	 1.13889 s	 100.00 mV
48	 180.0 mV	 5.79470 nA	 1.14966 s	 100.00 mV
49	 210.0 mV	 -1.86642 nA	 1.15915 s	 100.00 mV
50	 240.0 mV	 14.5911 nA	 1.20551 s	 100.00 mV
51	 270.0 mV	 38.5265 nA	 1.22080 s	 100.00 mV
52	 300.0 mV	 99.840 nA	 1.26212 s	 100.00 mV
53	 330.0 mV	 362.530 nA	 1.26875 s	 100.00 mV
54	 360.0 mV	 929.630 nA	 1.27514 s	 100.00 mV
55	 390.0 mV	 2.19460 uA	 1.32239 s	 100.00 mV
56	 420.0 mV	 4.89270 uA	 1.32996 s	 100.00 mV
57	 450.0 mV	 9.57130 uA	 1.33732 s	 100.00 mV
58	 480.0 mV	 17.3200 uA	 1.37670 s	 100.00 mV
59	 510.0 mV	 29.1550 uA	 1.38234 s	 100.00 mV
60	 540.0 mV	 47.7910 uA	 1.38955 s	 100.00 mV
61	 570.0 mV	 75.0530 uA	 1.39521 s	 100.00 mV
62	 600.0 mV	 112.8690 uA	 1.40087 s	 100.00 mV
63	 630.0 mV	 164.110 uA	 1.42939 s	 100.00 mV
64	 660.0 mV	 228.550 uA	 1.43610 s	 100.00 mV
65	 690.0 mV	 304.850 uA	 1.44267 s	 100.00 mV
66	 720.0 mV	 392.660 uA	 1.44929 s	 100.00 mV
67	 750.0 mV	 487.730 uA	 1.45595 s	 100.00 mV
68	 780.0 mV	 588.750 uA	 1.46255 s	 100.00 mV
69	 810.0 mV	 691.740 uA	 1.46899 s	 100.00 mV
70	 840.0 mV	 795.150 uA	 1.47464 s	 100.00 mV
71	 870.0 mV	 897.830 uA	 1.48130 s	 100.00 mV
72	 900.0 mV	 997.160 uA	 1.48798 s	 100.00 mV
73	 930.0 mV	 1.093630 mA	 1.49454 s	 100.00 mV
74	 960.0 mV	 1.18590 mA	 1.51411 s	 100.00 mV
75	 990.0 mV	 1.27400 mA	 1.52075 s	 100.00 mV
76	 1.0200 V	 1.35770 mA	 1.52739 s	 100.00 mV
77	 1.0500 V	 1.43740 mA	 1.53396 s	 100.00 mV
78	 1.0800 V	 1.51220 mA	 1.54055 s	 100.00 mV
79	 1.1100 V	 1.58270 mA	 1.54716 s	 100.00 mV
80	 1.1400 V	 1.64990 mA	 1.55371 s	 100.00 mV
81	 1.1700 V	 1.71250 mA	 1.56154 s	 100.00 mV
82	 1.2000 V	 1.77160 mA	 1.56711 s	 100.00 mV
83	 0 V	 6.99930 nA	 1.84741 s	 200.00 mV
84	 30.0 mV	 -6.27000 nA	 1.85747 s	 200.00 mV
85	 60.0 mV	 6.96130 nA	 1.86705 s	 200.00 mV
86	 90.0 mV	 -6.89454 nA	 1.87655 s	 200.00 mV
87	 120.0 mV	 6.70728 nA	 1.88612 s	 200.00 mV
88	 150.0 mV	 -6.38320 nA	 1.89648 s	 200.00 mV
89	 180.0 mV	 7.49138 nA	 1.90581 s	 200.00 mV
90	 210.0 mV	 -2.67012 nA	 1.91688 s	 200.00 mV
91	 240.0 mV	 7.8885 nA	 1.95299 s	 200.00 mV
92	 270.0 mV	 42.2839 nA	 1.96832 s	 200.00 mV
93	 300.0 mV	 143.690 nA	 1.99812 s	 200.00 mV
94	 330.0 mV	 425.700 nA	 2.00477 s	 200.00 mV
95	 360.0 mV	 1.10030 uA	 2.05171 s	 200.00 mV
96	 390.0 mV	 2.81030 uA	 2.05924 s	 200.00 mV
97	 420.0 mV	 6.05690 uA	 2.06688 s	 200.00 mV
