Index	Vg	Id	Time	Vd
1	 0 V	 4.730 nA	 59.28 ms	 0 V
2	 30.0 mV	 -2.250 nA	 143.80 ms	 0 V
3	 60.0 mV	 -8.3506 nA	 163.86 ms	 0 V
4	 90.0 mV	 -1.5817 nA	 249.55 ms	 0 V
5	 120.0 mV	 1.94212 nA	 292.34 ms	 0 V
6	 150.0 mV	 -1.2159 nA	 335.26 ms	 0 V
7	 180.0 mV	 -5.350 nA	 367.85 ms	 0 V
8	 210.0 mV	 -8.280 nA	 404.44 ms	 0 V
9	 240.0 mV	 -8.150 nA	 448.52 ms	 0 V
10	 270.0 mV	 -3.7047 nA	 468.60 ms	 0 V
11	 300.0 mV	 -3.80 nA	 543.86 ms	 0 V
12	 330.0 mV	 30 pA	 633.13 ms	 0 V
13	 360.0 mV	 3.30 nA	 676.65 ms	 0 V
14	 390.0 mV	 -7.520 nA	 723.88 ms	 0 V
15	 420.0 mV	 -8.210 nA	 757.21 ms	 0 V
16	 450.0 mV	 -8.9670 nA	 771.96 ms	 0 V
17	 480.0 mV	 -46.830 nA	 804.57 ms	 0 V
18	 510.0 mV	 -31.070 nA	 836.60 ms	 0 V
19	 540.0 mV	 -30.8960 nA	 851.30 ms	 0 V
20	 570.0 mV	 -44.2979 nA	 889.68 ms	 0 V
21	 600.0 mV	 -49.8059 nA	 904.87 ms	 0 V
22	 630.0 mV	 -78.40 nA	 946.76 ms	 0 V
23	 660.0 mV	 -63.3234 nA	 971.13 ms	 0 V
24	 690.0 mV	 -73.7554 nA	 987.36 ms	 0 V
25	 720.0 mV	 -72.510 nA	 1.01999 s	 0 V
26	 750.0 mV	 -76.6871 nA	 1.03478 s	 0 V
27	 780.0 mV	 -82.6266 nA	 1.05008 s	 0 V
28	 810.0 mV	 -96.7263 nA	 1.06532 s	 0 V
29	 840.0 mV	 -92.6372 nA	 1.08061 s	 0 V
30	 870.0 mV	 -83.9594 nA	 1.09594 s	 0 V
31	 900.0 mV	 -75.4823 nA	 1.11122 s	 0 V
32	 930.0 mV	 -78.9892 nA	 1.12646 s	 0 V
33	 960.0 mV	 -72.4549 nA	 1.14306 s	 0 V
34	 990.0 mV	 -60.5700 nA	 1.15906 s	 0 V
35	 1.0200 V	 -52.5928 nA	 1.17500 s	 0 V
36	 1.0500 V	 -48.9081 nA	 1.19069 s	 0 V
37	 1.0800 V	 -48.2845 nA	 1.20636 s	 0 V
38	 1.1100 V	 -42.2961 nA	 1.22160 s	 0 V
39	 1.1400 V	 -35.3981 nA	 1.23690 s	 0 V
40	 1.1700 V	 -24.2166 nA	 1.25218 s	 0 V
