Index	Vg	Id	Time	Vd
1	 0 V	 -73.6240 uA	 19.16 ms	 0 V
2	 30.0 mV	 -68.8320 uA	 25.13 ms	 0 V
3	 60.0 mV	 -64.0200 uA	 31.29 ms	 0 V
4	 90.0 mV	 -59.2740 uA	 37.49 ms	 0 V
5	 120.0 mV	 -54.6400 uA	 43.58 ms	 0 V
6	 150.0 mV	 -50.0100 uA	 49.74 ms	 0 V
7	 180.0 mV	 -45.5840 uA	 55.90 ms	 0 V
8	 210.0 mV	 -41.1600 uA	 62.07 ms	 0 V
9	 240.0 mV	 -36.9340 uA	 68.25 ms	 0 V
10	 270.0 mV	 -32.8040 uA	 74.34 ms	 0 V
11	 300.0 mV	 -28.7860 uA	 80.46 ms	 0 V
12	 330.0 mV	 -25.0000 uA	 87.43 ms	 0 V
13	 360.0 mV	 -21.3420 uA	 92.57 ms	 0 V
14	 390.0 mV	 -17.9880 uA	 98.49 ms	 0 V
15	 420.0 mV	 -14.8600 uA	 103.67 ms	 0 V
16	 450.0 mV	 -12.0060 uA	 108.84 ms	 0 V
17	 480.0 mV	 -9.41980 uA	 121.96 ms	 0 V
18	 510.0 mV	 -7.22740 uA	 129.14 ms	 0 V
19	 540.0 mV	 -5.41860 uA	 134.82 ms	 0 V
20	 570.0 mV	 -3.88660 uA	 140.47 ms	 0 V
21	 600.0 mV	 -2.79740 uA	 147.08 ms	 0 V
22	 630.0 mV	 -1.86660 uA	 152.69 ms	 0 V
23	 660.0 mV	 -1.19850 uA	 158.52 ms	 0 V
24	 690.0 mV	 -724.460 nA	 177.57 ms	 0 V
25	 720.0 mV	 -423.940 nA	 183.77 ms	 0 V
26	 750.0 mV	 -188.580 nA	 189.98 ms	 0 V
27	 780.0 mV	 -91.1130 nA	 204.28 ms	 0 V
28	 810.0 mV	 -31.8120 nA	 236.56 ms	 0 V
29	 840.0 mV	 -13.5754 nA	 247.01 ms	 0 V
30	 870.0 mV	 -3.77400 nA	 301.07 ms	 0 V
31	 900.0 mV	 -87.8 pA	 335.07 ms	 0 V
32	 930.0 mV	 3.95300 nA	 377.59 ms	 0 V
33	 960.0 mV	 -4.46350 nA	 385.16 ms	 0 V
34	 990.0 mV	 4.33040 nA	 393.93 ms	 0 V
35	 1.0200 V	 -610.40 pA	 400.51 ms	 0 V
36	 1.0500 V	 4.080 nA	 455.57 ms	 0 V
37	 1.0800 V	 4.02860 nA	 493.37 ms	 0 V
38	 1.1100 V	 -3.37410 nA	 502.54 ms	 0 V
39	 1.1400 V	 -4.7096 nA	 541.13 ms	 0 V
40	 1.1700 V	 -8.740 nA	 564.52 ms	 0 V
41	 1.2000 V	 -21.620 nA	 585.45 ms	 0 V
42	 0 V	 -72.3980 uA	 691.39 ms	 100.00 mV
43	 30.0 mV	 -67.6060 uA	 698.34 ms	 100.00 mV
44	 60.0 mV	 -63.0020 uA	 704.54 ms	 100.00 mV
45	 90.0 mV	 -58.3160 uA	 710.74 ms	 100.00 mV
46	 120.0 mV	 -53.7740 uA	 716.87 ms	 100.00 mV
47	 150.0 mV	 -49.2580 uA	 722.97 ms	 100.00 mV
48	 180.0 mV	 -44.7800 uA	 729.16 ms	 100.00 mV
49	 210.0 mV	 -40.5180 uA	 735.36 ms	 100.00 mV
50	 240.0 mV	 -36.2660 uA	 741.46 ms	 100.00 mV
51	 270.0 mV	 -32.2200 uA	 747.68 ms	 100.00 mV
52	 300.0 mV	 -28.3000 uA	 753.80 ms	 100.00 mV
53	 330.0 mV	 -24.4920 uA	 759.88 ms	 100.00 mV
54	 360.0 mV	 -20.9680 uA	 765.97 ms	 100.00 mV
55	 390.0 mV	 -17.5980 uA	 772.16 ms	 100.00 mV
56	 420.0 mV	 -14.5420 uA	 778.36 ms	 100.00 mV
57	 450.0 mV	 -11.7560 uA	 784.50 ms	 100.00 mV
58	 480.0 mV	 -9.26740 uA	 796.83 ms	 100.00 mV
59	 510.0 mV	 -7.12100 uA	 803.44 ms	 100.00 mV
60	 540.0 mV	 -5.26650 uA	 810.01 ms	 100.00 mV
61	 570.0 mV	 -3.85790 uA	 816.58 ms	 100.00 mV
62	 600.0 mV	 -2.68720 uA	 823.01 ms	 100.00 mV
63	 630.0 mV	 -1.78360 uA	 828.68 ms	 100.00 mV
64	 660.0 mV	 -1.17110 uA	 835.63 ms	 100.00 mV
65	 690.0 mV	 -707.380 nA	 852.76 ms	 100.00 mV
66	 720.0 mV	 -388.200 nA	 857.95 ms	 100.00 mV
67	 750.0 mV	 -197.820 nA	 864.34 ms	 100.00 mV
68	 780.0 mV	 -81.780 nA	 893.12 ms	 100.00 mV
69	 810.0 mV	 -28.700 nA	 919.97 ms	 100.00 mV
70	 840.0 mV	 -14.9840 nA	 943.48 ms	 100.00 mV
71	 870.0 mV	 -5.72380 nA	 981.92 ms	 100.00 mV
