Index	Vg	Id	Time	Vd
1	 0 V	 1.110 nA	 60.67 ms	 0 V
2	 30.0 mV	 -15.70 nA	 128.63 ms	 0 V
3	 60.0 mV	 -7.500 nA	 170.47 ms	 0 V
4	 90.0 mV	 -45.480 nA	 202.66 ms	 0 V
5	 120.0 mV	 -51.850 nA	 232.47 ms	 0 V
6	 150.0 mV	 -72.320 nA	 262.24 ms	 0 V
7	 180.0 mV	 -51.020 nA	 302.63 ms	 0 V
8	 210.0 mV	 -142.50 nA	 363.30 ms	 0 V
9	 240.0 mV	 -39.60 nA	 413.90 ms	 0 V
10	 270.0 mV	 -56.550 nA	 452.24 ms	 0 V
11	 300.0 mV	 -28.10 nA	 526.71 ms	 0 V
12	 330.0 mV	 -74.730 nA	 544.03 ms	 0 V
13	 360.0 mV	 -127.10 nA	 585.04 ms	 0 V
14	 390.0 mV	 -131.40 nA	 635.71 ms	 0 V
15	 420.0 mV	 -148.490 nA	 685.75 ms	 0 V
16	 450.0 mV	 -183.090 nA	 692.41 ms	 0 V
17	 480.0 mV	 -184.220 nA	 699.09 ms	 0 V
18	 510.0 mV	 -220.760 nA	 705.69 ms	 0 V
19	 540.0 mV	 -286.850 nA	 712.15 ms	 0 V
20	 570.0 mV	 -384.790 nA	 718.72 ms	 0 V
21	 600.0 mV	 -498.300 nA	 725.33 ms	 0 V
22	 630.0 mV	 -547.940 nA	 731.93 ms	 0 V
23	 660.0 mV	 -688.360 nA	 738.35 ms	 0 V
24	 690.0 mV	 -770.950 nA	 745.43 ms	 0 V
25	 720.0 mV	 -745.160 nA	 751.09 ms	 0 V
26	 750.0 mV	 -806.160 nA	 756.98 ms	 0 V
27	 780.0 mV	 -769.140 nA	 763.64 ms	 0 V
28	 810.0 mV	 -723.990 nA	 770.21 ms	 0 V
29	 840.0 mV	 -709.430 nA	 776.80 ms	 0 V
30	 870.0 mV	 -649.340 nA	 783.49 ms	 0 V
31	 900.0 mV	 -578.000 nA	 790.13 ms	 0 V
32	 930.0 mV	 -526.480 nA	 796.81 ms	 0 V
33	 960.0 mV	 -468.020 nA	 803.42 ms	 0 V
34	 990.0 mV	 -415.030 nA	 809.86 ms	 0 V
35	 1.0200 V	 -365.730 nA	 815.52 ms	 0 V
36	 1.0500 V	 -307.530 nA	 821.38 ms	 0 V
37	 1.0800 V	 -261.820 nA	 827.44 ms	 0 V
38	 1.1100 V	 -208.660 nA	 833.11 ms	 0 V
39	 1.1400 V	 -157.480 nA	 839.64 ms	 0 V
40	 1.1700 V	 -110.270 nA	 845.30 ms	 0 V
