Index	Vg	Id	Time	Vd
1	 0 V	 3.40050 nA	 65.58 ms	 0 V
2	 30.0 mV	 -3.18068 nA	 75.18 ms	 0 V
3	 60.0 mV	 3.72980 nA	 86.30 ms	 0 V
4	 90.0 mV	 -3.40712 nA	 95.76 ms	 0 V
5	 120.0 mV	 3.28848 nA	 105.31 ms	 0 V
6	 150.0 mV	 -3.44320 nA	 116.39 ms	 0 V
7	 180.0 mV	 3.68496 nA	 127.24 ms	 0 V
8	 210.0 mV	 -2.40244 nA	 136.68 ms	 0 V
9	 240.0 mV	 2.70050 nA	 147.59 ms	 0 V
10	 270.0 mV	 933.22 pA	 156.10 ms	 0 V
11	 300.0 mV	 2.02998 nA	 169.94 ms	 0 V
12	 330.0 mV	 1.68934 nA	 179.49 ms	 0 V
13	 360.0 mV	 2.82490 nA	 189.04 ms	 0 V
14	 390.0 mV	 3.18514 nA	 198.52 ms	 0 V
15	 420.0 mV	 4.03912 nA	 208.01 ms	 0 V
16	 450.0 mV	 4.72568 nA	 217.51 ms	 0 V
17	 480.0 mV	 5.47162 nA	 226.95 ms	 0 V
18	 510.0 mV	 6.21810 nA	 236.40 ms	 0 V
19	 540.0 mV	 6.86154 nA	 245.97 ms	 0 V
20	 570.0 mV	 7.36746 nA	 254.48 ms	 0 V
21	 600.0 mV	 7.80240 nA	 264.35 ms	 0 V
22	 630.0 mV	 8.12266 nA	 272.85 ms	 0 V
23	 660.0 mV	 8.33982 nA	 282.93 ms	 0 V
24	 690.0 mV	 8.46392 nA	 291.47 ms	 0 V
25	 720.0 mV	 8.46904 nA	 300.00 ms	 0 V
26	 750.0 mV	 8.46654 nA	 308.71 ms	 0 V
27	 780.0 mV	 8.39210 nA	 317.22 ms	 0 V
28	 810.0 mV	 8.34034 nA	 326.76 ms	 0 V
29	 840.0 mV	 8.33050 nA	 335.29 ms	 0 V
30	 870.0 mV	 8.26708 nA	 344.83 ms	 0 V
31	 900.0 mV	 8.21302 nA	 353.33 ms	 0 V
32	 930.0 mV	 8.08740 nA	 363.37 ms	 0 V
33	 960.0 mV	 8.02946 nA	 371.90 ms	 0 V
